,000016.SH,000300.SH,000905.SH,HSI.HK,SPX.GI,CBA00601.CB,CBA02001.CB,BRN0Y.ICE,,,
date,上证50,沪深300,中证500,恒生指数,标普500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续,,,
,收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),,,
2019-09-19,2956.8294,3924.3823,5191.6687,26468.95,3006.79,187.8194,187.0355,64.8,,,
2019-09-20,2963.4349,3935.6511,5204.4848,26435.67,2992.0701,187.8527,187.0249,64.77,,,
2019-09-23,2930.9132,3890.6616,5171.484,26222.4,2991.78,187.8893,187.0943,64.38,,,
2019-09-24,2940.0806,3901.0758,5180.7418,26281,2966.6001,187.7613,187.1112,62.36,,,
2019-09-25,2928.8351,3870.9837,5087.0091,25945.35,2984.8701,187.7651,187.142,62.52,,,
2019-09-26,2927.8766,3841.1388,4970.2403,26041.93,2977.6201,187.6012,187.1709,62.6,,,
2019-09-27,2929.4659,3852.6534,5005.6299,25954.81,2961.79,187.5003,187.1984,61.91,,,
2019-09-29,--,--,--,--,--,187.5983,187.2371,--,,,
2019-09-30,2897.7027,3814.5282,4940.903,26092.27,2976.74,187.5573,187.2965,60.75,,,
2019-10-01,--,--,--,--,2940.25,--,--,59.2,,,
2019-10-02,--,--,--,26042.69,2887.6101,--,--,57.52,,,
2019-10-03,--,--,--,26110.31,2910.6299,--,--,57.61,,,
2019-10-04,--,--,--,25821.03,2952.01,--,--,58.43,,,
2019-10-07,--,--,--,--,2938.79,--,--,58.44,,,
2019-10-08,2922.348,3837.6791,4941.7607,25893.4,2893.0601,187.9403,187.4991,58.12,,,
2019-10-09,2922.9797,3843.2392,4982.9535,25682.81,2919.3999,187.9853,187.5337,58.32,,,
2019-10-10,2940.8002,3874.6391,5046.3594,25707.93,2938.1299,187.8496,187.5687,59.53,,,
2019-10-11,2983.1198,3911.7253,5055.5165,26308.44,2970.27,187.6714,187.5817,60.68,,,
2019-10-12,--,--,--,--,--,187.4798,187.5921,--,,,
2019-10-14,3013.5334,3953.2411,5131.1312,26521.85,2966.1499,187.5761,187.617,59.16,,,
2019-10-15,3015.4202,3936.2498,5061.0029,26503.93,2995.6799,187.5009,187.6178,58.9,,,
2019-10-16,3004.7233,3922.6854,5038.356,26664.28,2989.6899,187.5732,187.633,59.06,,,
2019-10-17,3011.7535,3925.2216,5029.854,26848.49,2997.95,187.6744,187.6621,59.85,,,
2019-10-18,2963.1753,3869.3777,4961.8072,26719.58,2986.2,187.445,187.692,59.3,,,
2019-10-21,2968.9051,3880.8398,4951.0354,26725.68,3006.72,187.1516,187.7477,59.08,,,
2019-10-22,2973.2173,3895.8809,5005.5525,26786.2,2995.99,187.1339,187.7393,59.6,,,
2019-10-23,2954.3052,3871.0848,4967.1949,26566.73,3004.52,187.2023,187.737,61.12,,,
2019-10-24,2959.0317,3870.6678,4958.2465,26797.95,3010.29,187.2283,187.6988,61.42,,,
2019-10-25,2967.0517,3896.7923,4994.5684,26667.39,3022.55,187.1097,187.7056,62.03,,,
2019-10-28,2981.3615,3926.585,5084.4677,26891.26,3039.4199,186.6698,187.7435,61.57,,,
2019-10-29,2968.2831,3910.226,5007.7126,26786.76,3036.8899,186.6292,187.7108,61.6,,,
2019-10-30,2952.1181,3891.2255,4947.8954,26667.71,3046.77,186.3996,187.661,60.63,,,
2019-10-31,2954.734,3886.7519,4917.4174,26906.72,3037.5601,186.6459,187.5489,--,,,
2019-11-01,3002.6488,3952.3872,4962.3495,27100.76,3066.9099,186.8446,187.5966,61.55,,,
2019-11-04,3022.2749,3978.1216,4987.8364,27547.3,3078.27,186.7002,187.6809,62.11,,,
2019-11-05,3039.9772,4002.8128,5025.3029,27683.4,3074.6201,187.1327,187.7176,62.97,,,
2019-11-06,3032.7916,3984.8816,4974.7343,27688.64,3076.78,187.1699,187.8189,61.79,,,
2019-11-07,3033.2991,3991.8749,5007.0666,27847.23,3085.1799,187.0599,187.8961,62.38,,,
2019-11-08,3012.4594,3973.0107,4988.2938,27651.14,3093.0801,187.0366,187.9431,62.61,,,
2019-11-11,2965.7075,3902.9783,4876.1594,26926.55,3087.01,187.2391,188.0582,62.3,,,
2019-11-12,2971.3606,3903.6888,4881.6144,27065.28,3091.8401,187.2871,188.127,62,,,
2019-11-13,2967.6702,3899.9815,4875.543,26571.46,3094.04,187.4098,188.1781,62.63,,,
2019-11-14,2968.5686,3905.857,4912.1075,26323.69,3096.6299,187.2822,188.2209,62.41,,,
2019-11-15,2954.7013,3877.0892,4868.4367,26326.66,3120.46,187.4751,188.256,63.45,,,
2019-11-18,2980.9457,3907.9291,4892.4609,26681.09,3122.03,187.9424,188.3983,62.29,,,
2019-11-19,3000.7451,3947.0392,4975.1128,27093.8,3120.1799,188.275,188.4692,60.81,,,
2019-11-20,2968.1238,3907.8641,4946.2757,26889.61,3108.46,188.2993,188.5706,62.44,,,
2019-11-21,2949.3369,3889.598,4945.7188,26466.88,3103.54,188.4636,188.6715,63.73,,,
2019-11-22,2922.2669,3849.9948,4904.0828,26595.08,3110.29,188.5055,188.7179,63.5,,,
2019-11-25,2951.2474,3878.2061,4901.5021,26993.04,3133.6399,188.3147,188.8086,63.6,,,
2019-11-26,2946.5669,3891.6533,4882.1624,26913.92,3140.52,188.4352,188.8455,64.08,,,
2019-11-27,2944.3218,3875.6186,4904.2568,26954,3153.6299,188.4416,188.8817,64.13,,,
2019-11-28,2930.4816,3862.3029,4889.2595,26893.73,--,188.4911,188.9147,63.92,,,
2019-11-29,2894.7154,3828.6706,4894.9416,26346.49,3140.98,188.5883,188.9322,62.42,,,
2019-12-02,2899.439,3836.0589,4905.4209,26444.72,3113.8701,188.3487,189.033,60.89,,,
2019-12-03,2909.6232,3851.0873,4926.4548,26391.3,3093.2,188.4885,189.049,61.16,,,
2019-12-04,2901.0663,3849.819,4920.6682,26062.56,3112.76,188.6132,189.081,63.03,,,
2019-12-05,2921.9474,3879.3638,4967.6021,26217.04,3117.4299,188.6185,189.127,63.28,,,
2019-12-06,2939.8184,3902.3853,5010.5104,26498.37,3145.9099,188.6059,189.151,64.27,,,
2019-12-09,2933.0421,3895.4468,5024.604,26494.73,3135.96,188.5768,189.245,64.04,,,
2019-12-10,2936.9931,3900.3843,5049.0514,26436.62,3132.52,188.658,189.2853,64.18,,,
2019-12-11,2949.6467,3902.7492,5027.2784,26645.43,3141.6299,188.7487,189.3431,63.95,,,
2019-12-12,2938.0443,3891.0242,5012.0011,26994.14,3168.5701,188.827,189.3862,64.48,,,
2019-12-13,3006.3127,3968.2211,5073.6858,27687.76,3168.8,188.7494,189.4134,64.99,,,
2019-12-16,2999.2015,3987.5464,5166.0391,27508.09,3191.45,188.7691,189.4968,65.29,,,
2019-12-17,3033.1423,4041.7996,5236.0624,27843.71,3192.52,188.5704,189.5083,65.79,,,
2019-12-18,3025.7847,4032.7826,5235.1248,27884.21,3191.1399,188.5585,189.5264,66.15,,,
2019-12-19,3017.7128,4027.1495,5241.7376,27800.49,3205.3701,188.6192,189.5439,66.56,,,
2019-12-20,3012.6257,4017.2527,5184.6752,27871.35,3221.22,189.0107,189.5786,66.1,,,
2019-12-23,2984.2426,3967.0962,5084.3505,27906.41,3224.01,189.288,189.679,66.59,,,
2019-12-24,2996.765,3992.9581,5162.0702,27864.21,3223.3799,189.5202,189.7358,67.21,,,
2019-12-25,2986.0036,3990.8671,5183.0986,--,--,189.6921,189.78,--,,,
2019-12-26,3011.6361,4025.9879,5219.1404,--,3239.9099,190.0297,189.8359,67.95,,,
2019-12-27,3017.7787,4022.0278,5179.1929,28225.42,3240.02,189.9999,189.9014,68.2,,,
2019-12-30,3062.75,4081.6334,5241.9383,28319.39,3221.29,190.0244,190.0028,66.67,,,
2019-12-31,3063.219,4096.5821,5267.6622,28189.75,3230.78,190.1421,190.0393,66.03,,,
2020-01-02,3090.8331,4152.2408,5366.1375,28543.52,3257.8501,189.9983,190.1204,66.34,,,
2020-01-03,3078.2793,4144.9649,5380.6372,28451.5,3234.8501,189.9578,190.1913,68.7,,,
2020-01-06,3056.8359,4129.2954,5434.8503,28226.19,3246.28,190.1401,190.3217,68.55,,,
2020-01-07,3074.0152,4160.2274,5499.8395,28322.06,3237.1799,190.1235,190.3576,68.51,,,
2020-01-08,3037.8525,4112.3172,5423.7966,28087.92,3253.05,190.2563,190.4109,65.77,,,
2020-01-09,3067.5456,4164.3697,5497.5429,28561,3274.7,190.3888,190.465,65.32,,,
2020-01-10,3067.881,4163.1849,5480.2279,28638.2,3265.3501,190.6774,190.54,65.1,,,
2020-01-13,3090.1284,4203.9883,5559.6272,28954.94,3288.1299,190.7308,190.6681,64.23,,,
2020-01-14,3080.6016,4189.8862,5542.3316,28885.14,3283.1499,190.6129,190.7075,64.46,,,
2020-01-15,3058.0078,4166.7344,5530.0266,28773.59,3289.29,190.6563,190.7401,64.27,,,
2020-01-16,3043.0931,4149.0434,5527.6676,28883.04,3316.8101,190.6651,190.7738,64.67,,,
2020-01-17,3053.1729,4154.853,5510.0453,29056.42,3329.6201,190.775,190.8122,65.35,,,
2020-01-19,--,--,--,--,--,190.8637,190.8474,--,,,
2020-01-20,3065.9906,4185.8304,5587.5359,28795.91,--,191.0737,190.9107,65.22,,,
2020-01-21,3012.1123,4114.3085,5523.9419,27985.33,3320.79,191.5624,190.9678,64.49,,,
2020-01-22,3017.8785,4131.9311,5575.5126,28341.04,3321.75,191.6082,191.0374,62.66,,,
2020-01-23,2932.4932,4003.9013,5377.7411,27909.12,3325.54,192.0694,191.0709,62.07,,,
2020-01-24,--,--,--,27949.64,3295.47,--,--,60.56,,,
2020-01-27,--,--,--,--,3243.6299,--,--,58.91,,,
2020-01-28,--,--,--,--,3276.24,--,--,60.03,,,
2020-01-29,--,--,--,27160.63,3273.3999,--,--,59.6,,,
2020-01-30,--,--,--,26449.13,3283.6599,--,--,59.18,,,
2020-01-31,--,--,--,26312.63,3225.52,--,--,58.19,,,
2020-02-03,2727.0931,3688.3578,4910.9011,26356.98,3248.9199,194.1043,192.049,54.2,,,
2020-02-04,2794.6606,3785.6376,4996.4743,26675.98,3297.5901,193.9152,192.0369,53.83,,,
2020-02-05,2812.8993,3828.5272,5123.9619,26786.74,3334.6899,193.9299,192.1082,55.58,,,
2020-02-06,2854.8878,3899.7751,5282.8922,27493.7,3345.78,194.0349,192.1574,55.12,,,
2020-02-07,2851.7105,3899.8693,5327.0369,27404.27,3327.71,194.3956,192.2496,54.5,,,
2020-02-10,2850.0642,3916.0052,5388.4349,27241.34,3352.0901,194.6696,192.4336,53.4,,,
2020-02-11,2879.8575,3952.4643,5361.2768,27583.88,3357.75,194.4036,192.4901,54.25,,,
2020-02-12,2895.5859,3984.4325,5459.9461,27823.66,3379.45,194.3623,192.6272,56.36,,,
2020-02-13,2875.4794,3959.9188,5412.8418,27730,3373.9399,194.419,192.7124,56.46,,,
2020-02-14,2895.0644,3987.7342,5420.8025,27815.6,3380.1599,194.1503,192.8221,57.24,,,
2020-02-17,2950.0699,4077.4241,5594.4366,27959.6,--,193.8697,192.9554,57.54,,,
2020-02-18,2924.3981,4057.5108,5660.8142,27530.2,3370.29,194.0402,193.0059,57.68,,,
2020-02-19,2923.7633,4051.3107,5603.2626,27655.81,3386.1499,193.9972,193.089,59.34,,,
2020-02-20,2978.1829,4144.6561,5706.7127,27609.16,3373.23,193.7982,193.1666,59.13,,,
2020-02-21,2968.1381,4149.4903,5784.0321,27308.81,3337.75,194.1894,193.211,58.36,,,
2020-02-24,2930.0332,4132.8388,5865.4665,26820.88,3225.8899,194.5264,193.3279,56.21,,,
2020-02-25,2909.324,4123.8543,5897.7219,26893.23,3128.21,194.4718,193.405,54.87,,,
2020-02-26,2901.6734,4073.0152,5743.3929,26696.49,3116.3899,194.6073,193.4786,53.38,,,
2020-02-27,2912.0364,4084.8759,5753.7277,26778.62,2978.76,194.8696,193.561,51.36,,,
2020-02-28,2821.0419,3940.0488,5451.2897,26129.93,2954.22,195.2381,193.6355,50.5,,,
2020-03-02,2907.8863,4069.6662,5656.4193,26291.68,3090.23,195.2376,193.7582,53.06,,,
2020-03-03,2921.4435,4091.3615,5710.0235,26284.82,3003.3701,195.1706,193.7949,51.6,,,
2020-03-04,2947.5666,4115.0524,5716.5112,26222.07,3130.1201,195.6504,193.9377,51.51,,,
2020-03-05,3018.0701,4206.7251,5801.1199,26767.87,3023.9399,195.6733,193.9849,50.18,,,
2020-03-06,2964.8348,4138.5072,5763.8602,26146.67,2972.3701,196.2508,194.0274,45.5,,,
2020-03-09,2868.8297,3997.1325,5525.8167,25040.46,2746.5601,197.8104,194.2698,35.03,,,
2020-03-10,2924.2165,4082.7315,5675.1113,25392.51,2882.23,196.9992,194.2291,37.78,,,
2020-03-11,2888.3612,4028.4289,5589.5311,25231.61,2741.3799,197.0335,194.1565,35.84,,,
2020-03-12,2841.9824,3950.9111,5493.8838,24309.07,2480.6399,196.8954,194.1581,32.76,,,
2020-03-13,2798.7695,3895.3128,5457.2006,24032.91,2711.02,196.3107,193.9366,34.97,,,
2020-03-16,2694.0229,3727.8398,5200.1142,23063.57,2386.1299,196.4495,193.873,29.84,,,
2020-03-17,2685.5907,3709.6822,5212.0619,23263.73,2529.1899,196.0065,193.7571,28.85,,,
2020-03-18,2625.747,3636.2565,5119.4716,22291.82,2398.1001,195.8841,193.7873,26.42,,,
2020-03-19,2569.7891,3589.0926,5157.8235,21709.13,2409.3899,195.7293,193.7745,28.1,,,
2020-03-20,2628.4161,3653.2239,5219.2809,22805.07,2304.9199,196.0678,193.7815,27.21,,,
2020-03-23,2559.6192,3530.3058,4998.9095,21696.13,2237.3999,196.529,193.9338,27.52,,,
2020-03-24,2639.3834,3625.1146,5096.0408,22663.49,2447.3301,196.6732,194.0514,27.71,,,
2020-03-25,2700.1865,3722.5181,5217.4237,23527.19,2475.5601,196.7991,194.0715,27.51,,,
2020-03-26,2689.2803,3698.0472,5166.1091,23352.34,2630.0701,197.2235,194.1222,26.87,,,
2020-03-27,2701.4447,3710.0605,5137.3371,23484.28,2541.47,197.1222,194.2034,25.1,,,
2020-03-30,2690.042,3674.1108,5027.4856,23175.11,2626.6499,197.1982,194.2504,22.71,,,
2020-03-31,2689.379,3686.1551,5041.4534,23603.48,2584.5901,197.5263,194.3026,22.71,,,
2020-04-01,2682.0795,3675.0758,5019.2187,23085.79,2470.5,197.8963,194.3617,25.6,,,
2020-04-02,2719.8864,3734.5306,5147.2019,23280.06,2526.8999,197.6996,194.4434,29.69,,,
2020-04-03,2708.8246,3713.2183,5107.0393,23236.11,2488.6499,197.5531,194.4447,34.65,,,
2020-04-06,--,--,--,23749.12,2663.6799,--,--,33.27,,,
2020-04-07,2757.4064,3798.0214,5267.073,24253.29,2659.4099,198.884,194.8855,32.4,,,
2020-04-08,2743.8865,3780.3445,5271.7961,23970.37,2749.98,199.4567,195.161,33.64,,,
2020-04-09,2752.588,3792.8105,5322.4614,24300.33,2789.8201,199.1454,195.3282,32.03,,,
2020-04-10,2749.8466,3769.1782,5208.5102,--,--,198.8432,195.3857,--,,,
2020-04-13,2739.1666,3753.2566,5169.1757,--,2761.6299,198.8157,195.4401,31.86,,,
2020-04-14,2785.72,3825.6991,5288.593,24435.4,2846.0601,198.9464,195.4872,30.09,,,
2020-04-15,2764.4883,3797.3623,5268.7497,24145.34,2783.3601,199.0736,195.3934,28,,,
2020-04-16,2768.2616,3802.3806,5316.9707,24006.45,2799.55,199.2626,195.4755,28.5,,,
2020-04-17,2809.0757,3839.4871,5318.4547,24380,2874.5601,199.1153,195.5536,28.25,,,
2020-04-20,2819.7938,3853.4551,5381.7857,24330.02,2823.1599,198.7344,195.5823,26.13,,,
2020-04-21,2784.5328,3808.0474,5343.8806,23793.55,2736.5601,198.8903,195.6357,19.5,,,
2020-04-22,2804.2373,3839.3834,5387.6233,23893.36,2799.3101,199.2598,195.6546,20.88,,,
2020-04-23,2797.6612,3829.7525,5357.7904,23977.32,2797.8,199.7912,195.8368,21.63,,,
2020-04-24,2776.0245,3796.9721,5273.5474,23831.33,2836.74,200.0053,195.9302,21.8,,,
2020-04-26,--,--,--,--,--,199.9807,195.9986,--,,,
2020-04-27,2805.2202,3822.769,5265.7248,24280.14,2878.48,199.8206,196.0176,20,,,
2020-04-28,2825.1393,3849.1465,5227.846,24575.96,2863.3899,199.9445,196.0242,20.98,,,
2020-04-29,2844.8143,3867.032,5226.8116,24643.59,2939.51,200.2271,196.0729,22.69,,,
2020-04-30,2861.9077,3912.5772,5353.8595,--,2912.4299,199.9941,196.1164,25.39,,,
2020-05-01,--,--,--,--,2830.71,--,--,26.6,,,
2020-05-04,--,--,--,23613.8,2842.74,--,--,27.97,,,
2020-05-05,--,--,--,23868.66,2868.4399,--,--,31.98,,,
2020-05-06,2863.8452,3936.2539,5451.3159,24137.48,2848.4199,199.5422,196.2334,29.84,,,
2020-05-07,2854.423,3924.8946,5445.7519,23980.63,2881.1899,199.0033,196.1181,29.37,,,
2020-05-08,2873.0125,3963.6217,5507.6965,24230.17,2929.8,199.0003,195.9675,30.86,,,
2020-05-09,--,--,--,--,--,198.8257,195.9489,--,,,
2020-05-11,2871.8476,3960.1803,5496.192,24602.06,2930.1899,198.3092,195.7761,30.18,,,
2020-05-12,2869.5973,3960.2378,5512.464,24245.68,2870.1201,198.335,195.672,29.47,,,
2020-05-13,2867.7123,3968.2529,5536.2802,24180.3,2820,198.0983,195.7261,29.5,,,
2020-05-14,2834.5328,3925.2177,5487.107,23829.74,2852.5,198.1166,195.6706,31.45,,,
2020-05-15,2819.6911,3912.8159,5507.9336,23797.47,2863.7,198.2337,195.7244,32.74,,,
2020-05-18,2837.1721,3922.9117,5478.8218,23934.77,2953.9099,197.7212,195.7752,35.57,,,
2020-05-19,2860.6682,3956.2495,5547.8759,24388.13,2922.9399,197.615,195.7344,34.55,,,
2020-05-20,2856.1398,3935.222,5489.7024,24399.95,2971.6101,197.7879,195.7365,35.84,,,
2020-05-21,2846.8239,3913.7949,5426.1745,24280.03,2948.51,197.7833,195.7605,35.95,,,
2020-05-22,2775.8096,3824.064,5328.2268,22930.14,2955.45,198.3678,195.8614,35.12,,,
2020-05-25,2789.7095,3829.3245,5316.6036,22952.24,--,197.7085,195.9248,35.58,,,
2020-05-26,2808.8419,3872.7701,5420.2126,23384.66,2991.77,197.1079,195.7828,36.03,,,
2020-05-27,2795.4807,3845.6135,5369.4992,23301.36,3036.1299,196.7652,195.6892,34.27,,,
2020-05-28,2809.6648,3856.6324,5361.167,23132.76,3029.73,196.9261,195.6284,35.4,,,
2020-05-29,2806.6643,3867.0232,5406.3403,22961.47,3044.3101,197.0564,195.6217,35.31,,,
2020-06-01,2870.3558,3971.3402,5569.48,23732.52,3055.73,196.9243,195.6327,38.61,,,
2020-06-02,2885.9208,3983.5677,5566.4438,23995.94,3080.8201,196.0085,195.3426,39.58,,,
2020-06-03,2889.1086,3983.6477,5572.3125,24325.62,3122.8701,195.5598,194.8935,39.45,,,
2020-06-04,2883.3633,3982.1851,5576.7535,24366.3,3112.3501,195.1199,194.714,39.89,,,
2020-06-05,2896.3495,4001.2509,5585.4231,24770.41,3193.9299,194.7982,194.3251,42.07,,,
2020-06-08,2909.5867,4021.9549,5575.3036,24776.77,3232.3899,195.1176,194.263,40.8,,,
2020-06-09,2928.3043,4047.0293,5610.3774,25057.22,3207.1799,195.1459,194.3885,40.87,,,
2020-06-10,2908.4753,4039.7051,5615.2417,25049.73,3190.1399,195.1033,194.4434,41.36,,,
2020-06-11,2876.513,3995.8846,5589.1019,24480.15,3002.1001,195.5895,194.5434,38.33,,,
2020-06-12,2884.1157,4003.0829,5591.4871,24301.38,3041.3101,195.8576,194.6731,39.04,,,
2020-06-15,2838.6074,3954.9883,5590.6435,23776.95,3066.5901,195.7798,194.8365,39.89,,,
2020-06-16,2878.9924,4014.5702,5695.3007,24344.09,3124.74,195.0548,194.7885,40.74,,,
2020-06-17,2881.1321,4017.5941,5735.4183,24481.41,3113.49,194.6819,194.725,40.54,,,
2020-06-18,2888.9575,4044.3842,5734.403,24464.94,3115.3401,194.9181,194.744,41.43,,,
2020-06-19,2925.9356,4098.7095,5787.1482,24643.89,3097.74,194.7075,194.718,41.92,,,
2020-06-22,2921.8915,4102.0459,5784.0269,24511.34,3117.8601,194.3905,194.6998,43.02,,,
2020-06-23,2925.416,4121.7944,5804.343,24907.34,3131.29,194.3329,194.4457,42.4,,,
2020-06-24,2943.4733,4138.9895,5789.0893,24781.58,3050.3301,194.8483,194.459,40.32,,,
2020-06-25,--,--,--,--,3083.76,--,--,41.4,,,
2020-06-26,--,--,--,24549.99,3009.05,--,--,40.67,,,
2020-06-28,--,--,--,--,--,195.1171,194.5735,--,,,
2020-06-29,2925.4834,4109.7164,5762.4378,24301.28,3053.24,195.061,194.6107,41.68,,,
2020-06-30,2942.0741,4163.9637,5864.4164,24427.19,3100.29,195.3708,194.6411,41.14,,,
2020-07-01,3009.8611,4247.7835,5881.8875,--,3115.8601,195.2244,194.7247,42.09,,,
2020-07-02,3084.2381,4335.8445,5975.2794,25124.19,3130.01,195.2755,194.8135,42.92,,,
2020-07-03,3159.1583,4419.5955,6051.5099,25373.12,--,194.9155,194.8709,42.78,,,
2020-07-06,3374.1362,4670.0949,6299.8551,26339.16,3179.72,193.711,194.7037,43.12,,,
2020-07-07,3381.7608,4698.1264,6380.0276,25975.66,3145.3201,193.4221,194.3985,43.01,,,
2020-07-08,3429.9449,4774.0042,6535.4151,26129.18,3169.9399,192.9907,194.2703,43.37,,,
2020-07-09,3442.0205,4840.7712,6693.7452,26210.16,3152.05,192.6196,193.9008,42.35,,,
2020-07-10,3351.78,4753.1333,6676.4373,25727.41,3185.04,192.9682,193.7389,43.17,,,
2020-07-13,3390.115,4852.9612,6899.5175,25772.12,3155.22,192.673,193.5718,42.21,,,
2020-07-14,3348.0312,4806.6902,6807.727,25477.89,3197.52,193.0857,193.5139,43.1,,,
2020-07-15,3313.7646,4744.4687,6638.8384,25481.58,3226.5601,193.4775,193.5349,43.64,,,
2020-07-16,3162.0251,4516.2532,6319.9981,24970.69,3215.5701,193.7973,193.6324,43.4,,,
2020-07-17,3185.8909,4544.7007,6344.5912,25089.17,3224.73,193.8229,193.7362,43.1,,,
2020-07-20,3287.915,4680.3046,6526.8325,25057.99,3251.8401,193.9938,193.9028,43.18,,,
2020-07-21,3286.8146,4691.0425,6563.3239,25635.66,3257.3,194.4603,194.126,43.96,,,
2020-07-22,3291.3605,4714.4454,6620.6893,25057.94,3276.02,194.7293,194.3402,44.28,,,
2020-07-23,3284.1103,4712.4357,6620.0859,25263,3235.6599,194.6114,194.5322,43.34,,,
2020-07-24,3158.2854,4505.5906,6283.9831,24705.33,3215.6299,195.1342,194.7199,43.42,,,
2020-07-27,3163.2306,4528.45,6298.7351,24603.26,3239.4099,195.113,194.8594,43.46,,,
2020-07-28,3185.8904,4568.2576,6359.6637,24772.76,3218.4399,194.6558,194.9184,43.27,,,
2020-07-29,3243.3849,4679.008,6530.2712,24883.14,3258.4399,194.4773,194.8764,43.75,,,
2020-07-30,3231.5193,4656.1506,6511.436,24710.59,3246.22,194.4385,194.8577,43.38,,,
2020-07-31,3249.3375,4695.0462,6579.6696,24595.35,3271.1201,194.1082,194.8126,43.32,,,
2020-08-03,3281.1012,4771.3108,6739.8085,24458.13,3294.6101,194.1537,194.8429,43.88,,,
2020-08-04,3312.1336,4775.8024,6697.7071,24946.63,3306.51,194.1617,194.8405,44.36,,,
2020-08-05,3292.3094,4777.1089,6772.8422,25102.54,3327.77,193.8768,194.8798,45.33,,,
2020-08-06,3292.2003,4762.7642,6770.3016,24930.58,3349.1599,193.5642,194.9275,45.12,,,
2020-08-07,3263.7455,4707.9262,6688.8822,24531.62,3351.28,193.3733,194.9672,44.69,,,
2020-08-10,3285.7602,4724.8697,6725.2956,24377.43,3360.47,193.7668,195.0648,44.96,,,
2020-08-11,3262.8244,4681.7837,6600.8472,24890.68,3333.6899,193.8418,195.1386,44.54,,,
2020-08-12,3249.7381,4647.6446,6528.3999,25244.02,3380.3501,193.7117,195.1784,45.32,,,
2020-08-13,3241.8446,4635.7126,6552.6567,25230.67,3373.4299,193.8344,195.2516,45.12,,,
2020-08-14,3288.5141,4704.6288,6623.5633,25183.01,3372.8501,194.0875,195.3206,44.95,,,
2020-08-17,3368.8488,4815.2261,6744.5468,25347.34,3381.99,194.2298,195.4652,45.31,,,
2020-08-18,3367.3313,4812.7564,6789.3979,25367.38,3389.78,194.0132,195.5326,45.01,,,
2020-08-19,3307.6593,4740.6784,6666.274,25178.91,3374.8501,193.728,195.5306,45.21,,,
2020-08-20,3264.5329,4679.1544,6593.785,24791.39,3385.51,193.4866,195.5158,44.85,,,
2020-08-21,3284.7267,4718.8431,6643.9444,25113.84,3397.1599,193.7676,195.5105,44.26,,,
2020-08-24,3298.7205,4755.8491,6688.9647,25551.58,3431.28,193.6497,195.5241,45.05,,,
2020-08-25,3310.8389,4761.9507,6652.5478,25486.22,3443.6201,193.1981,195.4134,46.05,,,
2020-08-26,3277.8901,4706.1302,6525.8786,25491.79,3478.73,193.1316,195.3312,45.79,,,
2020-08-27,3290.7855,4731.3451,6578.7912,25281.15,3484.55,193.0272,195.25,45.13,,,
2020-08-28,3368.4384,4844.2652,6691.2096,25422.06,3508.01,192.8606,195.1725,45.08,,,
2020-08-31,3343.8881,4816.2153,6668.4331,25177.05,3500.3101,193.3539,195.1719,45.57,,,
2020-09-01,3355.096,4842.1223,6710.4599,25184.85,3526.6499,193.1132,195.1973,45.77,,,
2020-09-02,3347.3042,4843.887,6717.5579,25120.09,3580.8401,192.6745,195.159,44.39,,,
2020-09-03,3334.4119,4817.0952,6662.2515,25007.6,3455.0601,192.5947,195.0919,44,,,
2020-09-04,3309.2096,4770.219,6618.5762,24695.45,3426.96,192.4281,195.0825,42.35,,,
2020-09-07,3253.4259,4669.3677,6478.8124,24589.65,--,192.161,195.0746,42.04,,,
2020-09-08,3289.9142,4694.3894,6525.098,24624.34,3331.8401,192.3313,195.0806,39.78,,,
2020-09-09,3235.7032,4584.5887,6349.2234,24468.93,3398.96,192.7841,195.133,40.62,,,
2020-09-10,3245.5017,4581.9775,6235.5687,24313.54,3339.1899,192.8276,195.2139,39.72,,,
2020-09-11,3265.4966,4627.2826,6311.967,24503.31,3340.97,192.5722,195.2539,39.92,,,
2020-09-14,3294.1507,4651.0507,6351.2422,24640.28,3383.54,192.4476,195.3121,39.69,,,
2020-09-15,3317.6402,4688.4826,6387.8805,24732.76,3401.2,192.8254,195.3713,40.68,,,
2020-09-16,3295.5836,4657.3584,6353.836,24725.63,3385.49,192.745,195.4562,42.33,,,
2020-09-17,3264.6864,4632.7142,6367.0206,24340.85,3357.01,192.6925,195.5014,43.26,,,
2020-09-18,3347.7784,4737.0887,6469.4692,24455.41,3319.47,192.7223,195.5228,43.04,,,
2020-09-21,3311.5936,4691.4281,6445.9649,23950.69,3281.0601,192.9733,195.6262,41.69,,,
2020-09-22,3270.519,4635.7608,6358.652,23716.85,3315.5701,193.1528,195.6685,41.8,,,
2020-09-23,3275.7387,4652.3273,6392.0329,23742.51,3236.9199,193.1474,195.682,41.51,,,
2020-09-24,3218.716,4563.0657,6244.6389,23311.07,3246.5901,193.1987,195.7095,41.48,,,
2020-09-25,3229.7769,4570.0216,6236.8904,23235.42,3298.46,192.87,195.7578,41.79,,,
2020-09-27,--,--,--,--,--,192.8832,195.786,--,,,
2020-09-28,3250.5018,4581.9085,6178.4693,23476.05,3351.6001,193.0107,195.8147,42.41,,,
2020-09-29,3241.323,4591.7993,6228.7708,23275.53,3335.47,192.8493,195.8542,40.79,,,
