date,code,close,open,high,low,volume,amount,turnover
2014/1/2,CI005024.CI,1182.779,"1,180.90","1,184.69","1,178.03",510.0279,27.8093,0.2851
2014/1/2,CI005025.CI,2952.787,"2,864.29","2,961.24","2,860.57",132.5944,143.122,1.8541
2014/1/2,CI005026.CI,2202.837,"2,158.32","2,203.41","2,154.62",535.6207,67.6574,1.2046
2014/1/2,CI005027.CI,2650.395,"2,599.03","2,650.40","2,593.13",545.5598,85.9031,2.0751
2014/1/2,CI005028.CI,3496.464,"3,442.59","3,501.12","3,442.52",363.887,83.2255,1.8514
2014/1/2,CI005029.CI,2742.241,"2,742.40","2,753.10","2,731.20",252.2139,20.0983,1.0662
2014/1/2,CI005030.CI,0,0,0,0,0,0,0
2014/1/3,CI005001.CI,1908.256,"1,916.13","1,918.58","1,894.65",377.8727,32.3472,0.1351
2014/1/3,CI005002.CI,1335.165,"1,346.59","1,346.97","1,330.15",217.968,14.8365,0.3223
2014/1/3,CI005003.CI,3105.509,"3,126.34","3,128.40","3,096.28",509.52,52.6136,0.6914
2014/1/3,CI005004.CI,1866.392,"1,882.19","1,882.19","1,857.70",635.1528,47.5639,0.5429
2014/1/3,CI005005.CI,1070.886,"1,078.60","1,078.60","1,066.40",735.3621,36.8602,0.6896
2014/1/3,CI005006.CI,2604.072,"2,618.92","2,622.85","2,596.20",910.3881,93.5062,1.3001
2014/1/3,CI005007.CI,2012.976,"2,044.70","2,045.41","2,010.61",476.6851,37.8237,0.4339
2014/1/3,CI005008.CI,3162.656,"3,217.71","3,220.71","3,159.62",355.7604,32.9513,1.1619
2014/1/3,CI005009.CI,1931.679,"1,941.16","1,944.50","1,924.78",309.1148,29.9312,1.2244
2014/1/3,CI005010.CI,3362.865,"3,370.48","3,387.57","3,349.19",214.0489,137.679,1.1086
2014/1/3,CI005011.CI,3367.847,"3,364.84","3,389.72","3,352.11",729.3597,73.3424,1.2374
2014/1/3,CI005012.CI,4605.162,"4,644.05","4,655.95","4,572.26",252.7647,34.1372,0.9035
2014/1/3,CI005013.CI,3621.551,"3,661.83","3,663.93","3,603.44",625.6283,65.6589,0.9999
2014/1/3,CI005014.CI,3524.402,"3,545.75","3,554.13","3,515.35",654.0513,61.956,1.2587
2014/1/3,CI005015.CI,3065.066,"3,060.27","3,070.67","3,029.26",89.1218,10.8285,1.1429
2014/1/3,CI005016.CI,4569.78,"4,628.37","4,656.28","4,534.94",784.8516,67.3597,2.2132
2014/1/3,CI005017.CI,2115.38,"2,143.19","2,143.19","2,109.72",427.7385,37.4913,1.4268
2014/1/3,CI005018.CI,5884.67,"5,905.13","5,919.76","5,850.48",835.9696,148.8843,1.2947
2014/1/3,CI005019.CI,5347.49,"5,384.29","5,389.00","5,325.30",321.3699,48.9304,0.9232
2014/1/3,CI005020.CI,3100.575,"3,117.87","3,125.31","3,085.65",472.6337,49.1147,1.5004
2014/1/3,CI005021.CI,3314.302,"3,350.91","3,352.88","3,299.22",768.0036,51.1301,0.0801
2014/1/3,CI005022.CI,4439.299,"4,519.91","4,527.10","4,424.67",623.8104,77.9299,0.7003
2014/1/3,CI005023.CI,3208.633,"3,253.17","3,253.17","3,193.78",915.0712,58.2242,0.6805
2014/1/3,CI005024.CI,1171.145,"1,176.64","1,177.39","1,161.57",701.3913,38.2946,0.3955
2014/1/3,CI005025.CI,2962.707,"2,947.26","2,984.13","2,947.26",244.4207,161.2583,2.0343
2014/1/3,CI005026.CI,2203.809,"2,193.39","2,209.22","2,183.19",580.9365,77.9924,1.2928
2014/1/3,CI005027.CI,2684.864,"2,645.24","2,690.91","2,643.78",663.6149,108.3074,2.5211
2014/1/3,CI005028.CI,3567.528,"3,495.06","3,575.84","3,488.68",484.4378,112.1424,2.4612
2014/1/3,CI005029.CI,2699.614,"2,734.51","2,734.51","2,679.09",284.5359,23.155,1.2029
2014/1/3,CI005030.CI,0,0,0,0,0,0,0
2014/1/6,CI005001.CI,1883.782,"1,902.46","1,903.00","1,870.52",395.6888,31.0705,0.1418
2014/1/6,CI005002.CI,1281.347,"1,331.55","1,331.56","1,281.23",265.8911,17.785,0.3937
2014/1/6,CI005003.CI,3031.552,"3,101.40","3,101.62","3,029.10",520.1538,50.9207,0.7058
2014/1/6,CI005004.CI,1819.109,"1,863.54","1,863.54","1,816.47",745.6973,52.327,0.6324
2014/1/6,CI005005.CI,1041.132,"1,071.80","1,071.80","1,038.25",609.5003,29.0165,0.5715
2014/1/6,CI005006.CI,2518.92,"2,598.48","2,598.48","2,517.82",907.1324,88.903,1.3029
2014/1/6,CI005007.CI,1946.548,"2,005.47","2,005.47","1,943.69",659.6203,46.1648,0.6004
2014/1/6,CI005008.CI,3052.961,"3,156.15","3,156.15","3,043.60",403.8584,37.2329,1.318
2014/1/6,CI005009.CI,1889.624,"1,925.45","1,925.45","1,885.53",308.8812,27.4789,1.2234
2014/1/6,CI005010.CI,3254.041,"3,348.21","3,348.22","3,252.42",128.8247,120.9432,1.081
2014/1/6,CI005011.CI,3282.257,"3,360.18","3,360.18","3,280.04",712.9449,67.6018,1.22
2014/1/6,CI005012.CI,4410.385,"4,580.13","4,580.13","4,405.64",291.1074,33.2425,1.061
2014/1/6,CI005013.CI,3517.563,"3,608.69","3,608.69","3,510.89",630.4029,62.8075,0.9963
2014/1/6,CI005014.CI,3415.743,"3,520.41","3,520.41","3,413.75",615.5392,57.9486,1.1607
2014/1/6,CI005015.CI,2974.845,"3,048.72","3,048.72","2,969.42",114.0977,13.4679,1.4632
2014/1/6,CI005016.CI,4468.708,"4,561.60","4,561.60","4,449.84",688.6591,59.5351,1.9592
2014/1/6,CI005017.CI,2052.052,"2,107.95","2,108.00","2,048.60",398.6684,32.0442,1.3413
2014/1/6,CI005018.CI,5751.179,"5,873.29","5,873.29","5,744.28",806.4798,135.3954,1.2482
2014/1/6,CI005019.CI,5211.378,"5,331.30","5,331.34","5,202.28",320.1339,51.8054,0.9124
2014/1/6,CI005020.CI,2974.286,"3,091.10","3,091.10","2,973.74",532.6182,56.8523,1.6445
2014/1/6,CI005021.CI,3278.279,"3,321.30","3,321.30","3,252.31",999.7543,62.4779,0.1043
2014/1/6,CI005022.CI,4425.19,"4,425.27","4,429.34","4,322.05",715.7002,95.3051,0.8035
2014/1/6,CI005023.CI,3083.142,"3,200.11","3,200.11","3,078.18",201.0193,74.6115,0.8932
2014/1/6,CI005024.CI,1130.722,"1,167.11","1,167.11","1,130.12",678.6513,34.1582,0.3796
2014/1/6,CI005025.CI,2890.105,"2,957.76","2,957.76","2,884.78",189.8678,138.6414,1.9448
2014/1/6,CI005026.CI,2152.519,"2,197.88","2,198.04","2,149.25",580.6876,74.0394,1.2927
2014/1/6,CI005027.CI,2608.041,"2,683.95","2,683.95","2,607.56",723.7203,107.3552,2.759
2014/1/6,CI005028.CI,3466.67,"3,549.92","3,554.27","3,464.26",415.0947,94.3962,2.1154
2014/1/6,CI005029.CI,2605.573,"2,680.48","2,680.94","2,590.36",289.2417,23.5485,1.2228
2014/1/6,CI005030.CI,0,0,0,0,0,0,0
2014/1/7,CI005001.CI,1894.636,"1,873.61","1,898.57","1,870.20",305.2422,26.5171,0.1094
2014/1/7,CI005002.CI,1276.526,"1,276.37","1,288.29","1,272.74",164.8224,10.6669,0.2449
2014/1/7,CI005003.CI,3028.571,"3,021.58","3,047.53","3,010.32",353.9549,35.7039,0.4803
2014/1/7,CI005004.CI,1825.135,"1,807.93","1,826.76","1,804.67",567.8845,42.7226,0.4816
2014/1/7,CI005005.CI,1037.038,"1,035.91","1,040.13","1,033.21",356.3608,17.3137,0.3342
2014/1/7,CI005006.CI,2534.368,"2,510.85","2,545.29","2,503.43",752.7447,74.5012,1.0762
2014/1/7,CI005007.CI,1944.444,"1,938.87","1,955.44","1,936.14",371.16,28.8107,0.336
2014/1/7,CI005008.CI,3054.121,"3,029.12","3,063.19","3,019.33",297.9175,28.3155,0.9789
2014/1/7,CI005009.CI,1905.628,"1,879.35","1,907.02","1,873.67",234.6718,22.8946,0.9295
2014/1/7,CI005010.CI,3278.698,"3,239.59","3,278.80","3,231.40",868.254,95.9138,0.8012
2014/1/7,CI005011.CI,3367.082,"3,275.84","3,367.59","3,273.34",769.8485,77.8252,1.3045
2014/1/7,CI005012.CI,4434.142,"4,391.90","4,465.34","4,373.03",184.706,22.5521,0.6543
2014/1/7,CI005013.CI,3516.439,"3,493.95","3,526.89","3,484.68",440.165,44.6964,0.6977
2014/1/7,CI005014.CI,3435.13,"3,416.97","3,470.64","3,406.55",527.0003,54.3645,0.9937
2014/1/7,CI005015.CI,3007.101,"2,960.25","3,012.04","2,953.48",80.8672,9.8715,1.0688
2014/1/7,CI005016.CI,4478.987,"4,437.16","4,492.11","4,424.77",432.0612,38.4378,1.2215
2014/1/7,CI005017.CI,2057.979,"2,045.17","2,067.79","2,039.84",299.4022,24.7949,1.0127
2014/1/7,CI005018.CI,5812.716,"5,719.25","5,813.82","5,713.81",680.4995,119.9401,1.0495
2014/1/7,CI005019.CI,5228.125,"5,175.73","5,232.59","5,167.86",246.1739,40.0315,0.7016
2014/1/7,CI005020.CI,2973.396,"2,956.29","2,987.53","2,946.22",409.7995,43.1192,1.1567
2014/1/7,CI005021.CI,3268.655,"3,253.06","3,280.92","3,240.72",622.6841,38.6094,0.065
2014/1/7,CI005022.CI,4394.698,"4,365.30","4,414.44","4,361.88",377.9968,49.2435,0.4244
2014/1/7,CI005023.CI,3076.638,"3,068.35","3,097.46","3,059.26",795.7866,49.0546,0.5918
2014/1/7,CI005024.CI,1135.724,"1,124.76","1,147.12","1,120.79",608.3999,30.3569,0.3393
2014/1/7,CI005025.CI,2924.486,"2,877.14","2,924.49","2,873.74",9.6204,119.2532,1.6484
2014/1/7,CI005026.CI,2162.449,"2,140.46","2,164.79","2,130.66",416.4204,54.8975,0.9336
2014/1/7,CI005027.CI,2638.467,"2,593.20","2,639.15","2,586.71",579.6486,85.2878,2.2094
2014/1/7,CI005028.CI,3536.373,"3,451.86","3,543.58","3,444.17",343.365,84.6895,1.7454
2014/1/7,CI005029.CI,2598.83,"2,592.51","2,628.64","2,577.51",244.2395,19.86,1.0325
2014/1/7,CI005030.CI,0,0,0,0,0,0,0
2014/1/8,CI005001.CI,1890.444,"1,896.78","1,908.46","1,879.18",312.4936,25.817,0.1121
2014/1/8,CI005002.CI,1257.1,"1,279.49","1,290.94","1,255.27",202.3959,13.2997,0.2981
2014/1/8,CI005003.CI,2996.991,"3,025.24","3,044.91","2,993.87",365.9287,37.2373,0.4965
2014/1/8,CI005004.CI,1832.999,"1,830.33","1,850.24","1,826.90",563.6151,47.8169,0.4777
2014/1/8,CI005005.CI,1030.098,"1,036.58","1,043.87","1,028.01",387.034,18.418,0.3629
2014/1/8,CI005006.CI,2525.451,"2,539.31","2,561.09","2,515.86",794.5265,81.5149,1.1423
2014/1/8,CI005007.CI,1933.093,"1,947.29","1,961.82","1,928.29",462.5174,34.6212,0.4187
2014/1/8,CI005008.CI,3052.654,"3,059.47","3,081.68","3,045.02",371.5296,31.2261,1.2157
2014/1/8,CI005009.CI,1923.716,"1,905.79","1,929.85","1,905.79",325.1265,32.5345,1.2921
2014/1/8,CI005010.CI,3293.973,"3,284.38","3,324.06","3,271.11",47.889,121.0535,0.963
2014/1/8,CI005011.CI,3394.572,"3,368.42","3,395.42","3,360.72",775.7984,78.7979,1.3238
2014/1/8,CI005012.CI,4518.579,"4,449.00","4,551.44","4,440.68",273.4244,38.524,0.9006
2014/1/8,CI005013.CI,3516.746,"3,522.56","3,557.26","3,498.70",517.9867,55.0567,0.8194
2014/1/8,CI005014.CI,3427.157,"3,435.10","3,458.07","3,404.17",598.6037,59.2257,1.1287
2014/1/8,CI005015.CI,3000.611,"3,013.97","3,026.99","2,995.87",90.7152,11.9535,1.1989
2014/1/8,CI005016.CI,4515.181,"4,475.97","4,521.72","4,473.54",545.6171,46.4201,1.5888
2014/1/8,CI005017.CI,2045.792,"2,058.52","2,075.08","2,042.74",318.3066,25.8571,1.075
2014/1/8,CI005018.CI,5867.004,"5,823.94","5,884.67","5,820.99",818.1068,144.792,1.2562
2014/1/8,CI005019.CI,5257.328,"5,228.78","5,286.92","5,223.84",295.3666,51.2826,0.8418
2014/1/8,CI005020.CI,2970.413,"2,972.53","3,011.23","2,963.42",447.8737,44.4573,1.2645
2014/1/8,CI005021.CI,3286.72,"3,267.85","3,303.22","3,257.86",731.506,45.225,0.0763
2014/1/8,CI005022.CI,4434.691,"4,408.99","4,474.09","4,390.32",598.9956,77.5425,0.6725
2014/1/8,CI005023.CI,3047.544,"3,081.16","3,100.95","3,040.66",944.4021,58.1511,0.7023
2014/1/8,CI005024.CI,1125.885,"1,134.75","1,141.42","1,124.38",562.1152,29.5845,0.3144
2014/1/8,CI005025.CI,2952.603,"2,927.89","2,972.94","2,927.89",190.2893,149.5681,1.9673
2014/1/8,CI005026.CI,2187.97,"2,165.02","2,197.83","2,164.33",569.2137,73.4853,1.3189
2014/1/8,CI005027.CI,2708.195,"2,643.61","2,710.91","2,643.16",749.4814,125.9955,2.8535
2014/1/8,CI005028.CI,3688.586,"3,562.50","3,705.92","3,562.50",578.4843,153.5813,2.9348
2014/1/8,CI005029.CI,2589.269,"2,595.75","2,628.68","2,580.32",252.4542,19.9644,1.0672
2014/1/8,CI005030.CI,0,0,0,0,0,0,0
2014/1/9,CI005001.CI,1904.094,"1,911.41","1,920.88","1,896.97",446.0574,37.2193,0.16
2014/1/9,CI005002.CI,1246.399,"1,256.11","1,266.72","1,245.97",237.2323,14.7391,0.3519
2014/1/9,CI005003.CI,2934.868,"2,989.51","2,998.27","2,934.87",393.7824,38.8377,0.5198
2014/1/9,CI005004.CI,1812.914,"1,829.73","1,837.33","1,812.48",549.801,45.6752,0.4675
2014/1/9,CI005005.CI,1014.299,"1,027.16","1,031.73","1,013.28",422.8446,20.4074,0.3957
2014/1/9,CI005006.CI,2473.082,"2,522.10","2,529.48","2,472.46",936.9014,92.6424,1.3381
2014/1/9,CI005007.CI,1910.814,"1,933.29","1,941.88","1,908.09",441.6555,34.3163,0.3998
2014/1/9,CI005008.CI,2992.871,"3,043.94","3,062.41","2,992.05",322.6786,27.6412,1.0643
2014/1/9,CI005009.CI,1898.161,"1,923.15","1,932.26","1,896.73",326.2478,31.4377,1.2966
2014/1/9,CI005010.CI,3238.202,"3,287.84","3,310.35","3,237.89",13.7944,118.7625,0.919
2014/1/9,CI005011.CI,3340.275,"3,385.27","3,418.63","3,340.28",759.0409,74.9514,1.2984
2014/1/9,CI005012.CI,4405.047,"4,498.39","4,532.69","4,402.67",216.4859,30.1538,0.7467
2014/1/9,CI005013.CI,3452.573,"3,504.45","3,518.83","3,449.50",528.6036,55.7012,0.8269
2014/1/9,CI005014.CI,3385.934,"3,418.03","3,456.93","3,384.98",681.8233,68.5507,1.2856
2014/1/9,CI005015.CI,2976.919,"3,001.73","3,039.23","2,969.00",99.0545,12.6424,1.3091
2014/1/9,CI005016.CI,4455.956,"4,497.83","4,526.34","4,447.24",744.7564,52.7556,2.1729
2014/1/9,CI005017.CI,2004.026,"2,040.95","2,050.16","2,002.45",312.5181,24.6495,1.03
2014/1/9,CI005018.CI,5812.558,"5,859.48","5,912.45","5,808.65",842.6481,153.6321,1.2933
2014/1/9,CI005019.CI,5200.132,"5,233.44","5,334.69","5,183.21",308.5584,54.6236,0.8794
2014/1/9,CI005020.CI,2921.295,"2,964.80","2,985.99","2,918.48",463.1775,46.2447,1.3086
2014/1/9,CI005021.CI,3287.085,"3,279.28","3,319.48","3,273.65",689.7145,46.1933,0.072
2014/1/9,CI005022.CI,4353.769,"4,416.59","4,458.63","4,349.95",519.9719,67.421,0.5838
2014/1/9,CI005023.CI,3041.199,"3,048.50","3,086.71","3,039.36",5.1051,62.898,0.7475
2014/1/9,CI005024.CI,1118.065,"1,124.21","1,135.18","1,115.14",537.4477,27.9259,0.3
2014/1/9,CI005025.CI,2891.944,"2,949.76","2,963.48","2,891.94",245.6806,154.0826,2.0721
2014/1/9,CI005026.CI,2176.118,"2,183.39","2,226.93","2,175.60",650.7216,82.6321,1.4546
2014/1/9,CI005027.CI,2668.198,"2,697.89","2,749.84","2,666.44",773.8681,129.4957,2.946
2014/1/9,CI005028.CI,3667.31,"3,682.90","3,797.25","3,667.23",645.008,165.7145,3.2704
2014/1/9,CI005029.CI,2544.638,"2,588.74","2,621.75","2,541.27",274.3764,22.8908,1.1599
2014/1/9,CI005030.CI,0,0,0,0,0,0,0
2014/1/10,CI005001.CI,1880.724,"1,898.91","1,915.73","1,879.19",527.8425,40.9821,0.1895
2014/1/10,CI005002.CI,1242.876,"1,243.73","1,252.76","1,233.14",249.007,15.436,0.366
2014/1/10,CI005003.CI,2926.267,"2,931.21","2,949.63","2,915.96",396.4436,38.4506,0.5233
2014/1/10,CI005004.CI,1790.265,"1,809.70","1,812.40","1,783.34",590.3401,41.6809,0.5015
2014/1/10,CI005005.CI,996.1708,"1,012.63","1,013.17",993.2498,435.5322,19.9481,0.4069
2014/1/10,CI005006.CI,2431.02,"2,464.03","2,466.91","2,422.51",779.1959,71.4729,1.1221
2014/1/10,CI005007.CI,1876.435,"1,906.12","1,906.68","1,870.66",466.3558,31.4394,0.4221
2014/1/10,CI005008.CI,2955.245,"2,990.58","2,999.45","2,937.29",308.1191,25.0288,1.0165
2014/1/10,CI005009.CI,1873.676,"1,895.65","1,898.39","1,863.34",317.27,30.3142,1.2567
2014/1/10,CI005010.CI,3169.25,"3,227.56","3,235.16","3,158.49",890.1822,92.1827,0.8505
2014/1/10,CI005011.CI,3282.838,"3,331.90","3,332.27","3,271.14",657.375,62.291,1.1235
2014/1/10,CI005012.CI,4311.108,"4,382.88","4,408.46","4,299.40",227.5255,25.7803,0.8258
2014/1/10,CI005013.CI,3414.825,"3,445.94","3,447.85","3,405.31",441.053,44.6063,0.6841
2014/1/10,CI005014.CI,3338.486,"3,378.74","3,389.56","3,330.77",519.7259,48.5715,0.9795
2014/1/10,CI005015.CI,2967.779,"2,965.95","2,993.81","2,953.83",76.4947,9.8972,1.011
2014/1/10,CI005016.CI,4461.533,"4,453.15","4,500.35","4,443.41",835.0437,51.2785,2.4432
2014/1/10,CI005017.CI,1967.441,"2,000.03","2,000.31","1,957.09",296.72,22.2975,1.007
2014/1/10,CI005018.CI,5702.632,"5,795.30","5,818.62","5,696.34",703.9063,122.8856,1.0702
2014/1/10,CI005019.CI,5223.468,"5,169.13","5,259.36","5,168.62",283.4537,48.9685,0.8022
2014/1/10,CI005020.CI,2875.533,"2,908.73","2,914.77","2,868.12",411.0419,40.5588,1.1608
2014/1/10,CI005021.CI,3300.383,"3,281.60","3,303.97","3,267.53",692.1752,44.5859,0.0722
2014/1/10,CI005022.CI,4283.329,"4,336.03","4,343.12","4,280.81",522.2694,62.5518,0.5843
2014/1/10,CI005023.CI,3006.655,"3,032.19","3,038.69","2,998.12",987.3495,55.8546,0.7335
2014/1/10,CI005024.CI,1104.144,"1,115.45","1,117.03","1,101.12",466.7545,22.9202,0.2611
2014/1/10,CI005025.CI,2827.445,"2,880.94","2,888.09","2,816.05",66.1825,131.975,1.769
2014/1/10,CI005026.CI,2138.123,"2,164.80","2,185.47","2,131.02",577.6462,69.2975,1.2789
2014/1/10,CI005027.CI,2608.093,"2,651.93","2,671.74","2,599.88",588.2583,89.1404,2.2591
2014/1/10,CI005028.CI,3591.417,"3,650.43","3,698.75","3,578.80",364.2191,83.3546,1.9286
2014/1/10,CI005029.CI,2521.945,"2,549.61","2,555.48","2,515.17",265.4136,22.2073,1.132
2014/1/10,CI005030.CI,0,0,0,0,0,0,0
2014/1/13,CI005001.CI,1845.21,"1,880.17","1,883.71","1,837.25",397.9979,30.2791,0.1429
2014/1/13,CI005002.CI,1247.271,"1,243.00","1,259.10","1,240.66",169.1245,10.4419,0.2635
2014/1/13,CI005003.CI,2971.781,"2,939.97","3,017.76","2,939.97",526.0408,44.422,0.6943
2014/1/13,CI005004.CI,1777.571,"1,787.99","1,798.37","1,768.25",566.9371,44.7758,0.483
2014/1/13,CI005005.CI,991.708,995.2623,"1,001.73",987.2197,403.9034,16.0846,0.3773
2014/1/13,CI005006.CI,2416.054,"2,429.65","2,447.52","2,399.67",626.5851,60.7536,0.9023
2014/1/13,CI005007.CI,1867.655,"1,876.43","1,893.02","1,859.53",386.7869,25.2032,0.3505
2014/1/13,CI005008.CI,2955.968,"2,954.89","2,986.35","2,939.44",265.7446,22.2194,0.8766
2014/1/13,CI005009.CI,1871.352,"1,870.68","1,885.35","1,861.72",283.5677,28.2811,1.1232
2014/1/13,CI005010.CI,3161.556,"3,169.24","3,197.10","3,138.20",817.005,87.199,0.7662
2014/1/13,CI005011.CI,3265.731,"3,279.82","3,309.24","3,245.98",626.7578,57.9509,1.0582
2014/1/13,CI005012.CI,4287.497,"4,327.36","4,376.46","4,253.88",190.0911,22.7112,0.6732
2014/1/13,CI005013.CI,3403.919,"3,410.92","3,442.51","3,384.91",411.2813,40.2002,0.6416
2014/1/13,CI005014.CI,3325.542,"3,339.58","3,370.19","3,302.78",503.9476,49.0085,0.9593
2014/1/13,CI005015.CI,2959.464,"2,963.76","2,977.54","2,937.91",63.8855,7.3868,0.8443
2014/1/13,CI005016.CI,4393.94,"4,448.88","4,496.96","4,354.55",557.9321,43.4905,1.6029
2014/1/13,CI005017.CI,1959.801,"1,966.48","1,981.78","1,948.25",251.4288,20.0899,0.8349
2014/1/13,CI005018.CI,5677.171,"5,700.67","5,742.88","5,645.99",624.8649,109.3626,0.9536
2014/1/13,CI005019.CI,5216.765,"5,233.46","5,278.04","5,198.79",250.659,47.5766,0.7094
2014/1/13,CI005020.CI,2867.598,"2,878.13","2,904.82","2,848.59",339.4208,32.1074,0.9586
2014/1/13,CI005021.CI,3303.257,"3,304.38","3,317.94","3,291.73",643.4127,42.6334,0.0673
2014/1/13,CI005022.CI,4258.084,"4,293.57","4,329.32","4,243.70",595.4567,62.5974,0.6411
2014/1/13,CI005023.CI,2961.626,"3,005.44","3,025.94","2,935.64",980.0976,63.2126,0.7274
2014/1/13,CI005024.CI,1100.535,"1,104.67","1,112.06","1,093.38",427.4489,21.8536,0.2389
2014/1/13,CI005025.CI,2813.444,"2,821.74","2,831.74","2,794.01",914.5323,115.7761,1.5148
2014/1/13,CI005026.CI,2121.362,"2,142.00","2,152.68","2,105.97",498.5642,62.9712,1.1065
2014/1/13,CI005027.CI,2584.846,"2,603.87","2,620.61","2,566.39",513.2217,81.5883,1.9602
2014/1/13,CI005028.CI,3632.037,"3,598.11","3,661.45","3,591.71",315.8632,77.8388,1.6944
2014/1/13,CI005029.CI,2531.363,"2,531.80","2,563.16","2,518.99",204.5288,16.4416,0.8723
2014/1/13,CI005030.CI,0,0,0,0,0,0,0
2014/1/14,CI005001.CI,1877.57,"1,845.21","1,878.45","1,833.16",521.9934,38.6877,0.1874
2014/1/14,CI005002.CI,1253.45,"1,247.27","1,257.23","1,235.43",176.2404,10.6633,0.2674
2014/1/14,CI005003.CI,2974.23,"2,971.78","2,976.56","2,934.49",405.2605,36.2548,0.5394
2014/1/14,CI005004.CI,1802.21,"1,777.57","1,802.36","1,775.13",502.5997,38.6646,0.4262
2014/1/14,CI005005.CI,1004.05,991.71,"1,004.15",985.86,385.7509,16.0786,0.3604
2014/1/14,CI005006.CI,2463.98,"2,416.06","2,464.26","2,407.93",732.659,69.7938,1.0541
2014/1/14,CI005007.CI,1882.35,"1,867.66","1,882.58","1,852.81",423.5949,27.8695,0.3838
2014/1/14,CI005008.CI,2910.24,"2,955.97","2,910.24","2,857.98",407.9685,29.9434,0.9965
2014/1/14,CI005009.CI,1913.28,"1,871.35","1,913.28","1,868.40",299.9394,28.347,1.188
2014/1/14,CI005010.CI,3243,"3,161.55","3,243.00","3,161.33",973.2002,108.5122,0.9097
2014/1/14,CI005011.CI,3317.36,"3,265.73","3,317.36","3,240.98",645.8147,60.7488,1.0882
2014/1/14,CI005012.CI,4354.86,"4,287.50","4,354.93","4,237.83",210.5453,24.434,0.7384
2014/1/14,CI005013.CI,3484.57,"3,403.92","3,484.57","3,407.52",563.3799,53.6468,0.8776
2014/1/14,CI005014.CI,3380.28,"3,325.54","3,380.51","3,309.07",535.3685,51.4878,1.0133
2014/1/14,CI005015.CI,3028.37,"2,959.47","3,028.61","2,950.81",77.4219,8.4249,1.0232
2014/1/14,CI005016.CI,4564.09,"4,393.94","4,564.09","4,397.21",16.6924,58.3778,2.9462
2014/1/14,CI005017.CI,1994.51,"1,959.80","1,994.51","1,957.70",251.6728,20.1826,0.8789
2014/1/14,CI005018.CI,5760.76,"5,677.17","5,760.78","5,653.91",624.8621,111.2332,0.9539
2014/1/14,CI005019.CI,5276.86,"5,216.76","5,291.09","5,199.29",268.5392,48.1079,0.76
2014/1/14,CI005020.CI,2920.03,"2,867.60","2,920.03","2,869.42",384.9491,35.6781,1.0937
2014/1/14,CI005021.CI,3299.25,"3,303.26","3,315.37","3,270.54",584.059,37.9465,0.061
2014/1/14,CI005022.CI,4307.47,"4,258.08","4,325.53","4,242.79",467.6033,52.6156,0.5035
2014/1/14,CI005023.CI,2997.62,"2,961.63","2,997.64","2,945.76",30.1795,64.3675,0.7645
2014/1/14,CI005024.CI,1109.1,"1,100.53","1,109.10","1,091.28",484.3154,24.9653,0.2711
2014/1/14,CI005025.CI,2878.62,"2,813.45","2,878.62","2,806.53",18.0909,127.7762,1.7057
2014/1/14,CI005026.CI,2155.23,"2,121.37","2,155.24","2,097.28",539.3035,69.357,1.2019
2014/1/14,CI005027.CI,2664.92,"2,584.84","2,664.92","2,572.00",620.9568,94.4686,2.3754
2014/1/14,CI005028.CI,3714.91,"3,632.04","3,714.91","3,627.85",322.5654,76.8285,1.7312
2014/1/14,CI005029.CI,2589.55,"2,531.36","2,589.97","2,535.04",200.9301,17.6369,1.2762
2014/1/14,CI005030.CI,0,0,0,0,0,0,0
2014/1/15,CI005001.CI,1884.369,"1,869.75","1,884.37","1,866.78",364.1019,29.8857,0.1307
2014/1/15,CI005002.CI,1241.288,"1,252.05","1,253.35","1,235.82",152.961,9.5335,0.2273
2014/1/15,CI005003.CI,2946.048,"2,968.49","2,969.43","2,931.70",360.4676,33.8425,0.4798
2014/1/15,CI005004.CI,1785.949,"1,801.24","1,804.50","1,778.35",447.0257,38.9835,0.3872
2014/1/15,CI005005.CI,998.5394,"1,001.04","1,001.81",992.9792,261.3403,12.9014,0.2441
2014/1/15,CI005006.CI,2474.128,"2,464.80","2,478.45","2,460.06",779.9177,81.024,1.1237
2014/1/15,CI005007.CI,1885.769,"1,880.61","1,886.11","1,868.71",376.5478,27.8189,0.3409
2014/1/15,CI005008.CI,2936.424,"2,924.66","2,936.42","2,908.52",348.7281,28.2529,0.9555
2014/1/15,CI005009.CI,1920.042,"1,910.11","1,920.04","1,901.17",278.8888,28.1201,1.1046
2014/1/15,CI005010.CI,3257.115,"3,242.86","3,266.74","3,236.60",963.1683,115.0123,0.8992
2014/1/15,CI005011.CI,3369.305,"3,317.61","3,369.31","3,313.46",693.7853,71.2468,1.1657
2014/1/15,CI005012.CI,4447.56,"4,344.61","4,484.23","4,328.34",315.5513,41.723,1.1333
2014/1/15,CI005013.CI,3494.487,"3,473.24","3,495.00","3,457.78",566.4001,54.7139,0.8821
2014/1/15,CI005014.CI,3404.613,"3,383.94","3,405.62","3,364.16",595.4057,56.0981,1.127
2014/1/15,CI005015.CI,3047.105,"3,025.79","3,047.11","3,012.74",86.1714,9.8828,1.1389
2014/1/15,CI005016.CI,4615.199,"4,559.15","4,658.91","4,553.64",884.0854,62.0858,2.5519
2014/1/15,CI005017.CI,2000.62,"1,992.30","2,000.72","1,986.34",273.9546,22.4426,0.9491
