,cumulative_return_pct
2016-08-30,56.73081535345366
2016-08-31,56.66804139719943
2016-09-01,56.60918216089752
2016-09-02,56.9876794719067
2016-09-05,57.911046906863064
2016-09-06,58.43213025237179
2016-09-07,58.568768400832425
2016-09-08,58.85595614946879
2016-09-09,58.81540448257488
2016-09-12,56.64105633676477
2016-09-13,56.517429706317365
2016-09-14,56.129512545245895
2016-09-15,56.37895165449105
2016-09-16,56.37895164600493
2016-09-19,56.95008738531377
2016-09-20,56.88714952737286
2016-09-21,57.29458314117466
2016-09-22,57.88061477221002
2016-09-23,57.60782559704896
2016-09-26,56.30972075140925
2016-09-27,56.98262837868398
2016-09-28,56.823498461261266
2016-09-29,57.18200291377173
2016-09-30,56.616452260162276
2016-10-03,56.61645118704017
2016-10-04,56.61644954579374
2016-10-05,56.61645096727837
2016-10-06,56.61645113091871
2016-10-07,56.61645004983977
2016-10-10,55.840216239255945
2016-10-11,55.842793799416455
2016-10-12,55.67366477117872
2016-10-13,55.83814315967723
2016-10-14,55.81743910492356
2016-10-17,55.62181622272717
2016-10-18,56.233075667097324
2016-10-19,56.32932150805266
2016-10-20,56.703103298907905
2016-10-21,56.719791770882686
2016-10-24,57.26313495362063
2016-10-25,57.35532758569737
2016-10-26,57.40183396193616
2016-10-27,57.16835016135582
2016-10-28,57.170183257821236
2016-10-31,57.298122350036174
2016-11-01,57.321140662500405
2016-11-02,56.656343675463575
2016-11-03,56.92124646724308
2016-11-04,56.69547447148056
2016-11-07,57.771424799656735
2016-11-08,58.15990808723643
2016-11-09,58.420190584642164
2016-11-10,59.063579911033905
2016-11-11,59.39256397621659
2016-11-14,59.593210656579856
2016-11-15,59.93697924729619
2016-11-16,59.855574288737486
2016-11-17,60.177737223428515
2016-11-18,59.79513317663383
2016-11-21,60.509661992987
2016-11-22,61.00695838257808
2016-11-23,61.14576454263063
2016-11-24,61.35279772870712
2016-11-25,62.00837458520236
2016-11-28,61.981496600592
2016-11-29,62.44828454284976
2016-11-30,61.95555414445726
2016-12-01,61.965284836817716
2016-12-02,61.18368724899752
2016-12-05,60.678490442726044
2016-12-06,60.67605472281829
2016-12-07,61.470529444392
2016-12-08,61.87428928810752
2016-12-09,62.22264840475409
2016-12-12,60.512761185725374
2016-12-13,60.839754101112355
2016-12-14,60.35095301128979
2016-12-15,59.152393642508194
2016-12-16,58.886976019688156
2016-12-19,58.79308705541859
2016-12-20,58.315725337686985
2016-12-21,58.54444327803834
2016-12-22,58.05394865055922
2016-12-23,57.774079486614525
2016-12-26,58.113947332866566
2016-12-27,58.18143951301451
2016-12-28,57.93532399185513
2016-12-29,58.080947921767304
2016-12-30,58.53966048707828
2017-01-03,58.94732647102856
2017-01-04,59.278149646178946
2017-01-05,59.67127457496599
2017-01-06,59.522617383825136
2017-01-09,59.92121696196347
2017-01-10,60.37026068661871
2017-01-11,60.35523624438679
2017-01-12,60.17322383009667
2017-01-13,60.178482687369275
2017-01-16,60.23063325513098
2017-01-17,60.646539122785484
2017-01-18,60.96919283600008
2017-01-19,60.37811292596758
2017-01-20,60.58782223504808
2017-01-23,60.85615355249876
2017-01-24,60.861771492952045
2017-01-25,60.818026744623886
2017-01-26,61.109224859085586
2017-01-27,61.09392291973077
2017-01-30,61.09392290959161
2017-01-31,61.09392290809388
2017-02-01,61.08021158724883
2017-02-02,61.02299593768097
2017-02-03,61.6158235472666
2017-02-06,62.06084672248786
2017-02-07,62.27932199909048
2017-02-08,62.51512343291141
2017-02-09,63.066952094658404
2017-02-10,62.982466935461254
2017-02-13,63.61851438614299
2017-02-14,63.66418811776746
2017-02-15,63.7877508292233
2017-02-16,64.13517740385608
2017-02-17,64.20011346959615
2017-02-20,64.5501835221684
2017-02-21,64.80144776626157
2017-02-22,64.94885421110854
2017-02-23,64.83367503138257
2017-02-24,65.36312480378265
2017-02-27,65.2843626275893
2017-02-28,65.04123074040231
2017-03-01,65.43163099381246
2017-03-02,65.04873265665405
2017-03-03,64.59636441543329
2017-03-06,64.65433079421108
2017-03-07,64.50004610226623
2017-03-08,64.07942236884622
2017-03-09,63.609128218195444
2017-03-10,63.38173932254594
2017-03-13,64.05254907547445
2017-03-14,63.679862635313135
2017-03-15,64.18421113887796
2017-03-16,64.9640061031032
2017-03-17,64.64847022624261
2017-03-20,64.8573142748738
2017-03-21,64.10125995336394
2017-03-22,64.5581666440438
2017-03-23,64.57272787453614
2017-03-24,64.57991154796612
2017-03-27,64.99141902620397
