股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,log_return,ma5,ma10,ma20,vol_ma5,vol_ratio
沪深300,000300,2021-10-20,4926.77,4910.18,4944.02,4898.37,141533184,279747731456.0,0.93,-0.25,-12.54,0.43,20211020,-0.0025,-0.002550622257610413,4910.679999999999,4910.986,4883.8755,136084777.8,1.040036852674348
沪深300,000300,2021-10-21,4914.74,4928.02,4946.18,4893.85,148898153,274802962432.0,1.07,0.36,17.84,0.45,20211021,0.0036,0.003626683652268934,4913.562,4917.15,4884.4185,141953006.0,1.0489256775583886
沪深300,000300,2021-10-22,4934.87,4959.73,4989.89,4934.87,143926228,289252614144.0,1.12,0.64,31.71,0.44,20211022,0.0064,0.006414019106758536,4919.086,4920.129,4889.039,142173851.4,1.0123255899924224
沪深300,000300,2021-10-25,4940.9,4979.52,4981.65,4930.11,141861491,299408232448.0,1.04,0.4,19.79,0.43,20211025,0.004,0.00398219707770767,4940.034000000001,4924.462,4897.629999999999,142297109.8,0.9969386672672953
沪深300,000300,2021-10-26,4983.24,4963.1,5002.57,4953.48,140888942,301786230784.0,0.99,-0.33,-16.42,0.43,20211026,-0.0033,-0.0033029553433297915,4948.110000000001,4932.388,4902.987999999999,143421599.6,0.9823411703183933
沪深300,000300,2021-10-27,4949.23,4898.16,4949.23,4884.94,147111593,299460468736.0,1.3,-1.31,-64.94,0.45,20211027,-0.0131,-0.013170921114790618,4945.706,4928.193,4906.807500000001,144537281.4,1.0178107099778342
沪深300,000300,2021-10-28,4882.59,4864.14,4898.66,4846.28,156649472,316631711744.0,1.07,-0.69,-34.02,0.47,20211028,-0.0069,-0.006969697246504388,4932.93,4923.246000000001,4907.3545,146087545.2,1.0722986123528895
沪深300,000300,2021-10-29,4861.27,4908.77,4908.77,4855.76,159887352,368731987968.0,1.09,0.92,44.63,0.48,20211029,0.0092,0.009133474114414477,4922.738,4920.912,4910.3215,149279770.0,1.071058402622137
沪深300,000300,2021-11-01,4878.13,4890.69,4908.21,4858.25,171583974,379730767872.0,1.02,-0.37,-18.08,0.52,20211101,-0.0037,-0.003690003431813255,4904.972,4922.503000000001,4910.9875,155224266.6,1.105394006738377
沪深300,000300,2021-11-02,4886.18,4839.85,4911.23,4797.9,185437688,385731878912.0,2.32,-1.04,-50.84,0.56,20211102,-0.0104,-0.010449669314235055,4880.322,4914.216,4908.788500000001,164134015.8,1.1297943762367872
沪深300,000300,2021-11-03,4835.81,4821.11,4858.71,4804.37,142763820,302269935616.0,1.12,-0.39,-18.74,0.43,20211103,-0.0039000000000000003,-0.00387953650658591,4864.911999999999,4905.309,4908.1475,163264461.2,0.8744329228215406
沪深300,000300,2021-11-04,4841.09,4868.74,4873.94,4834.74,132592970,308688056320.0,0.81,0.99,47.63,0.4,20211104,0.009899999999999999,0.009830984713372522,4865.832,4899.380999999999,4908.2654999999995,158453160.8,0.8367959927751721
沪深300,000300,2021-11-05,4858.9,4842.35,4889.68,4841.74,147789358,312070840320.0,0.98,-0.54,-26.39,0.45,20211105,-0.0054,-0.0054350366359537505,4852.548,4887.643,4903.886,156033562.0,0.9471639056730629
沪深300,000300,2021-11-08,4841.15,4848.18,4866.08,4827.69,137398264,295893823488.0,0.79,0.12,5.83,0.42,20211108,0.0012,0.0012032367070488861,4844.046,4874.509,4899.485500000001,149196420.0,0.9209219899512334
沪深300,000300,2021-11-09,4858.25,4846.74,4870.79,4818.54,118375526,261645066240.0,1.08,-0.03,-1.44,0.36,20211109,-0.0003,-0.00029706279383222506,4845.424,4862.873,4897.6305,135783987.6,0.8717929712648975
沪深300,000300,2021-11-10,4832.8,4821.19,4832.8,4754.0,135118180,301058965504.0,1.63,-0.53,-25.55,0.41,20211110,-0.0053,-0.005285528439303767,4845.4400000000005,4855.176,4891.6845,134254859.6,1.0064304592219022
沪深300,000300,2021-11-11,4814.77,4898.65,4898.65,4809.11,160484864,323624628224.0,1.86,1.61,77.46,0.49,20211111,0.0161,0.015938871395095516,4851.4220000000005,4858.6269999999995,4890.9365,139833238.4,1.1476875300629523
沪深300,000300,2021-11-12,4902.93,4888.37,4909.08,4875.35,132662968,271773245440.0,0.69,-0.21,-10.28,0.4,20211112,-0.0021,-0.002100742367047616,4860.626,4856.5869999999995,4888.7495,136807960.4,0.9697021109891497
沪深300,000300,2021-11-15,4894.41,4882.38,4906.33,4863.4,121823150,272997748736.0,0.88,-0.12,-5.99,0.37,20211115,-0.0012,-0.0012261086918441593,4867.465999999999,4855.755999999999,4889.1295,133692937.6,0.9112160461645807
沪深300,000300,2021-11-16,4880.9,4883.32,4915.37,4876.5,127254405,284094590976.0,0.8,0.02,0.94,0.39,20211116,0.0002,0.00019251052211375825,4874.782,4860.103,4887.1595,135468713.4,0.93936379704334
沪深300,000300,2021-11-17,4883.25,4885.75,4891.52,4864.52,108459223,246177918976.0,0.55,0.05,2.43,0.33,20211117,0.0005,0.0004974885122366621,4887.694,4866.567,4885.938,130136922.0,0.8334239148517744
沪深300,000300,2021-11-18,4871.42,4837.62,4871.42,4830.41,114480566,244484714496.0,0.84,-0.99,-48.13,0.35,20211118,-0.009899999999999999,-0.009899940678267275,4875.487999999999,4863.455,4881.418,120936062.4,0.9466205838697788
沪深300,000300,2021-11-19,4832.06,4890.06,4892.81,4829.57,127198313,266280681472.0,1.31,1.08,52.44,0.39,20211119,0.0108,0.010781709100374235,4875.826,4868.226000000001,4877.934499999999,119843131.4,1.0613734096737728
沪深300,000300,2021-11-22,4895.39,4912.4,4919.0,4893.27,138092836,316148809728.0,0.53,0.46,22.34,0.42,20211122,0.0046,0.0045580474039358535,4881.83,4874.648,4874.5785000000005,123097068.6,1.121820670228373
沪深300,000300,2021-11-23,4905.76,4913.35,4927.52,4896.88,154304412,301022146560.0,0.62,0.02,0.95,0.47,20211123,0.0002,0.0001933694634935144,4887.836,4881.309,4872.090999999999,128507070.0,1.200746480329837
沪深300,000300,2021-11-24,4914.03,4916.66,4935.49,4899.61,137150674,289707339776.0,0.73,0.07,3.31,0.42,20211124,0.0007000000000000001,0.0006734479670110573,4894.018,4890.856,4873.016,134245360.2,1.021641819096553
沪深300,000300,2021-11-25,4917.61,4896.44,4921.33,4891.73,115984031,255450992640.0,0.6,-0.41,-20.22,0.35,20211125,-0.0040999999999999995,-0.004121027731527677,4905.782,4890.635,4874.630999999999,134546053.2,0.8620396380382268
沪深300,000300,2021-11-26,4886.95,4860.13,4886.95,4850.81,120368975,243041337344.0,0.74,-0.74,-36.31,0.36,20211126,-0.0074,-0.007443223927220215,4899.796,4887.811,4872.1990000000005,133180185.6,0.9038054306480858
沪深300,000300,2021-11-29,4820.01,4851.42,4858.53,4818.71,133626862,285995220992.0,0.82,-0.18,-8.71,0.4,20211129,-0.0018,-0.0017937409240283036,4887.6,4884.715,4870.235500000001,132286990.8,1.0101285182458017
沪深300,000300,2021-11-30,4857.18,4832.03,4871.25,4810.22,129630597,279268233216.0,1.26,-0.4,-19.39,0.39,20211130,-0.004,-0.004004776379308226,4871.336,4879.586,4869.8445,127352227.8,1.017890297165261
沪深300,000300,2021-12-01,4831.89,4843.85,4844.52,4823.93,123086789,255968911360.0,0.43,0.24,11.82,0.37,20211201,0.0024,0.002443189845190082,4856.773999999999,4875.396,4870.9815,124539450.8,0.9883357298376653
沪深300,000300,2021-12-02,4839.91,4856.16,4866.85,4830.32,148088522,278051725312.0,0.75,0.25,12.31,0.45,20211202,0.0025,0.002538143075850791,4848.718,4877.25,4870.3525,130960349.0,1.130788999348192
沪深300,000300,2021-12-03,4856.98,4901.02,4901.02,4853.35,144059625,300052697088.0,0.98,0.92,44.86,0.44,20211203,0.0092,0.00919534457536796,4856.896,4878.346,4873.286,135698479.0,1.0616156206142886
沪深300,000300,2021-12-06,4909.43,4892.62,4943.9,4888.69,173615683,333405790208.0,1.13,-0.17,-8.4,0.53,20211206,-0.0017000000000000001,-0.001715399393855005,4865.136,4876.368,4875.508,143696243.2,1.2082130968334182
沪深300,000300,2021-12-07,4930.83,4922.1,4934.1,4895.22,179053460,340617764864.0,0.79,0.6,29.48,0.54,20211207,0.006,0.006007321381743649,4883.150000000001,4877.243,4879.276,153580815.8,1.1658582425631312
沪深300,000300,2021-12-08,4934.41,4995.93,4995.93,4915.79,157490560,329064833024.0,1.63,1.5,73.83,0.48,20211208,0.015,0.014888312249396815,4913.566000000001,4885.17,4888.013,160461570.0,0.9814846009546087
沪深300,000300,2021-12-09,5000.69,5078.69,5114.5,4999.41,220568776,425680957440.0,2.3,1.66,82.76,0.67,20211209,0.0166,0.01642977336321502,4958.072,4903.3949999999995,4897.015,174957620.8,1.2606983050606275
沪深300,000300,2021-12-10,5046.27,5055.12,5060.06,5035.81,193695155,356917624832.0,0.48,-0.46,-23.57,0.59,20211210,-0.0046,-0.004651763256345477,4988.892,4922.894,4905.3525,184884726.8,1.0476536291152416
沪深300,000300,2021-12-13,5090.02,5083.8,5143.84,5079.73,211801595,426376531968.0,1.27,0.57,28.68,0.64,20211213,0.005699999999999999,0.005657422387260618,5027.128,4946.132,4915.4235,192521909.2,1.100142814291185
沪深300,000300,2021-12-14,5066.35,5049.7,5075.21,5038.86,159107791,318685536256.0,0.72,-0.67,-34.1,0.48,20211214,-0.0067,-0.006730177868264789,5052.647999999999,4967.898999999999,4923.7425,188532775.4,0.8439264242645844
沪深300,000300,2021-12-15,5036.28,5005.9,5060.37,5003.78,150529751,291072569344.0,1.12,-0.87,-43.8,0.46,20211215,-0.0087,-0.008711618800778207,5054.642,4984.104,4929.75,187140613.6,0.8043670911635827
沪深300,000300,2021-12-16,5006.61,5034.73,5034.73,4987.22,144053868,291474767872.0,0.95,0.58,28.83,0.44,20211216,0.0058,0.005742683323773707,5045.85,5001.961,4939.6055,171837632.0,0.8383138566527732
沪深300,000300,2021-12-17,5021.34,4954.76,5022.11,4954.76,149005399,297943310336.0,1.34,-1.59,-79.97,0.45,20211217,-0.0159,-0.01601116941948264,5025.778,5007.335,4942.8405,162899680.8,0.914706513040632
沪深300,000300,2021-12-20,4934.97,4880.42,4971.67,4872.68,169675689,317536919552.0,2.0,-1.5,-74.34,0.51,20211220,-0.015,-0.015117448950187086,4985.102,5006.115,4941.2415,154474499.6,1.0984058173961548
沪深300,000300,2021-12-21,4876.51,4913.49,4917.8,4872.95,143339899,259023175680.0,0.92,0.68,33.07,0.43,20211221,0.0068000000000000005,0.006753201873758404,4957.86,5005.254,4941.2485,151320921.2,0.9472576419922033
沪深300,000300,2021-12-22,4924.58,4914.45,4936.67,4903.17,133256740,244642451456.0,0.68,0.02,0.96,0.4,20211222,0.0002,0.00019536138866402708,4939.57,4997.106,4941.138000000001,147866319.0,0.9011973849163041
沪深300,000300,2021-12-23,4924.29,4948.74,4948.74,4906.75,139555407,263359754240.0,0.85,0.7,34.29,0.42,20211223,0.006999999999999999,0.006953153726040898,4922.372,4984.110999999999,4943.753,146966626.8,0.9495720901991879
沪深300,000300,2021-12-24,4953.06,4921.34,4964.91,4905.98,142673324,290483662848.0,1.19,-0.55,-27.4,0.43,20211224,-0.0055000000000000005,-0.005552147578698344,4915.688,4970.733,4946.813499999999,145700211.8,0.979225234043208
沪深300,000300,2021-12-27,4918.15,4919.32,4939.69,4894.16,124100951,254421524480.0,0.93,-0.04,-2.02,0.38,20211227,-0.0004,-0.0004105415751325399,4923.467999999999,4954.285,4950.2085,136585264.2,0.9085969246161184
沪深300,000300,2021-12-28,4923.69,4955.96,4959.14,4913.6,130457756,276316733440.0,0.93,0.74,36.64,0.39,20211228,0.0074,0.007420583139275408,4931.962,4944.911,4956.405,134008835.6,0.9735011532329142
沪深300,000300,2021-12-29,4958.65,4883.48,4958.65,4883.48,113587003,273225465856.0,1.52,-1.46,-72.48,0.34,20211229,-0.0146,-0.01473281223566105,4925.768,4932.669,4958.3865000000005,130074888.2,0.8732431337965201
沪深300,000300,2021-12-30,4882.16,4921.51,4940.18,4878.65,121617178,268022476800.0,1.26,0.78,38.03,0.37,20211230,0.0078000000000000005,0.007757313512263927,4920.321999999999,4921.347,4961.654,126487242.4,0.9614975842022151
沪深300,000300,2021-12-31,4937.46,4940.37,4950.36,4923.14,121313738,266975387648.0,0.55,0.38,18.86,0.37,20211231,0.0038,0.0038248331945742843,4924.128,4919.908,4963.621499999999,122215325.2,0.9926229611669029
沪深300,000300,2022-01-04,4957.98,4917.77,4961.45,4874.53,151534776,336516960256.0,1.76,-0.46,-22.6,0.46,20220104,-0.0046,-0.0045850514585370605,4923.817999999999,4923.643,4964.879,127702090.2,1.1866272177900499
沪深300,000300,2022-01-05,4907.93,4868.12,4916.28,4851.98,178816100,363944529920.0,1.31,-1.01,-49.65,0.54,20220105,-0.0101,-0.010147350119881922,4906.25,4919.106,4962.179999999999,137373759.0,1.3016758171405938
沪深300,000300,2022-01-06,4842.16,4818.23,4857.56,4786.43,157665825,321750077440.0,1.46,-1.02,-49.89,0.48,20220106,-0.0102,-0.010301184898311685,4893.2,4909.4839999999995,4953.295,146189523.4,1.0785029004342455
沪深300,000300,2022-01-07,4824.32,4822.37,4856.65,4818.19,187139412,332218949632.0,0.8,0.09,4.14,0.57,20220107,0.0009,0.0008588677581253011,4873.372,4896.847,4940.479,159293970.2,1.1748053725137175
沪深300,000300,2022-01-10,4812.23,4844.05,4844.39,4780.82,156211697,305033818112.0,1.32,0.45,21.68,0.47,20220110,0.0045000000000000005,0.004485639223591511,4854.107999999999,4889.118,4929.925499999999,166273562.0,0.9394860801743093
沪深300,000300,2022-01-11,4840.01,4797.77,4850.88,4791.89,146928005,286445756416.0,1.22,-0.96,-46.28,0.44,20220111,-0.0096,-0.009599921057229547,4830.107999999999,4876.963,4915.624000000001,165352207.8,0.8885760096878488
沪深300,000300,2022-01-12,4818.89,4845.58,4852.73,4810.92,143200205,293153042432.0,0.87,1.0,47.81,0.43,20220112,0.01,0.009915722592007552,4825.6,4865.925,4905.418,158229028.8,0.9050185423371567
沪深300,000300,2022-01-13,4853.03,4765.92,4853.06,4765.24,142519652,288799117312.0,1.81,-1.64,-79.66,0.43,20220113,-0.016399999999999998,-0.016576356248989562,4815.138,4854.169,4893.419,155199794.2,0.9182979444955992
沪深300,000300,2022-01-14,4743.91,4726.73,4764.05,4723.94,146863127,281828450304.0,0.84,-0.82,-39.19,0.44,20220114,-0.008199999999999999,-0.008256961471415183,4796.01,4834.691000000001,4878.019,147144537.2,0.9980875253315216
沪深300,000300,2022-01-17,4728.76,4767.28,4775.24,4726.71,115295690,263788240896.0,1.03,0.86,40.55,0.35,20220117,0.0086,0.008542280149136315,4780.656,4817.382,4868.6449999999995,138961335.8,0.8296961837351594
沪深300,000300,2022-01-18,4766.78,4813.35,4826.3,4747.92,150870802,282749394944.0,1.64,0.97,46.07,0.46,20220118,0.0097,0.00961739574547598,4783.772,4806.9400000000005,4865.291499999999,139749895.2,1.0795772103019081
沪深300,000300,2022-01-19,4815.81,4780.38,4828.75,4755.93,133927360,275534557184.0,1.51,-0.68,-32.97,0.41,20220119,-0.0068000000000000005,-0.006873266142930699,4770.732,4798.165999999999,4858.636,137895326.2,0.971224795579765
沪深300,000300,2022-01-20,4778.26,4823.51,4845.0,4777.57,164971315,304344268800.0,1.41,0.9,43.13,0.5,20220120,0.009000000000000001,0.008981837558171992,4782.25,4798.694,4854.089,142385658.8,1.1586231112764285
沪深300,000300,2022-01-21,4808.77,4779.31,4818.31,4762.56,138952586,274699153408.0,1.16,-0.92,-44.2,0.42,20220121,-0.0092,-0.009205694190441116,4792.7660000000005,4794.388000000001,4845.6175,140803550.6,0.9868542761023245
沪深300,000300,2022-01-24,4753.94,4786.74,4801.1,4746.45,114463880,246261596160.0,1.14,0.16,7.43,0.35,20220124,0.0016,0.0015534105496210215,4796.658,4788.657,4838.8875,140637188.6,0.8138948249709252
沪深300,000300,2022-01-25,4761.95,4678.45,4781.39,4678.25,133667587,250555768832.0,2.15,-2.26,-108.29,0.4,20220125,-0.0226,-0.022882736678216893,4769.678,4776.725,4826.844,137196545.6,0.9742780797827901
沪深300,000300,2022-01-26,4697.1,4712.31,4718.99,4648.13,107070843,226553450496.0,1.51,0.72,33.86,0.32,20220126,0.0072,0.007211375168279058,4756.064,4763.397999999999,4814.6615,131825242.2,0.8122180639543706
沪深300,000300,2022-01-27,4708.1,4619.88,4708.44,4616.03,121263803,250535653376.0,1.96,-1.96,-92.43,0.37,20220127,-0.0196,-0.019809502928594763,4715.338000000001,4748.794,4801.4815,123083739.8,0.985213832444828
沪深300,000300,2022-01-28,4641.81,4563.77,4660.52,4559.83,126480113,263967891456.0,2.18,-1.21,-56.11,0.38,20220128,-0.0121,-0.012219694391238508,4672.2300000000005,4732.498,4783.5945,120589245.2,1.0488506897130823
沪深300,000300,2022-02-07,4638.58,4634.09,4672.65,4615.01,144849720,266031792128.0,1.26,1.54,70.32,0.44,20220207,0.0154,0.015290811148429664,4641.700000000001,4719.179,4768.2805,126666413.2,1.1435527093617899
沪深300,000300,2022-02-08,4626.44,4608.77,4626.44,4522.47,155830707,281364873216.0,2.24,-0.55,-25.32,0.47,20220208,-0.0055000000000000005,-0.005478837359265011,4627.764000000001,4698.721,4752.8305,131099037.2,1.188648752334239
沪深300,000300,2022-02-09,4608.15,4652.06,4659.46,4595.28,148335547,273771962368.0,1.39,0.94,43.29,0.45,20220209,0.009399999999999999,0.009349122123392945,4615.714,4685.889000000001,4742.0275,139351978.0,1.0644667490833895
沪深300,000300,2022-02-10,4657.21,4639.86,4657.21,4608.09,151576666,287224389632.0,1.06,-0.26,-12.2,0.46,20220210,-0.0026,-0.0026259388824873184,4619.71,4667.524,4733.1089999999995,145414550.6,1.0423761953296578
沪深300,000300,2022-02-11,4617.87,4601.4,4662.6,4595.88,155974584,307938017280.0,1.44,-0.83,-38.46,0.47,20220211,-0.0083,-0.008323588352442868,4627.236,4649.733,4722.0605000000005,151313444.8,1.0308045276886062
沪深300,000300,2022-02-14,4579.42,4551.69,4593.63,4530.06,143673894,275737554944.0,1.38,-1.08,-49.71,0.43,20220214,-0.0108,-0.010862012444959839,4610.755999999999,4626.228,4707.4425,151078279.6,0.9509897410825427
沪深300,000300,2022-02-15,4553.81,4600.1,4601.45,4550.54,115025600,249977008128.0,1.12,1.06,48.41,0.35,20220215,0.0106,0.010579449817421049,4609.022,4618.393,4697.558999999999,142917258.2,0.8048405171545616
沪深300,000300,2022-02-16,4619.85,4617.99,4643.1,4607.22,107258954,210190929920.0,0.78,0.39,17.89,0.32,20220216,0.0039000000000000003,0.0038815031011821487,4602.2080000000005,4608.961,4686.1795,134701939.6,0.7962688163103481
沪深300,000300,2022-02-17,4616.9,4629.16,4650.16,4606.95,110014643,227946250240.0,0.94,0.24,11.17,0.33,20220217,0.0024,0.002415880662212573,4600.068,4609.889,4679.3414999999995,126389535.0,0.8704410772616578
沪深300,000300,2022-02-18,4604.57,4651.24,4651.34,4598.1,104550228,195825700864.0,1.15,0.48,22.08,0.32,20220218,0.0048,0.004758424564108586,4610.036,4618.636,4675.567,116104663.8,0.9004825868157762
沪深300,000300,2022-02-21,4646.05,4634.31,4646.67,4613.3,112516513,215039180800.0,0.72,-0.36,-16.93,0.34,20220221,-0.0036,-0.0036465300946314574,4626.5599999999995,4618.658,4668.9185,109873187.6,1.0240579658944928
沪深300,000300,2022-02-22,4601.92,4574.15,4602.07,4550.8,123317238,246872961024.0,1.11,-1.3,-60.16,0.37,20220222,-0.013000000000000001,-0.013066431505843214,4621.37,4615.196,4656.9585,111531515.2,1.1056716819355108
沪深300,000300,2022-02-23,4582.01,4623.05,4625.3,4579.29,122952916,259050147840.0,1.01,1.07,48.9,0.37,20220223,0.010700000000000001,0.010633771319158894,4622.382,4612.295,4649.092,114670307.6,1.0722297565372538
沪深300,000300,2022-02-24,4592.07,4529.32,4610.88,4488.48,184403059,342346665984.0,2.65,-2.03,-93.73,0.56,20220224,-0.0203,-0.020482842583403268,4602.414,4601.241,4634.3825,129547990.8,1.4234343416771849
沪深300,000300,2022-02-25,4564.63,4573.42,4611.86,4561.9,149722583,271727599616.0,1.1,0.97,44.1,0.45,20220225,0.0097,0.009689466035413347,4586.85,4598.443,4624.088,138582461.8,1.0803862267656728
沪深300,000300,2022-02-28,4563.74,4581.65,4581.65,4530.68,135406979,248363728896.0,1.11,0.18,8.23,0.41,20220228,0.0018,0.0017979113686613782,4576.318,4601.439,4613.833500000001,143160555.0,0.9458399976166619
