ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688268.SH,20220930,112.39,2.2002,2.2002,0.77,104.5317,74.4299,9.1619,10.0337,8.5362,0.2663,0.3107,12027.824,3521.998,3521.998,1351807.1394,395837.3552
688269.SH,20220930,116.01,0.718,0.718,0.97,66.6277,52.0827,12.3588,6.8146,6.284,0.5172,0.862,9336.0,4317.9,4317.9,1083069.36,500919.579
688270.SH,20220930,105.0,3.2864,3.2864,0.69,116.0113,105.8553,5.6852,60.1691,54.1696,,0.2638,10921.0,2498.967,2498.967,1146705.0,262391.535
688271.SH,20220930,181.6,5.1073,5.1073,0.95,105.6087,96.9604,9.034,20.633,17.9445,,,82415.7988,4725.0542,4725.0542,14966709.0621,858069.8427
688272.SH,20220930,20.59,2.2597,2.2597,1.08,20.4705,746.8277,2.4929,4.922,8.1697,,0.4905,7600.0,1615.0,1615.0,156484.0,33252.85
688273.SH,20220930,30.89,6.2265,6.2265,1.38,26.0933,28.1462,2.3353,9.0416,8.3336,,,10000.0,2235.7374,2235.7374,308900.0,69061.9283
688275.SH,20220930,204.36,21.991,21.991,,49.3899,24.6571,2.1424,7.8113,3.5348,,,8521.5178,1897.3407,1897.3407,1741457.3776,387740.5455
688276.SH,20220930,57.5,0.2544,0.6163,0.58,97.4667,132.7941,6.8855,19.7486,22.3813,,0.1739,41284.0698,23353.3452,9641.2868,2373834.0135,1342817.349
688277.SH,20220930,12.01,1.0001,1.2058,0.92,,,5.2353,32.3183,35.8706,,,41984.6848,29918.3088,24813.6264,504236.0644,359318.8887
688278.SH,20220930,31.7,1.3252,2.1545,1.0,71.1672,53.1227,10.2816,11.3895,9.3591,0.1577,0.3155,40680.0,22265.0444,13695.033,1289556.0,705801.9075
688279.SH,20220930,69.55,2.7318,2.7318,1.25,47.4898,46.8569,2.929,19.4429,20.2947,,0.6326,9236.338,2100.0787,2100.0787,642387.3079,146060.4736
688280.SH,20220930,8.34,1.5639,1.5639,0.94,,,2.6956,6.6852,5.8762,,,59022.1667,10476.405,10476.405,492244.8703,87373.2177
688281.SH,20220930,272.36,1.2262,1.2262,0.8,109.0206,94.7317,7.0714,49.6633,43.432,,0.0918,9333.3336,2263.3336,2263.3336,2542026.7393,616441.5393
688282.SH,20220930,36.33,2.0492,2.0492,1.03,43.7515,41.7246,2.1436,10.0465,10.3792,,1.7203,8800.0,2065.2624,2065.2624,319704.0,75030.983
688283.SH,20220930,62.16,3.4109,3.4109,1.87,102.9545,89.3106,6.3755,32.0544,28.5227,,0.0997,8400.0,1835.2662,1835.2662,522144.0,114080.147
688285.SH,20220930,7.21,1.232,1.232,1.12,19.2156,23.1855,1.8061,1.9173,2.1775,,1.3037,37628.9913,7528.0,7528.0,271305.0273,54276.88
688286.SH,20220930,37.35,0.9264,1.2258,0.77,160.6247,,1.8475,5.6732,6.4809,0.6398,0.1992,5342.9801,3546.4236,2680.1364,199560.3067,132458.9215
688287.SH,20220930,11.49,1.7931,1.7931,0.64,49.0772,40.8369,3.6422,15.4339,13.7771,0.8926,0.3347,30876.3,14605.5,14605.5,354768.687,167817.195
688288.SH,20220930,16.51,0.5462,0.8082,0.59,56.0207,,1.8776,4.0846,6.038,2.1127,,10034.392,5292.0226,3576.7657,165667.8119,87371.2931
688289.SH,20220930,22.79,1.0112,1.3422,0.8,5.9799,5.9691,1.8543,2.9706,2.5909,3.3503,3.3297,58845.9803,34922.5439,26310.6741,1341099.891,795884.7755
688290.SH,20220930,85.58,2.8461,2.8461,0.82,92.303,71.0147,7.2897,20.2224,17.4243,,,8240.0,1676.6317,1676.6317,705179.2,143486.1409
688292.SH,20220930,13.71,2.3661,2.3661,0.8,36.8563,37.0942,2.2341,5.2581,5.0954,,,15714.6667,3453.8079,3453.8079,215448.0805,47351.7063
688293.SH,20220930,123.12,3.1773,3.1773,0.41,167.1271,106.4808,4.7367,47.4575,36.4371,,,8198.0328,1692.4562,1692.4562,1009341.7983,208375.2073
688295.SH,20220930,37.8,2.6525,2.6525,0.52,122.0578,90.0282,8.0389,28.9917,20.5551,,,90000.0,6884.4057,6884.4057,3402000.0,260230.5355
688296.SH,20220930,19.29,0.783,0.783,0.74,20.671,19.6355,2.8782,4.0837,3.9031,,1.4515,10739.316,5869.5124,5869.5124,207161.4056,113222.8942
688297.SH,20220930,43.74,4.1826,4.1826,0.81,99.834,96.1134,5.2659,11.9255,9.795,,,67500.0,12179.4229,12179.4229,2952450.0,532727.9576
688298.SH,20220930,75.47,1.8781,1.9704,0.82,2.5769,2.971,1.4272,1.2468,1.1634,3.9751,5.8491,16800.0,8641.8528,8236.8192,1267896.0,652200.6308
688299.SH,20220930,16.35,1.8538,1.8551,1.07,24.9625,26.5501,2.3048,3.5958,3.7523,0.606,0.6077,28517.7557,22815.9408,22799.4408,466265.3057,373040.6321
688300.SH,20220930,70.0,1.2315,1.9713,0.98,34.8135,32.3632,5.3069,9.6335,8.7686,0.7143,0.8686,8597.34,5329.34,3329.31,601813.8,373053.8
688301.SH,20220930,521.7,0.9359,1.1927,1.0,78.1924,68.7231,11.8417,31.8761,27.988,0.1917,0.4217,7254.7826,4102.174,3218.888,3784820.0824,2140104.1758
688302.SH,20220930,31.62,1.6651,1.6651,1.05,,,1.8535,,740.7635,,,9901.5598,2263.3653,2263.3653,313087.3209,71567.6108
688303.SH,20220930,48.83,1.6849,1.6849,0.86,18.2341,7.9744,2.9175,9.6354,4.6059,,1.1066,213739.6215,28702.001,28702.001,10436905.7178,1401518.7088
688305.SH,20220930,72.08,1.6146,2.5566,0.77,92.1715,85.4798,6.727,26.4848,23.2132,,,9317.7757,4958.6,3131.6,671625.2725,357415.888
688306.SH,20220930,4.85,2.2305,2.2305,0.92,137.9702,121.4768,3.087,2.784,3.4674,,,122828.28,28546.6126,28546.6126,595717.158,138451.0711
688308.SH,20220930,52.6,1.2646,1.9092,1.16,23.67,22.5699,3.4073,5.311,5.1541,0.6274,1.3308,10000.0,6462.08,4280.476,526000.0,339905.408
688309.SH,20220930,15.25,0.087,0.1089,0.5,,,1.7116,14.4285,10.0565,0.4066,,8001.0733,4495.9641,3593.75,122016.3678,68563.4525
688310.SH,20220930,18.94,1.7055,2.5603,1.03,24.5565,30.8449,2.1062,5.0182,4.9521,2.6399,2.0063,8360.0,3783.0,2520.0,158338.4,71650.02
688311.SH,20220930,71.51,1.8247,1.8247,0.82,61.1989,85.1452,4.8072,17.2915,18.8922,,0.4991,11504.8,6712.548,6712.548,822708.248,480014.3075
688312.SH,20220930,14.2,0.5796,0.5796,0.9,16.8056,19.8938,1.6019,4.8107,5.219,2.0927,4.2033,14484.8536,6949.6623,6949.6623,205684.9211,98685.2047
688313.SH,20220930,8.69,1.1887,1.3096,0.89,79.4788,55.8228,3.3139,4.878,4.5048,0.2877,0.4028,45880.2328,32473.1489,29473.1429,398699.223,282191.6639
688314.SH,20220930,47.7,0.7966,1.2578,0.74,33.9098,32.17,5.4737,13.0226,11.9217,1.0901,1.2998,5802.798,2548.006,1613.6779,276793.4646,121539.8862
688315.SH,20220930,22.16,1.6522,1.6522,1.15,39.4177,44.3194,4.8222,4.7516,4.6325,,0.2708,40020.0,10789.7517,10789.7517,886843.2,239100.8977
688316.SH,20220930,27.48,0.7546,0.9463,0.62,,,2.9408,3.0773,3.2894,,,4746.2175,3500.6707,2791.4272,130426.0569,96198.4308
688317.SH,20220930,34.92,2.1195,2.1195,0.69,8.9635,8.0023,1.7077,3.3678,2.6238,4.5819,3.9089,19470.435,12227.2508,12227.2508,679907.5902,426975.5979
688318.SH,20220930,78.88,1.2995,1.2995,0.89,26.1363,28.3563,2.3679,22.5624,23.2833,0.9055,1.2677,9333.8,2881.6705,2881.6705,736250.144,227306.169
688319.SH,20220930,13.91,0.4842,0.6082,1.06,52.2143,58.3248,6.4265,11.5718,10.2357,,,40526.5,28605.495,22770.5955,563723.615,397902.4355
688320.SH,20220930,45.51,3.4689,3.4689,0.77,62.469,61.4049,4.5816,9.1458,8.0962,,,15101.3668,3090.8015,3090.8015,687263.2031,140662.3763
688321.SH,20220930,21.76,0.3667,0.4669,0.9,407.0117,909.8976,6.3051,20.7626,19.3003,,,41072.05,41072.05,32262.5295,893727.808,893727.808
688322.SH,20220930,24.62,3.622,3.622,0.79,,,2.9283,20.7697,19.8683,,,40000.1,3094.3744,3094.3744,984802.462,76183.4977
688323.SH,20220930,21.12,0.4613,0.5601,0.72,67.8247,74.0955,4.2409,11.9241,11.7939,,0.3314,18000.0,9548.3882,7864.6439,380160.0,201661.9588
688325.SH,20220930,40.52,2.7931,2.7931,0.47,36.3342,43.2892,2.0054,9.5571,11.4051,,,8000.0,1838.1659,1838.1659,324160.0,74482.4823
688326.SH,20220930,181.04,2.1345,2.1352,0.9,148.6093,99.201,4.2277,6.6592,6.111,,,12000.0,2336.6448,2335.8532,2172480.0,423026.1746
688327.SH,20220930,16.65,1.7938,1.7938,0.75,,,4.8061,11.4664,12.1859,,,74067.0562,7436.4494,7436.4494,1233216.4857,123816.8825
688328.SH,20220930,20.99,1.8453,1.8453,0.79,30.5146,34.881,2.2069,1.8674,2.0009,1.4293,1.0005,8104.0,4709.5315,4709.5315,170102.96,98853.0662
688329.SH,20220930,37.98,2.5576,2.5576,0.97,30.674,27.3545,3.7003,7.5312,6.9014,0.7899,1.3166,7720.0,4469.85,4469.85,293205.6,169764.903
688330.SH,20220930,73.09,1.4677,1.6713,1.23,17.7022,17.6968,2.1346,6.4564,5.8409,1.3682,1.6965,10000.0,5644.9572,4957.4001,730900.0,412589.9217
688331.SH,20220930,52.69,3.6656,3.6656,0.92,103.806,124.0495,5.2652,20.1052,16.4262,,,54426.3003,4354.1041,4354.1041,2867721.7628,229417.745
688332.SH,20220930,46.2,1.4872,1.4872,0.81,24.1713,30.56,1.5565,4.9344,5.1908,,,12000.0,2783.3223,2783.3223,554400.0,128589.4903
688333.SH,20220930,137.8,0.4992,0.7827,0.96,,,11.6992,28.2363,22.7459,0.0557,,11310.775,11310.775,7214.664,1558624.795,1558624.795
688335.SH,20220930,19.12,0.4009,0.7136,0.96,30.0718,24.8732,1.7089,6.2015,4.2795,1.046,1.1581,10153.0111,6923.9647,3890.4141,194125.5722,132386.2051
688336.SH,20220930,12.36,0.175,0.175,0.5,422.154,,1.6766,8.2078,9.6417,,,61678.5793,9216.7111,9216.7111,762347.2401,113918.5492
688337.SH,20220930,79.85,6.5242,6.5242,2.28,,215.1615,3.9148,20.016,18.1644,,,12130.9554,2536.2131,2536.2131,968656.7887,202516.616
688338.SH,20220930,29.55,0.6475,0.7189,0.93,24.779,23.4026,1.6663,10.0565,10.2473,1.3536,0.846,8164.8,4898.9677,4412.4812,241269.84,144764.4955
688339.SH,20220930,82.41,1.1216,1.1219,1.2,,,3.3146,13.0799,10.5439,,,9989.1387,8132.1185,8129.727,823204.9203,670167.8856
688345.SH,20220930,56.7,5.2461,5.2461,1.18,45.0753,47.6666,4.7564,2.5577,2.3369,,0.3527,10000.0,2412.5,2412.5,567000.0,136788.75
688348.SH,20220930,616.68,1.8744,1.8744,0.63,479.3377,252.383,14.2631,74.1912,55.2839,,,8000.0,1823.855,1823.855,4933440.0,1124734.9014
688349.SH,20220930,36.77,4.7819,4.7819,1.33,27.4881,28.1131,4.2226,4.2986,4.2422,,,118948.4215,13087.5484,13087.5484,4373733.4586,481229.1547
688350.SH,20220930,16.95,1.2095,1.4705,2.01,19.3043,19.2752,1.5083,1.4256,1.3118,2.4189,2.3872,12215.0,6118.419,5032.3213,207044.25,103707.2021
688351.SH,20220930,13.53,7.2528,7.2528,0.73,,,3.8163,33.5064,28.7691,,,47060.0,6246.9171,6246.9171,636721.8,84520.7884
688353.SH,20220930,68.88,5.1762,5.1762,1.25,18.0214,15.1424,1.9905,7.4742,6.6252,,,11000.0,2518.635,2518.635,757680.0,173483.5788
688355.SH,20220930,22.97,5.9434,5.9434,0.83,22.9174,34.4581,2.7381,3.9607,4.1729,,1.7454,12307.7692,3445.8784,3445.8784,282709.4585,79151.8268
688356.SH,20220930,170.59,1.8119,2.1922,1.17,58.5079,49.7927,9.1051,29.2848,25.0705,0.2503,0.5128,6028.8,3627.5543,2998.2362,1028452.992,618824.488
688357.SH,20220930,86.16,1.5501,1.6972,0.86,18.5296,19.9946,3.6078,5.8146,5.2529,0.7931,1.7409,5922.8885,3364.3846,3072.7261,510316.0732,289875.3771
688358.SH,20220930,38.0,9.0049,9.0049,1.46,37.8404,30.1788,3.313,10.6985,9.6856,1.5038,0.9398,11200.0,2800.0,2800.0,425600.0,106400.0
688359.SH,20220930,53.02,1.5128,1.5128,0.97,92.058,484.093,9.0258,13.0104,12.894,,0.3301,9218.0,4807.5681,4807.5681,488738.36,254897.2607
688360.SH,20220930,22.41,1.4851,1.4851,1.6,24.9883,22.6699,2.004,1.295,1.2487,1.5618,1.2048,8567.6599,4219.9623,4219.9623,192001.2584,94569.3551
688363.SH,20220930,131.0,1.4971,1.4971,0.75,80.5565,70.4156,10.3805,12.7375,10.598,0.3123,0.374,48108.5277,9591.4109,9591.4109,6302217.1287,1256474.8279
688365.SH,20220930,7.39,0.5403,0.7621,0.68,,,2.9354,5.434,5.5894,0.3383,,40100.0,17031.272,12072.7182,296339.0,125861.1001
688366.SH,20220930,67.31,0.6977,0.6977,0.85,33.2752,60.9683,2.1159,6.6331,6.2226,0.7428,1.04,17413.0,5672.9,5672.9,1172069.03,381842.899
688367.SH,20220930,15.82,0.5619,0.7585,1.04,23.9704,24.5499,2.6105,5.4794,5.1765,,1.2642,8675.3,6407.979,4747.352,137243.246,101374.2278
688368.SH,20220930,88.68,1.5888,1.5956,0.62,8.2346,19.9324,3.2165,2.4229,3.0511,1.112,4.5106,6290.378,1715.378,1708.0945,557830.721,152119.721
688369.SH,20220930,62.3,0.8411,0.8411,0.88,37.3771,40.8778,3.336,4.668,4.4202,0.7197,0.8828,7726.7683,5945.7683,5945.7683,481377.6651,370421.3651
688370.SH,20220930,35.64,1.7505,1.7505,0.84,20.0346,21.4383,1.3773,5.688,5.5028,,,10640.0,2369.1364,2369.1364,379209.6,84436.0213
688371.SH,20220930,21.6,7.6381,7.6381,1.56,184.3085,170.393,3.7625,17.6564,15.1576,,,33547.2356,7449.1628,7449.1628,724620.289,160901.9165
688373.SH,20220930,7.0,1.6203,1.6203,0.55,,,3.5013,598.755,598.755,,,65521.0084,11868.7659,11868.7659,458647.0588,83081.3613
688375.SH,20220930,91.17,4.8658,4.8658,1.23,99.0559,83.3216,6.5477,14.5363,11.7168,,,40001.0,3042.8118,3042.8118,3646891.17,277413.1518
688377.SH,20220930,40.11,1.5017,1.5017,1.11,242.5662,112.0259,5.0475,14.7898,11.251,0.3989,,19466.7,10991.7,10991.7,780809.337,440877.087
688378.SH,20220930,31.3,1.2929,1.618,0.71,23.6169,29.1708,1.968,7.9156,7.8472,2.2761,3.4141,10266.1216,6689.1594,5345.3038,321329.6061,209370.6892
688379.SH,20220930,15.47,0.9117,1.056,0.67,30.1148,64.6719,1.5043,1.1242,1.1005,1.4674,1.0149,8800.0,4587.0,3960.0,136136.0,70960.89
688380.SH,20220930,25.8,5.2828,5.2828,1.04,13.1577,18.0882,3.2558,9.3139,10.4488,,,40036.5,5394.0251,5394.0251,1032941.7,139165.8476
688381.SH,20220930,32.48,6.2044,6.2044,0.94,49.6346,36.425,2.6803,16.136,14.1802,,,25220.0,5693.684,5693.684,819145.6,184930.8563
688382.SH,20220930,10.6,1.3019,1.3019,0.88,,,2.4807,,110.217,,,57500.0,9949.3017,9949.3017,609500.0,105462.598
688383.SH,20220930,115.95,0.8362,0.8362,0.57,51.0428,46.4929,8.9995,9.8964,8.7872,,0.431,10213.36,2858.5545,2858.5545,1184239.092,331449.3943
688385.SH,20220930,75.26,1.1737,1.4993,0.94,119.1514,72.0614,16.5979,23.7847,19.4544,,0.0864,81450.2,30782.2,24097.689,6129942.052,2316668.372
688386.SH,20220930,38.99,2.4157,3.5806,1.63,41.105,46.3729,4.4213,8.6202,8.5204,1.2824,,7000.0,4648.6488,3136.2462,272930.0,181250.8167
688387.SH,20220930,5.13,13.0644,13.0644,,,,2.1919,3.0956,2.5586,,,341875.0,56260.0742,56260.0742,1753818.75,288614.1806
688388.SH,20220930,52.16,1.2427,1.7032,0.75,22.212,20.5744,3.3803,4.3562,3.4576,0.4725,1.3535,23419.6488,23419.6488,17087.2088,1221568.8814,1221568.8814
688389.SH,20220930,15.8,1.8868,1.8868,1.47,35.0452,32.1603,5.1929,8.5731,7.6774,1.1266,1.1266,42220.0,15721.372,15721.372,667076.0,248397.6776
688390.SH,20220930,283.03,3.5272,3.8304,0.98,124.7404,192.5668,21.398,13.0201,11.4572,0.3028,0.3028,12320.0,8073.8,7434.7812,3486929.6,2285127.614
688391.SH,20220930,123.3,11.1485,11.1485,0.93,70.041,46.103,3.767,14.2229,11.8561,,,5760.0,1220.797,1220.797,710208.0,150524.2701
688392.SH,20220930,104.66,17.3797,17.3797,,123.9267,93.7898,5.0665,23.1553,19.8372,,,8200.0,1744.7348,1744.7348,858212.0,182603.9442
688393.SH,20220930,20.5,0.1637,0.2447,0.49,23.9856,29.8509,1.5733,4.3588,4.0787,1.3659,1.3171,9334.0,6057.16,4051.5598,191347.0,124171.78
688395.SH,20220930,18.52,0.4811,0.573,0.58,21.7624,25.5983,2.3897,3.5755,4.0132,1.0799,1.3823,8600.0,3800.852,3191.74,159272.0,70391.779
688396.SH,20220930,47.62,0.894,0.894,1.11,27.7182,24.6107,3.3663,6.7966,6.3242,0.1548,0.3608,132009.1861,44110.9715,44110.9715,6286277.4421,2100564.4628
688398.SH,20220930,26.02,0.6502,0.6646,1.03,18.3286,28.8343,2.3227,2.9265,3.0876,1.3836,1.7294,8000.0,3670.0,3590.6237,208160.0,95493.4
688399.SH,20220930,105.0,1.466,1.466,0.82,5.1584,3.1979,1.9333,2.168,1.2374,5.2381,9.5238,5862.0,3447.48,3447.48,615510.0,361985.4
688400.SH,20220930,23.43,5.3648,5.3648,1.47,63.1883,57.3346,2.898,4.4578,4.1956,,,46350.0,8330.6207,8330.6207,1085980.5,195186.443
688401.SH,20220930,37.24,8.2567,8.2567,1.28,94.9281,61.9902,3.911,10.0596,8.5294,,,13333.36,2846.2274,2846.2274,496534.3264,105993.5084
688403.SH,20220930,10.15,4.2488,4.2488,0.79,60.3896,48.698,3.0141,10.6494,9.4264,,,83485.3281,11598.2605,11598.2605,847376.0802,117722.3441
688408.SH,20220930,96.0,3.3035,3.3035,0.91,866.7155,,5.3267,5.3941,4.6403,0.4479,0.0313,13571.548,7304.2751,7304.2751,1302868.608,701210.4096
688416.SH,20220930,41.3,2.1456,2.1456,0.46,23.129,24.5053,1.9955,5.9267,5.9397,,,8263.7279,1800.9385,1800.9385,341291.9623,74378.7601
688418.SH,20220930,8.8,0.7621,0.8401,0.68,,,1.5656,3.6696,3.3344,0.7955,,19361.0,13260.7538,12030.4438,170376.8,116694.6334
688425.SH,20220930,3.75,0.3407,0.3407,0.69,11.5245,10.8994,1.364,2.1015,1.9972,,2.6133,533349.7,144311.3795,144311.3795,2000061.375,541167.6731
688428.SH,20220930,9.11,8.39,8.39,0.9,,,1.9485,15.4098,13.537,,,176432.1452,23014.0997,23014.0997,1607296.8428,209658.4483
688439.SH,20220930,115.9,5.4321,5.4321,1.09,131.0165,100.2119,5.7302,46.1452,36.4886,,,20000.0,4278.0738,4278.0738,2318000.0,495828.7534
688448.SH,20220930,24.05,9.4369,9.4369,0.52,28.6789,32.9472,1.9143,5.5,5.462,,,7126.11,1621.2163,1621.2163,171382.9455,38990.252
688455.SH,20220930,13.79,6.5816,6.5816,0.75,28.8337,29.781,2.039,1.9523,1.785,,,18084.9167,3856.5495,3856.5495,249391.0013,53181.8176
688456.SH,20220930,25.4,1.0007,1.0007,0.77,32.4137,32.8878,2.402,0.9468,0.8552,0.5906,0.9449,10366.0,6290.875,6290.875,263296.4,159788.225
688466.SH,20220930,15.04,0.461,0.7459,0.7,24.8104,24.6174,1.4746,2.7622,2.9543,0.4654,0.4056,10276.0,4613.5,2851.0,154551.04,69387.04
688468.SH,20220930,9.79,0.1627,0.3925,0.65,27.4998,27.5954,3.0491,8.339,8.5833,,1.7365,40100.0,27294.9994,11309.5794,392579.0,267218.0441
688488.SH,20220930,9.37,0.3378,0.3378,0.58,,,3.1537,15.3901,22.816,0.5123,,42000.0,21574.032,21574.032,393540.0,202148.6798
688499.SH,20220930,208.35,1.1874,1.1874,0.85,86.348,64.8203,8.3136,7.8645,6.0558,0.1536,0.2832,8800.0,3417.1347,3417.1347,1833480.0,711960.0147
688500.SH,20220930,18.8,0.8221,0.9793,0.84,,,1.1868,2.9336,2.895,0.5319,,7427.451,4254.627,3571.877,139636.0788,79986.9876
688501.SH,20220930,23.68,2.8291,3.5135,0.61,40.1138,38.3076,2.9991,3.5702,3.3517,,0.7601,9467.0,6167.515,4966.015,224178.56,146046.7552
688505.SH,20220930,8.29,0.3444,0.3444,0.91,39.9933,76.2762,4.0123,7.4808,8.4248,0.6031,0.8444,102900.0,26864.2098,26864.2098,853041.0,222704.2992
688508.SH,20220930,51.54,1.6697,1.6697,1.16,28.9754,30.8027,3.9712,7.7435,7.2709,0.5802,1.1635,11315.85,6910.75,6910.75,583218.909,356180.055
688509.SH,20220930,4.08,0.3356,0.5459,0.55,64.3341,59.1012,2.1256,2.0043,2.1654,0.3909,0.2939,77000.0,37629.22,23129.98,314160.0,153527.2176
688510.SH,20220930,15.62,0.6912,1.0223,0.99,166.2857,189.5629,4.283,12.9094,11.7679,,0.6402,25838.2608,15960.8565,10791.6189,403593.6337,249308.5785
688511.SH,20220930,27.32,0.4902,0.5752,0.86,19.0814,32.0035,2.6623,10.505,15.6964,,2.2877,8000.0,4079.2259,3476.6677,218560.0,111444.4516
688513.SH,20220930,52.1,0.3049,0.3614,0.83,26.9189,25.0548,2.6813,6.1164,5.6897,0.5758,1.4971,12009.0,6079.0,5129.0,625668.9,316715.9
688516.SH,20220930,344.48,1.4387,1.6719,0.98,98.8441,69.532,17.4585,17.9037,13.8978,0.1616,0.4308,10637.4608,5189.8749,4465.8466,3664392.4964,1787808.1056
688517.SH,20220930,11.59,0.7992,1.3433,0.75,22.8137,23.974,2.3263,2.9661,2.8734,,3.6238,13610.9184,8021.5643,4772.2443,157750.5443,92969.9302
688518.SH,20220930,40.19,1.2052,1.2052,0.69,131.4312,87.821,7.6828,8.6396,6.4945,0.2969,0.2969,30090.22,25147.9685,25147.9685,1209325.9418,1010696.854
688519.SH,20220930,19.39,0.8658,0.8658,0.95,11.3988,17.3754,1.6362,1.0819,1.1126,1.0299,1.2539,23475.16,9190.9705,9190.9705,455183.3524,178212.918
688520.SH,20220930,47.3,0.4035,0.4972,0.69,,,,153.2179,153.2179,,,43533.5714,9142.8154,7419.2779,2059137.9272,432455.1684
688521.SH,20220930,43.95,1.1631,1.1631,0.82,1645.7684,296.5863,7.82,10.2258,8.8257,,,49775.0682,20740.5858,20740.5858,2187614.2474,911548.7459
688526.SH,20220930,20.75,0.7934,0.7934,0.57,16.9105,21.7517,2.9895,8.7501,10.1424,1.3972,0.9157,46513.32,12005.1973,12005.1973,965151.39,249107.844
688528.SH,20220930,9.22,0.3793,0.3793,1.01,53.0406,250.6313,2.0864,5.0673,5.0561,1.6269,0.6508,16800.0,5192.7,5192.7,154896.0,47876.694
688529.SH,20220930,24.59,2.457,2.4968,0.84,44.8577,29.4304,2.7366,2.6375,2.1995,0.7849,0.4473,12800.0,3242.439,3190.8271,314752.0,79731.575
688533.SH,20220930,59.04,3.7348,3.7348,0.95,155.7127,142.2331,9.0174,7.2554,6.6491,,0.2033,16000.0,3800.0,3800.0,944640.0,224352.0
688536.SH,20220930,233.25,1.1394,1.2551,0.92,62.8706,53.2322,7.9116,21.0305,15.1611,0.0608,0.1767,11955.1414,6497.8719,5898.7727,2788536.7316,1515628.6207
688538.SH,20220930,2.56,0.1429,0.2354,0.59,,,2.1002,8.8439,9.0371,,,1388963.3185,569860.684,345906.184,3555746.0954,1458843.351
688550.SH,20220930,54.79,0.6476,0.7649,0.75,22.4106,17.9286,1.8761,3.5223,3.0961,1.4888,2.2062,9807.5383,7250.7571,6138.1628,537355.0235,397268.9815
688551.SH,20220930,36.01,0.711,1.22,0.92,50.7674,69.0278,2.961,11.6736,9.6589,0.5537,0.6229,8024.111,5308.8383,3093.611,288948.2371,191171.2672
688553.SH,20220930,18.79,0.3312,0.3312,0.67,17.8519,22.2367,2.1873,4.3644,4.4926,,1.1229,42360.0,5229.7249,5229.7249,795944.4,98266.5309
688555.SH,20220930,11.5,1.2069,1.3405,0.49,20.744,,1.1645,2.9049,4.013,2.5478,,8311.0,4184.2,3767.31,95576.5,48118.3
688556.SH,20220930,81.57,1.9619,1.9619,0.86,107.6581,55.234,13.4964,11.8676,8.0615,0.0958,0.1567,22792.336,16984.303,16984.303,1859170.8475,1385409.5957
688557.SH,20220930,33.12,1.5084,1.9702,0.64,29.8976,25.3137,2.5747,3.9855,2.839,1.0568,1.0266,7267.0,4325.333,3311.5076,240683.04,143255.029
688558.SH,20220930,26.9,2.0301,2.0301,1.12,17.7105,17.6705,2.4896,3.1234,3.0877,1.1152,1.8587,13200.0,3912.2368,3912.2368,355080.0,105239.1699
688559.SH,20220930,72.83,2.5956,2.5956,0.88,134.5757,85.9439,8.6592,7.4039,5.593,,,20172.65,13070.525,13070.525,1469174.0995,951926.3358
688560.SH,20220930,46.29,5.5515,5.5515,0.99,61.7911,46.9318,5.1676,5.8923,4.7828,0.4321,0.5401,16408.7736,8826.6636,8826.6636,759562.1299,408586.258
688561.SH,20220930,43.08,0.3655,0.7091,0.56,,,3.2869,5.0584,4.6483,,,68208.9523,46060.0963,23741.1138,2938441.6651,1984268.9486
688565.SH,20220930,10.92,5.0411,5.0411,0.57,47.0515,48.7107,2.6541,4.1023,4.2086,,1.3082,15787.1,9606.04,9606.04,172395.132,104897.9568
688566.SH,20220930,17.79,0.1446,0.2498,0.86,28.9439,32.8096,2.0655,6.5249,6.4439,2.6981,2.6981,18694.16,8073.54,4673.54,332569.1064,143628.2766
688567.SH,20220930,26.38,1.547,1.9359,1.43,,,3.0356,8.0696,3.6,,,107066.9685,80513.8701,64336.9051,2824426.629,2123955.8932
688568.SH,20220930,60.78,0.2924,0.4572,0.88,67.6648,65.9026,5.0363,14.3343,12.8682,0.2981,0.3025,24526.0756,10662.4658,6820.0,1490694.875,648064.6713
688569.SH,20220930,16.43,0.4081,1.0202,0.97,20.6005,14.2193,1.4536,2.5625,2.2336,0.7304,1.5216,21066.67,13166.67,5266.67,346125.3881,216328.3881
688571.SH,20220930,6.74,0.2485,0.5991,1.14,19.1013,25.0191,1.6046,1.8777,1.8552,1.632,2.9674,32000.0,18320.8,7600.0,215680.0,123482.192
688575.SH,20220930,17.67,0.7974,0.7974,0.73,48.9329,12.8134,4.9103,8.5057,3.3769,,1.6169,56700.0,26370.6296,26370.6296,1001889.0,465969.025
688577.SH,20220930,37.43,0.7706,0.7706,0.97,27.6709,30.1766,2.4281,3.7354,3.6523,1.3358,0.8015,5397.172,1897.172,1897.172,202016.148,71011.148
688578.SH,20220930,20.45,1.0774,1.3644,0.78,503.5687,74.5861,3.0299,17.3601,12.979,,,45000.0,18907.4998,14930.7462,920250.0,386658.3709
688579.SH,20220930,7.32,0.209,0.276,0.82,28.4003,35.8845,2.3944,4.593,4.9268,1.3661,1.3661,40001.0,28166.76,21332.504,292807.32,206180.6832
