股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,trade_date,return,north_flow,flow_ma,flow_std,flow_zscore,price_ma10,price_ma20,flow_signal,ma_signal,combined_signal,position,strategy_return
沪深300,000300,2018-05-10,3882.84,3893.06,3894.49,3867.31,70667809,103255142400.0,0.7,0.55,21.44,0.21,20180510,0.0055000000000000005,4171866.1667893007,-354530.3770442716,11060313.851910127,0.4092466637419931,3814.987,3818.214,0,1,1,1.0,0.0055000000000000005
沪深300,000300,2018-05-11,3902.15,3872.84,3903.34,3871.95,73356603,107715457024.0,0.81,-0.52,-20.22,0.22,20180511,-0.0052,-5949974.66102293,-786501.4248602471,11103796.24647799,-0.4650187306706464,3819.4009999999994,3814.939,0,1,1,1.0,-0.0052
沪深300,000300,2018-05-14,3886.87,3909.29,3919.3,3886.87,81976000,122520047616.0,0.84,0.94,36.45,0.25,20180514,0.009399999999999999,8027632.171255186,151335.45767201443,11011559.34720404,0.715275327066466,3834.781,3815.4714999999997,0,1,1,1.0,0.009399999999999999
沪深300,000300,2018-05-15,3920.14,3924.1,3924.34,3892.92,76049554,106091905024.0,0.8,0.38,14.81,0.23,20180515,0.0038,5006815.491406979,759620.551396475,10922141.86092913,0.3888609939414577,3851.5029999999997,3818.1195,0,1,1,1.0,0.0038
沪深300,000300,2018-05-16,3909.82,3892.84,3923.34,3889.19,71913646,106533928960.0,0.87,-0.8,-31.26,0.22,20180516,-0.008,-11808575.495736785,1005224.7414111372,10557520.177696045,-1.213713071012502,3864.422,3822.3185,0,1,1,1.0,-0.008
沪深300,000300,2018-05-17,3895.49,3864.05,3899.51,3858.85,59030124,87104163840.0,1.04,-0.74,-28.79,0.18,20180517,-0.0074,-5279978.161904603,1327288.3594322924,10242402.876902826,-0.6450894971371064,3871.5270000000005,3828.089,0,-1,-1,1.0,-0.0074
沪深300,000300,2018-05-18,3860.16,3903.06,3903.06,3841.9,72613957,96823853056.0,1.58,1.01,39.01,0.22,20180518,0.0101,12487178.271984177,1698526.3846588992,10515815.444770742,1.0259453433723211,3884.3730000000005,3834.928,0,1,1,-1.0,-0.0101
沪深300,000300,2018-05-21,3925.54,3921.24,3937.46,3913.6,92641738,120528728064.0,0.61,0.47,18.18,0.28,20180521,0.004699999999999999,5851534.6082521,1531128.304205132,10416302.00424451,0.41477352541107754,3893.078,3840.398,0,1,1,1.0,0.004699999999999999
沪深300,000300,2018-05-22,3918.82,3906.21,3918.82,3881.17,75368778,102883344384.0,0.96,-0.38,-15.03,0.23,20180522,-0.0038,-3230334.9372303123,2096151.333980967,9786641.5824431,-0.544260891373279,3895.8309999999997,3847.6659999999997,0,1,1,1.0,-0.0038
沪深300,000300,2018-05-23,3898.27,3854.58,3898.27,3854.58,83722319,110684504064.0,1.12,-1.32,-51.63,0.25,20180523,-0.0132,-8489766.233363673,1572371.1916995905,10069106.698622657,-0.9993078558239584,3894.1269999999995,3852.0784999999996,0,-1,-1,1.0,-0.0132
沪深300,000300,2018-05-24,3853.29,3827.22,3859.1,3823.92,68345021,93408219136.0,0.91,-0.71,-27.36,0.21,20180524,-0.0070999999999999995,-5815349.565313565,766087.0031840208,9977806.48018796,-0.6596075581908465,3887.543,3851.2650000000003,0,-1,-1,-1.0,0.0070999999999999995
沪深300,000300,2018-05-25,3823.74,3816.5,3841.12,3804.13,70836385,95667544064.0,0.97,-0.28,-10.72,0.21,20180525,-0.0028000000000000004,-1869507.903642208,931616.4912809894,9901135.153247964,-0.28290941912900947,3881.9090000000006,3850.655,0,-1,-1,-1.0,0.0028000000000000004
沪深300,000300,2018-05-28,3816.26,3833.26,3846.55,3799.32,71521132,100001640448.0,1.24,0.44,16.76,0.22,20180528,0.0044,6087481.664621692,2138952.0819629007,8883439.868756957,0.4444820521097647,3874.3060000000005,3854.5434999999998,0,-1,-1,-1.0,-0.0044
沪深300,000300,2018-05-29,3824.19,3804.01,3841.78,3800.67,81552663,117288579072.0,1.07,-0.76,-29.25,0.25,20180529,-0.0076,-10086947.27894775,1612398.7139880979,9291902.430606125,-1.2590904909203486,3862.297,3856.9,0,-1,-1,-1.0,0.0076
沪深300,000300,2018-05-30,3755.18,3723.37,3767.89,3722.07,87913285,115858976768.0,1.2,-2.12,-80.64,0.27,20180530,-0.0212,-26819709.000508394,203299.66646665614,11260224.705606543,-2.399864067856489,3845.35,3854.886,-1,-1,-2,-1.0,0.0212
沪深300,000300,2018-05-31,3749.3,3802.38,3804.79,3742.53,92666895,130545422336.0,1.67,2.12,79.01,0.28,20180531,0.0212,26678500.969616044,952720.716872617,12495932.121830361,2.0587323940244966,3839.1829999999995,3855.3550000000005,1,-1,0,-1.0,-0.0212
沪深300,000300,2018-06-01,3789.67,3770.59,3802.54,3753.84,77821814,105934864384.0,1.28,-0.84,-31.79,0.24,20180601,-0.0084,-7557855.531332694,848017.4445201602,12561128.666151784,-0.6691972671615082,3825.936,3855.1544999999996,0,-1,-1,0.0,-0.0
沪深300,000300,2018-06-04,3785.19,3807.58,3813.41,3776.62,76624340,115146469376.0,0.98,0.98,36.99,0.23,20180604,0.0098,13788441.922878819,373838.4254674154,11827663.360657342,1.1341719060108475,3814.5700000000006,3853.8239999999996,0,-1,-1,-1.0,-0.0098
沪深300,000300,2018-06-05,3811.29,3845.32,3845.56,3800.93,78687360,121261465600.0,1.17,0.99,37.74,0.24,20180605,0.009899999999999999,12971953.90513242,284329.1029767354,11719322.402130704,1.0826244356797396,3808.4810000000007,3852.156,0,1,1,-1.0,-0.009899999999999999
沪深300,000300,2018-06-06,3839.68,3837.35,3848.33,3830.9,73117238,107142041600.0,0.45,-0.21,-7.97,0.22,20180606,-0.0021,-2952597.200942175,260540.46009958134,11725703.29904742,-0.2740251547472455,3806.7580000000003,3850.4425,0,1,1,1.0,-0.0021
沪深300,000300,2018-06-07,3846.94,3831.01,3859.85,3827.69,80256146,112365711360.0,0.84,-0.17,-6.34,0.24,20180607,-0.0017000000000000001,-1698681.957441671,-32986.94611196726,11696079.316596422,-0.14241481835422637,3807.137,3847.34,0,1,1,1.0,-0.0017000000000000001
沪深300,000300,2018-06-08,3819.45,3779.62,3819.46,3759.27,83337336,107818799104.0,1.57,-1.34,-51.39,0.25,20180608,-0.0134,-10501831.188554974,-260579.77248856946,11860409.912335597,-0.8634820796045874,3803.4489999999996,3842.679,0,-1,-1,1.0,-0.0134
沪深300,000300,2018-06-11,3770.21,3779.98,3792.55,3756.51,68709834,105597923328.0,0.95,0.01,0.36,0.21,20180611,0.0001,114858.06066416386,-656218.4780181206,11700276.737887386,0.06590241888770153,3798.121,3836.2135000000003,0,-1,-1,-1.0,-0.0001
沪深300,000300,2018-06-12,3783.19,3825.95,3830.47,3765.26,73206244,116217139200.0,1.73,1.22,45.97,0.22,20180612,0.012199999999999999,14423243.264819875,-185397.08934747576,12122010.855060922,1.2051334162985232,3800.315,3831.3059999999996,0,1,1,-1.0,-0.012199999999999999
沪深300,000300,2018-06-13,3814.62,3788.34,3817.45,3782.07,66377971,97185497088.0,0.92,-0.98,-37.61,0.2,20180613,-0.0098,-11822051.723210296,-186070.9007211513,12122691.298280464,-0.9598512851795247,3806.8120000000004,3826.0809999999997,0,-1,-1,1.0,-0.0098
沪深300,000300,2018-06-14,3774.64,3773.37,3808.16,3759.25,68471322,99234013184.0,1.29,-0.4,-14.97,0.21,20180614,-0.004,-3549930.2891386785,-99568.50708285505,12090560.144335521,-0.2853765037240506,3803.911,3821.547,0,-1,-1,-1.0,0.004
沪深300,000300,2018-06-15,3763.04,3753.43,3780.34,3737.43,85488893,109534900224.0,1.14,-0.53,-19.94,0.26,20180615,-0.0053,-5382845.298592225,-993069.6856116751,11767419.740262331,-0.3730448738869145,3802.1949999999997,3814.0654999999997,0,-1,-1,-1.0,0.0053
沪深300,000300,2018-06-19,3702.67,3621.12,3712.82,3583.02,160706542,193848799232.0,3.46,-3.53,-132.31,0.49,20180619,-0.0353,-21589030.20424233,-2365097.9262363967,12504034.993828308,-1.5374183043709018,3783.549,3799.0594999999994,-1,-1,-2,-1.0,0.0353
沪深300,000300,2018-06-20,3602.55,3635.44,3649.34,3578.17,86718098,112804814848.0,1.97,0.4,14.32,0.26,20180620,0.004,4400550.025052814,-1983553.6781222404,12592355.175098952,0.5069824996518085,3762.561,3785.5209999999997,0,-1,-1,-1.0,-0.004
沪深300,000300,2018-06-21,3633.56,3592.97,3673.56,3589.49,93908552,115584147456.0,2.31,-1.17,-42.47,0.28,20180621,-0.011699999999999999,-11283477.829088882,-2123239.2579085007,12683491.787269102,-0.7222174086456898,3738.1229999999996,3772.4404999999997,0,-1,-1,-1.0,0.011699999999999999
沪深300,000300,2018-06-22,3567.89,3608.9,3609.08,3542.46,75117865,89687281664.0,1.85,0.44,15.93,0.23,20180622,0.0044,3036654.4070370556,-1680639.0592909697,12702306.545273589,0.3713729824984649,3715.9119999999994,3761.5245000000004,0,-1,-1,-1.0,-0.0044
沪深300,000300,2018-06-25,3625.8,3560.48,3631.03,3559.03,79877079,106690347008.0,2.0,-1.34,-48.42,0.24,20180625,-0.0134,-13303031.86458147,-2252315.257337933,12965807.887638321,-0.852296802714419,3693.9980000000005,3748.7235,0,-1,-1,-1.0,0.0134
沪深300,000300,2018-06-26,3521.59,3531.11,3541.78,3478.21,84985270,108132167680.0,1.79,-0.82,-29.37,0.26,20180626,-0.008199999999999999,-6954889.314801203,-2904433.8063090774,12851762.376445727,-0.31516732023583494,3669.111,3733.6160000000004,0,-1,-1,-1.0,0.008199999999999999
沪深300,000300,2018-06-27,3525.13,3459.26,3537.66,3441.79,81491817,107628896256.0,2.72,-2.03,-71.85,0.25,20180627,-0.0203,-23437412.92065304,-3571957.0883943425,13571043.306895103,-1.4638119843126256,3632.442,3716.3785,0,-1,-1,-1.0,0.0203
沪深300,000300,2018-06-28,3434.94,3423.53,3477.06,3416.95,75918052,98570526720.0,1.74,-1.03,-35.73,0.23,20180628,-0.0103,-13466492.071058212,-2904296.241921833,12665368.334146742,-0.8339430445666504,3595.9610000000002,3701.3864999999996,0,-1,-1,-1.0,0.0103
沪深300,000300,2018-06-29,3431.96,3510.98,3512.38,3425.22,77257032,97616367616.0,2.55,2.55,87.45,0.23,20180629,0.0255,23191613.58040813,-3078640.6113822283,12254035.307787362,2.143804349502386,3569.722,3686.8165,1,-1,0,-1.0,-0.0255
沪深300,000300,2018-07-02,3504.46,3407.96,3506.9,3383.5,84351450,107601539072.0,3.51,-2.93,-103.02,0.26,20180702,-0.029300000000000003,-39078126.683186434,-4654654.1689749155,14652625.957622904,-2.349303982355668,3535.175,3668.685,-1,-1,-2,0.0,-0.0
沪深300,000300,2018-07-03,3410.48,3409.28,3422.04,3319.29,95278692,129898020864.0,3.02,0.04,1.32,0.29,20180703,0.0004,269566.59260457684,-5330597.935488628,14056749.004194861,0.39839685025477695,3513.9910000000004,3648.7699999999995,0,-1,-1,-1.0,-0.0004
沪深300,000300,2018-07-04,3398.78,3363.75,3418.33,3359.09,75157998,93648560128.0,1.74,-1.34,-45.53,0.23,20180704,-0.0134,-15219053.91900489,-6740148.3266954925,13528358.461364003,-0.6267505120096076,3486.822,3624.6915,0,-1,-1,-1.0,0.0134
沪深300,000300,2018-07-05,3365.55,3342.44,3398.49,3330.71,81587981,97544617984.0,2.02,-0.63,-21.31,0.25,20180705,-0.0063,-5854798.623235483,-6885258.397810158,13501131.204919294,0.07632395826204663,3461.7690000000002,3599.946,0,-1,-1,-1.0,0.0063
沪深300,000300,2018-07-06,3347.06,3365.12,3396.25,3295.73,86097580,109481943040.0,3.01,0.68,22.68,0.26,20180706,0.0068000000000000005,5958506.3800151665,-6502398.980937316,13762000.360013114,0.9054574215212858,3437.3910000000005,3576.6515,0,-1,-1,-1.0,-0.0068000000000000005
沪深300,000300,2018-07-09,3378.91,3459.18,3459.32,3378.91,76601546,100918861824.0,2.39,2.8,94.06,0.23,20180709,0.027999999999999997,20389491.875253838,-4957832.8277468765,14970014.007090727,1.6932064786976584,3427.261,3560.6295,1,1,2,-1.0,-0.027999999999999997
沪深300,000300,2018-07-10,3464.91,3467.52,3474.14,3437.27,69548823,90127446016.0,1.07,0.24,8.34,0.21,20180710,0.0024,1781423.0354605694,-4874504.579007056,15004335.466224428,0.4436002933585748,3420.9020000000005,3545.0065000000004,0,1,1,1.0,0.0024
沪深300,000300,2018-07-11,3398.93,3407.53,3427.57,3375.14,72040950,89661505536.0,1.51,-1.73,-59.99,0.22,20180711,-0.0173,-16577926.33171764,-6424563.058833932,14498611.468792874,-0.7002990110286098,3415.7290000000003,3524.0855,0,-1,-1,1.0,-0.0173
沪深300,000300,2018-07-12,3403.33,3481.06,3499.1,3403.33,96353564,117805514752.0,2.81,2.16,73.53,0.29,20180712,0.0216,28910038.70845842,-4387958.5372504955,16432366.960492812,2.026366458694901,3421.482,3508.7215000000006,1,1,2,-1.0,-0.0216
沪深300,000300,2018-07-13,3488.5,3492.69,3499.76,3474.91,72955896,99800186880.0,0.71,0.33,11.63,0.22,20180713,0.0033,3469793.6671724925,-4036972.3394349376,16525911.308102228,0.45424218166577335,3419.653,3494.6875,0,1,1,1.0,0.0033
沪深300,000300,2018-07-16,3488.97,3472.09,3506.24,3459.73,68281999,90754289664.0,1.33,-0.59,-20.6,0.21,20180716,-0.0059,-6326514.741603589,-4084155.8115855055,16531302.447319394,-0.1356432100352558,3426.066,3480.6205,0,1,1,1.0,-0.0059
沪深300,000300,2018-07-17,3466.42,3449.38,3467.19,3420.97,61983076,85720563712.0,1.33,-0.65,-22.71,0.19,20180717,-0.006500000000000001,-7881157.425196375,-3398762.1726332074,16044340.790176257,-0.2793754702161201,3430.076,3472.0335000000005,0,1,1,1.0,-0.006500000000000001
沪深300,000300,2018-07-18,3456.61,3431.32,3479.26,3430.16,66530330,88556871680.0,1.42,-0.52,-18.06,0.2,20180718,-0.0052,-4113812.9045078247,-3824480.319111239,15939117.495913742,-0.018152359154812725,3436.833,3461.8275000000003,0,-1,-1,1.0,-0.0052
沪深300,000300,2018-07-19,3444.8,3428.34,3466.51,3417.96,68477716,88804909056.0,1.41,-0.09,-2.98,0.21,20180719,-0.0009,-792344.7791579951,-3299923.6666146955,15853121.6797522,0.15817571694156682,3445.4230000000002,3453.596,0,-1,-1,-1.0,0.0009
沪深300,000300,2018-07-20,3426.46,3492.89,3505.93,3398.95,101984727,122196955136.0,3.12,1.88,64.55,0.31,20180720,0.018799999999999997,25344752.213418245,-2184518.776295636,17061175.602842074,1.6135623728723605,3458.2,3447.7955,1,1,2,-1.0,-0.018799999999999997
沪深300,000300,2018-07-23,3471.86,3525.75,3527.53,3464.65,119036626,143960932352.0,1.8,0.94,32.86,0.36,20180723,0.009399999999999999,5186129.512228592,-1260060.7074551326,16927404.151019532,0.3808138662120543,3464.857,3446.0589999999997,0,1,1,1.0,0.009399999999999999
沪深300,000300,2018-07-24,3530.66,3581.71,3596.51,3530.66,156912435,177448955904.0,1.87,1.59,55.96,0.48,20180724,0.0159,16114405.37423624,-106595.9730032606,17300797.96673739,0.9375868892536684,3476.2760000000003,3448.589,0,1,1,1.0,0.0159
沪深300,000300,2018-07-25,3589.51,3577.75,3589.98,3566.31,96758500,112176693248.0,0.66,-0.11,-3.96,0.29,20180725,-0.0011,-1138816.4646009488,1008333.8497993441,16413908.872362947,-0.13081285701637924,3493.298,3454.5135,0,1,1,1.0,-0.0011
沪深300,000300,2018-07-26,3583.32,3536.25,3593.92,3528.64,90349642,105577283584.0,1.82,-1.16,-41.5,0.27,20180726,-0.0116,-12203618.39721813,1071477.5334913481,16357626.644179424,-0.8115539142368915,3498.817,3460.1495000000004,0,1,1,1.0,-0.0116
沪深300,000300,2018-07-27,3533.77,3521.23,3545.41,3512.7,70178104,81192173568.0,0.92,-0.42,-15.02,0.21,20180727,-0.0042,-5297970.094446372,-353001.65025137673,15550518.12409716,-0.3179938060412436,3501.671,3460.6619999999994,0,1,1,1.0,-0.0042
沪深300,000300,2018-07-30,3520.85,3515.08,3550.9,3489.55,82116995,96183099392.0,1.74,-0.17,-6.15,0.25,20180730,-0.0017000000000000001,-1617223.4774842039,1520043.5100337348,12620681.959204188,-0.24858141562072633,3505.97,3466.018,0,1,1,1.0,-0.0017000000000000001
沪深300,000300,2018-07-31,3510.47,3517.66,3528.15,3493.15,67980818,80022151168.0,1.0,0.07,2.58,0.21,20180731,0.0007000000000000001,940628.8160581798,1553596.6212064151,12618074.258429209,-0.04857855427017768,3512.7980000000002,3471.4370000000004,0,1,1,1.0,0.0007000000000000001
沪深300,000300,2018-08-01,3530.03,3447.39,3543.61,3446.78,90348618,107477213184.0,2.75,-2.0,-70.27,0.27,20180801,-0.02,-16781605.146974538,1475469.0598079325,12731717.338273726,-1.43398362700832,3514.4049999999997,3475.619,0,-1,-1,1.0,-0.02
沪深300,000300,2018-08-02,3434.35,3370.96,3434.35,3322.1,101308728,122401284096.0,3.26,-2.22,-76.43,0.31,20180802,-0.0222,-18637517.449311905,836333.1185041114,13421242.801175378,-1.4509722278558714,3508.667,3477.0449999999996,0,-1,-1,-1.0,0.0222
沪深300,000300,2018-08-03,3366.66,3315.28,3381.34,3315.2,70796910,91395985408.0,1.96,-1.65,-55.68,0.21,20180803,-0.0165,-24155108.757393915,-669347.6383663425,14464947.514808608,-1.6236326536949985,3490.906,3474.553000000001,-1,-1,-2,-1.0,0.0165
沪深300,000300,2018-08-06,3312.82,3273.27,3344.25,3257.69,77975084,97517989888.0,2.61,-1.27,-42.01,0.24,20180806,-0.0127,-10470320.680639775,-2212338.266161023,13727474.132063353,-0.6015660517757253,3465.6580000000004,3465.2574999999997,0,-1,-1,-1.0,0.0127
沪深300,000300,2018-08-07,3284.98,3368.87,3368.96,3263.5,91783916,107512225792.0,3.22,2.92,95.6,0.28,20180807,0.0292,20209560.271592315,-1290931.4043544359,14600358.62480636,1.472600244175982,3444.374,3460.325,0,-1,-1,-1.0,-0.0292
沪深300,000300,2018-08-08,3362.15,3314.51,3368.16,3311.77,79284864,90958913536.0,1.67,-1.61,-54.36,0.24,20180808,-0.0161,-16933717.52746807,-1308720.9641419575,14620168.445105102,-1.0687289015850863,3418.05,3455.674,0,-1,-1,-1.0,0.0161
沪深300,000300,2018-08-09,3303.48,3397.53,3408.39,3299.62,91957573,108802314240.0,3.28,2.5,83.02,0.28,20180809,0.025,36304896.38710956,-938978.0802094005,15492126.625097949,2.404051772142257,3404.178,3451.4975,1,-1,0,-1.0,-0.025
沪深300,000300,2018-08-10,3398.41,3405.02,3424.04,3380.57,68967299,85634523136.0,1.28,0.22,7.49,0.21,20180810,0.0022,2814335.7626930326,-971750.9754333732,15482999.80321862,0.2445318598621535,3392.557,3447.114,0,1,1,0.0,0.0
沪深300,000300,2018-08-13,3369.98,3390.34,3396.19,3336.7,76191532,90869288960.0,1.75,-0.43,-14.68,0.23,20180813,-0.0043,-4025525.4416611856,-856701.5104362533,15449629.004460817,-0.20510679773022306,3380.083,3443.0265,0,1,1,1.0,-0.0043
沪深300,000300,2018-08-14,3386.48,3372.91,3391.73,3356.61,60651446,72121991168.0,1.04,-0.51,-17.43,0.18,20180814,-0.0051,-5129754.0478463955,-719131.3415687543,15395944.744940357,-0.2864795099844149,3365.608,3439.203,0,1,1,1.0,-0.0051
沪深300,000300,2018-08-15,3371.96,3291.98,3372.14,3288.71,68174054,83402194944.0,2.47,-2.4,-80.93,0.21,20180815,-0.024,-35949075.67718437,-2310894.4802025817,17294078.838210285,-1.945069263976069,3350.067,3432.236,-1,-1,-2,1.0,-0.024
沪深300,000300,2018-08-16,3251.86,3276.73,3315.2,3231.56,76547366,89269174272.0,2.54,-0.46,-15.25,0.23,20180816,-0.0046,-5606870.993101931,-2551620.7908997787,17305333.18955419,-0.17654963176590882,3340.6440000000002,3424.6555,0,-1,-1,-1.0,0.0046
沪深300,000300,2018-08-17,3305.9,3229.62,3311.57,3224.1,67395412,84452454400.0,2.67,-1.44,-47.11,0.2,20180817,-0.0144,-8654869.175546758,-4251601.860348029,16044772.68630246,-0.27443625418001905,3332.078,3411.4919999999997,0,-1,-1,-1.0,0.0144
沪深300,000300,2018-08-20,3238.22,3267.25,3267.25,3209.01,70904228,88963383296.0,1.8,1.17,37.63,0.21,20180820,0.011699999999999999,12984513.784084184,-3861682.6467552492,16377507.119814599,1.028617866418619,3331.476,3398.567,0,-1,-1,-1.0,-0.011699999999999999
沪深300,000300,2018-08-21,3271.84,3326.65,3331.71,3270.03,75205583,97925840896.0,1.89,1.82,59.4,0.23,20180821,0.0182,26244669.554110136,-3355169.437761554,17165524.333651464,1.7243772119354297,3327.254,3385.814,1,-1,0,-1.0,-0.0182
沪深300,000300,2018-08-22,3328.97,3307.95,3328.97,3299.39,50787057,66548536320.0,0.89,-0.56,-18.7,0.15,20180822,-0.005600000000000001,-3881094.508036866,-3492283.3399333498,17157839.484235402,-0.02266084657457923,3326.5980000000004,3372.3239999999996,0,-1,-1,0.0,-0.0
沪深300,000300,2018-08-23,3308.46,3320.03,3336.11,3285.81,61112335,80212787200.0,1.52,0.37,12.08,0.19,20180823,0.0037,4712402.921482518,-2646482.273998318,17122714.35207786,0.4297732850158671,3318.8480000000004,3361.513,0,1,1,-1.0,-0.0037
沪深300,000300,2018-08-24,3308.48,3325.33,3353.04,3291.87,63765898,77197848576.0,1.84,0.16,5.3,0.19,20180824,0.0016,1463849.1484783078,-2308391.3118520835,17134357.475154273,0.2201565168580345,3310.879,3351.718,0,1,1,1.0,0.0016
沪深300,000300,2018-08-27,3339.39,3406.57,3406.57,3339.26,94270083,114960965632.0,2.02,2.44,81.24,0.29,20180827,0.024399999999999998,15697688.95026533,-1442645.690464607,17602166.16372548,0.973762801765428,3312.5020000000004,3346.2925000000005,0,1,1,1.0,0.024399999999999998
沪深300,000300,2018-08-28,3408.15,3400.17,3416.59,3388.81,75445363,94945951744.0,0.82,-0.19,-6.4,0.23,20180828,-0.0019,-2542848.333781509,-1616819.5479565915,17594575.326208524,-0.052631494006310224,3315.228,3340.418,0,1,1,1.0,-0.0019
沪深300,000300,2018-08-29,3393.05,3386.57,3398.71,3377.12,67020403,79072301056.0,0.63,-0.4,-13.6,0.2,20180829,-0.004,-4558165.740551317,-1005647.5776354305,17248985.796115473,-0.20595519092582967,3324.6870000000004,3337.3769999999995,0,1,1,1.0,-0.004
沪深300,000300,2018-08-30,3385.81,3351.09,3402.56,3349.47,68385290,80226054144.0,1.57,-1.05,-35.48,0.21,20180830,-0.0105,-5383873.659782422,-342965.3881589563,16784274.88308303,-0.3003351831841259,3332.1229999999996,3336.3835,0,1,1,1.0,-0.0105
沪深300,000300,2018-08-31,3333.38,3334.5,3356.58,3310.87,76205629,96091893760.0,1.36,-0.5,-16.59,0.23,20180831,-0.005,-6654196.075437682,532080.2459388553,15910977.91725297,-0.4516552256404141,3342.611,3337.3445,0,-1,-1,1.0,-0.005
