,沪深300,新华商品指数,债券指数,标普500,上证50,纳斯达克100,中证REITs
2021-01-25,5625.9232,1667.162,195.9081,3855.3601,3898.1473,13483.29,
2021-01-26,5512.9678,1648.761,195.5768,3849.6201,3813.2902,13490.1904,
2021-01-27,5528.0034,1670.626,195.5647,3750.77,3818.2682,13112.6504,
2021-01-28,5377.1427,1646.004,195.2474,3787.3799,3735.0337,13201.5303,
2021-01-29,5351.9646,1652.496,195.3752,3714.24,3713.2471,12925.3799,
2021-02-01,5417.6484,1661.08,195.5707,3773.8601,3746.3717,13248.9004,
2021-02-02,5501.0915,1652.166,195.5418,3826.3101,3771.47,13456.1201,
2021-02-03,5485.2008,1646.835,195.2362,3830.1699,3775.7224,13402.3701,
2021-02-04,5473.9475,1676.469,195.0802,3871.74,3801.6178,13560.8896,
2021-02-05,5483.414,1685.814,195.1271,3886.8301,3840.7663,13603.96,
2021-02-07,,,195.2008,,,,
2021-02-08,5564.5618,1701.751,195.1172,3915.5901,3890.4654,13695.0195,
2021-02-09,5686.2502,1727.482,195.2663,3911.23,3952.8276,13687.0801,
2021-02-10,5807.7191,1718.419,195.1815,3909.8799,4028.5289,13655.2695,
2021-02-11,,,,3916.3799,,13734.3496,
2021-02-12,,,,3934.8301,,13807.7002,
2021-02-16,,,,3932.5901,,13773.7695,
2021-02-17,,,,3931.3301,,13699.71,
2021-02-18,5768.3814,1789.554,194.8973,3913.97,4014.3241,13637.5098,
2021-02-19,5778.842,1788.767,195.1866,3906.71,4014.4564,13580.7803,
2021-02-20,,,195.1961,,,,
2021-02-22,5597.3327,1813.635,195.1414,3876.5,3881.8681,13223.7402,
2021-02-23,5579.6681,1832.24,195.1779,3881.3701,3897.7164,13194.71,
2021-02-24,5437.5683,1830.499,195.2491,3925.4299,3805.4719,13302.1904,
2021-02-25,5469.5584,1866.068,195.1795,3829.3401,3851.029,12828.3096,
2021-02-26,5336.7609,1829.095,195.09,3811.1499,3756.8597,12909.4404,
2021-03-01,5418.7837,1821.213,195.4408,3901.8201,3787.8695,13282.9502,
2021-03-02,5349.6301,1797.305,195.4882,3870.29,3718.7739,13059.9502,
2021-03-03,5452.2125,1811.588,195.4712,3819.72,3817.4128,12683.3301,
2021-03-04,5280.7058,1803.892,195.4162,3768.47,3708.6606,12464.0,
2021-03-05,5262.7958,1799.405,195.6084,3841.9399,3688.6818,12668.5098,
2021-03-08,5080.0246,1823.6,195.7373,3821.3501,3573.431,12299.0801,
2021-03-09,4970.9994,1772.351,195.7087,3875.4399,3509.6137,12794.4902,
2021-03-10,5003.6121,1762.941,195.7644,3898.8101,3532.0523,12752.0703,
2021-03-11,5128.2156,1790.226,195.7796,3939.3401,3625.3052,13052.9004,
2021-03-12,5146.3786,1779.422,195.7256,3943.3401,3632.5784,12937.29,
2021-03-15,5035.5441,1783.379,195.6806,3968.9399,3566.8773,13082.54,
2021-03-16,5079.3624,1772.042,195.7598,3962.71,3599.1646,13152.2803,
2021-03-17,5100.8581,1784.325,195.8812,3974.1201,3590.8339,13202.3799,
2021-03-18,5141.7681,1777.841,195.9395,3915.46,3605.6047,12789.1396,
2021-03-19,5007.0907,1720.641,196.1182,3913.1001,3512.0203,12866.9902,
2021-03-22,5057.152,1724.223,196.2574,3940.5901,3538.4271,13086.5098,
2021-03-23,5009.2459,1734.436,196.374,3910.52,3516.3626,13017.79,
2021-03-24,4928.6853,1723.736,196.5791,3889.1399,3466.0422,12798.8799,
2021-03-25,4926.3469,1726.347,196.6319,3909.52,3463.8727,12780.5098,
2021-03-26,5037.9899,1739.821,196.5811,3974.54,3529.7282,12979.1201,
2021-03-29,5046.8773,1754.565,196.6015,3971.0901,3537.711,12965.7402,
2021-03-30,5094.7291,1755.458,196.5975,3958.55,3577.2434,12896.5303,
2021-03-31,5048.3607,1743.574,196.7611,3972.8899,3539.3696,13091.4404,
2021-04-01,5110.7768,1753.167,196.7261,4019.8701,3582.6499,13329.5195,
2021-04-02,5161.5569,1789.625,196.7404,,3616.7636,,
2021-04-05,,,,4077.9099,,13598.1602,
2021-04-06,5140.3418,1773.419,196.7313,4073.9399,3594.7093,13578.46,
2021-04-07,5103.7428,1778.193,196.6582,4079.95,3558.4688,13616.7002,
2021-04-08,5112.2086,1769.894,196.6413,4097.1699,3573.037,13758.5098,
2021-04-09,5035.3374,1764.391,196.7731,4128.7998,3514.1106,13845.0596,
2021-04-12,4947.7459,1751.65,196.9818,4127.9902,3477.0654,13819.3496,
2021-04-13,4939.6438,1767.744,197.3487,4141.5898,3461.4592,13986.4902,
2021-04-14,4980.6279,1778.062,197.4228,4124.6602,3469.1727,13803.9102,
2021-04-15,4948.9741,1806.535,197.4727,4170.4199,3431.4931,14026.1904,
2021-04-16,4966.1811,1822.67,197.6238,4185.4702,3448.1042,14041.9102,
2021-04-19,5087.0165,1817.881,197.7818,4163.2598,3513.3953,13907.6699,
2021-04-20,5083.3654,1832.127,197.9274,4134.9399,3510.1239,13809.2998,
2021-04-21,5098.7449,1822.601,198.0434,4173.4199,3516.0976,13935.1504,
2021-04-22,5089.2435,1821.733,198.0139,4134.98,3487.4271,13762.3604,
2021-04-23,5135.4534,1832.014,197.9486,4180.1699,3524.0216,13941.4404,
2021-04-25,,,197.8618,,,,
2021-04-26,5077.2372,1842.075,197.6364,4187.6201,3467.6605,14026.1602,
2021-04-27,5090.5195,1864.874,197.6089,4186.7202,3476.3018,13960.2803,
2021-04-28,5119.2421,1861.613,197.6945,4183.1802,3473.0389,13901.6201,
2021-04-29,5164.1692,1876.818,197.825,4211.4702,3517.2104,13970.2002,
2021-04-30,5123.489,1861.449,198.0326,4181.1699,3491.1877,13860.7598,
2021-05-03,,,,4192.6602,,13799.7197,
2021-05-04,,,,4164.6602,,13544.6699,
2021-05-05,,,,4167.5898,,13503.3701,
2021-05-06,5061.1244,1923.447,198.2493,4201.6201,3449.9385,13613.7305,
2021-05-07,4996.0527,1944.47,198.2961,4232.6001,3406.3103,13719.6299,
2021-05-08,,,198.3255,,,,
2021-05-10,4992.422,1986.27,198.4483,4188.4302,3399.9849,13359.0801,
2021-05-11,5023.0595,1959.811,198.5886,4152.1001,3437.7135,13351.2695,
2021-05-12,5044.5481,1995.616,198.6672,4063.04,3447.8617,13001.6299,
2021-05-13,4992.9738,1941.293,198.5899,4112.5,3413.8886,13109.1504,
2021-05-14,5110.5901,1897.742,198.6594,4173.8501,3503.037,13393.1201,
2021-05-17,5184.9853,1917.193,198.5981,4163.29,3539.9125,13312.9102,
2021-05-18,5187.6013,1949.49,198.6618,4127.8301,3537.6963,13217.6797,
2021-05-19,5172.272,1899.604,198.8717,4115.6802,3511.4674,13237.9102,
2021-05-20,5186.412,1871.209,199.0997,4159.1201,3522.4512,13494.0898,
2021-05-21,5134.1483,1837.477,199.3713,4155.8599,3481.8619,13411.7402,
2021-05-24,5155.5875,1838.658,199.3855,4197.0498,3497.7469,13641.75,
2021-05-25,5318.478,1848.576,199.3911,4188.1299,3641.2918,13657.7305,
2021-05-26,5320.5927,1828.016,199.5517,4195.9902,3657.1898,13702.7402,
2021-05-27,5338.2329,1838.551,199.4424,4200.8799,3664.9417,13657.8496,
2021-05-28,5321.0886,1865.332,199.331,4204.1099,3659.2957,13686.5098,
2021-05-31,5331.5696,1878.739,199.4919,,3650.2245,,
2021-06-01,5341.6798,1915.286,199.5947,4202.04,3650.9034,13654.5898,
2021-06-02,5289.9736,1904.774,199.4407,4208.1201,3622.3976,13675.79,
2021-06-03,5255.2855,1932.256,199.5104,4192.8501,3591.1561,13529.6797,
2021-06-04,5282.2772,1904.19,199.1624,4229.8901,3612.7014,13770.7695,
2021-06-07,5277.6271,1881.71,198.9372,4226.52,3601.1091,13802.8896,
2021-06-08,5232.1165,1888.097,198.9334,4227.2598,3580.2836,13810.8604,
2021-06-09,5236.4493,1909.696,198.9278,4219.5498,3587.5321,13814.9404,
2021-06-10,5271.4661,1903.583,199.0187,4239.1802,3607.6792,13960.3496,
2021-06-11,5224.703,1940.988,198.7308,4247.4399,3576.7773,13998.2998,
2021-06-14,,,,4255.1499,,14128.2002,
2021-06-15,5166.5597,1916.147,198.7891,4246.5898,3528.6683,14030.4102,
2021-06-16,5080.4909,1901.528,198.7191,4223.7002,3486.2876,13983.0098,
2021-06-17,5101.8924,1907.422,198.4959,4221.8599,3481.6004,14163.8096,
2021-06-18,5102.4657,1873.27,198.6728,4166.4502,3454.5885,14049.5801,
2021-06-21,5090.3854,1853.493,199.0476,4224.79,3431.2522,14137.2305,
2021-06-22,5122.1583,1878.814,199.1229,4246.4399,3464.7057,14270.4199,
2021-06-23,5147.3938,1903.717,199.2268,4241.8398,3471.3411,14274.2402,
2021-06-24,5155.9738,1903.088,199.29,4266.4902,3483.9093,14365.96,
2021-06-25,5239.9684,1923.505,199.3288,4280.7002,3535.0185,14345.1797,
2021-06-28,5251.7604,1918.811,199.2322,4290.6099,3520.7434,14524.9805,
2021-06-29,5190.5445,1893.366,199.3204,4291.7998,3482.7333,14572.75,
2021-06-30,5224.041,1906.324,199.4256,4297.5,3498.6485,14554.7998,
2021-07-01,5229.6642,1908.984,199.3864,4319.9399,3535.249,14560.0498,
2021-07-02,5081.1172,1925.632,199.4187,4352.3398,3408.2369,14727.6299,
2021-07-05,5085.7924,1954.098,199.6156,,3404.7907,,
2021-07-06,5083.1043,1965.44,199.5956,4343.54,3405.2788,14786.3604,
2021-07-07,5140.4899,1941.839,199.9369,4358.1299,3424.3897,14810.54,
2021-07-08,5088.2566,1910.195,200.8123,4320.8198,3373.2555,14722.1396,
2021-07-09,5069.4361,1920.646,200.5855,4369.5498,3361.5946,14826.0898,
2021-07-12,5132.7088,1927.322,201.3001,4384.6299,3384.5074,14877.8896,
2021-07-13,5142.0991,1946.127,201.5299,4369.21,3391.742,14874.54,
2021-07-14,5083.0849,1957.407,201.5903,4374.2998,3339.381,14900.4404,
2021-07-15,5151.4626,1946.83,201.3255,4360.0298,3411.2888,14794.6904,
2021-07-16,5094.7727,1954.307,201.4475,4327.1602,3369.8994,14681.3799,
2021-07-19,5113.4945,1950.169,201.5342,4258.4902,3385.3664,14549.0898,
2021-07-20,5108.9941,1930.336,201.8054,4323.0601,3378.6292,14728.21,
2021-07-21,5144.0428,1916.669,201.9636,4358.6899,3388.5201,14842.6299,
2021-07-22,5151.7517,1930.948,201.9295,4367.48,3392.7165,14940.1699,
2021-07-23,5089.2282,1945.539,202.114,4411.79,3357.447,15111.79,
2021-07-26,4925.299,1955.582,202.6197,4422.2998,3228.3698,15125.9502,
2021-07-27,4751.313,1958.143,202.321,4401.46,3126.3757,14956.9697,
2021-07-28,4760.4826,1974.175,202.0976,4400.6401,3154.6353,15018.0996,
2021-07-29,4850.2746,1984.7,202.3958,4419.1499,3182.796,15048.3604,
2021-07-30,4811.1695,1971.427,202.9263,4395.2598,3132.8205,14959.9004,
2021-08-02,4933.736,1949.889,203.3874,4387.1602,3211.1441,14963.6201,
2021-08-03,4934.4583,1918.775,203.2455,4423.1499,3223.8257,15061.4199,
2021-08-04,4978.8479,1940.949,203.1907,4402.6602,3233.103,15083.3896,
2021-08-05,4948.6703,1908.372,203.5633,4429.1001,3227.3592,15181.6396,
2021-08-06,4921.5647,1931.945,203.4795,4436.52,3195.696,15109.3604,
2021-08-09,4985.5627,1900.234,202.9867,4432.3501,3235.2064,15133.1104,
2021-08-10,5043.148,1914.904,202.8537,4436.75,3288.6513,15053.5801,
2021-08-11,5015.3406,1936.264,202.7515,4442.4102,3262.5751,15027.7598,
2021-08-12,4973.3509,1925.051,202.9782,4460.8301,3226.1135,15088.9805,
2021-08-13,4945.9829,1929.547,202.7825,4468.0,3217.8366,15136.6797,
2021-08-16,4941.0676,1926.98,202.7053,4479.71,3222.6222,15140.7695,
2021-08-17,4837.4034,1930.643,202.8157,4448.0801,3149.8783,15002.8301,
2021-08-18,4894.2384,1907.275,203.2124,4400.27,3190.5518,14857.9199,
2021-08-19,4862.1394,1864.349,203.3882,4405.7998,3144.3746,14933.9404,
2021-08-20,4769.2678,1863.972,203.3463,4441.6699,3072.7545,15092.5703,
2021-08-23,4835.8782,1873.127,203.2344,4479.5298,3099.8867,15312.8203,
2021-08-24,4888.3902,1916.041,203.3249,4486.23,3147.7685,15357.6797,
2021-08-25,4898.1572,1929.912,203.4177,4496.1899,3159.8034,15368.9199,
2021-08-26,4801.6094,1918.671,203.0939,4470.0,3088.8314,15278.5195,
2021-08-27,4827.0433,1932.843,203.2213,4509.3701,3123.049,15432.9502,
2021-08-30,4813.2703,1944.377,203.4403,4528.79,3112.7022,15605.0898,
2021-08-31,4805.6099,1936.354,203.517,4522.6802,3097.0584,15582.5098,
2021-09-01,4869.4587,1920.566,203.7964,4524.0898,3165.0371,15611.5703,
2021-09-02,4869.4113,1930.911,203.7926,4536.9502,3167.0972,15604.25,
2021-09-03,4843.0624,1952.422,203.7558,4535.4302,3175.8791,15652.8604,
2021-09-06,4933.7262,1944.563,203.7886,,3211.198,,
2021-09-07,4992.8294,1970.1,203.5672,4520.0298,3248.0524,15675.7598,
2021-09-08,4972.1324,1953.556,203.4649,4514.0698,3213.2567,15620.8496,
2021-09-09,4970.0133,1971.404,203.433,4493.2798,3204.2782,15561.0498,
2021-09-10,5013.5219,1956.84,203.4812,4458.5801,3252.3246,15440.748,
2021-09-13,4991.6598,1957.07,203.3905,4468.73,3242.0364,15434.5,
2021-09-14,4917.1617,1950.434,203.3011,4443.0498,3188.2607,15382.9004,
2021-09-15,4867.3187,1956.022,203.2785,4480.7002,3146.6337,15503.5303,
2021-09-16,4807.6978,1947.227,203.3295,4473.75,3128.5886,15515.9102,
2021-09-17,4855.9402,1924.675,203.4602,4432.9902,3161.9221,15333.4697,
2021-09-18,,,203.5432,,,,
2021-09-20,,,,4357.73,,15012.1904,
2021-09-21,,,,4354.1899,,15027.7695,
2021-09-22,4821.7675,1956.295,203.7399,4395.6401,3122.3371,15176.5098,
2021-09-23,4853.1957,1967.304,203.8372,4448.98,3127.8207,15316.5801,
2021-09-24,4849.4277,1971.061,203.7856,4455.48,3145.112,15329.6797,
2021-09-26,,,203.7739,,,,
2021-09-27,4877.3698,1986.533,203.769,4443.1099,3199.9747,15204.8203,
2021-09-28,4883.828,2004.297,203.7152,4352.6299,3211.1538,14770.2998,
2021-09-29,4833.9281,1992.655,203.8499,4359.46,3199.2259,14752.8896,
2021-09-30,4866.3826,2022.306,203.8549,4307.54,3196.9905,14689.6201,1000.0
2021-10-01,,,,4357.04,,14791.8701,
2021-10-04,,,,4300.46,,14472.1201,
2021-10-05,,,,4345.7202,,14674.1504,
2021-10-06,,,,4363.5498,,14766.75,
2021-10-07,,,,4399.7598,,14897.1299,
2021-10-08,4929.9409,2078.989,203.7051,4391.3398,3256.2613,14820.75,1003.3772
2021-10-09,,,203.64,,,,
2021-10-11,4936.1918,2124.94,203.2307,4361.1899,3276.4071,14713.7305,1002.628
2021-10-12,4883.8369,2109.652,203.1056,4350.6499,3259.3796,14662.1104,1000.3396
2021-10-13,4940.1089,2085.766,203.044,4363.7998,3292.7624,14774.5996,1000.9801
2021-10-14,4913.6123,2104.364,203.0442,4438.2598,3270.692,15052.4199,1000.5637
2021-10-15,4932.1084,2129.449,202.8883,4471.3701,3294.8333,15146.9199,1000.9896
2021-10-18,4874.7753,2153.575,202.0528,4486.46,3229.6313,15300.8896,1001.737
2021-10-19,4922.7232,2152.03,202.4124,4519.6299,3256.668,15410.7197,1006.8418
2021-10-20,4910.1846,2108.184,202.6175,4536.1899,3254.9981,15388.71,1014.3864
2021-10-21,4928.0156,2066.497,202.8822,4549.7798,3278.5419,15489.5898,1023.1431
2021-10-22,4959.7254,2052.252,202.8445,4544.8999,3318.1275,15355.0703,1032.916
2021-10-25,4979.5235,2068.985,202.8439,4566.48,3312.3031,15514.1904,1040.5884
2021-10-26,4963.0984,2085.506,202.9321,4574.79,3290.0363,15559.4902,1035.5855
2021-10-27,4898.1644,2032.683,203.002,4551.6802,3247.0966,15598.3896,1043.8924
2021-10-28,4864.138,2006.871,203.1557,4596.4199,3239.6104,15778.1602,1057.8843
2021-10-29,4908.7701,1982.702,203.2315,4605.3799,3267.2491,15850.4697,1074.1552
2021-11-01,4890.6851,1957.193,203.6077,4613.6699,3250.915,15905.2803,1069.3494
2021-11-02,4839.8457,1945.105,203.8791,4630.6499,3212.0258,15972.4902,1051.1998
2021-11-03,4821.1119,1970.684,203.8749,4660.5698,3181.4505,16144.5,1045.701
2021-11-04,4868.7419,1922.841,204.0035,4680.0601,3207.2639,16346.2402,1046.0716
2021-11-05,4842.3458,1910.74,204.444,4697.5298,3201.5462,16359.3799,1053.4192
2021-11-08,4848.1795,1938.312,204.4628,4701.7002,3196.2701,16336.0303,1048.1136
2021-11-09,4846.7444,1925.726,204.402,4685.25,3186.9577,16219.9404,1043.8746
2021-11-10,4821.1925,1926.065,204.396,4646.71,3170.4046,15985.5703,1042.1428
2021-11-11,4898.6529,1952.737,204.1752,4649.27,3233.3702,16032.4697,1048.9288
2021-11-12,4888.3749,1925.845,204.2102,4682.8501,3220.5481,16199.8896,1054.0796
2021-11-15,4882.3777,1898.036,204.4015,4682.7998,3221.6866,16189.1201,1053.5469
2021-11-16,4883.3206,1905.349,204.451,4700.8999,3222.1731,16309.7695,1055.3848
2021-11-17,4885.7544,1909.497,204.441,4688.6699,3208.7759,16308.0703,1059.4209
2021-11-18,4837.6185,1879.698,204.5616,4704.54,3173.3758,16482.9707,1058.6901
2021-11-19,4890.0575,1924.361,204.5027,4697.96,3212.9077,16573.3398,1057.4126
2021-11-22,4912.399,1920.006,204.6958,4682.9399,3212.1514,16380.9805,1049.8573
2021-11-23,4913.3457,1934.097,204.6757,4690.7002,3224.1546,16306.7197,1047.8949
2021-11-24,4916.6579,1983.818,204.9438,4701.46,3231.8354,16367.8096,1051.7015
2021-11-25,4896.4416,1983.93,204.9892,,3218.0514,,1051.8969
2021-11-26,4860.1265,1932.248,205.309,4594.6201,3187.3579,16025.5801,1053.3588
2021-11-29,4851.423,1921.695,205.311,4655.27,3187.0485,16399.2402,1053.2053
2021-11-30,4832.026,1885.936,205.2564,4567.0,3165.3496,16135.9199,1056.4023
2021-12-01,4843.851,1909.32,205.1735,4513.04,3180.418,15877.7197,1060.9103
2021-12-02,4856.163,1879.061,205.0176,4577.1001,3190.8718,15990.7598,1071.4935
2021-12-03,4901.0175,1900.337,204.8871,4538.4302,3221.4223,15712.04,1073.493
2021-12-06,4892.6209,1900.852,205.4841,4591.6699,3228.1422,15846.1602,1075.7302
2021-12-07,4922.1015,1936.889,205.3453,4686.75,3254.4994,16325.6602,1081.4028
2021-12-08,4995.9298,1934.648,205.2083,4701.21,3304.708,16394.3398,1086.5934
2021-12-09,5078.6901,1928.795,205.1828,4667.4502,3360.1836,16149.5703,1095.6679
2021-12-10,5055.1172,1918.295,205.3213,4712.02,3353.6302,16331.9805,1104.0186
2021-12-13,5083.8007,1955.286,205.2761,4668.9702,3366.0678,16082.5498,1111.7089
2021-12-14,5049.6953,1932.778,205.393,4634.0898,3350.4973,15914.9004,1124.2001
2021-12-15,5005.8991,1921.101,205.4098,4709.8501,3318.9801,16289.5898,1140.8975
2021-12-16,5034.7321,1954.489,205.359,4668.6699,3330.8561,15863.9404,1117.2716
2021-12-17,4954.7599,1961.149,205.4602,4620.6401,3278.8985,15801.46,1116.2228
2021-12-20,4880.4178,1924.735,205.4747,4568.02,3255.3515,15627.6396,1109.1249
2021-12-21,4913.4853,1947.149,205.4597,4649.23,3273.0313,15986.2803,1108.6735
2021-12-22,4914.4544,1957.962,205.6077,4696.5601,3260.5711,16180.1396,1114.4346
2021-12-23,4948.7389,1979.163,205.8414,4725.79,3287.1877,16308.21,1123.3457
2021-12-24,4921.3449,1998.129,205.8655,,3290.2357,,1124.8453
2021-12-27,4919.3238,1957.875,206.0475,4791.1899,3278.4365,16567.5,1131.8563
2021-12-28,4955.9644,1979.525,206.2122,4786.3501,3303.4002,16488.6602,1129.5996
2021-12-29,4883.4804,1975.698,206.3913,4793.0601,3240.8452,16491.0098,1122.0775
2021-12-30,4921.5109,1978.654,206.6462,4778.73,3261.7937,16429.0996,1112.9946
2021-12-31,4940.3733,1989.474,206.6107,4766.1802,3274.3209,16320.0801,1114.2438
2022-01-03,,,,4796.5601,,16501.7695,
2022-01-04,4917.7653,1997.823,206.594,4793.54,3264.0657,16279.7305,1121.2703
2022-01-05,4868.1202,2017.392,206.5495,4700.5801,3254.2793,15771.7803,1127.0191
2022-01-06,4818.2318,2017.585,206.3621,4696.0498,3210.3853,15765.3604,1126.6855
2022-01-07,4822.3689,2043.614,206.3415,4677.0298,3223.267,15592.1904,1128.6516
2022-01-10,4844.0451,2033.16,206.5212,4670.29,3236.1163,15614.4297,1130.9009
2022-01-11,4797.7735,2043.717,206.6819,4713.0698,3214.5287,15844.1201,1137.4459
2022-01-12,4845.5787,2069.405,206.8457,4726.3501,3236.3081,15905.0996,1143.7306
2022-01-13,4765.9191,2070.183,206.9014,4659.0298,3184.1069,15495.6201,1145.6151
2022-01-14,4726.7317,2081.519,206.9423,4662.8501,3139.0453,15611.5898,1146.4495
2022-01-17,4767.2762,2054.96,207.0502,,3147.6987,,1156.8523
2022-01-18,4813.3472,2075.79,207.5983,4577.1099,3187.5244,15210.7598,1147.2401
2022-01-19,4780.3784,2092.259,207.9473,4532.7598,3187.1921,15047.8398,1149.9643
2022-01-20,4823.5091,2119.313,207.9777,4482.73,3233.7011,14846.46,1160.1846
2022-01-21,4779.3142,2113.35,208.2529,4397.9399,3218.7352,14438.4004,1190.3226
2022-01-24,4786.7377,2100.91,208.7142,4410.1299,3209.7445,14509.5801,1213.1345
2022-01-25,4678.4511,2096.535,208.5811,4356.4502,3144.949,14149.1201,1191.9009
2022-01-26,4712.3109,2111.837,208.3081,4349.9302,3163.6743,14172.7598,1192.6285
2022-01-27,4619.8765,2108.345,208.157,4326.5098,3119.2386,14003.1104,1187.3079
2022-01-28,4563.772,2136.701,208.4319,4431.8501,3054.0209,14454.6104,1206.8444
2022-01-29,,,208.5383,,,,
2022-01-30,,,208.592,,,,
2022-01-31,,,,4515.5498,,14930.0498,
2022-02-01,,,,4546.54,,15019.6797,
2022-02-02,,,,4589.3799,,15139.7402,
2022-02-03,,,,4477.4399,,14501.1104,
2022-02-04,,,,4500.5298,,14694.3496,
2022-02-07,4634.0899,2179.813,208.5221,4483.8701,3114.2603,14571.25,1243.1359
2022-02-08,4608.7729,2188.579,208.56,4521.54,3116.5048,14747.0303,1287.6082
2022-02-09,4652.0609,2152.542,208.4191,4587.1802,3139.5636,15056.96,1272.7566
2022-02-10,4639.8625,2188.455,208.4545,4504.0801,3145.1126,14705.6396,1270.9269
2022-02-11,4601.3953,2163.428,207.751,4418.6401,3142.9117,14253.8398,1285.8394
2022-02-14,4551.6878,2187.554,207.6642,4401.6699,3103.997,14268.5898,1305.2318
2022-02-15,4600.1025,2157.111,207.7047,4471.0698,3119.9276,14620.8203,1300.879
2022-02-16,4617.9893,2155.343,207.7643,4475.0098,3136.0821,14603.6396,1279.4008
2022-02-17,4629.1649,2137.172,207.9228,4380.2598,3139.1771,14171.7402,1247.6447
2022-02-18,4651.2358,2164.237,207.8153,4348.8701,3162.8215,14009.54,1271.7772
2022-02-21,4634.3141,2177.689,207.3478,,3144.8649,,1267.5404
2022-02-22,4574.1527,2189.01,207.2627,4304.7598,3102.3249,13870.5303,1226.1029
2022-02-23,4623.0465,2198.509,207.4202,4225.5,3118.0376,13509.4297,1213.4478
2022-02-24,4529.3189,2229.865,207.5332,4288.7002,3059.6409,13974.6699,1184.6817
2022-02-25,4573.4247,2187.722,207.6569,4384.6499,3075.5872,14189.1602,1189.7706
2022-02-28,4581.6459,2214.774,207.8028,4373.9399,3080.7774,14237.8096,1176.3908
2022-03-01,4619.6862,2248.918,207.5937,4306.2598,3125.6905,14005.9902,1159.1615
2022-03-02,4578.6007,2303.079,207.4209,4386.54,3107.2405,14243.6904,1185.0837
2022-03-03,4551.6283,2374.69,207.2043,4363.4902,3097.0887,14035.21,1204.775
2022-03-04,4496.4301,2350.132,207.2835,4328.8701,3062.3824,13837.8301,1198.2453
2022-03-07,4352.7775,2477.429,207.3681,4201.0898,2974.6762,13319.3799,1172.1157
2022-03-08,4265.391,2495.959,207.4448,4170.7002,2933.1637,13267.6104,1151.6961
2022-03-09,4226.3463,2527.886,207.2487,4277.8799,2907.1781,13742.2002,1155.3665
2022-03-10,4292.8374,2429.812,207.1966,4259.52,2933.4611,13591.0,1160.213
2022-03-11,4306.5217,2406.436,207.656,4204.3101,2935.684,13301.8301,1156.9563
2022-03-14,4174.7577,2337.868,208.077,4173.1099,2851.8769,13046.6396,1145.3659
2022-03-15,3983.812,2286.911,207.4825,4262.4502,2702.8532,13458.5596,1092.3031
2022-03-16,4156.081,2344.5,207.5489,4357.8599,2827.7497,13956.79,1105.614
2022-03-17,4237.6956,2327.447,207.5771,4411.6699,2877.2192,14118.5996,1116.344
2022-03-18,4265.9017,2390.174,207.6879,4463.1201,2913.1854,14420.0801,1113.1571
2022-03-21,4258.7459,2376.291,207.6041,4461.1802,2892.1069,14376.0898,1136.338
2022-03-22,4255.295,2397.498,207.3785,4511.6099,2900.7676,14654.3301,1166.1229
2022-03-23,4276.5174,2407.179,207.4074,4456.2402,2916.5081,14447.5498,1154.2875
2022-03-24,4251.3061,2446.898,207.5674,4520.1602,2903.617,14765.6904,1150.0004
2022-03-25,4174.5742,2487.423,207.6837,4543.0601,2856.4277,14754.3096,1141.2841
2022-03-28,4148.4663,2454.791,207.8096,4575.52,2853.1819,14987.4004,1133.08
2022-03-29,4134.1441,2442.884,207.8108,4631.6001,2842.1531,15239.3203,1135.4684
2022-03-30,4254.0989,2462.333,207.991,4602.4502,2915.4906,15071.5498,1137.2465
2022-03-31,4222.5968,2447.047,207.9441,4530.4102,2898.8261,14838.4902,1132.5919
