,850531.SL,STIP.P,000300.SH,HSI.HK,SPX.GI,N225.GI,BRN0Y.ICE,CU00.SHF,CBA02001.CB,CBA00603.CB,
,黄金,美国国债0-5年期债券,沪深300,恒生指数,标普500,日经225,布伦特原油连续,沪铜连续,中债企业债总指数(总值)财富指数,中债国债总指数(总值)全价指数,
2017-07-07,6643.18,76.1298,3655.9293,25340.85,2425.18,19929.09,46.88,46950,163.7436,117.2078,
2017-07-10,6619.14,76.1146,3653.6868,25500.06,2427.43,20080.98,46.99,46580,163.8656,117.1635,
2017-07-11,6521.69,76.1831,3670.8086,25877.64,2425.53,20195.48,48.1,46830,163.9135,117.142,
2017-07-12,6556.12,76.2896,3658.8236,26043.64,2443.25,20098.38,47.71,47020,163.9519,117.1575,
2017-07-13,6749.46,76.2744,3686.9205,26346.17,2447.83,20099.81,48.37,47110,164.0079,117.2116,
2017-07-14,6693.92,76.2516,3703.094,26389.23,2459.27,20118.86,49.04,46890,164.1086,117.2133,
2017-07-17,6674.86,76.2896,3663.5575,26470.58,2459.14,--,48.37,47560,164.3003,117.2208,
2017-07-18,6742.65,76.3505,3667.1807,26524.94,2460.61,19999.91,48.7,47560,164.2603,117.1085,
2017-07-19,6928.56,76.381,3729.7466,26672.16,2473.83,20020.86,49.57,47860,164.2821,117.1551,
2017-07-20,6844.9,76.3353,3747.8843,26740.21,2473.45,20144.59,49.28,47710,164.2831,117.1646,
2017-07-21,6844.4,76.3505,3728.5976,26706.09,2472.54,20099.75,47.93,47890,164.3011,117.0472,
2017-07-24,6845.06,76.3429,3743.4686,26846.83,2469.91,19975.67,48.71,47680,164.4021,116.9309,
2017-07-25,6767.96,76.282,3719.559,26852.05,2477.08,19955.2,50.69,48420,164.4528,116.861,
2017-07-26,6846.86,76.4418,3705.3884,26941.02,2477.83,20050.16,50.89,49890,164.4721,116.6921,
2017-07-27,6877.2,76.4571,3712.1947,27131.17,2475.42,20079.64,51.6,49890,164.4794,116.7484,
2017-07-28,6826.08,76.4951,3721.8914,26979.39,2472.1,19959.84,52.63,49800,164.4913,116.6941,
2017-07-31,6992.46,76.4571,3737.8732,27323.99,2470.3,19925.18,52.62,50540,164.595,116.6206,
2017-08-01,7060.52,76.5035,3770.3828,27540.23,2476.35,19985.79,51.47,50050,164.5545,116.5584,
2017-08-02,6993.13,76.4715,3760.8525,27607.38,2477.57,20080.04,52.29,49900,164.5015,116.6,
2017-08-03,7013.77,76.4959,3727.8264,27531.01,2472.16,20029.26,51.93,49750,164.4854,116.6327,
2017-08-04,7202.95,76.5111,3707.5796,27562.68,2476.83,19952.33,52.46,50120,164.5568,116.6555,
2017-08-07,7120.65,76.5492,3726.7948,27690.36,2480.91,20055.89,52.3,50140,164.553,116.4898,
2017-08-08,7208.78,76.595,3732.2129,27854.91,2474.92,19996.01,51.99,50140,164.4825,116.4918,
2017-08-09,7378.33,76.6407,3731.044,27757.09,2474.02,19738.71,52.82,50920,164.4678,116.4653,
2017-08-10,7433.9,76.6559,3715.9208,27444,2438.21,19729.74,51.82,50450,164.46,116.5283,
2017-08-11,7263.34,76.6483,3647.3503,26883.51,2441.32,--,52.05,49650,164.502,116.6646,
2017-08-14,7194.74,76.4959,3694.6831,27250.23,2465.84,19537.1,50.62,49790,164.5569,116.7385,
2017-08-15,7080.69,76.3969,3706.0566,27174.96,2464.61,19753.31,51,49880,164.6079,116.779,
2017-08-16,6982.29,76.4883,3701.4207,27409.07,2468.11,19729.28,50.4,50060,164.6345,116.7004,
2017-08-17,7161.82,76.5188,3721.277,27344.22,2430.01,19702.63,50.8,51290,164.5991,116.6177,
2017-08-18,7114.96,76.5264,3724.6748,27047.57,2425.55,19470.41,52.86,50930,164.6289,116.458,
2017-08-21,7150.12,76.5264,3740.9941,27154.68,2428.37,19393.13,51.7,51520,164.6317,116.3178,
2017-08-22,7132.98,76.4731,3752.298,27401.67,2452.51,19383.84,51.67,52040,164.6185,116.2529,
2017-08-23,7002.78,76.5797,3756.0884,--,2444.04,19434.64,52.52,51430,164.6088,116.2418,
2017-08-24,6919.26,76.5035,3734.6458,27518.6,2438.97,19353.77,52.13,51770,164.5954,116.1494,
2017-08-25,7004.91,76.5035,3795.7544,27848.16,2443.05,19452.61,52.35,52650,164.5809,116.0939,
2017-08-28,7135.01,76.5721,3842.7119,27863.29,2444.24,19449.9,52.05,52780,164.6081,115.9745,
2017-08-29,7188.05,76.6254,3834.5376,27765.01,2446.3,19362.55,51.95,52540,164.522,116.059,
2017-08-30,7143.09,76.5911,3834.3005,28094.61,2457.59,19506.54,50.82,52600,164.4744,116.0789,
2017-08-31,7126.32,76.6407,3822.0928,27970.3,2471.65,19646.24,52.31,52750,164.3877,116.1296,
2017-09-01,7378.96,76.662,3830.5383,27953.16,2476.55,19691.47,52.69,52680,164.5105,116.087,
2017-09-04,7671.37,--,3845.6163,27740.26,--,19508.25,52.2,53030,164.5381,116.0506,
2017-09-05,7571.19,76.826,3857.0464,27741.35,2457.85,19385.81,53.19,53470,164.5597,115.9759,
2017-09-06,7646.65,76.7116,3849.4499,27613.76,2465.54,19357.97,54.17,53020,164.5752,115.977,
2017-09-07,7444.7,76.91,3829.8713,27522.92,2465.1,19396.52,54.5,52600,164.619,116.1504,
2017-09-08,7597.32,76.9023,3825.9895,27668.47,2461.43,19274.82,53.75,51620,164.7417,116.2115,
2017-09-11,7453.39,76.8108,3825.6453,27955.13,2488.11,19545.77,53.93,51400,164.8675,116.1947,
2017-09-12,7393.81,76.8108,3837.9341,27972.24,2496.48,19776.62,54.28,51470,164.9242,116.1921,
2017-09-13,7335.58,76.7879,3842.6061,27894.08,2498.37,19865.82,55.08,50850,164.9916,116.1172,
2017-09-14,7282.44,76.8184,3829.9554,27777.2,2495.62,19807.44,55.28,50220,165.0271,116.2411,
2017-09-15,7238.86,76.7955,3831.2965,27807.59,2500.23,19909.5,55.48,50290,165.1023,116.1656,
2017-09-18,7182.35,76.7955,3843.1428,28159.77,2503.87,--,55.44,50630,165.1765,116.0444,
2017-09-19,7167.93,76.7726,3832.1161,28051.41,2506.65,20299.38,55.4,50640,165.1841,116.0699,
2017-09-20,7264.21,76.6429,3842.4353,28127.8,2508.24,20310.46,56.18,50720,165.2251,116.0162,
2017-09-21,7037.37,76.6086,3837.8176,28110.33,2500.6,20347.48,56.45,50170,165.2543,115.9623,
2017-09-22,7047.76,76.6811,3837.7304,27880.53,2502.22,20296.45,56.9,49570,165.3113,116.1041,
2017-09-25,7008.81,76.7726,3817.7915,27500.34,2496.66,20397.58,59.12,50230,165.3932,116.2897,
2017-09-26,7047.61,76.7269,3820.7816,27513.01,2496.84,20330.19,58.59,50590,165.431,116.2816,
2017-09-27,7007.98,76.7116,3821.2,27642.43,2507.04,20267.05,57.65,50500,165.4037,116.239,
2017-09-28,6933.49,76.6963,3822.5386,27421.6,2510.06,20363.11,57.54,50610,165.3939,116.2939,
2017-09-29,6986.02,76.5819,3836.5013,27554.3,2519.36,20356.28,57.51,51580,165.4339,116.3165,
2017-09-30,--,--,--,--,--,--,--,--,165.4798,116.3135,
2017-10-02,--,76.5422,--,--,2529.12,20400.78,--,--,--,--,
2017-10-03,--,76.6033,--,28173.21,2534.58,20614.07,--,--,--,--,
2017-10-04,--,76.6338,--,28379.18,2537.74,20626.66,--,--,--,--,
2017-10-05,--,76.6338,--,--,2552.07,20628.56,--,--,--,--,
2017-10-06,--,76.6262,--,28458.04,2549.33,20690.71,--,--,--,--,
2017-10-09,7031.66,76.6185,3882.2076,28326.59,2544.73,--,--,52110,165.6906,116.2568,
2017-10-10,7029.44,76.6796,3889.8637,28490.83,2550.64,20823.51,--,51980,165.6783,116.2404,
2017-10-11,6966.75,76.7025,3902.6868,28389.57,2555.24,20881.27,--,52680,165.7243,116.2523,
2017-10-12,6989.94,76.7254,3912.9536,28459.03,2550.93,20954.72,--,53730,165.7468,116.1307,
2017-10-13,6996.74,76.6948,3921.0017,28476.43,2553.17,21155.18,57.2,53870,165.7463,116.1475,
2017-10-16,7007.41,76.5956,3913.4462,28692.8,2557.64,21255.56,57.92,55300,165.7503,115.9315,
2017-10-17,6858.56,76.5346,3913.0688,28697.49,2559.36,21336.12,58.11,55160,165.6844,115.7081,
2017-10-18,6867.95,76.5269,3944.1626,28711.76,2561.26,21363.05,58.2,55000,165.6957,115.7371,
2017-10-19,6801.22,76.5498,3931.2495,28159.09,2562.1,21448.52,57.33,54700,165.7572,115.8507,
2017-10-20,6820.16,76.5727,3926.852,28487.24,2575.21,21457.64,57.94,55180,165.8132,115.8467,
2017-10-23,6771.59,76.6033,3930.7981,28305.88,2564.98,21696.65,57.33,54500,165.8955,115.7616,
2017-10-24,6847.64,76.5651,3959.3953,28154.97,2569.13,21805.17,58.53,55600,165.8526,115.7586,
2017-10-25,6864.17,76.5804,3976.949,28302.89,2557.15,21707.62,58.44,54750,165.8705,115.5423,
2017-10-26,6825.11,76.5575,3993.5752,28202.38,2560.4,21739.78,59.48,54870,165.8742,115.5441,
2017-10-27,6648.43,76.6872,4021.9676,28438.85,2581.07,22008.45,60.5,54100,165.817,115.3561,
2017-10-30,6521.25,76.7406,4009.7218,28336.19,2572.83,22011.67,60.87,53690,165.6353,114.8524,
2017-10-31,6544.31,76.7559,4006.7179,28245.54,2575.26,22011.61,61.32,53880,165.5435,114.9108,
2017-11-01,6551.9,76.7659,3996.6221,28594.06,2579.36,22420.08,--,54500,165.5555,115.138,
2017-11-02,6562.74,76.7965,3997.1343,28518.64,2579.85,22539.12,--,54060,165.5867,115.0971,
2017-11-03,6526.74,76.7888,3992.6979,28603.61,2587.84,--,--,54320,165.5739,115.0577,
2017-11-06,6489.41,76.85,4020.8896,28596.8,2591.13,22548.35,64.11,54530,165.5684,115.059,
2017-11-07,6536.54,76.8958,4054.2465,28994.34,2590.64,22937.6,63.54,54460,165.52,114.9377,
2017-11-08,6538.93,76.8652,4048.0057,28907.6,2594.38,22913.82,63.49,53390,165.5021,114.9372,
2017-11-09,6558.02,76.8729,4075.8998,29136.57,2584.62,22868.71,63.81,53190,165.4829,114.9576,
2017-11-10,6522.36,76.7965,4111.9112,29120.92,2582.3,22681.42,63.6,53590,165.4404,114.8863,
2017-11-13,6449.11,76.7735,4128.0733,29182.18,2584.84,22380.99,63.13,53540,165.3454,114.7089,
2017-11-14,6449.86,76.7659,4099.351,29152.12,2578.87,22380.01,61.52,53780,165.2021,114.6685,
2017-11-15,6551.31,76.8423,4073.6696,28851.69,2564.62,22028.32,61.84,52620,165.1058,114.7156,
2017-11-16,6477.98,76.7735,4105.0122,29018.76,2585.64,22351.12,61.37,52790,165.1283,114.8683,
2017-11-17,6484.02,76.7965,4120.8508,29199.04,2578.85,22396.8,62.72,52920,165.1046,114.8839,
2017-11-20,6478.99,76.6971,4143.8334,29260.31,2582.14,22261.76,62.15,52920,165.1058,114.8826,
2017-11-21,6444.76,76.6513,4217.7015,29818.07,2599.03,22416.48,62.76,53370,165.0081,114.8352,
2017-11-22,6511.04,76.7659,4227.5666,30003.49,2597.08,22523.15,63.29,54000,164.709,114.6564,
2017-11-23,6523.24,--,4102.3966,29707.94,--,--,63.42,53780,164.5314,114.6488,
2017-11-24,6531.07,76.7735,4104.2034,29866.32,2602.42,22550.85,63.73,54240,164.4414,114.7615,
2017-11-27,6530.73,76.7659,4049.9475,29686.19,2601.42,22495.99,63.76,53730,164.4524,114.7666,
2017-11-28,6547.97,76.7277,4055.8235,29680.85,2627.04,22486.24,63.37,53350,164.4223,114.7318,
2017-11-29,6654.36,76.6589,4053.7529,29623.83,2626.07,22597.2,63.35,53100,164.3529,114.867,
2017-11-30,6554.38,76.6245,4006.0993,29177.35,2647.58,22724.96,63.57,52790,164.3982,114.9656,
2017-12-01,6551.9,76.6912,3998.1365,29074.24,2642.22,22819.03,63.7,52850,164.4474,115.0234,
2017-12-04,6526.17,76.6375,4018.8571,29138.28,2639.44,22723,62.47,53480,164.6087,115.0876,
2017-12-05,6537.79,76.6222,4040.1704,28842.8,2629.57,22622.38,62.68,52490,164.6812,115.1254,
2017-12-06,6442.4,76.6375,4015.8211,28224.8,2629.27,22177.04,61.2,51410,164.7205,115.1657,
2017-12-07,6542.61,76.6452,3971.0569,28303.19,2636.98,22701.35,62.1,51220,164.7758,115.1212,
2017-12-08,6501.24,76.6529,4003.3792,28639.85,2651.5,22811.08,63.39,51620,164.8311,115.054,
2017-12-11,6513.95,76.6452,4069.4997,28965.29,2659.99,22938.73,64.75,51200,164.9174,114.8904,
2017-12-12,6486.46,76.6682,4016.0163,28793.88,2664.11,22866.17,63.86,51850,164.9053,114.837,
2017-12-13,6537.62,76.6759,4050.0927,29222.1,2662.85,22758.07,62.78,52070,164.8609,114.8284,
2017-12-14,6625.72,76.6375,4026.1516,29166.38,2652.01,22694.45,63.39,52110,164.8348,114.8841,
2017-12-15,6720.63,76.5531,3980.8558,28848.11,2675.81,22553.22,63.25,52690,164.859,114.9908,
2017-12-18,6716.94,76.5531,3985.2914,29050.41,2690.16,22901.77,63.39,53480,164.9018,115.0274,
2017-12-19,6692.19,76.5531,4035.3294,29253.66,2681.47,22868,63.88,53280,164.8919,114.9977,
2017-12-20,6632.26,76.5454,4030.4898,29234.09,2679.25,22891.72,64.5,53570,164.9138,114.9851,
2017-12-21,6648.91,76.5522,4067.8485,29367.06,2684.57,22866.1,64.64,54080,164.8656,114.9827,
2017-12-22,6707.61,76.5445,4054.5984,29578.01,2683.34,22902.76,65.04,54330,164.823,115.0415,
2017-12-25,6808.59,--,4041.5401,--,--,22939.18,--,54590,164.8759,115.0467,
2017-12-26,6777.96,76.5599,4053.6224,--,2680.5,22892.69,66.79,55100,164.8856,114.9853,
2017-12-27,6829.71,76.6521,3991.2075,29597.66,2682.62,22911.21,66.37,54820,164.8082,114.9518,
2017-12-28,7173.12,76.6367,4018.8974,29863.71,2687.54,22783.98,66.57,55610,164.8208,114.984,
2017-12-29,7127.15,76.7289,4030.8549,29919.15,2673.61,22764.94,--,55150,164.8572,115.0438,
2017-12-30,--,--,--,--,--,--,--,--,164.8866,115.0605,
2017-12-31,--,--,--,--,--,--,--,--,164.9138,115.073,
2018-01-02,7162.86,76.7443,4087.4012,30515.31,2695.79,--,66.55,55100,165.0237,115.0934,
2018-01-03,7190.19,76.7212,4111.3925,30560.95,2713.06,--,67.98,54680,165.0774,115.0847,
2018-01-04,7202.77,76.7366,4128.8119,30736.48,2723.99,23506.33,68.06,55000,165.1043,115.0415,
2018-01-05,7216.8,76.752,4138.7505,30814.64,2743.15,23714.53,67.79,54690,165.1658,115.1589,
2018-01-08,7378.46,76.7443,4160.1595,30899.53,2747.71,--,67.92,54360,165.2774,115.2929,
2018-01-09,7283.54,76.7212,4189.2977,31011.41,2751.29,23849.99,69.16,54630,165.382,115.3575,
2018-01-10,7224.19,76.7289,4207.8132,31073.72,2748.23,23788.2,69.1,54440,165.3787,115.2893,
2018-01-11,7206.07,76.6867,4205.5863,31120.39,2767.56,23710.43,69.11,54730,165.3388,115.2274,
2018-01-12,7256.23,76.7212,4225.001,31412.54,2786.24,23653.82,69.81,54480,165.3269,115.2695,
2018-01-15,7277.37,--,4225.2393,31338.87,--,23714.88,70.22,54580,165.4117,115.1708,
2018-01-16,7266.98,76.7289,4258.473,31904.75,2776.42,23951.81,69.32,54150,165.4109,115.1455,
2018-01-17,7113.34,76.6828,4248.1164,31983.41,2802.56,23868.34,69.45,53470,165.3822,115.1268,
2018-01-18,7046.02,76.7366,4271.4168,32121.94,2798.03,23763.37,69.14,53560,165.4061,115.0798,
2018-01-19,7089.34,76.6751,4285.395,32254.89,2810.3,23808.06,68.65,53620,165.3776,115.0908,
2018-01-22,7103.45,76.6559,4336.5974,32393.41,2832.97,23816.33,69.24,53780,165.4219,115.1264,
2018-01-23,7195.08,76.7289,4382.6129,32930.7,2839.13,24059.59,69.84,53590,165.4546,115.177,
2018-01-24,7142.57,76.7212,4389.8853,32958.69,2837.54,23940.78,70.75,52620,165.4659,115.1256,
2018-01-25,7481.09,76.7596,4365.0794,32654.45,2839.25,23669.49,70.04,53700,165.4713,115.1374,
2018-01-26,7383.28,76.7135,4381.2996,33154.12,2872.87,23631.88,70.29,53270,165.4722,115.1809,
2018-01-29,7406.88,76.6521,4302.0181,32966.89,2853.53,23629.34,69.41,53440,165.5522,115.1949,
2018-01-30,7263.69,76.5906,4256.1021,32607.29,2822.43,23291.97,68.61,52800,165.5713,115.1974,
2018-01-31,7368.89,76.5368,4275.8986,32887.27,2823.81,23098.29,69.06,52950,165.6104,115.2653,
2018-02-01,7129.6,76.5061,4245.8978,32642.09,2821.98,23486.11,69.78,52790,165.6057,115.3124,
2018-02-02,7358.17,76.5292,4271.2326,32601.78,2762.13,23274.53,68.23,53270,165.7019,115.3239,
2018-02-05,7304.52,76.606,4274.1464,32245.22,2648.94,22682.08,66.91,52790,165.7384,115.2343,
2018-02-06,7337.44,76.4907,4148.8856,30595.42,2695.14,21610.24,67.22,52480,165.8178,115.3957,
2018-02-07,7223.84,76.4907,4050.4972,30323.2,2681.65,21645.37,65.35,52410,165.8412,115.4962,
2018-02-08,6749.81,76.4677,4012.0472,30451.27,2581,21890.86,64.31,51610,165.9478,115.4627,
2018-02-09,6352.82,76.4216,3840.6527,29507.42,2619.55,21382.62,62.71,51060,165.9664,115.5036,
2018-02-11,--,--,--,--,--,--,--,--,166.0742,115.5221,
2018-02-12,6383.99,76.4062,3890.1046,29459.63,2656,--,62.66,51520,166.0913,115.5278,
2018-02-13,6428.82,76.4139,3935.6324,29839.53,2662.94,21244.68,62.61,51910,166.1193,115.5677,
2018-02-14,6589.46,76.437,3966.9614,30515.6,2698.63,21154.17,64.35,52620,166.1645,115.5933,
2018-02-15,--,76.4216,--,31115.43,2731.2,21464.98,64.53,--,--,--,
2018-02-16,--,76.4984,--,--,2732.22,21720.25,64.9,--,--,--,
2018-02-19,--,--,--,--,--,22149.21,65.62,--,--,--,
2018-02-20,--,76.4446,--,30873.63,2716.26,21925.1,65.11,--,--,--,
2018-02-21,--,76.437,--,31431.89,2701.33,21970.81,65.08,--,--,--,
2018-02-22,6706.56,76.4639,4052.7332,30965.68,2703.96,21736.44,66.18,52530,166.4475,115.5472,
2018-02-23,6720.57,76.5829,4071.0889,31267.17,2747.3,21892.78,67.1,53330,166.4738,115.5651,
2018-02-24,--,--,--,--,--,--,--,--,166.5276,115.5975,
2018-02-26,6823.84,76.6444,4118.4186,31498.6,2779.6,22153.63,67.53,53350,166.6427,115.8309,
2018-02-27,6657.18,76.5522,4058.9806,31268.66,2744.28,22389.86,66.41,53110,166.7351,115.9537,
2018-02-28,6559.01,76.5215,4023.6415,30844.72,2713.83,22068.24,65.76,52350,166.8456,116.0386,
2018-03-01,6608.73,76.6444,4049.0863,31044.25,2677.67,21724.47,64.2,52100,166.9308,116.0258,
2018-03-02,6652.43,76.6675,4016.461,30583.45,2691.25,21181.64,64.56,52130,166.9488,115.9839,
2018-03-05,6645.64,76.7135,4018.097,29886.39,2720.94,21042.09,65.56,51740,167.0086,115.9428,
2018-03-06,6637.29,76.6982,4066.5647,30510.73,2728.12,21417.76,65.53,52150,167.043,115.9636,
2018-03-07,6612.81,76.7289,4036.6536,30196.92,2726.8,21252.72,64.58,51950,167.1032,116.0293,
2018-03-08,6809.01,76.7135,4077.6001,30654.52,2738.97,21368.07,63.87,51580,167.1401,116.0251,
2018-03-09,6765.19,76.6828,4108.8652,30996.21,2786.57,21469.2,65.49,50690,167.124,116.0719,
2018-03-12,6812.57,76.6751,4127.6662,31594.33,2783.02,21824.03,64.95,51360,167.2142,116.128,
2018-03-13,6794.13,76.7212,4091.2533,31601.45,2765.31,21968.1,64.73,51140,167.1989,116.0987,
2018-03-14,6868.93,76.7481,4073.3447,31435.01,2749.48,21777.29,64.9,51680,167.2462,116.1014,
2018-03-15,6779.71,76.7443,4096.1627,31541.1,2747.33,21803.95,65.01,51500,167.2566,116.1378,
2018-03-16,6711.96,76.7212,4056.4226,31501.97,2752.01,21676.51,65.99,51860,167.2817,116.1803,
2018-03-19,6599.78,76.6905,4074.2479,31513.76,2712.92,21480.9,66.1,51190,167.3392,116.1167,
2018-03-20,6630.35,76.629,4077.7041,31549.93,2716.94,21380.97,67.59,51210,167.3715,116.1927,
2018-03-21,6806.54,76.7366,4061.0502,31414.52,2711.93,--,69.82,50400,167.4256,116.2899,
2018-03-22,6696.59,76.7904,4020.349,31071.05,2643.69,21591.99,68.84,51010,167.4997,116.428,
2018-03-23,6894.39,76.8826,3904.9355,30309.29,2588.26,20617.86,70.36,49900,167.7433,116.7361,
2018-03-26,6870.3,76.8211,3879.893,30548.77,2658.55,20766.1,70.11,48800,167.9424,116.7036,
2018-03-27,7079.38,76.9056,3913.2689,30790.83,2612.62,21317.32,69.54,49380,167.9411,116.6217,
2018-03-28,6936.26,76.8749,3842.7155,30022.53,2605,21031.31,69.81,49070,168.0366,116.6253,
2018-03-29,6780.89,76.9364,3894.0498,30093.38,2640.87,21159.08,70.22,49850,168.0934,116.5894,
2018-03-30,6758.18,--,3898.4977,--,--,21454.3,--,50190,168.1017,116.5995,
2018-04-02,7011.7,76.9368,3886.9189,--,2581.88,21388.58,67.57,50470,168.2874,116.6637,
2018-04-03,6964.89,76.9368,3862.4796,30180.1,2614.45,21292.29,68.18,50450,168.3944,116.6433,
2018-04-04,7061.81,76.9214,3854.8625,29518.69,2644.69,21319.55,68.28,50340,168.4995,116.7169,
2018-04-05,--,76.8752,--,--,2662.84,21645.42,68.5,--,--,--,
2018-04-06,--,76.9599,--,29844.94,2604.47,21567.52,66.93,--,--,--,
2018-04-08,--,--,--,--,--,--,--,--,168.6321,116.8449,
2018-04-09,6959.87,76.9599,3852.9292,30229.58,2613.16,21678.26,68.6,50680,168.7821,117.054,
2018-04-10,6954.16,76.9445,3927.1729,30728.74,2656.87,21794.32,71.04,51030,168.9073,117.0595,
2018-04-11,7234.84,77.0139,3938.3434,30897.71,2642.19,21687.1,71.95,51000,168.9479,117.1219,
2018-04-12,7293.49,76.9445,3898.6354,30831.28,2663.99,21660.28,72.2,50600,169.0375,117.1926,
2018-04-13,7088.86,76.9753,3871.1443,30808.38,2656.3,21778.74,72.62,50590,169.1005,117.2542,
2018-04-16,7093.44,76.9368,3808.863,30315.59,2677.84,21835.53,71.57,50380,169.2719,117.352,
2018-04-17,7072.73,76.9599,3748.6412,30062.75,2706.39,21847.59,71.7,50660,169.3649,117.4461,
2018-04-18,6927.21,76.906,3766.282,30284.25,2708.64,22158.2,73.79,50980,170.0747,118.4787,
2018-04-19,7031.82,76.9214,3811.843,30708.44,2693.13,22191.18,73.6,51720,170.1125,118.3464,
2018-04-20,6886.8,76.8598,3760.8543,30418.33,2670.14,22162.24,73.71,51180,170.1398,118.3813,
2018-04-23,6546.56,76.8521,3766.3257,30254.4,2670.29,22088.04,75.02,51640,170.1557,118.0459,
2018-04-24,6568.07,76.7982,3843.4886,30636.24,2634.56,22278.12,73.86,51310,170.126,118.1127,
2018-04-25,6537.26,76.7982,3828.7015,30328.15,2639.4,22215.32,74.06,51320,170.1687,117.9859,
2018-04-26,6520.49,76.8444,3755.4941,30007.68,2666.94,22319.61,74.75,51360,170.099,117.9233,
2018-04-27,6457.63,76.8598,3756.8765,30280.67,2669.91,22467.87,74.44,51370,170.0424,117.7897,
2018-04-28,--,--,--,--,--,--,--,--,169.9929,117.7756,
2018-04-30,--,76.8906,--,30808.45,2648.05,--,74.7,--,--,--,
2018-05-01,--,76.7774,--,--,2654.8,22508.03,73.38,--,--,--,
2018-05-02,6323.13,76.8316,3763.6461,30723.88,2635.67,22472.78,73.07,50960,169.9959,117.6354,
2018-05-03,6341.21,76.8857,3793.0001,30313.37,2629.73,--,73.68,50860,169.9525,117.6649,
2018-05-04,6406.66,76.9012,3774.5981,29926.5,2663.42,--,75,51070,169.9378,117.7262,
2018-05-07,6431.84,76.9321,3834.1877,29994.26,2672.63,22467.16,75.56,50920,170.0115,117.6623,
2018-05-08,6543.46,76.8934,3878.6767,30402.81,2671.92,22508.69,75.95,50990,169.8857,117.495,
2018-05-09,6488.16,76.8857,3871.6152,30536.14,2697.79,22408.88,--,50510,169.78,117.4179,
2018-05-10,6507.5,76.8934,3893.0565,30809.22,2723.07,22497.18,77.53,50700,169.7005,117.4669,
2018-05-11,6545.19,76.9166,3872.8383,31122.06,2727.72,22758.48,77.18,51050,169.6488,117.5373,
2018-05-14,6446.02,76.878,3909.2933,31541.08,2730.1299,22865.86,78.52,51220,169.6838,117.5139,
2018-05-15,6396.09,76.8586,3924.0975,31152.03,2711.45,22818.02,78.13,51000,169.6297,117.3869,
2018-05-16,6262.93,76.847,3892.8442,31110.2,2722.46,22717.23,79.33,50890,169.5964,117.3906,
2018-05-17,6226.45,76.8625,3864.0507,30942.15,2720.1299,22838.37,79.57,50900,169.5899,117.2997,
2018-05-18,6288.46,76.9205,3903.0637,31047.91,2712.97,22930.36,78.71,51120,169.6018,117.369,
2018-05-21,6288.32,76.9476,3921.2421,31234.35,2733.01,23002.37,79.41,51210,169.6834,117.4357,
2018-05-22,6274.14,76.9244,3906.2081,--,2724.4399,22960.34,79.45,51260,169.6822,117.566,
2018-05-23,6232.79,77.0017,3854.5825,30665.64,2733.29,22689.74,79.71,51570,169.7129,117.646,
2018-05-24,6218.26,77.0172,3827.217,30760.41,2727.76,22437.01,78.82,51270,169.7828,117.6193,
2018-05-25,6243.09,76.994,3816.498,30588.04,2721.3301,22450.79,76.33,51330,169.7945,117.8035,
2018-05-28,6071.42,--,3833.2599,30792.26,--,22481.09,75.32,51450,169.8568,117.7849,
2018-05-29,6070.21,77.1409,3804.0093,30484.58,2689.8601,22358.43,75.44,51520,169.8302,117.7771,
2018-05-30,6296.89,77.1022,3723.3724,30056.79,2724.01,22018.52,77.48,50700,169.8272,117.8111,
2018-05-31,6229.13,77.1486,3802.3759,30468.56,2705.27,22201.82,77.59,51200,169.747,117.7289,
2018-06-01,6153.61,77.062,3770.5891,30492.91,2734.6201,22171.35,76.71,51300,169.7252,117.6479,
2018-06-04,6052.97,76.9767,3807.5781,30997.98,2746.8701,22475.94,75.37,51600,169.7622,117.4839,
2018-06-05,6118.04,77.0155,3845.3164,31093.45,2748.8,22539.54,74.96,52090,169.6834,117.4316,
2018-06-06,6304.15,76.9224,3837.3511,31259.1,2772.3501,22625.73,75.86,52810,169.7087,117.3654,
2018-06-07,6287.7,77.0852,3831.0128,31512.63,2770.3701,22823.26,77.44,53760,169.6685,117.314,
2018-06-08,6168.51,77.0542,3779.6159,30958.21,2779.03,22694.5,76.34,53350,169.6334,117.4067,
