指标名称,期货收盘价(连一):铜,期货收盘价(连续):螺纹钢,期货收盘价(连续):豆粕,期货收盘价(连续):精对苯二甲酸(PTA),期货收盘价(连续):白糖
频率,日,日,日,日,日
单位,元/吨,元/吨,元/吨,元/吨,元/吨
2015/6/12,"42,640.00","2,021.00","2,426.00",#N/A,"5,410.00"
2015/6/15,"42,420.00","2,000.00","2,395.00","4,956.00","5,330.00"
2015/6/16,"42,150.00","2,044.00","2,388.00","4,964.00","5,250.00"
2015/6/17,"41,810.00","2,030.00","2,427.00","4,992.00","5,220.00"
2015/6/18,"42,080.00","2,024.00","2,423.00",#N/A,"5,272.00"
2015/6/19,"41,820.00","2,028.00","2,395.00","4,974.00","5,210.00"
2015/6/23,"41,910.00","2,030.00","2,484.00","4,966.00","5,266.00"
2015/6/24,"42,190.00","2,010.00","2,450.00","5,002.00","5,270.00"
2015/6/25,"41,920.00","1,996.00","2,460.00","4,996.00","5,280.00"
2015/6/26,"42,300.00","1,921.00","2,455.00","5,002.00","5,265.00"
2015/6/29,"42,680.00","1,901.00","2,474.00","4,980.00","5,346.00"
2015/6/30,"42,240.00","1,854.00","2,442.00","4,902.00","5,317.00"
2015/7/1,"42,110.00","1,850.00","2,500.00",#N/A,"5,332.00"
2015/7/2,"42,340.00","1,852.00","2,623.00",#N/A,"5,315.00"
2015/7/3,"42,510.00","1,852.00","2,614.00",#N/A,"5,307.00"
2015/7/6,"40,940.00","1,780.00","2,600.00",#N/A,"5,300.00"
2015/7/7,"40,030.00","1,710.00","2,600.00","4,772.00","5,285.00"
2015/7/8,"38,400.00","1,711.00","2,600.00",#N/A,"5,085.00"
2015/7/9,"40,760.00","1,711.00","2,600.00","4,580.00","5,060.00"
2015/7/10,"40,690.00","1,720.00","2,600.00",#N/A,"5,128.00"
2015/7/13,"40,450.00","1,740.00","2,604.00","4,400.00","5,100.00"
2015/7/14,"40,610.00","1,740.00","2,539.00",#N/A,"5,090.00"
2015/7/15,"41,100.00","1,740.00","2,747.00","4,500.00","5,133.00"
2015/7/16,"40,680.00","1,930.00","2,741.00","4,492.00","5,050.00"
2015/7/17,"40,480.00","1,924.00","2,695.00","4,476.00","5,071.00"
2015/7/20,"39,800.00","1,952.00","2,680.00","4,546.00","5,096.00"
2015/7/21,"40,080.00","1,980.00","2,690.00","4,522.00","5,069.00"
2015/7/22,"39,150.00","1,942.00","2,711.00","4,582.00","5,050.00"
2015/7/23,"39,180.00","1,933.00","2,704.00","4,588.00","4,954.00"
2015/7/24,"38,050.00","1,932.00","2,669.00","4,552.00","4,947.00"
2015/7/27,"38,310.00","1,960.00","2,620.00","4,558.00","4,881.00"
2015/7/28,"38,330.00","1,988.00","2,634.00","4,524.00","4,902.00"
2015/7/29,"39,090.00","2,021.00","2,613.00","4,574.00","4,943.00"
2015/7/30,"38,840.00","2,029.00","2,612.00","4,576.00","5,053.00"
2015/7/31,"38,530.00","2,029.00","2,580.00","4,536.00","5,043.00"
2015/8/3,"38,180.00","2,034.00","2,600.00","4,498.00","4,958.00"
2015/8/4,"38,490.00","2,132.00","2,620.00",#N/A,"4,981.00"
2015/8/5,"38,380.00","2,222.00","2,620.00",#N/A,"4,990.00"
2015/8/6,"38,330.00","2,200.00","2,620.00","4,506.00","4,891.00"
2015/8/7,"38,280.00","2,200.00","2,580.00",#N/A,"4,854.00"
2015/8/10,"38,280.00","2,180.00","2,580.00",#N/A,"4,873.00"
2015/8/11,"39,250.00","2,072.00","2,622.00","4,546.00","4,934.00"
2015/8/12,"39,480.00","2,072.00","2,640.00","4,520.00","4,927.00"
2015/8/13,"39,670.00","2,100.00","2,640.00",#N/A,"5,064.00"
2015/8/14,"39,410.00","2,150.00","2,611.00",#N/A,"5,095.00"
2015/8/17,"39,300.00","2,150.00","2,649.00","4,536.00","5,182.00"
2015/8/18,"38,790.00","2,094.00","2,647.00","4,510.00","5,188.00"
2015/8/19,"38,750.00","2,076.00","2,628.00","4,528.00","5,194.00"
2015/8/20,"38,620.00","2,047.00","2,628.00","4,442.00","5,162.00"
2015/8/21,"38,940.00","2,026.00","2,639.00","4,400.00","5,174.00"
2015/8/24,"38,280.00","1,966.00","2,585.00","4,250.00","4,982.00"
2015/8/25,"38,820.00","1,955.00","2,625.00","4,064.00","4,924.00"
2015/8/26,"38,840.00","1,950.00","2,622.00","4,080.00","4,945.00"
2015/8/27,"38,890.00","1,976.00","2,640.00","4,210.00","4,960.00"
2015/8/28,"39,390.00","1,977.00","2,631.00","4,312.00","4,988.00"
2015/8/31,"39,310.00","1,972.00","2,588.00","4,240.00","4,958.00"
2015/9/1,"39,260.00","2,020.00","2,595.00","4,358.00","4,901.00"
2015/9/2,"39,150.00","1,980.00","2,620.00","4,330.00","4,910.00"
2015/9/7,"39,470.00","1,970.00","2,593.00","4,356.00","5,001.00"
2015/9/8,"39,560.00","1,950.00","2,613.00","4,306.00","5,041.00"
2015/9/9,"41,170.00","1,965.00","2,688.00","4,350.00","5,055.00"
2015/9/10,"41,080.00","1,999.00","2,604.00","4,450.00","5,188.00"
2015/9/11,"41,170.00","1,970.00","2,650.00","4,514.00","5,188.00"
2015/9/14,"40,680.00","1,970.00","2,636.00","4,450.00","5,142.00"
2015/9/15,"40,380.00","1,901.00","2,651.00","4,446.00","5,085.00"
2015/9/16,"40,950.00","1,966.00","2,661.00","4,482.00","5,111.00"
2015/9/17,"40,990.00","1,968.00","2,699.00","4,588.00","5,200.00"
2015/9/18,"40,710.00","1,960.00","2,698.00","4,562.00","5,164.00"
2015/9/21,"40,340.00","1,956.00","2,651.00","4,506.00","5,155.00"
2015/9/22,"39,920.00","1,951.00","2,672.00","4,540.00","5,238.00"
2015/9/23,"38,930.00","1,957.00","2,662.00","4,500.00","5,251.00"
2015/9/24,"38,850.00","1,933.00","2,640.00","4,498.00","5,297.00"
2015/9/25,"39,000.00","1,920.00","2,678.00","4,516.00","5,286.00"
2015/9/28,"38,310.00","1,872.00","2,670.00","4,410.00","5,308.00"
2015/9/29,"37,760.00","1,842.00","2,666.00","4,420.00","5,286.00"
2015/9/30,"38,600.00","1,767.00","2,631.00","4,406.00","5,315.00"
2015/10/8,"39,080.00","1,769.00","2,666.00","4,632.00","5,376.00"
2015/10/9,"40,180.00","1,781.00","2,671.00","4,580.00","5,350.00"
2015/10/12,"40,200.00","1,708.00","2,680.00",#N/A,"5,300.00"
2015/10/13,"39,820.00","1,780.00","2,676.00",#N/A,"5,303.00"
2015/10/14,"39,700.00","1,774.00","2,748.00",#N/A,"5,291.00"
2015/10/15,"40,040.00","1,755.00","2,720.00",#N/A,"5,298.00"
2015/10/16,"39,540.00","1,769.00","2,743.00",#N/A,"5,200.00"
2015/10/19,"39,380.00","1,762.00","2,718.00",#N/A,"5,189.00"
2015/10/20,"39,200.00","1,755.00","2,687.00","4,522.00","5,185.00"
2015/10/21,"38,910.00","1,752.00","2,692.00",#N/A,"5,178.00"
2015/10/22,"39,270.00","1,762.00","2,703.00","4,612.00","5,226.00"
2015/10/23,"39,700.00","1,762.00","2,602.00","4,620.00","5,215.00"
2015/10/26,"39,060.00","1,768.00","2,612.00","4,618.00","5,170.00"
2015/10/27,"39,310.00","1,770.00","2,629.00","4,646.00","5,195.00"
2015/10/28,"38,930.00","1,770.00","2,638.00","4,672.00","5,198.00"
2015/10/29,"39,030.00","1,770.00","2,666.00","4,706.00","5,161.00"
2015/10/30,"38,850.00","1,754.00","2,564.00","4,616.00","5,150.00"
2015/11/2,"38,590.00","1,776.00","2,470.00","4,720.00","5,105.00"
2015/11/3,"38,510.00","1,779.00","2,470.00",#N/A,#N/A
2015/11/4,"38,900.00","1,809.00","2,470.00",#N/A,"5,100.00"
2015/11/5,"38,320.00","1,806.00","2,470.00",#N/A,"5,000.00"
2015/11/6,"38,120.00","1,806.00","2,470.00",#N/A,"5,000.00"
2015/11/9,"37,690.00","1,806.00","2,470.00",#N/A,"5,008.00"
2015/11/10,"37,640.00","1,806.00","2,470.00",#N/A,"4,900.00"
2015/11/11,"37,140.00","1,785.00","2,470.00",#N/A,"4,932.00"
2015/11/12,"37,350.00","1,751.00","2,470.00","4,688.00","5,010.00"
2015/11/13,"36,290.00","1,780.00","2,470.00",#N/A,"5,050.00"
2015/11/16,"36,070.00","1,780.00","2,437.00","4,658.00","5,412.00"
2015/11/17,"34,970.00","1,790.00","2,427.00","4,640.00","5,423.00"
2015/11/18,"34,880.00","1,767.00","2,364.00","4,636.00","5,350.00"
2015/11/19,"34,770.00","1,753.00","2,363.00","4,632.00","5,333.00"
2015/11/20,"34,910.00","1,753.00","2,371.00","4,704.00","5,366.00"
2015/11/23,"33,510.00","1,752.00","2,335.00","4,634.00","5,491.00"
2015/11/24,"33,850.00","1,753.00","2,395.00","4,650.00","5,552.00"
2015/11/25,"34,620.00","1,746.00","2,386.00","4,716.00","5,570.00"
2015/11/26,"35,210.00","1,745.00","2,448.00","4,702.00","5,579.00"
2015/11/27,"35,380.00","1,704.00","2,483.00","4,650.00","5,551.00"
2015/11/30,"34,850.00","1,640.00","2,355.00","4,586.00","5,520.00"
2015/12/1,"35,150.00","1,660.00","2,395.00","4,670.00","5,545.00"
2015/12/2,"35,020.00","1,660.00","2,395.00",#N/A,"5,589.00"
2015/12/3,"34,500.00","1,738.00","2,395.00","4,560.00","5,547.00"
2015/12/4,"34,770.00","1,680.00","2,395.00",#N/A,"5,467.00"
2015/12/7,"35,400.00","1,596.00","2,395.00","4,508.00","5,508.00"
2015/12/8,"34,830.00","1,580.00","2,395.00","4,480.00","5,459.00"
2015/12/9,"35,140.00","1,580.00","2,395.00",#N/A,"5,421.00"
2015/12/10,"35,020.00","1,580.00","2,395.00","4,344.00","5,405.00"
2015/12/11,"36,060.00","1,600.00","2,395.00","4,302.00","5,496.00"
2015/12/14,"36,230.00","1,600.00","2,395.00","4,128.00","5,489.00"
2015/12/15,"35,700.00","1,600.00","2,445.00","4,240.00","5,452.00"
2015/12/16,"35,450.00","1,649.00","2,456.00","4,254.00","5,458.00"
2015/12/17,"35,140.00","1,686.00","2,424.00","4,240.00","5,441.00"
2015/12/18,"35,810.00","1,721.00","2,455.00","4,280.00","5,435.00"
2015/12/21,"36,240.00","1,785.00","2,499.00","4,316.00","5,530.00"
2015/12/22,"36,350.00","1,802.00","2,493.00","4,310.00","5,510.00"
2015/12/23,"36,380.00","1,799.00","2,481.00","4,294.00","5,466.00"
2015/12/24,"36,170.00","1,822.00","2,477.00","4,298.00","5,467.00"
2015/12/25,"36,340.00","1,822.00","2,482.00","4,312.00","5,479.00"
2015/12/28,"35,740.00","1,818.00","2,465.00","4,278.00","5,443.00"
2015/12/29,"36,290.00","1,847.00","2,479.00","4,310.00","5,484.00"
2015/12/30,"36,470.00","1,843.00","2,481.00","4,334.00","5,489.00"
2015/12/31,"36,650.00","1,845.00","2,476.00","4,326.00","5,520.00"
2016/1/4,"36,100.00","1,837.00","2,440.00","4,316.00","5,471.00"
2016/1/5,"36,590.00","1,845.00","2,480.00","4,354.00","5,461.00"
2016/1/6,"36,310.00","1,855.00","2,545.00","4,336.00","5,406.00"
2016/1/7,"36,200.00","1,848.00","2,568.00","4,300.00","5,386.00"
2016/1/8,"35,800.00","1,833.00","2,550.00","4,300.00","5,419.00"
2016/1/11,"34,940.00","1,814.00","2,546.00","4,254.00","5,331.00"
2016/1/12,"34,780.00","1,729.00","2,550.00","4,128.00","5,313.00"
2016/1/13,"34,850.00","1,691.00","2,512.00","4,134.00","5,330.00"
2016/1/14,"34,960.00","1,740.00","2,521.00","4,146.00","5,301.00"
2016/1/15,"34,810.00","1,705.00","2,561.00","4,138.00","5,308.00"
2016/1/18,"34,990.00","1,793.00","2,494.00","4,188.00","5,402.00"
2016/1/19,"35,360.00","1,815.00","2,498.00","4,210.00","5,433.00"
2016/1/20,"35,080.00","1,796.00","2,545.00",#N/A,"5,388.00"
2016/1/21,"34,850.00","1,790.00","2,550.00","4,166.00","5,364.00"
2016/1/22,"35,190.00","1,801.00","2,587.00","4,180.00","5,398.00"
2016/1/25,"35,020.00","1,804.00","2,551.00",#N/A,"5,368.00"
2016/1/26,"35,100.00","1,801.00","2,565.00",#N/A,"5,342.00"
2016/1/27,"35,780.00","1,799.00","2,570.00","4,246.00","5,382.00"
2016/1/28,"35,600.00","1,766.00","2,561.00","4,230.00","5,350.00"
2016/1/29,"35,680.00","1,752.00","2,554.00","4,280.00","5,317.00"
2016/2/1,"35,450.00","1,775.00","2,558.00","4,272.00","5,301.00"
2016/2/2,"35,640.00","1,764.00","2,533.00",#N/A,"5,305.00"
2016/2/3,"35,650.00","1,760.00","2,564.00","4,238.00","5,316.00"
2016/2/4,"36,330.00","1,780.00","2,569.00",#N/A,"5,322.00"
2016/2/5,"36,350.00","1,768.00","2,579.00",#N/A,"5,335.00"
2016/2/15,"35,660.00","1,750.00","2,560.00","4,314.00","5,317.00"
2016/2/16,"35,750.00","1,799.00","2,540.00",#N/A,"5,271.00"
2016/2/17,"35,480.00","1,804.00","2,530.00",#N/A,"5,244.00"
2016/2/18,"35,700.00","1,812.00","2,518.00","4,352.00",#N/A
2016/2/19,"35,920.00","1,830.00","2,520.00",#N/A,"5,255.00"
2016/2/22,"36,350.00","1,893.00","2,506.00","4,360.00","5,261.00"
2016/2/23,"36,200.00","1,875.00","2,519.00",#N/A,"5,293.00"
2016/2/24,"35,810.00","1,875.00","2,455.00",#N/A,"5,355.00"
2016/2/25,"35,920.00","1,870.00","2,446.00",#N/A,"5,326.00"
2016/2/26,"35,840.00","1,836.00","2,400.00","4,326.00","5,347.00"
2016/2/29,"35,840.00","1,835.00","2,420.00","4,334.00","5,248.00"
2016/3/1,"35,960.00","1,850.00","2,386.00",#N/A,"5,268.00"
2016/3/2,"36,820.00","1,868.00","2,386.00",#N/A,#N/A
2016/3/3,"36,840.00","1,809.00","2,386.00",#N/A,"5,268.00"
2016/3/4,"37,790.00","1,869.00","2,386.00",#N/A,"5,302.00"
2016/3/7,"37,960.00","1,951.00","2,386.00",#N/A,"5,315.00"
2016/3/8,"37,630.00","2,034.00","2,386.00","4,700.00","5,260.00"
2016/3/9,"37,170.00","2,050.00","2,386.00","4,556.00","5,239.00"
2016/3/10,"37,180.00","2,010.00","2,386.00",#N/A,#N/A
2016/3/11,"37,580.00","2,008.00","2,386.00",#N/A,"5,272.00"
2016/3/14,"37,570.00","2,008.00","2,386.00",#N/A,"5,300.00"
2016/3/15,"37,130.00","2,008.00","2,323.00",#N/A,"5,373.00"
2016/3/16,"37,570.00","2,038.00","2,301.00",#N/A,"5,386.00"
2016/3/17,"37,940.00","2,105.00","2,313.00",#N/A,"5,418.00"
2016/3/18,"38,380.00","2,126.00","2,305.00","4,686.00","5,443.00"
2016/3/21,"38,160.00","2,178.00","2,290.00",#N/A,"5,452.00"
2016/3/22,"38,150.00","2,201.00","2,309.00",#N/A,"5,469.00"
2016/3/23,"38,160.00","2,262.00","2,310.00","4,650.00","5,441.00"
2016/3/24,"37,630.00","2,262.00","2,315.00","4,500.00","5,433.00"
2016/3/25,"37,750.00","2,311.00","2,339.00","4,554.00","5,453.00"
2016/3/28,"37,510.00","2,290.00","2,318.00","4,570.00","5,435.00"
2016/3/29,"37,570.00","2,299.00","2,301.00",#N/A,"5,411.00"
2016/3/30,"37,040.00","2,268.00","2,314.00",#N/A,"5,429.00"
2016/3/31,"36,900.00","2,260.00","2,297.00",#N/A,"5,426.00"
2016/4/1,"37,160.00","2,334.00","2,306.00",#N/A,"5,459.00"
2016/4/5,"36,780.00","2,350.00","2,316.00",#N/A,"5,482.00"
2016/4/6,"36,770.00","2,328.00","2,306.00",#N/A,"5,454.00"
2016/4/7,"36,670.00","2,426.00","2,305.00",#N/A,"5,468.00"
2016/4/8,"35,810.00","2,426.00","2,291.00",#N/A,"5,422.00"
2016/4/11,"35,870.00","2,550.00","2,329.00",#N/A,"5,415.00"
2016/4/12,"36,020.00","2,530.00","2,359.00",#N/A,"5,412.00"
2016/4/13,"36,830.00","2,490.00","2,393.00","4,636.00","5,424.00"
2016/4/14,"36,810.00","2,400.00","2,412.00",#N/A,"5,464.00"
2016/4/15,"36,750.00","2,450.00","2,397.00",#N/A,"5,460.00"
2016/4/18,"36,610.00","2,488.00","2,437.00","4,666.00","5,534.00"
2016/4/19,"36,940.00","2,605.00","2,443.00","4,676.00","5,518.00"
2016/4/20,"37,360.00","2,704.00","2,506.00","4,746.00","5,537.00"
2016/4/21,"38,100.00","2,891.00","2,598.00","4,922.00","5,558.00"
2016/4/22,"37,970.00","2,750.00","2,523.00","4,794.00","5,425.00"
2016/4/25,"38,120.00","2,792.00","2,509.00","4,986.00","5,445.00"
2016/4/26,"37,700.00","2,709.00","2,551.00","4,956.00","5,472.00"
2016/4/27,"37,630.00","2,635.00","2,568.00","4,980.00","5,474.00"
2016/4/28,"37,250.00","2,651.00","2,563.00","4,890.00","5,396.00"
2016/4/29,"37,620.00","2,787.00","2,569.00","4,866.00","5,385.00"
2016/5/3,"37,830.00","2,740.00","2,656.00","4,806.00","5,430.00"
2016/5/4,"37,200.00","2,655.00","2,611.00","4,796.00","5,488.00"
2016/5/5,"36,820.00","2,530.00","2,643.00","4,732.00","5,495.00"
2016/5/6,"36,600.00","2,556.00","2,570.00","4,670.00","5,440.00"
2016/5/9,"35,850.00","2,425.00","2,600.00","4,630.00","5,423.00"
2016/5/10,"35,920.00","2,545.00","2,635.00","4,626.00","5,435.00"
2016/5/11,"35,950.00","2,601.00","2,750.00","4,640.00","5,445.00"
2016/5/12,"36,200.00","2,440.00","2,852.00","4,568.00","5,486.00"
2016/5/13,"35,460.00","2,572.00","2,812.00","4,520.00","5,440.00"
2016/5/16,"35,570.00","2,340.00","2,830.00","4,520.00",#N/A
2016/5/17,"35,900.00","2,160.00","2,793.00","4,600.00","5,513.00"
2016/5/18,"35,380.00","2,101.00","2,828.00","4,592.00",#N/A
2016/5/19,"35,200.00","2,108.00","2,846.00","4,520.00","5,432.00"
2016/5/20,"35,320.00","2,114.00","2,861.00",#N/A,"5,434.00"
2016/5/23,"35,170.00","2,015.00","2,853.00","4,468.00",#N/A
2016/5/24,"35,190.00","2,011.00","2,786.00","4,480.00",#N/A
2016/5/25,"35,490.00","1,993.00","2,831.00","4,422.00",#N/A
2016/5/26,"36,060.00","2,016.00","2,790.00",#N/A,#N/A
2016/5/27,"35,910.00","2,077.00","2,922.00","4,434.00","5,454.00"
2016/5/30,"35,700.00","1,948.00","2,991.00",#N/A,"5,478.00"
2016/5/31,"35,780.00","1,930.00","3,019.00","4,564.00","5,477.00"
2016/6/1,"35,230.00","1,880.00","2,929.00",#N/A,"5,440.00"
2016/6/2,"35,320.00","1,898.00","3,000.00",#N/A,"5,463.00"
2016/6/3,"35,740.00","1,902.00","3,047.00","4,656.00","5,573.00"
2016/6/6,"36,270.00","2,005.00","3,077.00","4,588.00","5,655.00"
2016/6/7,"35,890.00","2,000.00","3,159.00",#N/A,"5,609.00"
2016/6/8,"35,360.00","2,000.00","3,160.00",#N/A,"5,616.00"
2016/6/13,"35,300.00","2,000.00","3,358.00",#N/A,"5,699.00"
2016/6/14,"35,200.00","2,000.00","3,302.00","4,606.00","5,679.00"
2016/6/15,"35,410.00","2,000.00","3,344.00",#N/A,"5,624.00"
2016/6/16,"35,410.00","2,063.00","3,275.00","4,556.00","5,702.00"
2016/6/17,"35,560.00","2,055.00","3,356.00","4,618.00","5,703.00"
2016/6/20,"35,460.00","2,060.00","3,332.00","4,648.00","5,759.00"
2016/6/21,"35,570.00","2,081.00","3,388.00","4,642.00","5,752.00"
2016/6/22,"36,260.00","2,120.00","3,341.00",#N/A,#N/A
2016/6/23,"36,270.00","2,108.00","3,345.00","4,686.00","5,683.00"
2016/6/24,"35,970.00","2,095.00","3,283.00",#N/A,"5,663.00"
2016/6/27,"36,720.00","2,200.00","3,369.00","4,726.00",#N/A
2016/6/28,"37,190.00","2,166.00","3,376.00","4,756.00","5,750.00"
2016/6/29,"37,150.00","2,166.00","3,367.00","4,716.00","5,737.00"
2016/6/30,"37,500.00","2,170.00","3,387.00","4,786.00","5,991.00"
2016/7/1,"37,270.00","2,208.00","3,192.00",#N/A,"6,056.00"
2016/7/4,"38,330.00","2,208.00","3,192.00","4,850.00",#N/A
2016/7/5,"37,720.00","2,210.00","3,192.00",#N/A,#N/A
2016/7/6,"37,380.00","2,181.00","3,192.00",#N/A,"5,913.00"
2016/7/7,"36,900.00","2,202.00","3,192.00",#N/A,"5,885.00"
2016/7/8,"36,630.00","2,202.00","3,192.00",#N/A,#N/A
2016/7/11,"37,000.00","2,191.00","3,192.00",#N/A,"5,703.00"
2016/7/12,"37,150.00","2,220.00","3,192.00",#N/A,"5,706.00"
2016/7/13,"38,530.00","2,187.00","3,192.00",#N/A,"5,800.00"
2016/7/14,"38,530.00","2,266.00","3,192.00",#N/A,#N/A
2016/7/15,"38,430.00","2,266.00","3,303.00",#N/A,"5,897.00"
2016/7/18,"37,850.00","2,281.00","3,262.00","4,652.00","5,850.00"
2016/7/19,"38,300.00","2,265.00","3,284.00",#N/A,"5,902.00"
2016/7/20,"38,280.00","2,314.00","3,123.00",#N/A,"5,860.00"
2016/7/21,"38,650.00","2,397.00","3,252.00",#N/A,"5,867.00"
2016/7/22,"38,180.00","2,291.00","3,132.00",#N/A,"5,815.00"
2016/7/25,"38,160.00","2,323.00","3,220.00","4,624.00","5,834.00"
2016/7/26,"37,810.00","2,319.00","3,253.00",#N/A,"5,841.00"
2016/7/27,"37,740.00","2,290.00","3,306.00",#N/A,"5,806.00"
2016/7/28,"37,820.00","2,345.00","3,258.00",#N/A,"5,745.00"
2016/7/29,"37,470.00","2,447.00","3,261.00","4,528.00","5,730.00"
2016/8/1,"38,170.00","2,343.00","3,250.00",#N/A,"5,761.00"
2016/8/2,"37,940.00","2,343.00","3,250.00",#N/A,"5,747.00"
2016/8/3,"37,730.00","2,380.00","3,250.00","4,586.00","5,748.00"
2016/8/4,"37,570.00","2,380.00","3,250.00",#N/A,"5,676.00"
2016/8/5,"37,550.00","2,418.00","3,250.00",#N/A,"5,688.00"
2016/8/8,"37,470.00","2,381.00","3,250.00","4,564.00","5,721.00"
2016/8/9,"37,180.00","2,381.00","3,250.00",#N/A,"5,717.00"
2016/8/10,"37,430.00","2,420.00","3,250.00","4,604.00","5,698.00"
2016/8/11,"37,470.00","2,420.00","3,250.00",#N/A,"5,665.00"
2016/8/12,"37,500.00","2,509.00","3,250.00","4,652.00","5,660.00"
2016/8/15,"36,980.00","2,509.00","3,089.00","4,664.00","5,667.00"
2016/8/16,"37,220.00","2,608.00","3,101.00","4,646.00","5,690.00"
2016/8/17,"37,220.00","2,553.00","3,106.00","4,702.00","5,714.00"
2016/8/18,"37,370.00","2,547.00","3,084.00","4,680.00","5,717.00"
2016/8/19,"37,390.00","2,515.00","3,062.00","4,680.00","5,784.00"
2016/8/22,"37,140.00","2,480.00","3,080.00","4,578.00","5,799.00"
2016/8/23,"37,120.00","2,512.00","3,086.00","4,582.00","5,846.00"
2016/8/24,"36,650.00","2,512.00","3,068.00","4,578.00","5,829.00"
2016/8/25,"36,370.00","2,510.00","3,076.00","4,598.00","5,782.00"
2016/8/26,"36,430.00","2,484.00","3,043.00","4,592.00","5,795.00"
2016/8/29,"36,420.00","2,468.00","3,069.00","4,594.00","5,806.00"
2016/8/30,"36,260.00","2,444.00","3,113.00","4,572.00","5,812.00"
2016/8/31,"36,270.00","2,325.00","3,076.00","4,552.00","5,781.00"
2016/9/1,"36,530.00","2,415.00","3,082.00","4,576.00","5,776.00"
2016/9/2,"36,640.00","2,420.00","3,075.00","4,606.00","5,757.00"
2016/9/5,"36,500.00","2,413.00","3,062.00","4,648.00","5,828.00"
2016/9/6,"36,550.00","2,399.00","3,086.00","4,648.00","5,801.00"
2016/9/7,"36,730.00","2,370.00","3,124.00","4,636.00","5,802.00"
2016/9/8,"36,560.00","2,365.00","3,160.00","4,680.00","5,802.00"
2016/9/9,"36,630.00","2,301.00","3,150.00","4,660.00","5,810.00"
2016/9/12,"36,180.00","2,260.00","3,145.00","4,580.00","5,820.00"
2016/9/13,"36,620.00","2,200.00","3,300.00","4,570.00","5,915.00"
2016/9/14,"36,720.00","2,238.00","3,100.00","4,546.00","5,909.00"
2016/9/19,"37,200.00","2,300.00","2,981.00",#N/A,"6,134.00"
2016/9/20,"37,280.00","2,249.00","2,991.00","4,654.00","6,120.00"
2016/9/21,"37,300.00","2,254.00","3,002.00",#N/A,"6,096.00"
2016/9/22,"37,650.00","2,272.00","2,983.00",#N/A,"6,158.00"
2016/9/23,"37,860.00","2,286.00","2,959.00","4,700.00","6,165.00"
2016/9/26,"37,760.00","2,282.00","2,917.00",#N/A,"6,257.00"
2016/9/27,"37,680.00","2,215.00","2,883.00",#N/A,"6,319.00"
2016/9/28,"37,500.00","2,228.00","2,883.00",#N/A,"6,285.00"
2016/9/29,"37,660.00","2,208.00","2,879.00","4,656.00","6,298.00"
2016/9/30,"37,720.00","2,163.00","2,916.00",#N/A,"6,300.00"
2016/10/10,"37,670.00","2,187.00","2,867.00",#N/A,"6,228.00"
2016/10/11,"38,140.00","2,211.00","2,898.00",#N/A,"6,161.00"
2016/10/12,"37,940.00","2,260.00","2,907.00",#N/A,"6,228.00"
2016/10/13,"37,670.00","2,225.00","2,940.00",#N/A,"6,273.00"
2016/10/14,"37,410.00","2,273.00","2,939.00",#N/A,"6,245.00"
2016/10/17,"37,340.00","2,370.00","2,937.00","4,674.00","6,313.00"
2016/10/18,"37,400.00","2,364.00","3,108.00",#N/A,"6,300.00"
2016/10/19,"37,190.00","2,404.00","3,090.00",#N/A,"6,260.00"
2016/10/20,"37,310.00","2,425.00","3,043.00","4,798.00","6,272.00"
2016/10/21,"37,180.00","2,410.00","3,030.00",#N/A,"6,263.00"
2016/10/24,"37,350.00","2,425.00","3,019.00","4,782.00","6,356.00"
2016/10/25,"38,010.00","2,440.00","2,995.00",#N/A,"6,414.00"
2016/10/26,"37,760.00","2,402.00","3,070.00","4,846.00","6,412.00"
2016/10/27,"37,820.00","2,367.00","3,055.00","4,850.00","6,399.00"
2016/10/28,"38,270.00","2,395.00","3,120.00","4,810.00","6,350.00"
2016/10/31,"38,390.00","2,441.00","2,970.00","4,850.00","6,343.00"
2016/11/1,"38,720.00","2,455.00","3,384.00",#N/A,"6,223.00"
2016/11/2,"38,570.00","2,466.00","3,384.00",#N/A,"6,312.00"
2016/11/3,"38,970.00","2,500.00","3,384.00",#N/A,"6,374.00"
2016/11/4,"39,090.00","2,579.00","3,384.00",#N/A,"6,383.00"
2016/11/7,"40,320.00","2,700.00","3,384.00",#N/A,"6,280.00"
2016/11/8,"40,410.00","2,650.00","3,384.00",#N/A,"6,321.00"
2016/11/9,"41,570.00","2,760.00","3,384.00",#N/A,"6,317.00"
2016/11/10,"43,860.00","2,700.00","3,384.00",#N/A,"6,328.00"
2016/11/11,"46,720.00","2,820.00","3,384.00","5,100.00","6,360.00"
2016/11/14,"45,540.00","2,622.00","3,384.00","5,000.00","6,373.00"
2016/11/15,"43,750.00","2,596.00","3,077.00","4,856.00","6,852.00"
2016/11/16,"44,580.00","2,880.00","3,099.00","4,800.00","6,818.00"
2016/11/17,"43,670.00","2,871.00","3,094.00","4,820.00","6,779.00"
