,000300.SH,NHCI.SL,000905.SH,CBA00601.CB,CBA02001.CB,BRN0Y.ICE
,沪深300,南华商品,中证500,中债国债总指数(总值)财富指数,中债企业债总指数(总值)财富指数,布伦特原油连续
2013/8/9,2286.01,1220.798,3618.744,144.5212,129.6303,106.87
2013/8/12,2352.794,1237.748,3676.195,144.3642,129.6175,107.86
2013/8/13,2359.068,1247.956,3695.552,143.8518,129.3882,108.1
2013/8/14,2349.08,1240.28,3681.082,143.5286,129.2128,108.96
2013/8/15,2321.576,1244.063,3631.321,143.4714,128.9628,109.32
2013/8/16,2304.144,1254.014,3554.348,143.4839,128.9654,110.42
2013/8/19,2331.43,1254.305,3609.028,143.1752,128.9435,109.59
2013/8/20,2312.465,1244.937,3599.637,142.7926,128.7664,110.15
2013/8/21,2308.589,1246.904,3627.501,142.9724,128.7895,109.73
2013/8/22,2303.932,1248.63,3636.469,142.9961,128.832,110
2013/8/23,2286.929,1254.444,3627.97,143.281,128.9285,111.05
2013/8/26,2335.616,1275.299,3703.593,143.5087,128.9869,110.93
2013/8/27,2340.881,1276.214,3732.098,143.4705,129.0531,115.29
2013/8/28,2328.056,1264.213,3703.92,143.1961,129.0764,116.33
2013/8/29,2318.311,1258.68,3701.083,143.161,129.0777,114.44
2013/8/30,2313.91,1251.703,3664.148,143.1928,129.0956,114.45
2013/9/2,2320.344,1269.296,3689.959,143.1773,129.1444,112.44
2013/9/3,2354.502,1266.476,3744.871,143.1697,129.1679,113.7
2013/9/4,2350.699,1259.798,3755.239,143.014,129.1473,113.23
2013/9/5,2341.735,1257.777,3762.569,143.0394,129.1477,113.7
2013/9/6,2357.782,1263.075,3792.832,143.107,129.2109,114.1
2013/9/9,2440.609,1269.434,3831.927,143.0373,129.2647,111.77
2013/9/10,2474.894,1259.809,3870.923,142.8856,129.2915,109.96
2013/9/11,2482.889,1261.608,3834.258,142.6043,129.2252,110.29
2013/9/12,2507.455,1252.038,3845.068,142.5854,129.2043,111.89
2013/9/13,2488.902,1249.108,3849.82,142.397,129.1232,111.79
2013/9/16,2478.39,1241.211,3854.207,142.3339,129.0997,109.82
2013/9/17,2427.322,1244.87,3786.292,142.3937,129.1244,107.75
2013/9/18,2432.51,1247.829,3822.123,142.3252,129.1637,110.74
2013/9/22,--,--,--,142.8413,129.2911,--
2013/9/23,2472.288,1251.371,3899.625,142.6728,129.3157,107.16
2013/9/24,2443.885,1248.553,3903.518,142.5733,129.3016,107.92
2013/9/25,2429.03,1249.553,3889.221,142.6765,129.3203,107.06
2013/9/26,2384.443,1251.799,3808.216,142.9303,129.3633,108.09
2013/9/27,2394.971,1246.346,3822.758,142.8803,129.4072,107.35
2013/9/29,--,--,--,142.8727,129.4211,--
2013/9/30,2409.037,1245.884,3872.893,142.917,129.4693,107.27
2013/10/8,2441.811,1254.237,3938.068,143.0853,129.6586,109.42
2013/10/9,2453.583,1252.055,3981.058,142.9605,129.6838,108.25
2013/10/10,2429.317,1250.932,3959.63,143.0653,129.6915,110.87
2013/10/11,2468.508,1253.497,4026.916,143.0618,129.729,110.29
2013/10/12,--,--,--,143.0879,129.7318,--
2013/10/14,2472.542,1262.078,4068.32,142.866,129.8252,110.18
2013/10/15,2467.517,1258.674,4074.083,142.7716,129.8247,109
2013/10/16,2421.371,1254.775,3963.212,142.6502,129.774,110.49
2013/10/17,2413.33,1247.811,3956.965,142.666,129.7476,109
2013/10/18,2426.054,1253.543,3970.641,142.5836,129.765,109.94
2013/10/21,2471.322,1259.591,4069.033,142.5456,129.7899,109.77
2013/10/22,2445.891,1252.51,4026.516,142.4296,129.7557,110.06
2013/10/23,2418.491,1249.943,3924.219,142.37,129.6612,107.65
2013/10/24,2400.511,1247.136,3898.156,142.1312,129.4282,106.99
2013/10/25,2368.559,1233.142,3821.779,142.0289,129.2398,107.06
2013/10/28,2365.954,1234.583,3808.703,142.0536,129.2163,109.42
2013/10/29,2372.053,1235.689,3703.86,141.8865,129.1622,108.81
2013/10/30,2407.471,1243.212,3764.453,141.8104,129.0436,109.77
2013/10/31,2373.718,1237.579,3713.829,142.0324,128.9996,108.9
2013/11/1,2384.96,1242.937,3702.445,142.2562,129.0897,105.91
2013/11/4,2380.454,1237.696,3728.188,142.2125,129.1401,105.94
2013/11/5,2383.769,1235.879,3777.404,142.0066,129.1229,105.65
2013/11/6,2353.568,1232.551,3737.106,141.7948,129.0399,104.99
2013/11/7,2340.552,1235.494,3685.04,141.3257,129.0069,103.46
2013/11/8,2307.945,1231.59,3629.94,141.1415,128.9045,105.04
2013/11/11,2315.889,1232.542,3645.84,140.3639,128.667,106.18
2013/11/12,2340,1231.992,3680.536,140.4171,128.5636,105.82
2013/11/13,2288.116,1229.302,3611.76,140.008,128.3711,106.89
2013/11/14,2304.501,1229.99,3659.83,139.7898,128.1408,108.28
2013/11/15,2350.734,1223.411,3736.452,139.1286,127.8705,108.5
2013/11/18,2428.903,1222.293,3827.882,138.7833,127.7971,108.47
2013/11/19,2412.163,1222.337,3840.365,138.5353,127.5691,107.07
2013/11/20,2424.85,1229.217,3878.584,138.2699,127.3093,107.92
2013/11/21,2409.989,1225.361,3865.41,138.4341,127.2586,110.15
2013/11/22,2397.962,1227.005,3842.756,138.7783,127.2874,110.49
2013/11/25,2388.629,1224.511,3839.602,138.8161,127.3277,111.05
2013/11/26,2387.416,1228.216,3845.676,138.9138,127.2592,111.04
2013/11/27,2414.481,1228.673,3889.755,139.3518,127.163,111.59
2013/11/28,2439.53,1229.696,3922.666,139.9459,127.1616,110.95
2013/11/29,2438.944,1234.831,3946.383,140.5427,127.3564,110.11
2013/12/2,2418.788,1237.592,3770.865,139.9453,127.4328,111.42
2013/12/3,2442.784,1233.069,3859.955,140.1689,127.4617,112.88
2013/12/4,2475.135,1236.75,3932.998,140.2342,127.5238,111.17
2013/12/5,2468.197,1234.857,3928.724,139.8235,127.568,110.71
2013/12/6,2452.287,1237.386,3918.783,139.6644,127.5765,111.36
2013/12/9,2450.872,1241.651,3947.704,139.451,127.6146,108.93
2013/12/10,2453.322,1242.474,3950.486,139.0108,127.5346,109.25
2013/12/11,2412.763,1241.825,3906.78,138.8872,127.5106,109.32
2013/12/12,2410.015,1244.634,3916.962,139.128,127.5399,108.34
2013/12/13,2406.639,1231.155,3925.434,139.5551,127.5955,108.3
2013/12/16,2367.923,1230.241,3857.715,139.4947,127.6191,109.04
2013/12/17,2356.376,1229.458,3834.027,139.4424,127.5995,108.21
2013/12/18,2357.226,1225.924,3834.045,139.3278,127.5231,109.28
2013/12/19,2332.41,1221.831,3795.023,139.1319,127.3943,110.06
2013/12/20,2278.136,1219.512,3747.002,139.1361,127.273,111.84
2013/12/23,2284.602,1214.712,3742.738,139.1749,127.2627,111.57
2013/12/24,2288.248,1212.494,3768.703,139.3793,127.2947,112
2013/12/25,2305.11,1216.31,3808.453,139.3824,127.3153,--
2013/12/26,2265.334,1215.292,3743.132,139.4647,127.3151,112
2013/12/27,2303.478,1220.397,3800.774,139.5069,127.315,112.11
2013/12/30,2299.458,1213.836,3813.003,139.5676,127.3562,111.2
2013/12/31,2330.026,1208.396,3829.096,139.5265,127.37,110.9
2014/1/2,2321.978,1211.577,3847.879,139.3753,127.3702,107.82
2014/1/3,2290.779,1198.592,3816.316,139.2041,127.3147,107.03
2014/1/6,2238.637,1189.457,3710.898,139.1259,127.2852,107
2014/1/7,2238.001,1182.427,3733.662,139.217,127.2617,107.01
2014/1/8,2241.911,1181.163,3738.205,139.4991,127.3071,106.83
2014/1/9,2222.221,1176.944,3696.023,139.6104,127.3538,106
2014/1/10,2204.851,1180.477,3628.634,139.6564,127.3829,106.83
2014/1/13,2193.679,1175.074,3612.02,139.6871,127.4612,105.59
2014/1/14,2212.846,1184.405,3683.534,139.6908,127.4229,105.25
2014/1/15,2208.941,1181.082,3708.142,139.9036,127.475,105.97
2014/1/16,2211.844,1181.656,3714.314,139.8783,127.519,105.48
2014/1/17,2178.488,1179.956,3671.915,139.8799,127.5441,106.32
2014/1/20,2165.993,1182.327,3644.125,139.9177,127.555,106.33
2014/1/21,2187.41,1173.536,3700.108,140.3507,127.6987,106.8
2014/1/22,2243.796,1173.069,3799.042,140.7632,127.8075,108.08
2014/1/23,2231.889,1174.081,3825.486,140.8691,127.936,107.58
2014/1/24,2245.678,1175.909,3882.668,140.7815,127.9698,107.89
2014/1/26,--,--,--,141.1095,127.9979,--
2014/1/27,2215.919,1167.554,3881.947,141.1898,128.0898,106.29
2014/1/28,2219.855,1157.13,3873.81,141.156,128.1094,106.89
2014/1/29,2227.781,1160.435,3908.45,141.1482,128.1345,107.11
2014/1/30,2202.45,1156.545,3885.416,141.1531,128.1802,107.07
2014/2/7,2212.483,1159.829,3957.671,141.5409,128.4068,108.83
2014/2/8,--,--,--,141.6029,128.4718,--
2014/2/10,2267.534,1170.195,4074.63,141.5774,128.5703,107.78
2014/2/11,2285.562,1161.788,4080.378,141.5991,128.6372,108.2
2014/2/12,2291.246,1164.974,4125.412,141.6285,128.7259,108.27
2014/2/13,2279.554,1164.042,4064.423,141.6942,128.9527,108.58
2014/2/14,2295.575,1167.54,4134.16,141.7266,129.1988,109.07
2014/2/17,2311.647,1179.686,4212.745,141.6126,129.3571,109.1
2014/2/18,2282.442,1172.078,4207.699,141.4967,129.4344,110.63
2014/2/19,2308.656,1176.503,4207.994,141.4145,129.558,110.42
2014/2/20,2287.436,1168.141,4149.071,141.5115,129.7268,110.49
2014/2/21,2264.294,1168.003,4121.917,141.6048,129.989,109.84
2014/2/24,2214.509,1153.23,4105.792,141.8833,130.3213,110.71
2014/2/25,2157.909,1148.465,3961.439,142.5959,130.6013,109.59
2014/2/26,2163.405,1148.422,3987.48,142.4899,130.8778,109.51
2014/2/27,2154.108,1142.829,3934.727,143.0507,131.1387,108.77
2014/2/28,2178.971,1138.272,3975.929,142.8031,131.2589,108.65
2014/3/3,2190.37,1138.542,4058.799,142.6409,131.3574,110.78
2014/3/4,2184.273,1136.395,4059.567,142.2413,131.2338,108.73
2014/3/5,2163.976,1145.334,4037.784,142.1349,131.0107,107.28
2014/3/6,2173.634,1143.506,4032.756,142.1273,130.9008,107.8
2014/3/7,2168.358,1138.447,4012.447,142.1575,130.8818,108.23
2014/3/10,2097.787,1111.84,3860.244,142.4063,130.9029,107.38
2014/3/11,2108.661,1120.563,3864.26,142.3842,130.9702,107.77
2014/3/12,2114.134,1119.243,3865.662,142.5458,131.0071,107.6
2014/3/13,2140.333,1120.811,3907.146,142.6521,131.0361,106.99
2014/3/14,2122.836,1112.64,3888.975,142.7546,131.1015,108.5
2014/3/17,2143.038,1103.176,3967.15,142.8601,131.2118,106.4
2014/3/18,2138.133,1105.762,3989.201,142.6979,131.1829,106.65
2014/3/19,2120.87,1108.145,3980.673,142.6321,131.0646,105.84
2014/3/20,2086.967,1105.377,3876.578,142.5583,131.0418,106.23
2014/3/21,2158.798,1101.702,3952.392,142.668,131.1359,106.94
2014/3/24,2176.554,1104.969,3985.861,142.681,131.1631,106.36
2014/3/25,2174.44,1115.249,3991.144,142.7066,131.1043,106.75
2014/3/26,2171.047,1116.725,4001.502,142.7567,131.1362,106.9
2014/3/27,2155.707,1115.81,3944.044,142.7505,131.1494,107.55
2014/3/28,2151.965,1126.143,3865.295,142.712,131.1546,107.86
2014/3/31,2146.305,1127.561,3840.536,142.8343,131.1442,107.65
2014/4/1,2163.115,1131.237,3899.488,142.8422,131.1975,105.31
2014/4/2,2180.727,1127.053,3902.043,142.8266,131.1686,104.7
2014/4/3,2165.008,1125.838,3896.28,142.7577,131.1611,106.14
2014/4/4,2185.472,1133.19,3939.229,142.7348,131.2237,106.57
2014/4/8,2237.316,1139.705,3981.625,142.8719,131.3881,107.48
2014/4/9,2238.62,1132.455,4018.547,142.6986,131.3965,107.9
2014/4/10,2273.761,1127.844,4038.84,142.7737,131.442,107.39
2014/4/11,2270.666,1128.423,4021.194,142.872,131.5604,107.15
2014/4/14,2268.613,1130.716,4051.33,143.0975,131.7473,108.96
2014/4/15,2229.463,1131.402,4021.906,143.2248,131.8524,109.18
2014/4/16,2232.526,1130.038,4019.883,143.4146,132.0279,109.71
2014/4/17,2224.803,1129.889,4014.94,144.0706,132.305,109.76
2014/4/18,2224.479,1116.989,4029.262,144.0031,132.3775,--
2014/4/21,2187.248,1110.322,3965.337,144.0358,132.4998,109.95
2014/4/22,2196.795,1113.802,3947.169,144.0704,132.5862,109.37
2014/4/23,2194.668,1115.424,3929.168,143.9053,132.6184,109.14
2014/4/24,2190.474,1120.514,3884.811,143.8755,132.6683,110.39
2014/4/25,2167.826,1122.465,3800.681,143.9718,132.6971,109.39
2014/4/28,2134.969,1124.251,3684.593,144.0246,132.7495,108.12
2014/4/29,2158.47,1123.484,3738.926,144.0909,132.7895,108.91
2014/4/30,2158.659,1119.486,3766.17,144.2228,132.9231,108.14
2014/5/4,--,--,--,144.3882,133.0493,--
2014/5/5,2156.47,1118.003,3798.288,144.3926,133.1344,107.72
2014/5/6,2157.328,1111.215,3817.98,144.6086,133.3183,106.54
2014/5/7,2137.316,1109.288,3749.965,144.7057,133.4699,107.53
2014/5/8,2135.496,1104.531,3754.011,145.1143,133.7678,107.49
2014/5/9,2133.911,1105.843,3716.022,146.014,134.0829,107.36
2014/5/12,2180.054,1114.247,3812.758,146.0074,134.2769,107.77
2014/5/13,2174.852,1116.428,3806.89,145.9055,134.3643,108.65
2014/5/14,2172.372,1123.26,3803.803,145.7663,134.3015,109.2
2014/5/15,2144.084,1119.768,3732.337,145.6799,134.3058,109.02
2014/5/16,2145.952,1109.427,3726.656,145.6618,134.3289,109.68
2014/5/19,2115.143,1118.826,3705.364,145.8286,134.3751,109.36
2014/5/20,2115.771,1117.261,3715.71,145.8168,134.3494,109.84
2014/5/21,2135.905,1113.507,3747.334,145.8391,134.3696,110.54
2014/5/22,2130.868,1118.308,3746.14,145.8902,134.4052,110.39
2014/5/23,2148.414,1121.752,3786.563,146.2476,134.4545,110.44
2014/5/26,2155.976,1131.05,3827.487,146.3824,134.5235,110.32
2014/5/27,2147.28,1125.273,3818.322,146.453,134.5783,110.19
2014/5/28,2169.352,1123.438,3861.588,146.6287,134.6368,110.06
2014/5/29,2155.164,1119.91,3821.867,146.819,134.7488,110.07
2014/5/30,2156.464,1116.751,3829.238,147.0931,134.8804,109.49
2014/6/3,2149.918,1112.898,3822.72,147.6082,135.1789,108.18
2014/6/4,2128.274,1112.252,3789.294,147.7639,135.2764,107.43
2014/6/5,2150.602,1116.571,3832.055,147.6499,135.3753,108.19
2014/6/6,2134.716,1116.377,3818.333,147.4883,135.406,108.01
2014/6/9,2134.281,1112.817,3797.429,147.4707,135.4588,109.1
2014/6/10,2161.268,1112.401,3840.019,147.6155,135.5891,108.29
2014/6/11,2160.766,1111.358,3858.051,147.6511,135.6699,108.84
2014/6/12,2153.41,1104.935,3850.113,147.6562,135.7334,111.9
2014/6/13,2176.242,1110.746,3891.557,147.4934,135.7706,111.52
2014/6/16,2191.855,1110.827,3914.981,147.7003,135.8736,112.83
2014/6/17,2169.674,1110.858,3879.344,147.7346,135.8539,113.31
2014/6/18,2160.239,1109.742,3858.099,147.7359,135.8594,114.14
2014/6/19,2126.907,1110.55,3755.694,147.7952,135.8456,114.92
2014/6/20,2136.729,1124.378,3789.342,147.8249,135.9482,114.68
2014/6/23,2134.11,1131.468,3815.879,147.8536,136.06,113.97
2014/6/24,2144.821,1128.805,3839.203,147.9147,136.1308,114.13
2014/6/25,2133.371,1129.391,3814.03,147.8997,136.1324,113.71
2014/6/26,2149.076,1136.963,3861.95,147.9356,136.1956,112.56
2014/6/27,2150.258,1131.998,3889.323,147.9276,136.2643,112.77
2014/6/30,2165.118,1126.367,3924.903,147.8373,136.3483,111.95
2014/7/1,2164.559,1123.054,3951.726,147.6905,136.2209,111.85
2014/7/2,2170.867,1122.547,3979.31,147.3036,136.1853,111
2014/7/3,2180.192,1122.037,4019.647,147.072,136.1993,110.89
2014/7/4,2178.695,1119.586,4004.561,146.8973,136.0846,110.49
2014/7/7,2176.289,1106.619,4014.488,147.269,136.1671,109.85
2014/7/8,2180.473,1110.139,4039.707,147.3177,136.1096,109.01
2014/7/9,2148.71,1104.361,3982.404,147.2978,136.1246,108.32
2014/7/10,2142.847,1101.386,3982.198,147.2821,136.1939,108.85
2014/7/11,2148.009,1100.097,4029.751,147.3377,136.2622,107.25
2014/7/14,2171.758,1098.904,4090.802,147.3337,136.3348,107.6
2014/7/15,2174.976,1097.821,4093.113,147.1434,136.3843,106.75
2014/7/16,2170.868,1097.545,4062.119,146.6827,136.3488,107.08
2014/7/17,2157.068,1096.368,4031.44,146.2837,136.2162,108.45
2014/7/18,2164.144,1091.074,4042.521,146.0569,136.1269,107.14
2014/7/21,2166.295,1091.699,4030.242,146.1786,136.1963,107.68
2014/7/22,2192.698,1096.54,4083.288,146.3737,136.236,106.89
2014/7/23,2197.833,1092.554,4057.113,146.3559,136.2235,108.18
2014/7/24,2237.015,1092.712,4054.223,146.357,136.2753,107.13
2014/7/25,2260.454,1091.436,4089.801,146.5122,136.3388,108.13
2014/7/28,2323.897,1094.468,4168.373,146.6125,136.443,107.5
2014/7/29,2331.369,1101.763,4207.862,146.5402,136.4981,107.5
2014/7/30,2322.011,1094.787,4214.836,146.4837,136.5943,106.03
2014/7/31,2350.251,1094.545,4257.045,146.6488,136.6877,105.52
2014/8/1,2329.402,1087.269,4210.219,146.7018,136.6874,104.69
2014/8/4,2375.62,1096.051,4278.847,146.8331,136.7889,106.19
2014/8/5,2369.353,1095.255,4300.12,146.8178,136.8465,105.59
2014/8/6,2363.221,1090.757,4328.601,146.8473,136.91,105.27
2014/8/7,2327.457,1094.53,4286.09,146.792,136.9607,106.37
2014/8/8,2331.134,1092.624,4311.697,146.7583,137.0183,105.31
2014/8/11,2365.349,1091.103,4377.018,146.7581,137.1267,105.09
2014/8/12,2357.052,1084.972,4399.806,146.7412,137.1488,103.8
2014/8/13,2358.901,1080.679,4401.809,146.8687,137.1951,104.68
2014/8/14,2335.945,1068.116,4373.504,147.1851,137.3597,102.08
2014/8/15,2360.635,1073.334,4423.636,147.2289,137.4893,103.4
2014/8/18,2374.562,1069.529,4483.544,147.197,137.5734,101.79
2014/8/19,2374.768,1071.683,4496.938,147.0892,137.6371,101.6
2014/8/20,2366.14,1066.694,4497.399,147.0192,137.6444,102.29
2014/8/21,2354.244,1071.164,4495.44,147.0488,137.6878,102.69
2014/8/22,2365.364,1075.05,4521.752,147.021,137.7718,102.1
2014/8/25,2342.863,1072.96,4487.142,147.1097,137.9179,102.5
2014/8/26,2324.092,1074.05,4407.588,147.1092,137.9483,102.58
2014/8/27,2327.595,1072.27,4421.212,147.2758,138.0358,102.6
2014/8/28,2311.278,1065.8,4381.494,147.3094,138.1458,102.47
2014/8/29,2338.287,1064.808,4427.879,147.2676,138.1677,103.04
2014/9/1,2355.317,1058.215,4507.442,147.303,138.2367,103.1
2014/9/2,2386.46,1065.428,4576.12,147.2916,138.2619,101.27
2014/9/3,2408.838,1057.794,4608.557,147.1888,138.2988,102.91
2014/9/4,2426.224,1056.561,4647.886,147.127,138.3289,102.3
2014/9/5,2449.259,1050.107,4666.474,147.1172,138.3659,101.53
2014/9/9,2445.224,1037.034,4701.699,147.1927,138.4801,100
2014/9/10,2432.433,1032.348,4709.909,147.1119,138.5269,98.75
2014/9/11,2423.454,1027.429,4704.942,147.1146,138.5437,98.95
2014/9/12,2438.358,1033.156,4756.949,147.2153,138.5942,97.8
2014/9/15,2437.189,1038.399,4807.555,147.4126,138.7192,98
2014/9/16,2388.765,1035.803,4645.546,147.3869,138.6849,99
2014/9/17,2401.326,1041.682,4686.047,147.7898,138.8271,98.72
2014/9/18,2408.664,1034.671,4719.009,148.2989,138.9432,98.34
2014/9/19,2425.211,1020.191,4758.727,148.9801,139.1959,99
2014/9/22,2378.92,999.693,4694.229,149.2342,139.2263,97.61
2014/9/23,2399.462,1002.376,4754.472,149.3565,139.2703,97.67
2014/9/24,2441.864,1004.217,4815.71,149.0203,139.307,97.75
2014/9/25,2436.965,999.661,4814.735,149.2884,139.3442,97.68
2014/9/26,2437.201,1009.169,4829.935,149.2377,139.3712,97.45
2014/9/28,--,--,--,149.2515,139.3984,--
2014/9/29,2447.799,1005.378,4877.435,149.4159,139.4898,97.68
2014/9/30,2450.988,1009.008,4916.119,149.5261,139.5182,95.35
2014/10/8,2478.383,1006.296,4993.531,149.5619,139.69,92.14
2014/10/9,2481.955,1015.733,5004.001,149.485,139.6856,89.23
2014/10/10,2466.789,1008.581,4981.853,149.4583,139.7544,90.27
2014/10/11,--,--,--,149.5572,139.7935,--
2014/10/13,2454.946,1016.688,4982.681,149.6787,139.8723,88.61
2014/10/14,2446.562,1019.393,4966.083,150.4603,140.0653,86.05
2014/10/15,2463.874,1017.342,4987.707,151.0904,140.3098,83.75
2014/10/16,2444.395,1010.284,4906.244,151.2863,140.4777,86.76
2014/10/17,2441.732,1008.32,4860.732,151.482,140.7827,86.1
2014/10/20,2454.711,1011.209,4929.16,152.0834,141.2834,85.34
2014/10/21,2433.391,1011.26,4884.024,152.2806,141.582,86.43
2014/10/22,2418.641,1013.781,4825.609,151.9316,141.654,84.68
2014/10/23,2395.936,1017.821,4755.231,151.8251,141.8114,86.7
2014/10/24,2390.706,1026.151,4774.666,152.03,141.9106,86.25
2014/10/27,2368.832,1017.64,4809.518,152.2511,141.9843,85.43
2014/10/28,2416.653,1018.68,4924.955,152.5586,142.185,86.23
2014/10/29,2451.384,1028.13,4991.755,152.8449,142.4414,86.76
2014/10/30,2468.925,1025.72,4992.63,152.6133,142.5403,86.1
2014/10/31,2508.325,1025.18,4986.416,152.6933,142.6983,85.96
2014/11/3,2512.548,1014.19,5028.698,153.2292,143.0151,84.71
2014/11/4,2513.172,1007.39,5003.47,153.8264,143.4195,83.3
2014/11/5,2503.448,986.72,4995.443,154.1385,143.7251,83.89
2014/11/6,2506.067,991.34,5024.848,154.0482,144.0056,83.31
2014/11/7,2502.153,1000.62,4977.255,154.6247,144.2201,83.6
2014/11/10,2565.73,1009.27,5031.001,155.1571,144.6369,82.5
2014/11/11,2558.612,1004.07,4881.48,155.3351,144.8914,82
2014/11/12,2594.318,1013.43,4965.384,154.9262,144.9233,80.67
2014/11/13,2579.75,1010.56,4921.671,154.5778,144.8933,77.73
2014/11/14,2581.093,1003.3,4909.609,154.1501,144.7172,79.6
2014/11/17,2567.101,1006.1,4958.466,153.9358,144.7629,79.08
2014/11/18,2541.416,999.53,4967.651,154.33,144.5974,78.41
2014/11/19,2537.223,998.94,4985.101,154.2833,144.4696,78.05
2014/11/20,2537.099,998.49,4974.626,154.0483,144.1467,79.79
2014/11/21,2583.455,1001.36,5029.773,153.959,143.8818,80.36
2014/11/24,2649.258,999.358,5112.119,155.5608,144.6422,79.4
2014/11/25,2685.561,1004.769,5189.001,155.2372,144.6413,78.17
2014/11/26,2723.018,998.41,5214.21,155.2839,144.5917,77.53
2014/11/27,2754.49,1007.777,5251.389,155.3049,144.5671,72.82
2014/11/28,2808.819,998.85,5245.267,155.356,144.6012,70.02
2014/12/1,2819.812,980.873,5208.139,155.4822,144.6121,72.79
2014/12/2,2923.94,990.279,5277.657,155.1784,144.5463,71.09
2014/12/3,2967.549,991.193,5339.005,154.5187,144.0396,70.03
2014/12/4,3104.351,997.526,5451.962,154.0713,143.6098,69.43
2014/12/5,3124.885,998.979,5333.892,153.0446,143.1916,69.05
2014/12/8,3252.881,992.36,5412.674,152.9535,142.7918,66.52
2014/12/9,3106.913,991.223,5195.406,153.0772,141.239,66.79
2014/12/10,3221.546,997.982,5374.097,153.5653,141.1034,64.56
2014/12/11,3183.012,995.853,5454.443,153.4485,141.2896,63.55
2014/12/12,3193.227,1001.827,5493.2,153.325,141.2829,61.92
2014/12/15,3217.228,1004.601,5583.597,153.1171,141.3718,60.52
2014/12/16,3303.402,993.548,5606.693,153.3729,141.1286,59.8
2014/12/17,3360.598,986.816,5557.286,153.5022,141.0695,60.64
2014/12/18,3345.927,987.455,5558.045,153.3958,141.0483,59.81
2014/12/19,3383.167,991.737,5524.122,153.7572,141.0878,62.15
2014/12/22,3394.481,987.181,5305.209,153.8563,141.2317,60.13
2014/12/23,3324.924,976.475,5193.722,154.2712,141.335,61.55
2014/12/24,3230.385,981.25,5262.365,154.7683,141.5113,60.15
2014/12/25,3335.419,981.865,5364.563,154.686,141.7016,--
2014/12/26,3445.839,982.348,5422.751,154.7117,141.9085,59.45
2014/12/29,3455.455,991.348,5367.637,154.832,142.0682,57.98
2014/12/30,3457.554,1007.895,5275.085,154.8037,142.1383,57.9
2014/12/31,3533.705,1008.5,5322.714,154.7911,142.2167,58.46
2015/1/4,--,--,--,154.8306,142.3006,--
2015/1/5,3641.541,996.784,5417.017,154.8531,142.3681,54.15
2015/1/6,3641.059,1006.85,5479.864,154.8165,142.5474,52
2015/1/7,3643.79,1002.418,5488.242,154.8858,142.6267,52.09
2015/1/8,3559.259,1002.312,5444.037,154.9183,142.7406,52.12
2015/1/9,3546.723,997.487,5409.058,154.9136,142.8573,51.28
2015/1/12,3513.576,992.635,5332.221,154.996,142.9003,48.46
2015/1/13,3514.04,983.473,5405.091,155.4417,143.0558,48
2015/1/14,3502.423,970.541,5379.738,155.8225,143.395,49.73
2015/1/15,3604.121,976.964,5449.038,155.8071,143.4858,48.36
2015/1/16,3635.146,977.164,5520.123,156.216,143.6339,49.9
2015/1/19,3355.155,982.912,5281.895,156.4364,143.7896,48.85
2015/1/20,3396.222,978.229,5472.514,156.5222,143.8328,48.17
2015/1/21,3548.885,986.857,5611.694,156.6067,143.9305,48.75
2015/1/22,3567.613,989.744,5690.156,156.7665,143.989,49
2015/1/23,3571.732,984.507,5633.289,156.8245,144.0463,48.55
2015/1/26,3607.985,970.853,5758.979,157.0748,144.1343,48.11
2015/1/27,3574.931,980.846,5773.816,157.0817,144.1411,49.26
2015/1/28,3525.323,979.462,5739.919,156.8466,144.0895,48.65
2015/1/29,3481.798,977.368,5701.205,156.6749,144.0654,49.05
2015/1/30,3434.39,968.67,5632.728,156.6248,144.0743,52.95
2015/2/2,3353.96,979.079,5609.389,156.8762,144.0832,54.85
2015/2/3,3437.445,985.468,5707.476,157.046,144.042,57
2015/2/4,3401.768,988.01,5683.519,157.0793,144.0188,55.47
2015/2/5,3366.946,984.694,5654.217,157.5063,144.1683,56.57
2015/2/6,3312.42,994.278,5534.785,157.3189,144.2395,57.8
2015/2/9,3345.921,990.349,5504.974,157.4733,144.3931,58.34
2015/2/10,3406.943,992.634,5580.704,157.5093,144.4669,56.43
2015/2/11,3434.124,992.266,5641.786,157.84,144.6097,55.92
2015/2/12,3442.874,990.035,5681.341,157.977,144.7578,59.28
2015/2/13,3469.828,1002.802,5769.272,158.1456,144.8835,61.52
2015/2/15,--,--,--,158.2614,144.922,--
2015/2/16,3499.483,1006.107,5869.713,158.4587,145.0708,61.4
2015/2/17,3522.322,1003.146,5911.098,158.4625,145.1795,62.53
2015/2/18,--,--,--,--,--,60.53
2015/2/19,--,--,--,--,--,60.21
2015/2/20,--,--,--,--,--,60.22
2015/2/23,--,--,--,--,--,58.9
2015/2/24,--,--,--,--,--,58.66
2015/2/25,3478.729,995.1,5906.538,158.6209,145.4289,61.63
2015/2/26,3566.295,1004.77,5969.557,158.5235,145.4692,60.05
2015/2/27,3572.843,1005.59,6018.463,158.3785,145.5061,62.58
2015/2/28,--,--,--,158.472,145.5081,--
2015/3/2,3601.265,1010.326,6139.792,158.2397,145.5647,59.54
2015/3/3,3507.9,1003.298,6118.656,158.1188,145.4098,61.02
2015/3/4,3530.822,1001.041,6210.421,158.1315,145.3908,60.55
2015/3/5,3496.344,991.12,6208.988,157.7078,145.3352,60.48
