,000300.SH,000905.SH,399006.SZ,CBA00601.CB,NHMI.SL,NHECI.SL,NHCI.SL,000852.SH,HSI.HK,SPX.GI,CBA02001.CB
,沪深300,中证500,创业板指,中债国债总指数(总值)财富指数,南华金属,南华能化,南华商品,中证1000,恒生指数,标普500,中债企业债总指数(总值)财富指数
,收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元),收盘价(元)
2021-12-28,4955.9644,7286.0336,3328.5592,206.2122,5313.536,1606.228,1979.525,7863.5299,23280.56,4786.3501,209.3248
2021-12-29,4883.4804,7247.7741,3281.8971,206.3913,5294.196,1617.043,1975.698,7855.4293,23086.54,4793.0601,209.4135
2021-12-30,4921.5109,7310.96,3322.7947,206.6462,5305.589,1619.241,1978.654,7924.5275,23112.01,4778.73,209.4961
2021-12-31,4940.3733,7359.4024,3322.6725,206.6107,5343.074,1622.931,1989.474,8010.3235,23397.67,4766.1802,209.552
2022-01-03,--,--,--,--,--,--,--,--,23274.75,4796.5601,--
2022-01-04,4917.7653,7354.4562,3250.159,206.594,5381.29,1649.202,1997.823,7983.0677,23289.84,4793.54,209.738
2022-01-05,4868.1202,7222.6747,3161.5072,206.5495,5425.155,1661.849,2017.392,7781.6778,22907.25,4700.5801,209.8043
2022-01-06,4818.2318,7229.9601,3127.4798,206.3621,5474.285,1661.812,2017.585,7844.5166,23072.86,4696.0498,209.8467
2022-01-07,4822.3689,7175.676,3096.8812,206.3415,5514.193,1697.56,2043.614,7682.6973,23493.38,4677.0298,209.8709
2022-01-10,4844.0451,7191.4511,3095.6894,206.5212,5489.697,1690.539,2033.16,7734.1865,23746.54,4670.29,209.9892
2022-01-11,4797.7735,7135.2232,3056.1533,206.6819,5579.105,1671.831,2043.717,7646.6932,23739.06,4713.0698,210.0388
2022-01-12,4845.5787,7196.9327,3136.6852,206.8457,5667.273,1694.347,2069.405,7779.5237,24402.17,4726.3501,210.1274
2022-01-13,4765.9191,7097.7594,3083.1414,206.9014,5643.738,1690.153,2070.183,7644.7873,24429.77,4659.0298,210.1816
2022-01-14,4726.7317,7081.1408,3119.4077,206.9423,5671.023,1709.391,2081.519,7675.3707,24383.32,4662.8501,210.2183
2022-01-17,4767.2762,7157.8593,3170.4078,207.0502,5552.113,1697.826,2054.96,7808.0861,24218.03,--,210.3557
2022-01-18,4813.3472,7163.1586,3144.3336,207.5983,5597.269,1729.313,2075.79,7758.6048,24112.78,4577.1099,210.4306
2022-01-19,4780.3784,7118.762,3075.9766,207.9473,5681.855,1737.85,2092.259,7665.1848,24127.85,4532.7598,210.6227
2022-01-20,4823.5091,7056.7854,3065.9942,207.9777,5768.411,1749.769,2119.313,7492.6095,24952.35,4482.73,210.7026
2022-01-21,4779.3142,6976.6155,3034.6795,208.2529,5799.045,1723.84,2113.35,7388.7443,24965.55,4397.9399,210.7762
2022-01-24,4786.7377,6979.2456,3056.4336,208.7142,5714.226,1712.685,2100.91,7425.402,24656.46,4410.1299,210.9299
2022-01-25,4678.4511,6743.9566,2974.9553,208.5811,5729.83,1716.123,2096.535,7133.0663,24243.61,4356.4502,211.008
2022-01-26,4712.3109,6782.5763,3004.4123,208.3081,5769.41,1736.733,2111.837,7171.0289,24289.9,4349.9302,211.0431
2022-01-27,4619.8765,6605.9159,2906.7627,208.157,5731.683,1750.612,2108.345,6960.1096,23807,4326.5098,211.0525
2022-01-28,4563.772,6580.53,2908.9448,208.4319,5917.142,1746.807,2136.701,6973.0104,23550.08,4431.8501,211.0986
2022-01-29,--,--,--,208.5383,--,--,--,--,--,--,211.1479
2022-01-30,--,--,--,208.592,--,--,--,--,--,--,211.2398
2022-01-31,--,--,--,--,--,--,--,--,23802.26,4515.5498,--
2022-02-01,--,--,--,--,--,--,--,--,--,4546.54,--
2022-02-02,--,--,--,--,--,--,--,--,--,4589.3799,--
2022-02-03,--,--,--,--,--,--,--,--,--,4477.4399,--
2022-02-04,--,--,--,--,--,--,--,--,24573.29,4500.5298,--
2022-02-07,4634.0899,6676.6122,2917.8638,208.5221,5941.858,1817.807,2179.813,7061.6204,24579.55,4483.8701,211.4395
2022-02-08,4608.7729,6742.1921,2846.4823,208.56,6002.75,1839.834,2188.579,7080.6181,24329.49,4521.54,211.4604
2022-02-09,4652.0609,6843.0271,2883.5971,208.4191,5896.97,1785.981,2152.542,7211.4299,24829.99,4587.1802,211.4954
2022-02-10,4639.8625,6840.485,2826.5166,208.4545,6077.096,1801.864,2188.455,7175.6171,24924.35,4504.0801,211.5258
2022-02-11,4601.3953,6745.0235,2746.3826,207.751,5985.78,1776.122,2163.428,7033.8514,24906.66,4418.6401,211.3729
2022-02-14,4551.6878,6695.6958,2732.0103,207.6642,5918.736,1816.61,2187.554,7006.0752,24556.57,4401.6699,211.3918
2022-02-15,4600.1025,6760.2776,2816.4435,207.7047,5728.597,1799.595,2157.111,7124.8489,24355.71,4471.0698,211.3721
2022-02-16,4617.9893,6772.0336,2818.3969,207.7643,5811.899,1782.304,2155.343,7183.1058,24718.9,4475.0098,211.367
2022-02-17,4629.1649,6768.7888,2839.8252,207.9228,5685.111,1767.523,2137.172,7220.6066,24792.77,4380.2598,211.4173
2022-02-18,4651.2358,6835.0217,2826.8125,207.8153,5763.835,1797.283,2164.237,7251.7923,24327.71,4348.8701,211.4404
2022-02-21,4634.3141,6867.1129,2804.5979,207.3478,5816.824,1813.753,2177.689,7334.5912,24170.07,--,211.4224
2022-02-22,4574.1527,6784.7622,2765.9101,207.2627,5733.811,1831.05,2189.01,7279.2355,23520,4304.7598,211.3387
2022-02-23,4623.0465,6887.4236,2843.8657,207.4202,5776.701,1842.594,2198.509,7450.3998,23660.28,4225.5,211.3459
2022-02-24,4529.3189,6764.8756,2783.8992,207.5332,5734.849,1873.719,2229.865,7285.1172,22901.56,4288.7002,211.3618
2022-02-25,4573.4247,6819.4311,2855.8029,207.6569,5659.203,1819.954,2187.722,7361.9573,22767.18,4384.6499,211.3686
2022-02-28,4581.6459,6853.3081,2881.3065,207.8028,5772.932,1845.503,2214.774,7419.8306,22713.02,4373.9399,211.449
2022-03-01,4619.6862,6874.0447,2885.7862,207.5937,5881.251,1877.431,2248.918,7429.4432,22761.71,4306.2598,211.4383
2022-03-02,4578.6007,6875.2404,2834.6359,207.4209,5963.615,1949.018,2303.079,7414.3087,22343.92,4386.54,211.4197
2022-03-03,4551.6283,6859.5522,2791.9489,207.2043,6131.479,2018.919,2374.69,7342.6135,22467.34,4363.4902,211.3165
2022-03-04,4496.4301,6803.8337,2748.6382,207.2835,6143.987,1986.218,2350.132,7241.5625,21905.29,4328.8701,211.2314
2022-03-07,4352.7775,6659.3902,2630.371,207.3681,6463.982,2119.676,2477.429,7085.7316,21057.63,4201.0898,211.2465
2022-03-08,4265.391,6429.8888,2582.9858,207.4448,6431.193,2123.58,2495.959,6871.2202,20765.87,4170.7002,211.2092
2022-03-09,4226.3463,6305.6093,2566.719,207.2487,6401.99,2153.679,2527.886,6796.0393,20627.71,4277.8799,211.0829
2022-03-10,4292.8374,6414.9402,2635.1938,207.1966,6360.413,2033.622,2429.812,6952.5204,20890.26,4259.52,210.9835
2022-03-11,4306.5217,6474.1269,2665.4618,207.656,6271.134,2013.53,2406.436,6990.7781,20553.79,4204.3101,210.9047
2022-03-14,4174.7577,6323.5779,2570.4473,208.077,6035.923,1950.005,2337.868,6800.5947,19531.66,4173.1099,211.1384
2022-03-15,3983.812,5964.9813,2504.7825,207.4825,6040.679,1884.709,2286.911,6473.4807,18415.08,4262.4502,211.0614
2022-03-16,4156.081,6156.2714,2635.0826,207.5489,6274.635,1920.192,2344.5,6692.9664,20087.5,4357.8599,210.9992
2022-03-17,4237.6956,6267.5244,2710.7262,207.5771,6234.18,1905.465,2327.447,6818.5448,21501.23,4411.6699,210.9899
2022-03-18,4265.9017,6332.2166,2713.7948,207.6879,6324.688,1986.148,2390.174,6879.3659,21412.4,4463.1201,211.0409
2022-03-21,4258.7459,6358.943,2726.1798,207.6041,6271.903,1977.126,2376.291,6954.4056,21221.34,4461.1802,211.1004
2022-03-22,4255.295,6358.1093,2688.2342,207.3785,6222.415,2011.555,2397.498,6923.4427,21889.28,4511.6099,211.1041
2022-03-23,4276.5174,6398.1009,2715.9539,207.4074,6312.867,2014.192,2407.179,6966.9526,22154.08,4456.2402,211.1127
2022-03-24,4251.3061,6344.115,2706.2149,207.5674,6432.222,2041.662,2446.898,6900.8066,21945.95,4520.1602,211.1248
2022-03-25,4174.5742,6268.2376,2637.944,207.6837,6593.175,2070.537,2487.423,6819.8127,21404.88,4543.0601,211.1525
2022-03-28,4148.4663,6283.2814,2594.1284,207.8096,6513.961,2043.81,2454.791,6767.2513,21684.97,4575.52,211.2454
2022-03-29,4134.1441,6253.0692,2592.6659,207.8108,6514.921,2033.322,2442.884,6725.677,21927.63,4631.6001,211.2916
2022-03-30,4254.0989,6377.8744,2696.826,207.991,6613.26,2039.372,2462.333,6864.7486,22232.03,4602.4502,211.3257
2022-03-31,4222.5968,6324.9609,2659.4925,207.9441,6561.505,2020.897,2447.047,6772.0652,21996.85,4530.4102,211.4078
2022-04-01,4276.158,6364.5206,2666.9696,208.1149,6644.444,1998.268,2438.139,6772.6042,22039.55,4545.8599,211.511
2022-04-02,--,--,--,208.2182,--,--,--,--,--,--,211.5831
2022-04-04,--,--,--,--,--,--,--,--,22502.31,4582.6401,--
2022-04-05,--,--,--,--,--,--,--,--,--,4525.1201,--
2022-04-06,4263.8411,6356.9271,2633.9101,208.4251,6668.852,2034.373,2479.334,6764.2883,22080.52,4481.1499,211.7462
2022-04-07,4209.0998,6221.5908,2578.5331,208.6778,6548.139,1979.708,2424.064,6623.5857,21808.98,4500.21,211.8542
2022-04-08,4230.7669,6224.1167,2569.9108,208.6805,6579.412,1975.754,2435.189,6575.2832,21872.01,4488.2798,211.9664
2022-04-11,4100.0703,6029.8935,2462.0435,208.6133,6384.032,1958.424,2404.596,6328.0652,21208.3,4412.5298,212.0912
2022-04-12,4179.9727,6126.9065,2523.6942,208.5917,6564.32,2002.68,2462.484,6414.4186,21319.13,4397.4502,212.1446
2022-04-13,4139.737,6044.3263,2466.8414,208.6515,6509.702,2005.515,2458.641,6286.2509,21374.37,4446.5898,212.2089
2022-04-14,4191.5684,6126.4902,2466.2933,208.7738,6579.846,2039.891,2490.009,6359.7083,21518.08,4392.5898,212.3265
2022-04-15,4188.7472,6070.7489,2460.3624,208.8256,6671.545,2065.724,2524.271,6275.0725,--,--,212.4008
2022-04-18,4166.3844,6074.0069,2487.774,208.4944,6693.113,2081.832,2536.936,6326.0246,--,4391.6899,212.4396
2022-04-19,4134.9017,6092.3963,2453.5454,208.5735,6655.719,2069.938,2527.017,6345.7861,21027.76,4462.21,212.4783
2022-04-20,4070.7889,5956.9208,2363.6526,208.5316,6682.382,2049.488,2510.689,6234.2514,20944.67,4459.4502,212.4701
2022-04-21,3995.83,5759.8013,2312.4557,208.6819,6669.924,2061.365,2521.305,5981.3843,20682.22,4393.6602,212.4832
2022-04-22,4013.2498,5740.9844,2296.5954,208.659,6616.466,2029.744,2490.999,5891.8083,20638.52,4271.7798,212.5479
2022-04-24,--,--,--,208.7253,--,--,--,--,--,--,212.5717
2022-04-25,3814.9127,5369.7171,2169.0038,208.8602,6266.482,1943.865,2390.326,5431.6079,19869.34,4296.1201,212.6205
2022-04-26,3784.1198,5234.0059,2150.5126,208.88,6312.483,1958.87,2411.736,5266.5515,19934.71,4175.2002,212.6932
2022-04-27,3895.5361,5437.0374,2269.1711,208.7821,6385.139,1979.307,2438.038,5540.7173,19946.36,4183.96,212.7494
2022-04-28,3921.1073,5418.7641,2227.6548,208.61,6430.102,1980.849,2445.424,5493.9075,20276.17,4287.5,212.7676
2022-04-29,4016.241,5627.9021,2319.137,208.7414,6513.498,2017.686,2487.752,5734.4931,21089.39,4131.9302,212.8128
2022-05-02,--,--,--,--,--,--,--,--,--,4155.3799,--
2022-05-03,--,--,--,--,--,--,--,--,21101.89,4175.48,--
2022-05-04,--,--,--,--,--,--,--,--,20869.52,4300.1699,--
2022-05-05,4010.2102,5686.7023,2288.4037,208.8803,6459.839,2045.885,2486.805,5836.9281,20793.4,4146.8701,212.9821
2022-05-06,3908.815,5563.7693,2244.9688,208.8795,6236.968,2028.784,2440.885,5764.6919,20001.96,4123.3398,213.0482
2022-05-07,--,--,--,208.9281,--,--,--,--,--,--,213.0935
2022-05-09,3877.4364,5608.5162,2228.0731,209.0457,6129.113,2008.95,2414.948,5840.8902,--,3991.24,213.1933
2022-05-10,3919.8684,5690.0868,2276.345,209.1861,6035.392,1953.93,2366.59,5950.6674,19633.69,4001.05,213.2843
2022-05-11,3976.4231,5737.8173,2346.1516,209.109,6157.968,1979.966,2395.383,6003.0282,19824.57,3935.1799,213.3638
2022-05-12,3958.74,5743.1007,2351.2714,209.2597,6052.182,1979.188,2383.924,6034.5727,19380.34,3930.0801,213.4672
2022-05-13,3988.6002,5796.8014,2358.1607,209.2665,6138.506,2007.043,2413.641,6071.6673,19898.77,4023.8899,213.5819
2022-05-16,3956.5378,5791.0809,2331.2302,209.2757,6163.339,2031.689,2434.469,6082.8819,19950.21,4008.01,213.7384
2022-05-17,4005.8934,5816.3379,2369.0891,209.3979,6160.494,2056.178,2451.443,6118.4572,20602.52,4088.8501,213.8349
2022-05-18,3991.9069,5797.4896,2365.3769,209.5658,6018.893,2016.667,2403.166,6127.8036,20644.28,3923.6799,213.9497
2022-05-19,3999.5984,5838.4074,2377.1266,209.6516,6116.822,2013.282,2416.827,6180.1862,20120.68,3900.79,214.0529
2022-05-20,4077.5998,5929.4882,2417.3487,209.5723,6222.78,2023.734,2448.26,6263.4432,20717.24,3901.3601,214.1152
2022-05-23,4053.9823,5965.7277,2410.1221,209.7915,6221.703,2027.447,2447.251,6343.4672,20470.06,3973.75,214.2427
2022-05-24,3959.1541,5745.6751,2318.0748,209.8532,6088.48,1990.981,2406.459,6081.6423,20112.1,3941.48,214.3258
2022-05-25,3983.1784,5844.2546,2325.5974,209.9801,6151.695,2021.05,2435.049,6188.2694,20171.27,3978.73,214.3596
2022-05-26,3993.0446,5911.5607,2321.1339,210.4852,6100.311,2033.405,2430.235,6227.0994,20116.2,4057.8401,214.4472
2022-05-27,4001.2988,5899.915,2322.4816,210.5358,6230.783,2060.027,2469.974,6210.0937,20697.36,4158.2402,214.5244
2022-05-30,4029.0179,5942.8317,2350.3844,210.3747,6314.219,2070.763,2481.533,6282.3554,21123.93,--,214.5931
2022-05-31,4091.5176,6026.2373,2405.0849,210.0714,6369.599,2108.169,2512.621,6353.3468,21415.2,4132.1499,214.529
2022-06-01,4083.1772,6023.644,2428.9565,210.0088,6361.309,2095.029,2500.525,6373.3182,21294.94,4101.23,214.4597
2022-06-02,4089.5682,6078.4349,2458.2562,209.9673,6470.331,2100.842,2518.995,6442.9338,21082.13,4176.8198,214.4224
2022-06-03,--,--,--,--,--,--,--,--,--,4108.54,--
2022-06-06,4166.085,6187.4441,2554.6587,209.8791,6472.311,2135.476,2545.004,6604.9759,21653.9,4121.4302,214.3685
2022-06-07,4179.1285,6186.5672,2554.6265,209.916,6453.479,2142.607,2543.458,6597.8349,21531.67,4160.6802,214.2808
2022-06-08,4219.8122,6217.8276,2576.335,209.95,6522.612,2169.846,2565.817,6608.8922,22014.59,4115.77,214.2842
2022-06-09,4175.6747,6130.6862,2500.2052,210.0472,6492.065,2152.334,2547.985,6490.3753,21869.05,4017.8201,214.3718
2022-06-10,4238.9936,6240.1032,2556.4729,210.0949,6458,2148.624,2541.922,6627.7477,21806.18,3900.8601,214.4665
2022-06-13,4189.3527,6233.6194,2546.488,210.0673,6307.643,2124.085,2510.228,6674.8036,21067.58,3749.6299,214.5411
2022-06-14,4222.3114,6275.5652,2548.3144,210.0235,6266.923,2117.023,2501.475,6665.253,21067.99,3735.48,214.5639
2022-06-15,4278.2178,6261.0613,2575.0857,209.9979,6146.166,2066.993,2449.484,6653.7617,21308.21,3789.99,214.5938
2022-06-16,4250.0614,6264.822,2585.4709,210.0815,6152.655,2051.306,2438.254,6696.7629,20845.43,3666.77,214.6351
2022-06-17,4309.0444,6316.3092,2657.2122,210.1559,5987.755,2043.63,2406.294,6774.7375,21075,3674.8401,214.7402
2022-06-20,4330.4328,6330.3942,2710.1412,210.081,5748.972,1956.525,2316.141,6848.7548,21163.91,--,214.8258
2022-06-21,4325.5657,6277.0014,2692.9849,210.0701,5802.175,1968.674,2328.37,6779.1447,21559.59,3764.79,214.8558
2022-06-22,4270.6227,6179.57,2677.2851,210.1234,5647.185,1925.394,2276.447,6691.8118,21008.34,3759.8899,214.9048
2022-06-23,4343.8781,6300.4746,2760.1019,210.1519,5726.458,1954.344,2297.862,6845.4548,21273.87,3795.73,214.9729
2022-06-24,4394.7723,6368.2827,2824.4396,210.0349,5532.356,1910.805,2231.225,6931.6542,21719.06,3911.74,215.0021
2022-06-27,4444.2639,6407.7447,2830.5971,209.7162,5663.913,1957.123,2283.937,7002.934,22229.52,3900.1101,215.0155
2022-06-28,4490.5166,6501.352,2840.4195,209.6451,5790.281,2002.492,2334.146,7079.7247,22418.97,3821.55,214.9789
2022-06-29,4421.357,6374.2974,2768.6104,209.6855,5720.772,1996.546,2316.529,6900.9926,21996.89,3818.8301,215.0023
2022-06-30,4485.0108,6454.0778,2810.6011,209.8411,5719.879,1968.688,2304.735,6995.5297,21859.79,3785.3799,215.0317
2022-07-01,4466.7179,6438.5375,2781.943,209.8972,5512.745,1935.34,2240.137,6994.5009,--,3825.3301,215.1097
2022-07-04,4496.0303,6523.1311,2834.6891,209.678,5430.436,1945.746,2233.293,7076.3219,21830.35,--,215.1307
2022-07-05,4489.5383,6511.5297,2825.1309,209.6247,5482.984,1948.998,2240.346,7036.002,21853.07,3831.3899,215.1292
2022-07-06,4423.9698,6418.5453,2802.715,209.7342,5449.215,1893.642,2191.866,6953.9802,21586.66,3845.0801,215.2
2022-07-07,4443.4736,6452.9863,2849.7057,209.7479,5455.31,1880.779,2177.157,7041.8666,21643.58,3902.6201,215.2531
2022-07-08,4428.781,6404.4393,2817.6391,209.6768,5438.882,1886.984,2155.612,7000.785,21725.78,3899.3799,215.2988
2022-07-11,4354.6167,6319.1402,2767.4611,209.8627,5398.827,1875.608,2144.996,6893.6346,21124.2,3854.4299,215.4283
2022-07-12,4313.6184,6241.4793,2702.6933,210.1019,5256.881,1838.408,2099.447,6779.5552,20844.74,3818.8,215.5096
2022-07-13,4321.4617,6268.4943,2746.8598,210.2217,5263.804,1816.219,2078.681,6834.9024,20797.95,3801.78,215.6335
2022-07-14,4322.0742,6302.4319,2819.1291,210.4238,5111.799,1788.922,2043.01,6920.8735,20751.21,3790.3799,215.7363
2022-07-15,4248.5273,6196.7999,2760.4985,210.5546,4836.282,1735.816,1964.403,6852.8163,20297.72,3863.1599,215.8326
2022-07-18,4292.5858,6312.3557,2800.3571,210.6728,5084.331,1831.418,2064.165,6953.9319,20846.18,3830.8501,215.9756
2022-07-19,4269.3401,6335.7093,2750.866,210.6881,5040.256,1804.388,2039.02,7009.3239,20661.06,3936.6899,216.0668
2022-07-20,4283.8027,6410.7088,2765.1623,210.8949,5147.872,1793.722,2061.052,7110.1043,20890.22,3959.8999,216.1647
2022-07-21,4236.0578,6347.5984,2751.4148,211.0516,5126.435,1778.342,2049.706,7075.2943,20574.63,3998.95,216.2693
2022-07-22,4238.2341,6289.5325,2737.314,210.9426,5194.26,1800.172,2072.728,7034.5975,20609.14,3961.6299,216.3374
2022-07-25,4212.6441,6231.2355,2704.945,211.0634,5247.077,1794.323,2076.734,6948.9088,20562.94,3966.8401,216.5033
2022-07-26,4245.9758,6307.956,2713.458,211.2304,5408.95,1840.14,2132.573,7027.4189,20905.88,3921.05,216.6306
2022-07-27,4225.0357,6332.2327,2714.2487,211.2968,5367.849,1825.264,2115.415,7099.4335,20670.04,4023.6101,216.7147
2022-07-28,4225.6733,6348.1655,2705.9006,211.171,5566.657,1896.254,2189.897,7150.198,20622.68,4072.4299,216.7557
2022-07-29,4170.1019,6294.1144,2670.4507,211.5146,5559.596,1888.041,2194.922,7117.4341,20156.51,4130.29,216.8622
2022-08-01,4188.6784,6347.2211,2733.7356,211.8966,5641.386,1888.59,2207.221,7180.4544,20165.84,4118.6299,217.0677
2022-08-02,4107.024,6169.9961,2678.6206,212.0114,5640.203,1895.039,2202.111,6957.9819,19689.21,4091.1899,217.2027
2022-08-03,4066.9754,6124.3146,2628.8176,212.1131,5575.275,1890.1,2187.454,6916.6704,19767.09,4155.1699,217.3032
2022-08-04,4101.5367,6158.7346,2640.7763,212.307,5467.05,1847.395,2144.17,6960.3118,20174.04,4151.9399,217.4375
2022-08-05,4156.9111,6270.5113,2683.602,212.1342,5611.205,1833.153,2168.979,7090.0027,20201.94,4145.1899,217.4877
2022-08-08,4148.0746,6323.0746,2675.6859,212.0929,5632.455,1876.425,2195.787,7176.105,20045.77,4140.0601,217.5825
2022-08-09,4156.2907,6341.4806,2694.8004,211.999,5596.157,1877.022,2197.86,7207.3961,20003.44,4122.4702,217.5242
2022-08-10,4109.7373,6322.0558,2658.5847,212.0437,5591.734,1860.351,2188.007,7212.0752,19610.84,4210.2402,217.5474
2022-08-11,4193.5428,6439.3586,2721.4925,212.0337,5723.524,1884.136,2225.341,7294.4863,20082.43,4207.27,217.535
2022-08-12,4191.152,6420.853,2690.8312,212.076,5740.174,1907.243,2241.78,7228.8345,20175.62,4280.1499,217.5349
2022-08-15,4185.6794,6442.8093,2718.593,213.0161,5608.946,1879.671,2213.636,7283.5,20040.86,4297.1401,217.7652
2022-08-16,4177.837,6465.1866,2731.3932,213.334,5657.221,1871.199,2215.541,7324.6198,19830.52,4305.2002,217.9317
2022-08-17,4216.9586,6493.5047,2777.9096,213.3402,5552.412,1841.162,2187.278,7328.6735,19922.45,4274.04,217.9914
2022-08-18,4180.0996,6468.8056,2775.8209,213.7195,5500.416,1841.071,2174.91,7351.4373,19763.91,4283.7402,218.078
2022-08-19,4151.0738,6391.7159,2734.2181,213.8842,5486.558,1841.837,2172.828,7234.4052,19773.03,4228.48,218.1301
2022-08-22,4181.3965,6472.6799,2779.0155,213.9954,5596.169,1859.215,2207.579,7288.5766,19656.98,4137.9902,218.1973
2022-08-23,4161.0823,6466.4045,2780.3064,213.8448,5644.668,1899.085,2226.615,7306.0209,19503.25,4128.73,218.2017
2022-08-24,4082.4195,6284.5769,2679.0479,213.8436,5683.427,1914.314,2248.819,7039.4103,19268.74,4140.77,218.1864
2022-08-25,4116.2396,6322.6961,2667.3009,213.5139,5673.387,1927.269,2252.627,7016.3057,19968.38,4199.1201,218.0885
2022-08-26,4107.5455,6298.3739,2640.291,213.4775,5753.163,1948.374,2269.156,6980.1803,20170.04,4057.6599,217.9941
2022-08-29,4089.5205,6310.402,2630.5054,213.7582,5607.567,1920.181,2227.507,7021.3148,20023.22,4030.6101,218.0632
2022-08-30,4075.7937,6285.9273,2612.1417,213.9364,5506.201,1906.059,2201.525,6976.7218,19949.03,3986.1599,218.0962
2022-08-31,4078.8402,6155.7455,2570.4149,213.9559,5533.211,1893.458,2198.288,6750.7429,19954.39,3955,218.1247
2022-09-01,4043.7395,6126.7685,2533.8543,214.1551,5447.07,1872.261,2164.884,6717.1001,19597.31,3966.8501,218.1762
2022-09-02,4023.6131,6149.4273,2533.0231,214.2552,5410.958,1867.328,2153.557,6776.8268,19452.09,3924.26,218.2372
2022-09-05,4015.4264,6182.6465,2538.2039,214.4146,5461.078,1898.338,2176.898,6791.0921,19225.7,--,218.3678
2022-09-06,4052.2802,6291.5707,2540.6353,214.4986,5494.112,1909.015,2182.055,6919.6464,19202.73,3908.1899,218.447
2022-09-07,4054.983,6301.5644,2570.8014,214.4927,5458.317,1897.681,2161.309,6963.5196,19044.3,3979.8701,218.4889
2022-09-08,4037.6839,6272.5752,2523.006,214.4417,5530.647,1911.348,2180.795,6897.0996,18854.62,4006.1799,218.5283
2022-09-09,4093.7874,6316.9724,2548.2159,214.3476,5744.41,1914.935,2201.789,6913.579,19362.25,4067.3601,218.552
2022-09-12,--,--,--,--,--,--,--,--,--,4110.4102,--
2022-09-13,4111.1145,6300.422,2550.6256,214.3151,5773.204,1947.827,2236.907,6904.0775,19326.86,3932.6899,218.6467
2022-09-14,4065.359,6249.963,2503.8245,214.1906,5699.565,1921.592,2217.721,6829.5579,18847.1,3946.01,218.655
2022-09-15,4027.1186,6107.7964,2424.1924,214.242,5700.565,1947.584,2236.316,6619.1888,18930.38,3901.3501,218.7073
2022-09-16,3932.6826,5954.5037,2367.3977,214.0976,5648.925,1946.948,2215.259,6481.2442,18761.69,3873.3301,218.7135
2022-09-19,3928.0001,5913.1493,2350.3762,214.14,5659.207,1924.591,2201.979,6399.8014,18565.97,3899.8899,218.7564
2022-09-20,3932.8361,5958.2922,2366.904,214.2747,5658.232,1925.283,2208.264,6482.1313,18781.42,3855.9299,218.7731
2022-09-21,3903.7348,5978.581,2331.5164,214.4111,5716.086,1945.544,2234.242,6480.6023,18444.62,3789.9299,218.8105
2022-09-22,3869.344,5965.8854,2319.4192,214.4348,5757.374,1958.157,2242.257,6487.2748,18147.95,3757.99,218.8341
2022-09-23,3856.0212,5889.6019,2303.9052,214.2736,5726.348,1942.453,2229.566,6363.6835,17933.27,3693.23,218.831
2022-09-26,3836.6773,5806.3181,2323.0521,213.9412,5636.962,1905.078,2178.994,6283.5925,17855.14,3655.04,218.838
2022-09-27,3892.295,5920.0531,2374.7374,213.947,5693.917,1923.578,2198.803,6409.776,17860.31,3647.29,218.7765
