ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002388.SZ,20150113,6885,927.75,6154,830.07,4741,638.42,4760,641.06,3842,518.12,4554,613.15,0,0.0,0,0.0,2730,368.33
002389.SZ,20150113,27392,2573.28,19214,1810.0,35919,3375.74,30463,2867.67,18260,1717.41,29988,2813.78,4634,436.09,6541,611.08,3370,323.75
002390.SZ,20150113,19807,3848.2,22471,4379.63,17051,3314.5,18133,3523.85,13188,2565.28,13213,2562.23,6778,1321.36,3007,583.62,4429,872.71
002391.SZ,20150113,42000,7280.62,49203,8539.06,48688,8437.24,53642,9308.83,29809,5176.58,23417,4060.07,10876,1893.56,5110,880.05,9635,1694.67
002392.SZ,20150113,63424,8394.45,67243,8919.71,44969,5956.74,48338,6407.74,25011,3327.28,18435,2444.56,4964,664.97,4351,571.43,5776,785.65
002393.SZ,20150113,2605,859.83,2843,938.94,4219,1392.39,3086,1019.01,2836,936.04,3743,1233.93,411,135.63,400,132.0,-1657,-544.51
002394.SZ,20150113,39786,4486.29,45941,5191.2,45572,5126.86,49793,5602.13,29294,3304.03,21415,2409.08,4572,523.29,2076,238.05,23235,2631.06
002395.SZ,20150113,4853,521.28,4910,527.97,3654,393.46,4304,463.28,1641,176.77,934,100.26,0,0.0,0,0.0,2965,319.46
002397.SZ,20150113,9530,884.15,6424,597.85,9118,847.03,6311,587.05,1319,122.95,6014,556.82,27,2.5,1245,114.9,-3982,-368.04
002398.SZ,20150113,9096,1437.77,7581,1200.63,14383,2273.06,12614,1997.56,6015,954.6,8331,1315.22,736,117.1,1705,269.12,-4314,-675.75
002399.SZ,20150113,9661,2545.72,8778,2314.49,10008,2637.89,10308,2719.28,6109,1613.22,7482,1971.99,1373,361.99,584,153.06,1986,526.61
002400.SZ,20150113,41605,10731.17,47616,12293.09,61792,15957.6,73968,19103.57,70291,18146.44,82357,21287.52,46216,11996.44,15963,4147.47,36687,9514.34
002401.SZ,20150113,20743,3330.37,34523,5589.86,27857,4483.07,34117,5538.35,23316,3786.39,22935,3747.78,25333,4212.25,5675,936.11,7121,1079.56
002402.SZ,20150113,9700,1762.31,15169,2759.21,15872,2889.59,15784,2873.62,9471,1725.26,4998,910.0,1484,270.84,576,105.18,7464,1368.24
002403.SZ,20150113,7135,814.55,6662,761.2,6871,785.69,6667,762.46,1110,127.04,1786,203.62,0,0.0,0,0.0,-419,-46.89
002404.SZ,20150113,20200,2077.22,21975,2258.2,19490,2005.83,14876,1532.03,9204,945.98,12043,1238.8,0,0.0,0,0.0,-5018,-514.92
002405.SZ,20150113,55177,11381.79,77115,15919.03,74303,15327.32,96482,19928.6,78023,16125.26,67211,13903.42,52652,10928.91,19346,4012.23,46044,9547.93
002406.SZ,20150113,8595,888.5,9515,985.32,10807,1116.74,9101,941.84,5126,531.97,5913,610.05,0,0.0,0,0.0,3066,319.13
002409.SZ,20150113,3197,601.43,3901,738.44,3820,720.39,3535,666.74,2299,435.83,1879,352.48,0,0.0,0,0.0,1633,311.01
002410.SZ,20150113,41856,10596.75,58017,14684.42,54867,13874.06,69319,17546.75,65015,16459.76,55617,14092.47,33842,8590.9,12627,3197.84,43845,11116.79
002412.SZ,20150113,7323,1139.83,7391,1151.5,6488,1010.02,5815,906.36,3865,602.12,2952,459.08,890,139.12,2408,374.16,1653,259.96
002413.SZ,20150113,13354,2589.2,16452,3186.89,23171,4507.25,27027,5245.87,17893,3461.94,14760,2872.57,4845,943.77,1024,196.84,18346,3524.35
002414.SZ,20150113,10796,2258.97,9553,1999.39,12495,2614.42,11343,2373.86,4102,859.29,6291,1316.67,655,137.28,860,180.06,1116,234.59
002415.SZ,20150113,46191,12696.9,55166,15182.02,70789,19478.45,109533,30163.22,78469,21600.89,81503,22454.93,96052,26494.72,45298,12470.8,12708,3564.37
002416.SZ,20150113,17453,1983.12,15532,1767.01,16297,1853.16,18287,2079.28,8402,956.62,10569,1201.85,2235,255.24,0,0.0,6640,756.64
002417.SZ,20150113,13576,1251.44,15410,1421.48,17196,1586.42,18785,1733.74,11880,1100.23,8456,782.86,0,0.0,0,0.0,4673,430.91
002418.SZ,20150113,8509,1168.84,8587,1180.57,5938,816.71,6820,940.27,2771,381.3,1811,246.0,0,0.0,0,0.0,1825,257.51
002419.SZ,20150113,10690,1336.49,9928,1241.97,10515,1315.66,11252,1407.86,5934,742.75,4999,625.06,20,2.49,980,122.5,3918,489.77
002420.SZ,20150113,14407,927.81,12666,817.38,18347,1182.59,20802,1339.81,4275,276.04,4496,289.28,935,60.03,0,0.0,3471,225.44
002422.SZ,20150113,19338,6246.15,20880,6749.44,22738,7345.98,26939,8708.13,21899,7082.18,23540,7605.39,15291,4936.93,7906,2548.28,120,72.59
002423.SZ,20150113,10501,1192.19,11244,1278.67,11967,1359.75,12278,1395.33,7413,844.52,7214,819.48,1347,152.53,492,55.5,6887,783.88
002424.SZ,20150113,3060,1283.97,3900,1640.21,4483,1883.24,5850,2460.55,4937,2076.71,2960,1242.64,701,294.57,470,195.1,1956,828.85
002425.SZ,20150113,11161,1169.87,12737,1339.68,12741,1342.3,12877,1356.09,3248,343.86,1536,160.26,0,0.0,0,0.0,997,108.15
002426.SZ,20150113,13225,1285.1,11901,1158.45,14492,1409.67,13779,1340.04,11027,1071.27,15123,1469.11,2059,201.56,0,0.0,2969,294.08
002427.SZ,20150113,9304,1118.79,6708,807.18,6902,830.77,8418,1012.78,1514,181.93,2594,311.53,0,0.0,0,0.0,-99,-10.44
002428.SZ,20150113,27985,4058.19,27782,4032.76,34692,5032.94,33800,4908.05,24584,3569.57,24805,3598.75,4175,609.4,5050,730.54,231,39.02
002429.SZ,20150113,40994,3204.27,39142,3062.08,19724,1540.51,24083,1882.73,8282,649.89,7853,613.95,2078,164.08,0,0.0,10482,819.73
002430.SZ,20150113,17096,1476.8,15790,1365.73,15885,1372.64,18005,1555.88,5002,432.79,6188,533.29,2000,172.67,0,0.0,2767,241.28
002431.SZ,20150113,10617,2204.85,12127,2521.75,19971,4147.84,19276,4008.98,17970,3735.18,20075,4167.18,5245,1091.5,2325,481.45,-9792,-2026.26
002432.SZ,20150113,17608,4180.76,17141,4099.67,21981,5245.31,19615,4676.43,10819,2587.98,16061,3814.98,3125,747.92,716,170.9,4794,1180.09
002434.SZ,20150113,6912,1144.41,8213,1360.89,9365,1548.32,9815,1623.92,8871,1463.37,8144,1343.76,5076,837.79,4053,665.32,11105,1830.56
002435.SZ,20150113,2819,259.74,2467,227.43,2888,266.46,2780,256.29,1046,96.25,1506,138.73,0,0.0,0,0.0,1091,100.84
002436.SZ,20150113,2867,877.51,1632,500.79,4858,1487.14,4900,1498.32,5888,1805.11,4981,1528.84,1270,388.12,3370,1029.93,10,4.71
002438.SZ,20150113,31856,7740.25,27875,6791.65,36946,8982.48,36149,8794.25,26610,6458.6,34204,8299.04,10107,2483.87,7291,1780.28,1328,393.96
002440.SZ,20150113,108684,24897.01,102617,23527.99,177830,40756.15,173910,39878.93,205015,47015.96,190148,43604.63,74746,17159.84,99601,22817.42,-33066,-7490.52
002441.SZ,20150113,8950,2149.77,9870,2372.18,11537,2767.91,13479,3239.76,10699,2577.15,9054,2179.68,3924,950.3,2707,653.51,6502,1577.72
002443.SZ,20150113,19282,1230.26,20046,1279.95,19254,1229.3,19977,1274.89,8338,532.69,6851,437.41,0,0.0,0,0.0,4988,320.6
002444.SZ,20150113,37404,4627.31,50197,6218.37,35540,4392.39,44550,5512.11,37774,4671.31,28356,3496.57,20006,2478.85,7621,942.82,27934,3459.86
002445.SZ,20150113,4155,748.14,5550,1001.96,5613,1013.69,7863,1420.51,6908,1249.64,3262,589.0,0,0.0,0,0.0,1059,193.54
002447.SZ,20150113,8105,1189.58,7197,1059.83,12232,1798.58,14347,2114.08,15695,2323.05,12058,1778.27,2222,329.17,4653,688.2,-2611,-371.92
002448.SZ,20150113,11000,2029.99,8889,1644.43,16049,2962.28,15410,2850.48,14778,2729.76,23600,4360.05,9346,1738.69,3275,605.77,2919,566.6
002449.SZ,20150113,36414,4254.41,36488,4275.67,37327,4364.11,38035,4451.26,26533,3121.61,25002,2925.23,1900,225.43,2648,313.4,-4287,-484.78
002450.SZ,20150113,22483,7002.58,22892,7136.49,50841,15856.84,57292,17876.63,50956,15902.72,58181,18166.14,36902,11545.19,22818,7128.07,9968,3110.68
002451.SZ,20150113,9784,723.88,8014,593.82,6950,514.58,8851,654.98,2536,188.52,2405,178.18,0,0.0,0,0.0,-129,-8.5
002452.SZ,20150113,3957,659.13,3861,645.18,5503,918.26,6592,1101.84,4430,740.0,5250,875.13,3285,549.79,1473,245.03,376,66.45
002454.SZ,20150113,32863,5158.52,43357,6817.96,43281,6797.13,57826,9092.58,48458,7633.3,41005,6456.81,23674,3738.95,6087,960.55,15998,2525.46
002455.SZ,20150113,5419,477.28,6656,586.88,6419,565.7,6004,529.26,1706,151.05,884,77.89,0,0.0,0,0.0,2459,216.48
002456.SZ,20150113,82525,16765.33,108800,22184.03,108357,22206.67,138948,28540.96,114713,23605.89,120806,24908.12,141823,29559.13,78864,16503.92,-26312,-5963.69
002457.SZ,20150113,22732,2373.55,24180,2529.05,22053,2306.79,24481,2562.97,20216,2121.89,14786,1548.57,1400,148.37,2954,310.02,10175,1067.27
002458.SZ,20150113,7630,828.97,9425,1024.78,8600,934.21,7654,831.25,2709,295.73,1860,202.88,0,0.0,0,0.0,810,86.57
002459.SZ,20150113,1988,244.72,1596,197.08,4165,512.71,3126,385.8,486,59.98,1917,234.53,0,0.0,0,0.0,-811,-99.08
002460.SZ,20150113,67672,11653.43,74048,12758.07,66227,11403.0,68920,11865.15,46373,7987.81,40248,6931.27,7895,1359.97,4951,849.71,15736,2729.11
002461.SZ,20150113,10528,1366.72,12576,1632.69,9681,1257.87,9272,1205.55,3925,510.69,2287,297.05,0,0.0,0,0.0,-3228,-417.39
002462.SZ,20150113,7880,2109.72,10166,2724.09,11327,3032.64,10706,2865.38,6753,1806.36,6564,1757.43,1476,398.19,0,0.0,2307,616.0
002463.SZ,20150113,29984,1410.53,20847,981.22,30020,1412.63,23698,1115.64,14903,700.8,21356,1004.05,0,0.0,9006,423.05,4277,203.05
002465.SZ,20150113,79246,16725.29,78941,16665.61,100990,21329.79,101523,21448.65,74642,15777.78,75353,15925.06,18468,3913.31,17530,3706.85,10717,2263.41
002466.SZ,20150113,7526,3610.23,9486,4551.99,11159,5348.85,13154,6303.83,11645,5573.73,8615,4121.36,2202,1056.61,1277,612.23,3131,1500.08
002467.SZ,20150113,42028,5732.3,51596,7036.54,45038,6136.96,47997,6545.26,37362,5103.05,29732,4060.73,8572,1178.04,3675,507.82,25882,3531.37
002468.SZ,20150113,5705,845.05,4993,740.41,8957,1327.27,8268,1225.17,4359,644.3,5761,851.04,0,0.0,0,0.0,855,129.28
002469.SZ,20150113,16129,2239.67,14358,1995.92,20447,2838.56,19947,2770.24,5648,786.67,7987,1108.43,112,15.64,43,5.94,1189,170.36
002470.SZ,20150113,13647,3841.53,12100,3408.95,10561,2972.94,12213,3438.95,6010,1695.06,7415,2089.01,1874,529.35,363,101.97,4677,1324.16
002471.SZ,20150113,11051,1344.37,14885,1811.22,22657,2758.64,25625,3118.61,21775,2651.48,14862,1811.34,0,0.0,110,13.31,4824,586.11
002472.SZ,20150113,10534,1327.36,13705,1737.07,12399,1572.37,13228,1677.45,9446,1205.7,4607,586.53,1142,146.48,1980,250.86,3060,394.6
002473.SZ,20150113,1528,424.68,1329,369.81,1754,487.06,1686,470.52,421,117.89,1189,331.22,500,141.92,0,0.0,-757,-207.6
002474.SZ,20150113,297696,35116.68,350654,41419.74,254890,30047.74,283452,33455.27,162817,19173.71,146131,17237.87,110812,13187.41,45979,5412.66,127784,15073.12
002475.SZ,20150113,16917,5539.17,20371,6671.0,23620,7734.93,28263,9254.88,32717,10724.87,37622,12337.18,41081,13489.86,28080,9225.77,29785,9752.74
002477.SZ,20150113,35016,3311.96,44146,4181.65,34015,3219.23,43910,4155.67,23042,2181.75,15382,1456.76,13541,1285.96,2176,204.82,16225,1546.17
002478.SZ,20150113,5762,640.4,5749,639.57,4982,553.41,4826,535.94,1613,179.24,1782,197.54,0,0.0,0,0.0,453,50.69
002479.SZ,20150113,18887,1681.34,15717,1399.86,19967,1777.49,18436,1640.96,6035,536.87,6714,597.39,125,11.16,4148,368.65,586,54.27
002480.SZ,20150113,21263,2221.47,21113,2209.33,25161,2633.29,27458,2872.9,16960,1776.8,15881,1661.17,4069,424.44,3000,312.6,2492,262.81
002481.SZ,20150113,5685,960.94,4777,807.81,10733,1816.19,11684,1977.16,5799,981.33,5746,971.81,0,0.0,10,1.69,168,33.04
002482.SZ,20150113,46504,8041.59,62099,10763.17,62283,10776.7,79136,13715.87,61330,10637.27,57509,9962.6,39936,6956.61,11309,1970.53,34655,6014.12
002483.SZ,20150113,8695,1010.17,12083,1404.22,8394,974.7,8292,963.55,6912,804.03,4904,570.3,1278,149.16,0,0.0,7448,867.14
002484.SZ,20150113,10335,1526.74,12562,1861.92,11515,1705.14,13959,2066.22,6501,966.75,2671,396.71,842,126.22,0,0.0,5574,828.25
002485.SZ,20150113,3534,393.13,2812,313.75,3067,340.82,3745,416.38,1290,146.85,1334,150.66,0,0.0,0,0.0,625,73.9
002486.SZ,20150113,34384,1462.71,30238,1286.58,23147,984.47,25963,1104.31,7958,339.52,10269,437.59,981,41.79,0,0.0,-1436,-60.0
002487.SZ,20150113,11806,1031.85,11515,1008.63,8166,714.47,7864,687.55,4693,411.94,3910,340.87,0,0.0,1375,121.21,2583,225.99
002488.SZ,20150113,13895,3750.38,16278,4403.83,16911,4562.16,18765,5076.35,15559,4228.59,12493,3382.93,2989,812.68,1819,490.69,7016,1951.57
002489.SZ,20150113,6676,947.58,8111,1151.42,9922,1405.87,11135,1579.01,6699,950.93,7706,1094.45,5579,795.09,1923,274.59,4140,590.97
002490.SZ,20150113,22473,1964.38,22873,2003.27,17961,1571.96,18602,1627.02,6702,588.08,5660,494.13,0,0.0,0,0.0,3041,270.34
002491.SZ,20150113,7064,1410.7,7072,1424.57,15856,3173.31,13534,2718.67,11297,2264.72,13131,2616.9,904,183.63,1382,272.23,1174,257.96
002492.SZ,20150113,11300,1070.29,11086,1050.93,10659,1010.91,11051,1047.43,1996,188.93,2320,219.21,502,47.44,0,0.0,-350,-31.31
002493.SZ,20150113,7461,892.19,8351,999.58,9239,1104.96,11767,1407.25,7569,906.95,5875,703.14,2661,317.85,937,111.97,1687,204.05
002494.SZ,20150113,4056,556.99,5551,763.11,4900,673.68,4587,630.77,2105,289.75,923,126.54,0,0.0,0,0.0,2775,382.77
002495.SZ,20150113,20377,3462.59,28059,4772.19,19312,3284.24,19920,3388.19,19479,3319.95,11341,1933.82,1743,298.54,1591,271.13,7640,1304.46
002496.SZ,20150113,19134,4771.31,29353,7336.16,32231,8078.41,47076,11807.27,42493,10650.04,30009,7531.1,24797,6283.85,12216,3109.07,30007,7515.66
002497.SZ,20150113,15197,1876.28,17371,2147.73,22282,2751.97,21038,2600.44,9108,1126.2,8078,997.21,1900,235.98,2000,245.03,4324,542.31
002498.SZ,20150113,7413,607.99,6365,522.59,6906,566.94,7914,649.53,1347,110.84,1387,113.65,0,0.0,0,0.0,758,62.94
002499.SZ,20150113,7738,1622.89,6247,1313.14,7159,1503.11,7694,1616.12,2058,433.34,3504,733.8,490,103.71,0,0.0,1642,348.68
002500.SZ,20150113,207778,31812.7,166390,25485.2,189298,29009.07,167980,25749.28,103581,15872.28,126083,19313.32,29627,4557.19,69830,10703.45,-41970,-6403.92
002501.SZ,20150113,72277,19163.58,65768,17472.54,100302,26633.04,92503,24579.48,78235,20767.23,86444,22948.51,25161,6693.19,31260,8256.51,-1298,-245.51
002502.SZ,20150113,10263,1400.83,11240,1535.26,11414,1557.01,12426,1696.08,7142,975.17,5427,738.96,274,37.29,0,0.0,1555,218.1
002503.SZ,20150113,7418,1530.51,7402,1526.38,11588,2385.6,10914,2248.39,5727,1173.64,6897,1415.7,1554,320.87,1072,220.15,3163,659.48
002504.SZ,20150113,8171,1291.3,5625,889.67,23799,3761.02,22567,3567.24,8225,1300.69,11919,1882.68,679,107.91,763,121.32,-6366,-1004.38
002505.SZ,20150113,154947,10571.13,136131,9290.74,73254,4995.34,73181,4993.14,27164,1850.25,43602,2970.37,6503,446.59,8955,609.07,-27974,-1908.93
002508.SZ,20150113,4852,1991.13,6565,2697.62,9917,4072.88,7331,3008.78,7184,2947.91,7597,3117.49,1393,569.39,1853,757.43,3649,1520.72
002510.SZ,20150113,18175,1625.71,16989,1522.02,15123,1352.95,18113,1620.52,8914,800.28,7110,636.39,0,0.0,0,0.0,3130,282.27
002511.SZ,20150113,7753,760.72,7864,774.71,9395,923.2,10049,988.74,6187,609.86,5421,530.33,0,0.0,0,0.0,-150,-16.02
002513.SZ,20150113,4566,506.0,3791,420.65,4353,483.15,5405,598.97,2569,285.08,2291,254.61,0,0.0,0,0.0,1648,184.09
002514.SZ,20150113,9347,1077.12,8749,1012.85,9480,1096.02,10190,1177.34,4891,568.13,6479,748.0,2000,231.42,300,34.5,3430,400.93
002515.SZ,20150113,1592,364.03,2278,522.7,2059,470.63,2151,491.02,996,228.67,217,49.61,0,0.0,0,0.0,463,105.18
002516.SZ,20150113,5117,994.69,5297,1032.97,6393,1244.0,6863,1335.06,3365,657.98,2689,523.6,0,0.0,26,5.05,1423,281.22
002518.SZ,20150113,14588,2365.14,14431,2343.32,19819,3213.76,18747,3043.3,10271,1667.87,12032,1950.78,2700,440.78,2168,350.15,8685,1412.42
002519.SZ,20150113,14136,2845.87,20312,4086.27,16933,3402.85,18300,3683.31,11512,2327.67,7079,1436.48,3611,733.58,500,103.9,2683,541.22
002520.SZ,20150113,17715,4605.56,11879,3120.05,23010,5993.96,20822,5412.46,21349,5553.94,26072,6768.91,2535,652.72,5835,1504.77,3054,797.03
002521.SZ,20150113,19944,2355.49,24681,2915.87,25598,3023.56,29478,3483.76,24343,2877.49,21126,2498.11,6443,763.92,1042,122.72,4732,564.17
002522.SZ,20150113,5185,874.61,5698,964.37,8936,1511.17,10499,1777.83,7573,1284.25,6107,1032.1,610,104.27,0,0.0,-1656,-275.97
002523.SZ,20150113,14385,925.04,14126,910.54,14815,952.61,13494,867.22,2920,188.74,4500,288.64,0,0.0,0,0.0,1522,100.08
002524.SZ,20150113,56933,3463.34,46600,2835.56,57972,3524.36,49787,3028.52,16146,981.91,30725,1867.32,0,0.0,3940,238.21,-774,-41.75
002526.SZ,20150113,27175,2019.33,27536,2049.14,16974,1261.39,19334,1436.93,9301,693.79,10024,745.58,3444,257.14,0,0.0,6660,497.8
002527.SZ,20150113,12471,2125.51,13524,2306.88,12524,2135.51,11574,1975.63,3838,656.33,4401,749.76,730,125.83,64,10.92,5502,941.95
002530.SZ,20150113,6567,504.99,6164,475.98,5526,426.06,4217,324.83,1384,106.44,3096,236.69,0,0.0,0,0.0,-134,-7.67
002532.SZ,20150113,20006,2134.95,21788,2326.33,17130,1828.06,17396,1855.57,7713,825.35,5665,606.45,0,0.0,0,0.0,982,105.78
002533.SZ,20150113,32470,2070.04,31345,2001.31,26601,1696.81,23605,1505.5,7482,478.59,11604,738.63,0,0.0,0,0.0,-3762,-237.69
002534.SZ,20150113,9288,1621.01,8613,1506.76,10303,1802.5,11761,2057.35,4071,709.32,4287,743.75,1737,303.43,739,128.4,-124,-17.74
002535.SZ,20150113,19303,1616.84,20405,1711.6,21228,1778.56,20502,1716.18,9676,811.35,9300,778.98,0,0.0,0,0.0,3853,324.27
002536.SZ,20150113,4360,1090.7,3491,874.41,3650,912.63,3267,816.81,796,198.7,1350,336.94,412,103.45,1109,277.32,2216,553.89
002537.SZ,20150113,1431,235.96,1476,243.37,2299,379.62,2031,334.99,728,120.45,951,157.67,0,0.0,0,0.0,2032,336.56
002539.SZ,20150113,4857,782.28,4938,798.85,5156,831.05,5793,933.04,3015,485.28,2297,366.72,0,0.0,0,0.0,1756,287.76
002540.SZ,20150113,40820,7007.0,40023,6890.29,39086,6718.52,36905,6345.61,27246,4704.54,27710,4764.84,5773,1000.31,8286,1429.64,341,83.86
002541.SZ,20150113,5027,690.55,5307,730.45,4860,668.83,4399,604.23,762,104.58,943,129.28,0,0.0,0,0.0,2360,325.34
002542.SZ,20150113,22113,2731.16,22938,2835.46,22977,2837.7,27950,3453.77,11723,1451.21,14707,1813.84,11020,1354.4,2239,271.42,3403,426.57
002543.SZ,20150113,14926,1721.52,13961,1614.42,14835,1710.63,13903,1601.96,4738,546.75,5698,656.32,0,0.0,936,106.2,608,77.19
002544.SZ,20150113,10916,2863.23,12620,3324.04,14672,3844.96,21216,5583.72,19197,5059.61,20155,5296.53,12956,3436.46,3750,999.97,16109,4267.9
002545.SZ,20150113,5610,904.98,5672,915.18,6242,1007.29,6037,974.18,2103,339.42,2245,362.32,0,0.0,0,0.0,-737,-118.36
002546.SZ,20150113,6406,817.0,5760,735.52,6974,890.58,7241,924.01,4060,518.24,2370,303.02,0,0.0,2068,263.27,-512,-65.23
002547.SZ,20150113,6039,949.05,5132,810.71,9692,1519.57,6648,1042.17,3254,511.17,6405,1002.85,0,0.0,800,124.07,4370,688.75
002548.SZ,20150113,11828,1131.07,11253,1076.68,6663,637.15,9559,913.25,3278,313.83,957,92.12,0,0.0,0,0.0,3468,331.97
002549.SZ,20150113,5497,745.85,5039,684.49,6619,898.76,7393,1003.39,3651,494.46,3399,459.85,64,8.67,0,0.0,48,8.32
002550.SZ,20150113,8068,1778.42,8581,1892.4,9542,2103.24,11514,2536.34,7813,1721.59,5892,1298.5,1000,219.74,436,95.75,5048,1112.56
002551.SZ,20150113,21651,4951.7,19263,4409.19,22572,5164.59,21564,4933.2,15133,3458.01,16581,3788.89,1041,237.43,2989,680.43,-6434,-1466.07
002552.SZ,20150113,23933,2063.61,14338,1240.62,14950,1286.64,11103,958.45,3254,279.75,14122,1211.99,0,0.0,2574,218.95,-6661,-568.13
002553.SZ,20150113,5618,668.35,6205,738.45,3224,383.82,2392,284.62,615,73.06,837,99.43,0,0.0,23,2.73,-79,-8.93
002554.SZ,20150113,16512,1765.17,15045,1611.72,15855,1695.61,13253,1418.86,5272,566.64,7984,851.38,8,0.86,1365,146.33,353,39.21
002555.SZ,20150113,2140,926.62,1962,850.34,2705,1170.44,2533,1097.16,1360,588.55,1678,724.36,573,249.26,605,262.99,-1375,-592.26
002556.SZ,20150113,48071,6348.16,72244,9570.02,67015,8855.11,86513,11441.19,91093,12069.62,83959,11127.61,56641,7520.42,20104,2654.48,57362,7651.41
002557.SZ,20150113,7664,1517.1,10162,2011.18,9705,1918.8,9866,1951.34,6089,1203.22,3429,676.6,0,0.0,0,0.0,5870,1160.34
002559.SZ,20150113,15071,2798.39,15963,2979.66,14259,2648.2,11683,2174.98,7566,1408.93,8716,1613.71,1587,299.77,2122,386.94,2187,432.91
002560.SZ,20150113,2265,395.41,2684,469.11,1767,308.84,1508,263.14,171,29.76,10,1.76,0,0.0,0,0.0,878,154.29
002561.SZ,20150113,8618,1022.47,8086,960.01,8447,1002.33,8133,965.41,2308,274.12,2148,254.3,0,0.0,1006,119.21,3593,426.51
002562.SZ,20150113,4549,575.24,4597,582.36,3466,439.18,4020,509.1,1437,182.85,835,105.81,0,0.0,0,0.0,1125,143.74
002563.SZ,20150113,1994,682.45,2429,833.24,3572,1221.33,2828,968.46,3071,1046.74,2436,828.09,1139,387.66,2083,708.37,3190,1090.58
002564.SZ,20150113,22423,1713.36,23478,1794.72,15306,1169.35,14946,1141.75,6386,488.32,5692,434.55,0,0.0,0,0.0,5476,420.56
002565.SZ,20150113,26004,2114.38,23138,1882.88,22822,1857.22,23499,1911.21,11263,916.4,16664,1354.88,3213,260.98,0,0.0,5288,432.09
002566.SZ,20150113,9434,1240.96,11424,1503.75,7841,1033.45,7792,1026.35,2690,354.71,2458,323.75,2509,329.93,800,105.2,26,5.15
002567.SZ,20150113,10800,928.4,5667,488.56,10733,921.83,9024,776.35,1140,97.88,7982,683.2,0,0.0,0,0.0,-2204,-186.63
002568.SZ,20150113,2136,975.89,2565,1173.22,4162,1901.7,4395,2010.13,5691,2619.81,3970,1826.46,339,156.83,1399,644.43,-593,-273.36
002569.SZ,20150113,2532,407.99,3087,498.27,2440,393.97,2144,345.78,358,58.02,125,20.09,26,4.16,0,0.0,969,157.04
002570.SZ,20150113,35774,5842.99,33660,5499.53,41875,6837.95,38479,6285.5,31066,5077.38,27668,4519.26,675,109.96,9583,1563.99,-16772,-2732.28
002571.SZ,20150113,34473,3685.99,44955,4804.73,39479,4218.0,45080,4819.57,38502,4098.65,22769,2423.08,10253,1094.19,9904,1049.45,10139,1069.92
002572.SZ,20150113,6473,1627.73,6790,1713.7,11747,2969.12,14112,3566.24,9056,2298.02,8706,2215.15,2982,767.39,650,167.16,3184,819.11
002573.SZ,20150113,17047,4738.25,20853,5804.29,24142,6718.74,24057,6695.44,17077,4761.82,13307,3704.58,868,241.45,917,255.96,6093,1688.4
002574.SZ,20150113,25414,2715.84,24276,2594.95,25626,2738.98,24766,2647.38,9640,1030.94,10302,1100.84,0,0.0,1337,142.59,2033,219.74
002575.SZ,20150113,3764,465.69,3620,448.22,3254,402.57,2862,354.2,1374,169.87,1843,227.28,1792,221.76,1860,230.19,-1169,-142.71
002576.SZ,20150113,5037,884.35,6007,1059.84,6378,1125.6,5220,920.9,3335,589.34,4115,724.37,4422,774.1,3830,668.28,7712,1354.71
002577.SZ,20150113,4266,1149.92,4443,1199.94,7181,1939.2,6695,1807.0,4182,1129.95,4491,1212.12,0,0.0,0,0.0,3058,830.04
002578.SZ,20150113,12968,2396.94,12050,2234.23,11545,2133.62,11416,2110.72,4236,786.23,3547,654.8,600,109.5,2336,426.54,4391,809.03
002579.SZ,20150113,25115,3252.75,25453,3301.45,36316,4701.53,31806,4122.0,19817,2561.69,24950,3218.34,2987,389.04,2026,263.22,-13,1.85
