code,trade_date,ts_code,name,vol,ratio,exchange
70576,2021-11-05,000576.SZ,甘化科工,514,0.0,SZ
70572,2021-11-05,000572.SZ,海馬汽車,306,0.0,SZ
70571,2021-11-05,000571.SZ,ST大洲,10100,0.0,SZ
70568,2021-11-05,000568.SZ,瀘州老窖,30608147,2.08,SZ
70567,2021-11-05,000567.SZ,海德股份,416755,0.06,SZ
70564,2021-11-05,000564.SZ,*ST大集,5500870,0.09,SZ
70563,2021-11-05,000563.SZ,陝國投A,23926874,0.6,SZ
70561,2021-11-05,000561.SZ,烽火電子,3694,0.0,SZ
70560,2021-11-05,000560.SZ,我愛我家,13767660,0.58,SZ
70559,2021-11-05,000559.SZ,萬向錢潮,62995086,1.9,SZ
70558,2021-11-05,000558.SZ,萊茵體育,13102,0.0,SZ
70555,2021-11-05,000555.SZ,神州信息,5458806,0.55,SZ
70553,2021-11-05,000553.SZ,安道麥A,6384309,0.29,SZ
70552,2021-11-05,000552.SZ,靖遠煤電,1000964,0.04,SZ
70550,2021-11-05,000550.SZ,江鈴汽車,5140207,0.98,SZ
70547,2021-11-05,000547.SZ,航天發展,18112193,1.12,SZ
70546,2021-11-05,000546.SZ,金圓股份,1748555,0.24,SZ
70544,2021-11-05,000544.SZ,中原環保,5904994,0.6,SZ
70543,2021-11-05,000543.SZ,皖能電力,40660711,1.79,SZ
70541,2021-11-05,000541.SZ,佛山照明,28794,0.0,SZ
70540,2021-11-05,000540.SZ,中天金融,74187668,1.05,SZ
70539,2021-11-05,000539.SZ,粵電力A,4413879,0.09,SZ
70538,2021-11-05,000538.SZ,雲南白藥,69892699,5.44,SZ
70592,2021-11-05,000592.SZ,平潭發展,18354533,0.95,SZ
70537,2021-11-05,000537.SZ,廣宇發展,11654404,0.62,SZ
70596,2021-11-05,000596.SZ,古井貢酒,7068952,1.73,SZ
70598,2021-11-05,000598.SZ,興蓉環境,84510598,2.83,SZ
70669,2021-11-05,000669.SZ,ST金鴻,6381,0.0,SZ
70667,2021-11-05,000667.SZ,美好置業,13852345,0.56,SZ
70666,2021-11-05,000666.SZ,經緯紡機,1735998,0.33,SZ
70665,2021-11-05,000665.SZ,湖北廣電,267,0.0,SZ
70661,2021-11-05,000661.SZ,長春高新,10942475,2.7,SZ
70657,2021-11-05,000657.SZ,中鎢高新,21763739,2.02,SZ
70656,2021-11-05,000656.SZ,金科股份,116273274,2.17,SZ
70652,2021-11-05,000652.SZ,泰達股份,3277985,0.22,SZ
70651,2021-11-05,000651.SZ,格力電器,733764223,12.19,SZ
70650,2021-11-05,000650.SZ,仁和藥業,13267894,0.94,SZ
70639,2021-11-05,000639.SZ,西王食品,5803430,0.53,SZ
70636,2021-11-05,000636.SZ,風華高科,213469,0.02,SZ
70635,2021-11-05,000635.SZ,英力特,4501,0.0,SZ
70631,2021-11-05,000631.SZ,順發恆業,2011185,0.08,SZ
70630,2021-11-05,000630.SZ,銅陵有色,291411276,2.76,SZ
70629,2021-11-05,000629.SZ,攀鋼釩鈦,192198301,2.23,SZ
70627,2021-11-05,000627.SZ,天茂集團,66216885,1.34,SZ
70625,2021-11-05,000625.SZ,長安汽車,240558778,3.78,SZ
70623,2021-11-05,000623.SZ,吉林敖東,15149080,1.3,SZ
70620,2021-11-05,000620.SZ,新華聯,6995620,0.36,SZ
70617,2021-11-05,000617.SZ,中油資本,22662762,0.17,SZ
70616,2021-11-05,000616.SZ,ST海投,77000,0.0,SZ
70615,2021-11-05,000615.SZ,奧園美谷,6100,0.0,SZ
70612,2021-11-05,000612.SZ,焦作萬方,4129656,0.34,SZ
70607,2021-11-05,000607.SZ,華媒控股,103,0.0,SZ
70605,2021-11-05,000605.SZ,渤海股份,69,0.0,SZ
70603,2021-11-05,000603.SZ,盛達資源,3202851,0.46,SZ
70601,2021-11-05,000601.SZ,韶能股份,19083511,1.76,SZ
70600,2021-11-05,000600.SZ,建投能源,12616969,0.7,SZ
70597,2021-11-05,000597.SZ,東北製藥,1998638,0.14,SZ
72139,2021-11-05,002139.SZ,拓邦股份,164385395,13.27,SZ
70536,2021-11-05,000536.SZ,華映科技,1790301,0.06,SZ
70532,2021-11-05,000532.SZ,華金資本,58,0.0,SZ
70156,2021-11-05,000156.SZ,華數傳媒,9338693,0.5,SZ
70155,2021-11-05,000155.SZ,川能動力,13368371,1.05,SZ
70150,2021-11-05,000150.SZ,宜華健康,525847,0.05,SZ
70100,2021-11-05,000100.SZ,TCL科技,438931557,3.12,SZ
70099,2021-11-05,000099.SZ,中信海直,4352519,0.56,SZ
70096,2021-11-05,000096.SZ,廣聚能源,12504542,2.36,SZ
70090,2021-11-05,000090.SZ,天健集團,20160847,1.07,SZ
70089,2021-11-05,000089.SZ,深圳機場,61013300,2.97,SZ
70088,2021-11-05,000088.SZ,鹽田港,7010095,0.31,SZ
70078,2021-11-05,000078.SZ,海王生物,13807178,0.5,SZ
70070,2021-11-05,000070.SZ,特發信息,5331252,0.64,SZ
70069,2021-11-05,000069.SZ,華僑城A,222460543,2.71,SZ
70068,2021-11-05,000068.SZ,華控賽格,36267,0.0,SZ
70066,2021-11-05,000066.SZ,中國長城,50686910,1.72,SZ
70065,2021-11-05,000065.SZ,北方國際,1092487,0.14,SZ
70063,2021-11-05,000063.SZ,中興通訊,88064034,2.26,SZ
70062,2021-11-05,000062.SZ,深圳華強,5703914,0.54,SZ
70061,2021-11-05,000061.SZ,農產品,13325609,0.78,SZ
70060,2021-11-05,000060.SZ,中金嶺南,61493596,1.68,SZ
70059,2021-11-05,000059.SZ,華錦股份,54428975,3.4,SZ
70058,2021-11-05,000058.SZ,深賽格,1068737,0.1,SZ
70055,2021-11-05,000055.SZ,方大集團,166,0.0,SZ
70050,2021-11-05,000050.SZ,深天馬A,40184420,1.63,SZ
70049,2021-11-05,000049.SZ,德賽電池,3664639,1.22,SZ
70048,2021-11-05,000048.SZ,京基智農,1264810,0.24,SZ
70046,2021-11-05,000046.SZ,泛海控股,33879805,0.65,SZ
70045,2021-11-05,000045.SZ,深紡織A,3,0.0,SZ
70042,2021-11-05,000042.SZ,中洲控股,155633,0.02,SZ
70040,2021-11-05,000040.SZ,東旭藍天,1098708,0.07,SZ
70157,2021-11-05,000157.SZ,中聯重科,267214868,3.76,SZ
70533,2021-11-05,000533.SZ,順鈉股份,38100,0.0,SZ
70158,2021-11-05,000158.SZ,常山北明,11503055,0.71,SZ
70301,2021-11-05,000301.SZ,東方盛虹,161933574,3.34,SZ
70528,2021-11-05,000528.SZ,柳工,68012253,4.61,SZ
70525,2021-11-05,000525.SZ,ST紅太陽,12453,0.0,SZ
70523,2021-11-05,000523.SZ,*ST浪奇,71,0.0,SZ
70519,2021-11-05,000519.SZ,中兵紅箭,18171749,1.3,SZ
70518,2021-11-05,000518.SZ,四環生物,35300,0.0,SZ
70517,2021-11-05,000517.SZ,榮安地產,15752609,0.49,SZ
70516,2021-11-05,000516.SZ,國際醫學,18783799,0.82,SZ
70514,2021-11-05,000514.SZ,渝開發,23639,0.0,SZ
70513,2021-11-05,000513.SZ,麗珠集團,36228833,5.8,SZ
70510,2021-11-05,000510.SZ,新金路,5025,0.0,SZ
70507,2021-11-05,000507.SZ,珠海港,14424,0.0,SZ
70503,2021-11-05,000503.SZ,國新健康,2925419,0.32,SZ
70501,2021-11-05,000501.SZ,鄂武商A,4758420,0.61,SZ
70498,2021-11-05,000498.SZ,山東路橋,21901253,1.4,SZ
70488,2021-11-05,000488.SZ,晨鳴紙業,11277409,0.64,SZ
70429,2021-11-05,000429.SZ,粵高速A,20630228,1.18,SZ
70426,2021-11-05,000426.SZ,興業礦業,17180525,0.93,SZ
70425,2021-11-05,000425.SZ,徐工機械,358991177,4.58,SZ
70423,2021-11-05,000423.SZ,東阿阿膠,57398080,8.77,SZ
70417,2021-11-05,000417.SZ,合肥百貨,5249,0.0,SZ
70415,2021-11-05,000415.SZ,渤海租賃,108696859,1.75,SZ
70413,2021-11-05,000413.SZ,東旭光電,7752232,0.14,SZ
70407,2021-11-05,000407.SZ,勝利股份,78,0.0,SZ
70403,2021-11-05,000403.SZ,派林生物,3774236,0.51,SZ
70402,2021-11-05,000402.SZ,金融街,49922996,1.67,SZ
70401,2021-11-05,000401.SZ,冀東水泥,20390595,1.44,SZ
70400,2021-11-05,000400.SZ,許繼電氣,33109682,3.28,SZ
70338,2021-11-05,000338.SZ,濰柴動力,472647468,6.96,SZ
70333,2021-11-05,000333.SZ,美的集團,1266385562,18.12,SZ
70166,2021-11-05,000166.SZ,申萬宏源,334197451,1.48,SZ
77068,2021-11-05,300068.SZ,南都電源,13164335,1.52,SZ
72142,2021-11-05,002142.SZ,寧波銀行,347437127,5.78,SZ
72146,2021-11-05,002146.SZ,榮盛發展,85043638,1.95,SZ
72681,2021-11-05,002681.SZ,奮達科技,100283,0.0,SZ
72678,2021-11-05,002678.SZ,珠江鋼琴,427208,0.03,SZ
72677,2021-11-05,002677.SZ,浙江美大,12370599,1.91,SZ
72675,2021-11-05,002675.SZ,東誠藥業,17186466,2.14,SZ
72673,2021-11-05,002673.SZ,西部證券,52043814,1.16,SZ
72672,2021-11-05,002672.SZ,東江環保,4335933,0.63,SZ
72670,2021-11-05,002670.SZ,國盛金控,9041485,0.46,SZ
72668,2021-11-05,002668.SZ,ST奧馬,3349,0.0,SZ
72665,2021-11-05,002665.SZ,首航高科,2891120,0.11,SZ
72664,2021-11-05,002664.SZ,長鷹信質,905828,0.22,SZ
72663,2021-11-05,002663.SZ,普邦股份,13250,0.0,SZ
72662,2021-11-05,002662.SZ,京威股份,210266,0.01,SZ
72661,2021-11-05,002661.SZ,克明食品,37231,0.01,SZ
72683,2021-11-05,002683.SZ,宏大爆破,11456246,1.52,SZ
72659,2021-11-05,002659.SZ,凱文教育,212527,0.03,SZ
72657,2021-11-05,002657.SZ,中科金財,6359,0.0,SZ
72656,2021-11-05,002656.SZ,ST摩登,81,0.0,SZ
72654,2021-11-05,002654.SZ,萬潤科技,12000,0.0,SZ
72653,2021-11-05,002653.SZ,海思科,4174351,0.38,SZ
72651,2021-11-05,002651.SZ,利君股份,16822222,1.62,SZ
72650,2021-11-05,002650.SZ,加加食品,48000,0.0,SZ
72649,2021-11-05,002649.SZ,博彥科技,2338,0.0,SZ
72648,2021-11-05,002648.SZ,衛星化學,95854953,5.57,SZ
72646,2021-11-05,002646.SZ,青青稞酒,181,0.0,SZ
72643,2021-11-05,002643.SZ,萬潤股份,15289571,1.64,SZ
72642,2021-11-05,002642.SZ,榮聯科技,34189,0.0,SZ
72641,2021-11-05,002641.SZ,永高股份,39854264,3.22,SZ
72640,2021-11-05,002640.SZ,*ST跨境,5920684,0.38,SZ
72658,2021-11-05,002658.SZ,雪迪龍,11637,0.0,SZ
72685,2021-11-05,002685.SZ,華東重機,23125,0.0,SZ
72690,2021-11-05,002690.SZ,美亞光電,98172103,14.52,SZ
72695,2021-11-05,002695.SZ,煌上煌,3639563,0.71,SZ
72761,2021-11-05,002761.SZ,浙江建投,511706,0.04,SZ
72756,2021-11-05,002756.SZ,永興材料,5101784,1.25,SZ
72755,2021-11-05,002755.SZ,奧賽康,2118764,0.22,SZ
72752,2021-11-05,002752.SZ,昇興股份,36753,0.0,SZ
72751,2021-11-05,002751.SZ,易尚展示,15500,0.01,SZ
72747,2021-11-05,002747.SZ,埃斯頓,197250144,22.7,SZ
72746,2021-11-05,002746.SZ,仙壇股份,9254978,1.07,SZ
72745,2021-11-05,002745.SZ,木林森,46652271,3.14,SZ
72741,2021-11-05,002741.SZ,光華科技,962,0.0,SZ
72739,2021-11-05,002739.SZ,萬達電影,3501683,0.15,SZ
72738,2021-11-05,002738.SZ,中礦資源,3325263,1.02,SZ
72737,2021-11-05,002737.SZ,葵花藥業,7576119,1.29,SZ
72736,2021-11-05,002736.SZ,國信證券,75236767,0.78,SZ
72733,2021-11-05,002733.SZ,雄韜股份,3853820,1.0,SZ
72727,2021-11-05,002727.SZ,一心堂,30308070,5.08,SZ
72726,2021-11-05,002726.SZ,龍大肉食,4810487,0.44,SZ
72721,2021-11-05,002721.SZ,金一文化,2870,0.0,SZ
72717,2021-11-05,002717.SZ,嶺南股份,3120451,0.18,SZ
72716,2021-11-05,002716.SZ,金貴銀業,279977,0.01,SZ
72714,2021-11-05,002714.SZ,牧原股份,130349595,2.47,SZ
72709,2021-11-05,002709.SZ,天賜材料,57560039,6.02,SZ
72707,2021-11-05,002707.SZ,眾信旅遊,694483,0.07,SZ
72706,2021-11-05,002706.SZ,良信股份,68065790,6.67,SZ
72705,2021-11-05,002705.SZ,新寶股份,12618620,1.52,SZ
72703,2021-11-05,002703.SZ,浙江世寶,365903,0.06,SZ
72701,2021-11-05,002701.SZ,奧瑞金,82819734,3.38,SZ
72699,2021-11-05,002699.SZ,美盛文化,12549119,1.37,SZ
72698,2021-11-05,002698.SZ,博實股份,14812633,1.44,SZ
72697,2021-11-05,002697.SZ,紅旗連鎖,23275042,1.71,SZ
72639,2021-11-05,002639.SZ,雪人股份,42304,0.0,SZ
72638,2021-11-05,002638.SZ,勤上股份,10100,0.0,SZ
72636,2021-11-05,002636.SZ,金安國紀,6331178,0.86,SZ
72635,2021-11-05,002635.SZ,安潔科技,8069784,1.17,SZ
72583,2021-11-05,002583.SZ,海能達,25840973,1.4,SZ
72582,2021-11-05,002582.SZ,好想你,3866049,0.84,SZ
72581,2021-11-05,002581.SZ,未名醫藥,62854,0.0,SZ
72577,2021-11-05,002577.SZ,雷柏科技,401933,0.14,SZ
72574,2021-11-05,002574.SZ,明牌珠寶,3,0.0,SZ
72573,2021-11-05,002573.SZ,清新環境,2082608,0.14,SZ
72572,2021-11-05,002572.SZ,索菲亞,157460704,17.25,SZ
72570,2021-11-05,002570.SZ,貝因美,3221965,0.29,SZ
72568,2021-11-05,002568.SZ,百潤股份,20544965,2.74,SZ
72567,2021-11-05,002567.SZ,唐人神,11526966,0.95,SZ
72564,2021-11-05,002564.SZ,天沃科技,10051,0.0,SZ
72563,2021-11-05,002563.SZ,森馬服飾,220438924,8.18,SZ
72561,2021-11-05,002561.SZ,徐家匯,30000,0.0,SZ
72558,2021-11-05,002558.SZ,巨人網絡,24976229,1.23,SZ
72557,2021-11-05,002557.SZ,洽洽食品,95387713,18.81,SZ
72556,2021-11-05,002556.SZ,輝隆股份,1140849,0.12,SZ
72555,2021-11-05,002555.SZ,三七互娛,56849270,2.56,SZ
72554,2021-11-05,002554.SZ,惠博普,117,0.0,SZ
72552,2021-11-05,002552.SZ,寶鼎科技,47634,0.01,SZ
72551,2021-11-05,002551.SZ,尚榮醫療,217672,0.02,SZ
72550,2021-11-05,002550.SZ,千紅製藥,523073,0.04,SZ
72547,2021-11-05,002547.SZ,春興精工,1638916,0.14,SZ
72546,2021-11-05,002546.SZ,新聯電子,29,0.0,SZ
72545,2021-11-05,002545.SZ,東方鐵塔,7327844,0.58,SZ
72544,2021-11-05,002544.SZ,傑賽科技,21921813,3.2,SZ
72543,2021-11-05,002543.SZ,萬和電氣,1218,0.0,SZ
72542,2021-11-05,002542.SZ,中化岩土,1293923,0.07,SZ
72541,2021-11-05,002541.SZ,鴻路鋼構,33979612,6.4,SZ
72540,2021-11-05,002540.SZ,亞太科技,1771,0.0,SZ
72585,2021-11-05,002585.SZ,雙星新材,20758470,1.79,SZ
72766,2021-11-05,002766.SZ,*ST索菱,2000,0.0,SZ
72586,2021-11-05,002586.SZ,*ST圍海,4002,0.0,SZ
72589,2021-11-05,002589.SZ,瑞康醫藥,7068993,0.46,SZ
72631,2021-11-05,002631.SZ,德爾未來,97,0.0,SZ
72630,2021-11-05,002630.SZ,華西能源,67526,0.0,SZ
72628,2021-11-05,002628.SZ,成都路橋,56,0.0,SZ
72626,2021-11-05,002626.SZ,金達威,3783594,0.61,SZ
72625,2021-11-05,002625.SZ,光啟技術,32590185,1.51,SZ
72624,2021-11-05,002624.SZ,完美世界,108319118,5.58,SZ
72622,2021-11-05,002622.SZ,融鈺集團,576,0.0,SZ
72621,2021-11-05,002621.SZ,美吉姆,78539,0.0,SZ
72619,2021-11-05,002619.SZ,*ST艾格,25543,0.0,SZ
72618,2021-11-05,002618.SZ,*ST丹邦,895555,0.16,SZ
72617,2021-11-05,002617.SZ,露笑科技,23195527,1.44,SZ
72616,2021-11-05,002616.SZ,長青集團,25775,0.0,SZ
72614,2021-11-05,002614.SZ,奧佳華,18051058,2.86,SZ
72612,2021-11-05,002612.SZ,朗姿股份,5236709,1.18,SZ
72611,2021-11-05,002611.SZ,東方精工,28929093,2.17,SZ
72610,2021-11-05,002610.SZ,愛康科技,74951604,1.67,SZ
72609,2021-11-05,002609.SZ,捷順科技,3482530,0.54,SZ
72608,2021-11-05,002608.SZ,江蘇國信,3586401,0.09,SZ
72607,2021-11-05,002607.SZ,中公教育,47553152,0.77,SZ
72605,2021-11-05,002605.SZ,姚記科技,3256955,0.8,SZ
72603,2021-11-05,002603.SZ,以嶺藥業,25740190,1.54,SZ
72602,2021-11-05,002602.SZ,世紀華通,144962417,1.94,SZ
72601,2021-11-05,002601.SZ,龍佰集團,172348879,7.23,SZ
72600,2021-11-05,002600.SZ,領益智造,140811458,1.99,SZ
72597,2021-11-05,002597.SZ,金禾實業,5832653,1.03,SZ
72596,2021-11-05,002596.SZ,海南瑞澤,4137760,0.36,SZ
72595,2021-11-05,002595.SZ,豪邁科技,44750813,5.59,SZ
72594,2021-11-05,002594.SZ,比亞迪,65884213,3.63,SZ
72590,2021-11-05,002590.SZ,萬安科技,734,0.0,SZ
72588,2021-11-05,002588.SZ,史丹利,319107,0.02,SZ
72539,2021-11-05,002539.SZ,雲圖控股,27141813,2.68,SZ
72768,2021-11-05,002768.SZ,國恩股份,747060,0.27,SZ
72773,2021-11-05,002773.SZ,康弘藥業,5857920,0.63,SZ
77008,2021-11-05,300008.SZ,天海防務,3615873,0.2,SZ
77006,2021-11-05,300006.SZ,萊美藥業,11235419,1.06,SZ
77005,2021-11-05,300005.SZ,探路者,9,0.0,SZ
77003,2021-11-05,300003.SZ,樂普醫療,106261127,5.88,SZ
77002,2021-11-05,300002.SZ,神州泰岳,16310210,0.83,SZ
77001,2021-11-05,300001.SZ,特銳德,53022221,5.09,SZ
73816,2021-11-05,003816.SZ,中國廣核,191204697,0.48,SZ
73013,2021-11-05,003013.SZ,地鐵設計,526388,0.13,SZ
73012,2021-11-05,003012.SZ,東鵬控股,2133964,0.17,SZ
73009,2021-11-05,003009.SZ,中天火箭,41853,0.02,SZ
73006,2021-11-05,003006.SZ,百亞股份,1585090,0.37,SZ
72993,2021-11-05,002993.SZ,奧海科技,204152,0.08,SZ
72991,2021-11-05,002991.SZ,甘源食品,141853,0.15,SZ
77009,2021-11-05,300009.SZ,安科生物,30627293,1.86,SZ
72990,2021-11-05,002990.SZ,盛視科技,399921,0.15,SZ
72985,2021-11-05,002985.SZ,北摩高科,2430709,0.95,SZ
72984,2021-11-05,002984.SZ,森麒麟,5499325,0.84,SZ
72982,2021-11-05,002982.SZ,湘佳股份,227451,0.22,SZ
72980,2021-11-05,002980.SZ,華盛昌,232544,0.17,SZ
72979,2021-11-05,002979.SZ,雷賽智能,2868726,0.95,SZ
72978,2021-11-05,002978.SZ,安寧股份,1586243,0.39,SZ
72977,2021-11-05,002977.SZ,天箭科技,558859,0.78,SZ
72975,2021-11-05,002975.SZ,博傑股份,1170806,0.83,SZ
72973,2021-11-05,002973.SZ,僑銀股份,397747,0.09,SZ
72970,2021-11-05,002970.SZ,銳明技術,4954322,2.86,SZ
72969,2021-11-05,002969.SZ,嘉美包裝,61021,0.0,SZ
72967,2021-11-05,002967.SZ,廣電計量,17441205,3.03,SZ
72966,2021-11-05,002966.SZ,蘇州銀行,23599961,0.7,SZ
72987,2021-11-05,002987.SZ,京北方,328379,0.14,SZ
77010,2021-11-05,300010.SZ,豆神教育,6900628,0.79,SZ
77011,2021-11-05,300011.SZ,鼎漢技術,88,0.0,SZ
77012,2021-11-05,300012.SZ,華測檢測,320126334,19.13,SZ
77065,2021-11-05,300065.SZ,海蘭信,153,0.0,SZ
77064,2021-11-05,300064.SZ,*ST金剛,14736,0.0,SZ
77059,2021-11-05,300059.SZ,東方財富,647529384,6.24,SZ
77058,2021-11-05,300058.SZ,藍色光標,23832659,0.95,SZ
77056,2021-11-05,300056.SZ,三維絲,59,0.0,SZ
77055,2021-11-05,300055.SZ,萬邦達,350117,0.04,SZ
77054,2021-11-05,300054.SZ,鼎龍股份,15444255,1.64,SZ
77053,2021-11-05,300053.SZ,歐比特,3795981,0.54,SZ
77049,2021-11-05,300049.SZ,福瑞股份,7,0.0,SZ
77048,2021-11-05,300048.SZ,合康新能,81,0.0,SZ
77045,2021-11-05,300045.SZ,華力創通,1003432,0.16,SZ
77044,2021-11-05,300044.SZ,*ST賽為,873,0.0,SZ
77043,2021-11-05,300043.SZ,星輝娛樂,1378043,0.11,SZ
77039,2021-11-05,300039.SZ,上海凱寶,1150660,0.11,SZ
77038,2021-11-05,300038.SZ,*ST數知,268443,0.02,SZ
77037,2021-11-05,300037.SZ,新宙邦,24759064,6.02,SZ
77036,2021-11-05,300036.SZ,超圖軟件,43152861,8.81,SZ
77034,2021-11-05,300034.SZ,鋼研高納,1650552,0.33,SZ
77033,2021-11-05,300033.SZ,同花順,18620510,3.46,SZ
77032,2021-11-05,300032.SZ,金龍機電,348,0.0,SZ
77031,2021-11-05,300031.SZ,寶通科技,4772328,1.2,SZ
77027,2021-11-05,300027.SZ,華誼兄弟,217878,0.0,SZ
77026,2021-11-05,300026.SZ,紅日藥業,18156599,0.6,SZ
77024,2021-11-05,300024.SZ,機器人,14506297,0.92,SZ
77021,2021-11-05,300021.SZ,大禹節水,58,0.0,SZ
77020,2021-11-05,300020.SZ,銀江技術,1157775,0.17,SZ
77017,2021-11-05,300017.SZ,網宿科技,40509859,1.65,SZ
77015,2021-11-05,300015.SZ,愛爾眼科,349897048,6.47,SZ
77014,2021-11-05,300014.SZ,億緯鋰能,129665568,6.83,SZ
72962,2021-11-05,002962.SZ,五方光電,2427,0.0,SZ
72961,2021-11-05,002961.SZ,瑞達期貨,2296215,0.51,SZ
72960,2021-11-05,002960.SZ,青鳥消防,19440901,5.58,SZ
72959,2021-11-05,002959.SZ,小熊電器,924132,0.59,SZ
72859,2021-11-05,002859.SZ,潔美科技,5824450,1.42,SZ
72851,2021-11-05,002851.SZ,麥格米特,46025227,9.25,SZ
72850,2021-11-05,002850.SZ,科達利,2446820,1.05,SZ
72847,2021-11-05,002847.SZ,鹽津鋪子,731236,0.56,SZ
72845,2021-11-05,002845.SZ,同興達,667248,0.28,SZ
72841,2021-11-05,002841.SZ,視源股份,15448719,2.31,SZ
72839,2021-11-05,002839.SZ,張家港行,53214803,2.94,SZ
72838,2021-11-05,002838.SZ,道恩股份,1282110,0.31,SZ
72837,2021-11-05,002837.SZ,英維克,1595263,0.47,SZ
72833,2021-11-05,002833.SZ,弘亞數控,16509989,5.44,SZ
72832,2021-11-05,002832.SZ,比音勒芬,17644780,3.2,SZ
72831,2021-11-05,002831.SZ,裕同科技,69943944,7.51,SZ
72821,2021-11-05,002821.SZ,凱萊英,12743066,5.2,SZ
72818,2021-11-05,002818.SZ,富森美,8466966,1.13,SZ
72815,2021-11-05,002815.SZ,崇達技術,11694753,1.33,SZ
72812,2021-11-05,002812.SZ,恩捷股份,81861654,9.17,SZ
72810,2021-11-05,002810.SZ,山東赫達,7789394,2.28,SZ
72807,2021-11-05,002807.SZ,江陰銀行,37500395,1.72,SZ
72803,2021-11-05,002803.SZ,吉宏股份,3864390,0.99,SZ
72802,2021-11-05,002802.SZ,洪匯新材,2670,0.0,SZ
72801,2021-11-05,002801.SZ,微光股份,21,0.0,SZ
72798,2021-11-05,002798.SZ,帝歐家居,2475303,0.63,SZ
72797,2021-11-05,002797.SZ,第一創業,54502763,1.29,SZ
72796,2021-11-05,002796.SZ,世嘉科技,33117,0.01,SZ
72793,2021-11-05,002793.SZ,羅欣藥業,10972149,0.74,SZ
72792,2021-11-05,002792.SZ,通宇通訊,434927,0.12,SZ
72791,2021-11-05,002791.SZ,堅朗五金,5752558,1.78,SZ
72782,2021-11-05,002782.SZ,可立克,708324,0.14,SZ
72777,2021-11-05,002777.SZ,久遠銀海,6169400,1.96,SZ
72867,2021-11-05,002867.SZ,周大生,32900874,3.0,SZ
72769,2021-11-05,002769.SZ,普路通,34869,0.0,SZ
72869,2021-11-05,002869.SZ,金溢科技,79445,0.04,SZ
72880,2021-11-05,002880.SZ,衛光生物,397732,0.17,SZ
72958,2021-11-05,002958.SZ,青農商行,42442149,0.76,SZ
72957,2021-11-05,002957.SZ,科瑞技術,1043233,0.25,SZ
72955,2021-11-05,002955.SZ,鴻合科技,73068,0.03,SZ
72951,2021-11-05,002951.SZ,金時科技,2558,0.0,SZ
72950,2021-11-05,002950.SZ,奧美醫療,788202,0.12,SZ
72948,2021-11-05,002948.SZ,青島銀行,10289000,0.37,SZ
72947,2021-11-05,002947.SZ,恆銘達,131366,0.07,SZ
72946,2021-11-05,002946.SZ,新乳業,5369752,0.61,SZ
72945,2021-11-05,002945.SZ,華林證券,3010626,0.11,SZ
72941,2021-11-05,002941.SZ,新疆交通,2613902,0.4,SZ
72939,2021-11-05,002939.SZ,長城證券,31895553,1.02,SZ
72938,2021-11-05,002938.SZ,鵬鼎控股,32854952,1.41,SZ
72936,2021-11-05,002936.SZ,鄭州銀行,25988652,0.44,SZ
72930,2021-11-05,002930.SZ,宏川智慧,56518841,12.65,SZ
72929,2021-11-05,002929.SZ,潤建股份,372498,0.16,SZ
72928,2021-11-05,002928.SZ,華夏航空,10435640,1.02,SZ
72926,2021-11-05,002926.SZ,華西證券,34331236,1.3,SZ
72925,2021-11-05,002925.SZ,盈趣科技,6769229,0.86,SZ
72920,2021-11-05,002920.SZ,德賽西威,18752320,3.4,SZ
72918,2021-11-05,002918.SZ,蒙娜麗莎,7449687,1.79,SZ
72916,2021-11-05,002916.SZ,深南電路,16961362,3.46,SZ
72913,2021-11-05,002913.SZ,奧士康,846462,0.53,SZ
72912,2021-11-05,002912.SZ,中新賽克,1565379,0.89,SZ
72911,2021-11-05,002911.SZ,佛燃能源,2214163,0.23,SZ
72910,2021-11-05,002910.SZ,莊園牧場,4607267,2.33,SZ
72907,2021-11-05,002907.SZ,華森製藥,146259,0.03,SZ
72906,2021-11-05,002906.SZ,華陽集團,6067901,1.27,SZ
72901,2021-11-05,002901.SZ,大博醫療,983745,0.24,SZ
72891,2021-11-05,002891.SZ,中寵股份,13849531,4.7,SZ
72879,2021-11-05,002879.SZ,長纜科技,1075,0.0,SZ
72538,2021-11-05,002538.SZ,司爾特,4120,0.0,SZ
72537,2021-11-05,002537.SZ,海聯金匯,15963939,1.35,SZ
72534,2021-11-05,002534.SZ,杭鍋股份,1879404,0.25,SZ
72284,2021-11-05,002284.SZ,亞太股份,121076,0.01,SZ
72283,2021-11-05,002283.SZ,天潤工業,2185,0.0,SZ
72281,2021-11-05,002281.SZ,光迅科技,13534224,1.93,SZ
72280,2021-11-05,002280.SZ,聯絡互動,406474,0.01,SZ
72279,2021-11-05,002279.SZ,久其軟件,15969,0.0,SZ
72277,2021-11-05,002277.SZ,友阿股份,1035655,0.07,SZ
72276,2021-11-05,002276.SZ,萬馬股份,14587561,1.4,SZ
72275,2021-11-05,002275.SZ,桂林三金,1133532,0.19,SZ
72274,2021-11-05,002274.SZ,華昌化工,1707,0.0,SZ
72273,2021-11-05,002273.SZ,水晶光電,31707578,2.28,SZ
72271,2021-11-05,002271.SZ,東方雨虹,308377616,12.21,SZ
72269,2021-11-05,002269.SZ,美邦服飾,34772,0.0,SZ
72268,2021-11-05,002268.SZ,衛士通,39140817,4.62,SZ
72285,2021-11-05,002285.SZ,世聯行,14167503,0.69,SZ
