,RiskParity,Momentum_k0.1,Momentum_k0.5,Momentum_k1.0,Momentum_k1.5,Momentum_k2.0
2015-08-04,0.036168991465109115,0.03588784778482811,0.0358878477848281,0.03082579952908818,0.03082579952908819,0.030825799529088174
2015-08-05,-0.01901374341587461,-0.018866262510544306,-0.0188662625105443,-0.02041735053147018,-0.02041735053147018,-0.020417350531470164
2015-08-06,-0.006520417578280494,-0.006482717139519962,-0.006482717139519961,-0.009000458817319224,-0.009000458817319222,-0.009000458817319217
2015-08-07,0.02339522777111692,0.023189201440514187,0.023189201440514177,0.019429006677783855,0.01942900667778386,0.01942900667778385
2015-08-10,0.053302496676561194,0.05292316177581922,0.0529231617758192,0.04511101605858279,0.045111016058582795,0.04511101605858276
2015-08-11,0.07993026740433364,0.07919296814100456,0.07919296814100449,-0.004227290029025117,-0.004227290029025093,-0.004227290029025085
2015-08-12,0.03560231496428554,0.03524101634063129,0.03524101634063125,-0.012309588905962773,-0.012309588905962749,-0.012309588905962746
2015-08-13,-0.004063155399590843,-0.003997237032518837,-0.003997237032518824,0.014652225808516032,0.014652225808516026,0.014652225808516018
2015-08-14,-0.027584110517533445,-0.027361759178423702,-0.027361759178423678,-0.0005206195130415279,-0.0005206195130415331,-0.0005206195130415352
2015-08-17,0.009751717624523627,0.009657968031111495,0.009657968031111488,0.0010565815971793778,0.0010565815971793834,0.0010565815971793815
2015-08-18,-0.08982921791183195,-0.08910746593740516,-0.08910746593740512,-0.06146718395221468,-0.06146718395221469,-0.06146718395221465
2015-08-19,0.021549933637957208,0.021296575780205503,0.021296575780205492,0.015677248766418145,0.01567724876641817,0.015677248766418156
2015-08-20,0.008831163679023353,0.008654690822367535,0.008654690822367507,-0.03185112062221286,-0.03185112062221285,-0.03185112062221281
2015-08-21,-0.01633641326406654,-0.016321463191698568,-0.01632146319169858,-0.045396560122938946,-0.04539656012293893,-0.04539656012293892
2015-08-24,-0.07759599198740162,-0.07720415271865333,-0.07720415271865332,-0.08698639459405318,-0.08698639459405315,-0.0869863945940531
2015-08-25,-0.0947157258969521,-0.09394047864518311,-0.09394047864518308,-0.0704752345948859,-0.07047523459488593,-0.0704752345948859
2015-08-26,-0.05503900091988123,-0.05448978487660186,-0.05448978487660181,-0.005608488896576497,-0.005608488896576519,-0.005608488896576518
2015-08-27,0.02076472674372313,0.02079976233944313,0.02079976233944315,0.059120632105842896,0.05912063210584287,0.05912063210584283
2015-08-28,0.05790897359539415,0.05751373948187865,0.05751373948187863,0.042384977520793655,0.04238497752079367,0.04238497752079364
2015-08-31,-0.029226910271726636,-0.02890652562891748,-0.02890652562891753,-0.02989652562891752,-0.029896525628917512,-0.029896525628917498
2015-09-01,0.011377875968724513,0.011100443184120552,0.011100443184120547,0.011100443184120547,0.011100443184120564,0.011100443184120541
2015-09-02,-0.036702038698755046,-0.036346049173598884,-0.036346049173598946,-0.03634604917359892,-0.03634604917359892,-0.03634604917359889
2015-09-08,0.020415051859392245,0.020323910839357594,0.020323910839357594,0.020323910839357577,0.02032391083935762,0.020323910839357577
2015-09-09,0.03395340218112293,0.03377438928060416,0.03377438928060418,0.03377438928060415,0.0337743892806042,0.033774389280604146
2015-09-10,-0.0282237937468803,-0.028002218934755407,-0.028002218934755428,-0.028002218934755407,-0.028002218934755442,-0.028002218934755397
2015-09-11,-0.0018443060927601119,-0.0018391169386074067,-0.001839116938607405,-0.0018391169386074025,-0.001839116938607409,-0.0018391169386074028
2015-09-14,-0.02233834230712108,-0.022200173124983628,-0.022200173124983624,-0.022200173124983607,-0.022200173124983652,-0.022200173124983607
2015-09-15,-0.07031606018108023,-0.06970874614797998,-0.06970874614798002,-0.06970874614797996,-0.06970874614798006,-0.06970874614797994
2015-09-16,0.0692108642951053,0.06873472880658126,0.0687347288065813,0.06873472880658123,0.06873472880658134,0.06873472880658121
2015-09-17,-0.010334466404988276,-0.010263246786035187,-0.010263246786035162,-0.010263246786035152,-0.010263246786035199,-0.01026324678603516
2015-09-18,0.0027416641380635,0.0026501972741588835,0.002650197274158869,0.0026501972741588714,0.002650197274158886,0.002650197274158872
2015-09-24,0.01622070363389061,0.01604821402261875,0.016048214022618763,0.016048214022618745,0.01604821402261877,0.016048214022618745
2015-09-25,0.0048696992951844245,0.004834622169394029,0.004834622169394072,0.0048346221693940684,0.004834622169394036,0.004834622169394052
2015-09-29,-0.016635633778885328,-0.016572788528724958,-0.01657278852872495,-0.016572788528724944,-0.01657278852872498,-0.01657278852872494
2015-09-30,0.0029787992289318655,0.003055834077609127,0.0030558340776091386,0.009442229599414745,0.009442229599414752,0.009442229599414768
2015-10-08,0.032355432410704085,0.032126755746284305,0.03212675574628432,0.029747051572730842,0.029747051572730745,0.029747051572730818
2015-10-09,0.029344073647871158,0.02912828926280388,0.02912828926280382,-0.016081818320258155,-0.01608181832025836,-0.016081818320258404
2015-10-13,-0.0063268051160825355,-0.0063251437111958115,-0.006325143711195837,-0.020739943626580506,-0.020739943626580534,-0.02073994362658058
2015-10-14,0.004117502458210507,0.0040470922992785355,0.004047092299278543,0.0072117238254226085,0.007211723825422611,0.007211723825422632
2015-10-15,0.024284807741245668,0.02415998365628121,0.02415998365628121,0.015093820684662796,0.015093820684662706,0.015093820684662739
2015-10-16,-0.0008239511918989087,-0.0007900669327540409,-0.0007900669327540342,0.0033695748088195085,0.003369574808819519,0.0033695748088195276
2015-10-19,-0.012901377951516704,-0.01282692649556204,-0.012826926495562076,-0.03122485935326347,-0.031224859353263492,-0.031224859353263572
2015-10-20,0.006831537630054291,0.006771132729280525,0.006771132729280504,-0.00788618071236911,-0.00788618071236917,-0.00788618071236919
2015-10-22,0.016161977434591593,0.016051640281601352,0.01605164028160135,0.006873166104337604,0.00687316610433753,0.0068731661043375455
2015-10-23,0.017575980677077226,0.017484925189348386,0.017484925189348362,-0.002173694685520432,-0.002173694685520534,-0.0021736946855205447
2015-10-26,-0.002241953244247587,-0.0022385562780984003,-0.0022385562780984185,-0.013394620155152128,-0.013394620155152154,-0.013394620155152184
2015-10-27,-0.007962267091363273,-0.007899339206575656,-0.007899339206575663,-0.008986353446050206,-0.008986353446050192,-0.008986353446050213
2015-10-28,0.0011493442165704298,0.0011628929860097973,0.0011628929860098682,0.04402036434641237,0.0440203643464125,0.0440203643464126
2015-10-29,-0.008268339975438408,-0.008203479413552308,-0.008203479413552317,-0.010296731632656533,-0.010296731632656523,-0.010296731632656549
2015-10-30,-0.01446752999336429,-0.01432908780430813,-0.014329087804308084,0.018119666909694424,0.01811966690969455,0.01811966690969459
2015-11-02,-0.019940172928414008,-0.019819783883276636,-0.01981978388327664,-0.014679012684146816,-0.014679012684146753,-0.014679012684146784
2015-11-04,0.031791998855601265,0.031562019636841375,0.0315620196368413,-0.02611504430483043,-0.026115044304830685,-0.02611504430483075
2015-11-05,0.013596602945016975,0.013471144513412175,0.013471144513412135,-0.01617918986740395,-0.016179189867404072,-0.01617918986740411
2015-11-06,0.0238335326750816,0.023627757719821087,0.02362775771982105,-0.009431280027512014,-0.009431280027512172,-0.009431280027512194
2015-11-09,0.0019433885176962742,0.0019148326708897409,0.001914832670889727,-0.007487090908335319,-0.007487090908335352,-0.0074870909083353705
2015-11-10,0.035720930521014854,0.03537639348332482,0.03537639348332477,-0.005219885872014572,-0.005219885872014771,-0.005219885872014783
2015-11-11,-0.015466811175265058,-0.015365365549644636,-0.01536536554964466,-0.026144614622157645,-0.026144614622157638,-0.026144614622157697
2015-11-12,-0.0018078728376609478,-0.0018037299814622656,-0.0018037299814622869,-0.013196647070606195,-0.01319664707060622,-0.01319664707060625
2015-11-13,-0.01849076147389896,-0.018415706834544823,-0.01841570683454482,-0.013251445895738918,-0.013251445895738852,-0.013251445895738878
2015-11-16,0.04637689706386737,0.04595092912079177,0.04595092912079173,0.005809101475993778,0.005809101475993552,0.005809101475993569
2015-11-17,-0.016767175787634543,-0.01663983274124458,-0.016639832741244587,-0.019240061212600922,-0.019240061212600888,-0.01924006121260093
2015-11-18,-0.012633328757679975,-0.012514921383553186,-0.01251492138355316,0.006293506230218872,0.006293506230218958,0.006293506230218974
2015-11-19,0.014041622234376452,0.013951892402425751,0.013951892402425736,-0.0001729413484820078,-0.00017294134848208558,-0.00017294134848208674
2015-11-20,0.008785000263655585,0.008730534832215177,0.008730534832215173,0.004730628131973433,0.004730628131973402,0.004730628131973412
2015-11-24,-0.006907938922772066,-0.006816581214084971,-0.006816581214084934,0.01757936100622489,0.017579361006224977,0.017579361006225015
2015-11-25,0.019564008182445528,0.019417533830823265,0.019417533830823255,0.008027819618244102,0.00802781961824402,0.008027819618244036
2015-11-27,-0.05860705541487825,-0.058165119663088516,-0.05816511966308848,-0.016419891049619273,-0.016419891049619,-0.016419891049619037
2015-11-30,-0.012636816711311893,-0.012557109209950741,-0.012557109209950667,-0.00783135527859011,-0.007831355278590099,-0.007831355278590097
2015-12-01,0.00937068296500021,0.00934387430356024,0.009343874303560259,0.013348635018550959,0.013348635018550945,0.013348635018550938
2015-12-02,0.005986543437134015,0.0059186222744518424,0.0059186222744519144,-0.0036821427943298742,-0.00368214279432988,-0.0036821427943298794
2015-12-03,0.0061713223786548175,0.006126516635961087,0.006126516635961062,0.00010479435915016698,0.00010479435915016318,0.00010479435915016587
2015-12-04,-0.0011551474979946256,-0.001180605698412956,-0.001180605698413139,-0.0216552625252121,-0.02165526252521208,-0.021655262525212066
2015-12-07,0.01905594350428673,0.01884419608075899,0.018844196080758893,0.009809030504907524,0.009809030504907508,0.009809030504907498
2015-12-08,-0.021876586942789607,-0.021745566907249114,-0.02174556690724905,-0.010418386020910223,-0.010418386020910206,-0.0104183860209102
2015-12-09,0.008860875703978977,0.00877002956882496,0.008770029568824843,-0.009729759617322854,-0.009729759617322852,-0.009729759617322845
2015-12-10,-0.010803873453787863,-0.010748412881766693,-0.010748412881766685,-0.013107543508997548,-0.013107543508997534,-0.013107543508997527
2015-12-11,0.013061518403496997,0.012910215428195723,0.012910215428195647,0.009539610530476996,0.009539610530476984,0.009539610530476977
2015-12-14,0.05518597554770289,0.05469203869209123,0.054692038692090765,-0.01780899461857423,-0.01780899461857425,-0.01780899461857423
2015-12-15,-0.008723056675386306,-0.008655789708075474,-0.008655789708075507,-0.016666566810090128,-0.016666566810090114,-0.016666566810090103
2015-12-16,0.013903981846539841,0.013807909019383037,0.01380790901938305,0.025852106327403243,0.025852106327403222,0.0258521063274032
2015-12-17,0.0038324640411238117,0.003803941798143723,0.003803941798143851,0.01579011317055291,0.015790113170552896,0.015790113170552886
2015-12-18,-0.017303780918779817,-0.01717674225950941,-0.017176742259509346,-0.018807012627541284,-0.01880701262754127,-0.018807012627541256
2015-12-21,0.008928451169633042,0.008887518188692255,0.008887518188692259,-0.003642222973636932,-0.003642222973636938,-0.0036422229736369346
2015-12-22,0.007627190295579568,0.007579332358196698,0.007579332358196635,-0.001506094879310895,-0.0015060948793108972,-0.0015060948793108957
2015-12-24,0.004395269049128676,0.004345314220386152,0.004345314220386047,-0.005091056700456505,-0.005091056700456502,-0.005091056700456499
2015-12-28,-0.02163143165072547,-0.021521026596434276,-0.02152102659643417,0.005395010869106187,0.005395010869106195,0.005395010869106188
2015-12-29,0.015263074166233855,0.01519069731298754,0.015190697312987476,0.005791545206597591,0.0057915452065975806,0.005791545206597579
2015-12-30,0.0052713737501552905,0.005201852513836323,0.005201852513836296,0.0026680825272754646,0.0026680825272754603,0.002668082527275458
2016-01-04,-0.06911895801798475,-0.0686603711592895,-0.06866037115928934,-0.030542127244029122,-0.030542127244029063,-0.030542127244029046
2016-01-05,0.0208560626388865,0.02065453160405306,0.020654531604052874,-0.004123385161482129,-0.004123385161482134,-0.0041233851614821335
2016-01-06,0.05105762102555954,0.05051621604614815,0.05051621604614773,-0.009873715456866716,-0.009873715456866732,-0.00987371545686673
2016-01-07,-0.0695109167689958,-0.06905320523247271,-0.06905320523247249,-0.023311050340261125,-0.023311050340261073,-0.02331105034026106
2016-01-08,0.059290719419597515,0.058749742870752686,0.05874974287075223,-0.0038139378526908367,-0.003813937852690859,-0.003813937852690858
2016-01-12,-0.0581148966670274,-0.05763092780188733,-0.05763092780188695,-0.026891793718014822,-0.026891793718014784,-0.02689179371801477
2016-01-13,-0.032025909798599546,-0.03174918380070695,-0.0317491838007066,0.028512390138011816,0.02851239013801181,0.028512390138011788
2016-01-14,0.014035492128151595,0.01393841923102206,0.013938419231021876,-0.026483192055516688,-0.02648319205551668,-0.02648319205551666
2016-01-15,-0.049261117171158574,-0.048956170310275444,-0.048956170310275174,-0.005576091282660103,-0.005576091282660076,-0.0055760912826600785
2016-01-19,0.027661906863512897,0.027477409001806244,0.027477409001806154,0.005510517639487289,0.005510517639487271,0.005510517639487267
2016-01-20,0.014113238390779144,0.013842015430279082,0.0138420154302787,-0.0368408259724102,-0.03684082597241019,-0.03684082597241017
2016-01-21,-0.025738445618504798,-0.025509866895851545,-0.02550986689585157,-0.024086805793228853,-0.024086805793228826,-0.024086805793228805
2016-01-22,-0.009809849811321913,-0.009511296298359818,-0.009511296298359378,0.05837877640065389,0.05837877640065386,0.05837877640065382
2016-01-25,0.00010797377476311669,4.6504401637676826e-05,4.6504401637745374e-05,0.008835204499255383,0.008835204499255378,0.008835204499255365
2016-01-26,-0.04232292000361061,-0.04200111179332951,-0.042001111793329514,-0.02336084436349714,-0.0233608443634971,-0.023360844363497082
2016-01-27,-0.023709111070042463,-0.02339394673052746,-0.02339394673052712,0.027037944913964312,0.0270379449139643,0.027037944913964287
2016-01-28,-0.061131502581061585,-0.06056048868936743,-0.060560488689367045,-0.007104264377944021,-0.0071042643779439885,-0.007104264377943981
2016-01-29,0.025702804767156372,0.02559305314020297,0.025593053140203024,0.027849232533607594,0.027849232533607556,0.02784923253360754
2016-02-01,0.009683031107179817,0.009570944339752478,0.00957094433975244,0.019590567168082825,0.01959056716808281,0.019590567168082797
2016-02-02,0.02076312515696443,0.020521391857233486,0.020521391857233354,-0.0063818792668145306,-0.0063818792668145375,-0.006381879266814536
2016-02-03,0.009747938266236445,0.009693698217163907,0.009693698217163633,-0.031157576635150595,-0.031157576635150577,-0.03115757663515055
2016-02-04,0.027533540979209455,0.027294934394254976,0.02729493439425474,-0.008386009486803445,-0.008386009486803452,-0.008386009486803448
2016-02-05,0.041858148101852274,0.04143655285354648,0.04143655285354601,-0.013094602556720547,-0.013094602556720552,-0.013094602556720545
2016-02-16,0.01757980230230638,0.017435095141000962,0.01743509514100094,0.0019990323542863862,0.0019990323542863732,0.0019990323542863693
2016-02-17,-0.00837720557735875,-0.008228222897092808,-0.008228222897092777,-0.013382124472424843,-0.013382124472424832,-0.013382124472424817
2016-02-18,-0.01976932569030943,-0.01957055167929042,-0.01957055167929014,0.022533758717991452,0.022533758717991445,0.022533758717991428
2016-02-19,-0.013021906148394605,-0.012942752717837494,-0.01294275271783746,-0.014086782562666399,-0.014086782562666383,-0.014086782562666376
2016-02-22,0.015302312974039962,0.015278005177643895,0.015278005177643899,0.009049594863029203,0.009049594863029187,0.009049594863029187
2016-02-23,0.02818447004253553,0.02784912013285753,0.027849120132857227,-0.0036789672368672333,-0.0036789672368672402,-0.003678967236867242
2016-02-24,0.028178100761919074,0.027952221604096494,0.027952221604096234,-0.008347847204062448,-0.008347847204062456,-0.008347847204062444
2016-02-25,-0.055378761352615005,-0.054909843601040176,-0.054909843601039864,0.013882674319015997,0.013882674319016018,0.01388267431901601
2016-02-26,0.018356508589441933,0.018226969424027562,0.01822696942402746,0.0030024954074921208,0.003002495407492111,0.003002495407492109
2016-02-29,-0.022942804575398493,-0.022736916371467217,0.02262975550463283,0.022629755504632827,0.02262975550463284,0.02262975550463282
2016-03-01,0.05528485919748107,0.055403313205347464,0.017479578825304508,0.017479578825304497,0.017479578825304508,0.017479578825304497
2016-03-02,0.025307300547869154,0.02500112344781043,0.01261847615452053,0.01261847615452052,0.012618476154520525,0.01261847615452052
2016-03-03,0.03210477043659449,0.032264819455707895,0.0005853457746386116,0.000585345774638612,0.0005853457746386116,0.0005853457746386128
2016-03-04,0.004727313641828584,0.004688699149044516,0.049501050798112435,0.049501050798112414,0.04950105079811244,0.04950105079811239
2016-03-07,0.05100381857932332,0.051283106538499865,0.048421470541172504,0.04842147054117248,0.04842147054117251,0.04842147054117247
2016-03-08,-0.021635218525013104,-0.021832137166866404,-0.03136617284173009,-0.03136617284173008,-0.03136617284173009,-0.03136617284173008
2016-03-09,-0.05517318415797443,-0.05529894512857566,0.0325023015106186,0.032502301510618586,0.032502301510618614,0.032502301510618586
2016-03-10,-0.006476539183665059,-0.006258551065664342,-0.01651330206951951,-0.016513302069519502,-0.016513302069519512,-0.0165133020695195
2016-03-11,0.013294893141728235,0.01339377449001868,0.005487794714073695,0.005487794714073689,0.005487794714073692,0.005487794714073692
2016-03-14,0.017848786576318016,0.017746631750963443,-0.015890710067461778,-0.01589071006746177,-0.015890710067461785,-0.015890710067461764
2016-03-15,-0.04557322408035888,-0.04590744723738217,-0.019525300455917268,-0.019525300455917258,-0.01952530045591727,-0.019525300455917258
2016-03-16,0.011688036725502034,0.01173124843412981,0.03208862948094631,0.03208862948094629,0.03208862948094631,0.03208862948094628
2016-03-17,0.01167200578784849,0.011645913105240779,0.029626658058867657,0.029626658058867647,0.029626658058867664,0.029626658058867637
2016-03-18,0.016912460772075567,0.016814249031035677,0.001242803195486117,0.0012428031954861132,0.001242803195486114,0.0012428031954861147
2016-03-22,0.019720669743762423,0.019945908647881608,0.0038568576886173892,0.003856857688617389,0.00385685768861739,0.003856857688617387
2016-03-23,-0.01913665782324578,-0.019319872539316673,-0.02481405457181647,-0.024814054571816464,-0.024814054571816478,-0.024814054571816457
2016-03-24,-0.038056012210346726,-0.0380728037495731,-0.002287705481507599,-0.0022877054815075948,-0.0022877054815075956,-0.0022877054815075956
2016-03-29,-0.00648462594534048,-0.006385332087086965,-0.0226906058471009,-0.022690605847100892,-0.022690605847100902,-0.02269060584710088
2016-03-30,0.02190149014823332,0.02167449797101827,-0.001212319489449354,-0.001212319489449356,-0.0012123194894493562,-0.0012123194894493557
2016-03-31,-0.003843431386678811,-0.00379874650456391,0.008826797135269697,0.008826797135269704,0.008826797135269702,0.008826797135269702
2016-04-01,0.0032718108144815803,0.003186824595866485,-0.020567810187801776,-0.020567810187801787,-0.02056781018780179,-0.020567810187801783
2016-04-05,0.006170295337831975,0.006054855173768514,-0.010784059791330985,-0.010784059791330989,-0.01078405979133099,-0.01078405979133099
2016-04-06,-0.004002092988488635,-0.003921131518225915,0.036717173256266465,0.03671717325626649,0.036717173256266486,0.036717173256266486
2016-04-07,-0.005714302868559012,-0.005688549872681562,-0.0022728994667696504,-0.0022728994667696512,-0.0022728994667696504,-0.0022728994667696525
2016-04-08,0.041223340015941634,0.0408892929369112,0.05574384441492397,0.05574384441492402,0.055743844414924006,0.055743844414924006
2016-04-11,0.02675711843740181,0.02654845790365593,0.021801569996531996,0.021801569996532016,0.02180156999653201,0.02180156999653201
2016-04-12,0.0066452219639696625,0.006642708816141804,0.034058332905028084,0.034058332905028105,0.034058332905028105,0.0340583329050281
2016-04-13,0.010701600821452006,0.010702055813917258,-0.007270577779809242,-0.007270577779809252,-0.007270577779809248,-0.007270577779809251
2016-04-14,-0.01883796683751726,-0.018635565253754923,-0.003815329620448008,-0.0038153296204480143,-0.00381532962044801,-0.0038153296204480125
2016-04-15,-0.002744221574673911,-0.002745381930759498,-0.021058753325600966,-0.02105875332560098,-0.02105875332560098,-0.02105875332560098
2016-04-18,-0.012920567375886542,-0.012848752890459458,0.007335841017037092,0.0073358410170371,0.0073358410170370975,0.007335841017037101
2016-04-19,0.01323626832363112,0.013196373069431869,0.01454000043807009,0.014540000438070097,0.014540000438070097,0.014540000438070093
2016-04-20,-0.022513054848802064,-0.02228605764683817,0.040460770763067,0.040460770763067026,0.04046077076306701,0.040460770763067026
2016-04-21,0.03229555386606475,0.032035970369975915,-0.01861177601621504,-0.018611776016215057,-0.01861177601621505,-0.018611776016215054
2016-04-22,-0.03214675742494244,-0.031845875816156353,0.009496516650232842,0.009496516650232845,0.009496516650232848,0.009496516650232847
2016-04-25,-0.012262294605839165,-0.01218637826164225,-0.009034749117360873,-0.009034749117360878,-0.009034749117360876,-0.009034749117360878
2016-04-26,-0.0027434277556672706,-0.002684016974968602,0.036977227899790105,0.03697722789979013,0.03697722789979013,0.036977227899790126
2016-04-27,0.029432187585230807,0.02917884254916521,0.018808749351633285,0.0188087493516333,0.018808749351633295,0.0188087493516333
2016-04-28,-0.007585901708367262,-0.007554091098112739,0.01523502136061328,0.015235021360613292,0.015235021360613289,0.015235021360613289
2016-05-06,-0.028244402461659386,-0.028037586816245484,0.001237949683603958,0.0012379496836039618,0.0012379496836039615,0.0012379496836039633
2016-05-09,-0.04889780129135025,-0.04852649039027191,-0.039910069938686545,-0.039910069938686565,-0.03991006993868656,-0.03991006993868656
2016-05-10,-0.014985988952655568,-0.014761775046011694,0.04517789750538314,0.04517789750538317,0.04517789750538316,0.04517789750538316
2016-05-11,0.010183138616987716,0.010120812816879135,0.04274197037479304,0.04274197037479307,0.04274197037479306,0.04274197037479306
2016-05-12,-0.016643023304740878,-0.01647460299985619,0.010653888806015532,0.01065388880601554,0.01065388880601554,0.01065388880601554
2016-05-13,0.021339641700630622,0.02108826407845306,-0.0012778058764309006,-0.0012778058764308974,-0.0012778058764309002,-0.0012778058764308996
2016-05-16,0.027996522691532414,0.027804346272559913,0.02657054742863053,0.026570547428630548,0.02657054742863054,0.026570547428630544
2016-05-17,-0.014767613136858815,-0.014609427431732368,0.004645152358208125,0.004645152358208125,0.004645152358208127,0.004645152358208125
2016-05-18,-0.008759074483895683,-0.008735018603401732,-0.016510050261426854,-0.016510050261426865,-0.01651005026142686,-0.01651005026142686
2016-05-19,-0.005076240482049023,-0.005042100100652713,0.0065099539963537,0.006509953996353705,0.006509953996353704,0.006509953996353703
2016-05-20,-0.008862084926815835,-0.00875626320778518,-0.002414235888321467,-0.0024142358883214705,-0.0024142358883214683,-0.0024142358883214687
2016-05-23,0.006595662037309768,0.006518793987451287,-0.007120062024479679,-0.007120062024479684,-0.007120062024479684,-0.007120062024479684
2016-05-24,-0.006074974737654503,-0.0060087778772936066,0.01330364922085844,0.01330364922085845,0.01330364922085845,0.013303649220858452
2016-05-25,-0.02282295891776753,-0.022545264667322835,0.014988290109881673,0.01498829010988168,0.014988290109881683,0.014988290109881681
2016-05-26,0.00814554066818496,0.00808272450792524,-0.008930738013522288,-0.008930738013522295,-0.008930738013522295,-0.008930738013522295
2016-05-27,-0.0033659139491447596,-0.0033208600370093926,0.0026203548375134693,0.00262035483751347,0.002620354837513471,0.00262035483751347
2016-05-31,0.031926974211989895,-0.00489083539247556,-0.003900835392475511,-0.003900835392475509,-0.0039008353924755144,-0.003900835392475502
2016-06-01,-0.000332095021442722,0.004365670294973086,0.004365670294973091,0.004365670294973089,0.004365670294973096,0.004365670294973086
2016-06-02,0.005171833214796522,0.004179161991472907,0.004179161991472908,0.004179161991472909,0.004179161991472912,0.004179161991472905
2016-06-03,-0.0061141773802477675,-0.0021594877665851954,-0.0021594877665851984,-0.002159487766585198,-0.0021594877665852,-0.0021594877665851954
2016-06-06,0.03614290291960653,0.012779766817428147,0.012779766817428154,0.012779766817428153,0.012779766817428165,0.012779766817428147
2016-06-07,-0.014695670947676757,0.019824762214161823,0.019824762214161833,0.019824762214161833,0.019824762214161854,0.019824762214161826
2016-06-08,0.009765572950132913,0.023292198218730967,0.02329219821873098,0.023292198218730978,0.023292198218731002,0.023292198218730964
2016-06-13,0.03563039748984637,-0.05083500220218123,-0.050835002202181255,-0.05083500220218125,-0.0508350022021813,-0.05083500220218122
2016-06-14,-0.018002890995864603,-0.014900078687977913,-0.014900078687977922,-0.01490007868797792,-0.014900078687977934,-0.014900078687977913
2016-06-15,0.03656351145808556,-0.012615493908980993,-0.012615493908981,-0.012615493908980998,-0.01261549390898101,-0.01261549390898099
2016-06-16,0.06488255518960304,-0.032398761772503934,-0.032398761772503955,-0.03239876177250395,-0.03239876177250398,-0.032398761772503934
2016-06-17,-0.031741387755102025,0.04677232128966236,0.04677232128966239,0.04677232128966238,0.04677232128966243,0.046772321289662355
2016-06-20,-0.014235360295040009,0.023370045489294996,0.02337004548929501,0.023370045489295006,0.02337004548929503,0.023370045489295
2016-06-21,-0.023817343350164933,0.010613736259037759,0.010613736259037766,0.010613736259037764,0.010613736259037774,0.010613736259037757
2016-06-22,-0.0018055273247214942,-0.020591253772925512,-0.020591253772925523,-0.02059125377292552,-0.02059125377292554,-0.02059125377292551
2016-06-23,0.00038619418967322854,0.0248546089284065,0.024854608928406515,0.02485460892840651,0.024854608928406536,0.024854608928406498
2016-06-24,0.08120985130946494,-0.05298624934544344,-0.05298624934544346,-0.05298624934544345,-0.052986249345443506,-0.05298624934544344
2016-06-27,-0.007747318235995262,-0.01798170381783499,-0.017981703817835003,-0.017981703817835,-0.017981703817835017,-0.017981703817834985
2016-06-28,-0.003692581470359331,0.023592622368753705,0.023592622368753716,0.023592622368753716,0.02359262236875374,0.023592622368753702
2016-06-29,0.0015444968762026285,0.030396512161283397,0.03039651216128341,0.030396512161283407,0.03039651216128344,0.030396512161283393
2016-06-30,-0.016662973108712523,-0.0084676967818665,-0.008467696781866681,-0.008467696781866683,-0.008467696781866674,-0.008467696781866678
2016-07-05,0.00039256509306171653,-0.036876541412542624,-0.03687654141254306,-0.03687654141254303,-0.036876541412543005,-0.03687654141254302
2016-07-06,0.06972128786045667,0.022047829366030045,0.02204782936603037,0.022047829366030367,0.022047829366030346,0.022047829366030353
2016-07-07,0.03157709684791533,-0.056320459957492124,-0.056320459957492956,-0.05632045995749293,-0.05632045995749289,-0.05632045995749291
2016-07-08,-0.016019304966666172,-0.00024342175536703507,-0.00024342175536692947,-0.00024342175536692855,-0.00024342175536692777,-0.00024342175536692774
2016-07-11,0.06693546152354003,-0.007756200110543777,-0.00775620011054417,-0.007756200110544166,-0.007756200110544162,-0.007756200110544164
2016-07-12,-0.014117048676492699,0.04566089565857708,0.045660895658577456,0.04566089565857743,0.045660895658577394,0.04566089565857741
2016-07-13,0.0046343913107908296,-0.033461521852455496,-0.03346152185245604,-0.033461521852456017,-0.03346152185245599,-0.03346152185245601
2016-07-14,-0.02567422427196439,0.012126253787932924,0.012126253787933056,0.012126253787933042,0.012126253787933035,0.01212625378793304
2016-07-15,0.006099318298291371,0.020204275656187484,0.020204275656187723,0.02020427565618771,0.020204275656187695,0.020204275656187702
2016-07-19,-0.0006476374031743299,-0.006729838010005005,-0.0067298380100050915,-0.006729838010005085,-0.0067298380100050785,-0.006729838010005082
2016-07-20,-0.037392449800627635,0.008883874493568924,0.00888387449356907,0.008883874493569059,0.008883874493569057,0.008883874493569059
2016-07-21,-0.016960327962909586,-0.01975498936225467,-0.01975498936225501,-0.019754989362254997,-0.019754989362254984,-0.01975498936225499
2016-07-22,-0.017637728193771324,-0.009701455956427817,-0.009701455956427841,-0.009701455956427834,-0.00970145595642783,-0.009701455956427834
2016-07-25,-0.02628776635439008,-0.022993912149160568,-0.022993912149160883,-0.02299391214916087,-0.022993912149160852,-0.02299391214916086
2016-07-26,0.03833478289217115,-0.0024064652143287756,-0.0024064652143289036,-0.0024064652143289014,-0.002406465214328903,-0.002406465214328904
2016-07-27,-0.0006847911209368299,-0.0268998101108729,-0.026899810110873248,-0.026899810110873234,-0.026899810110873217,-0.026899810110873227
2016-07-28,0.009862770088028596,-0.01736853299219646,-0.017368532992196678,-0.01736853299219666,-0.017368532992196654,-0.01736853299219666
2016-07-29,-0.024461313416154516,-0.0025983956425637334,-0.002598395642563672,-0.002598395642563669,-0.002598395642563666,-0.002598395642563667
